,0,1,2,3,4,5
39,202.0,314.0,425.09,200.0,291.0,433.87
40,245.0,138.0,1414.67,234.0,157.0,1426.83
41,135.0,249.0,63.05,149.0,245.0,41.82
42,146.0,63.0,2983.1,164.0,80.0,2990.79
43,353.0,333.0,1252.33,339.0,339.0,1273.36
44,376.0,370.0,2953.61,356.0,353.0,2953.28
45,163.0,165.0,1421.45,145.0,146.0,1424.27
46,272.0,217.0,87.11,250.0,208.0,100.8
47,32.0,364.0,2898.59,12.0,383.0,2899.32
48,286.0,264.0,37.88,276.0,240.0,28.62
49,123.0,97.0,1425.44,115.0,121.0,1414.27
50,190.0,206.0,1356.86,209.0,225.0,1350.18
51,141.0,70.0,2973.34,161.0,88.0,2965.92
52,14.0,354.0,2926.34,4.0,378.0,2916.05
53,93.0,337.0,1043.84,74.0,344.0,1023.69
54,183.0,45.0,1278.12,177.0,73.0,1280.28
55,187.0,139.0,1260.08,161.0,136.0,1248.19
56,4.0,366.0,3000.23,6.0,394.0,2993.84
57,285.0,167.0,171.32,287.0,164.0,200.24
58,56.0,312.0,2968.05,32.0,319.0,2983.66
59,44.0,54.0,2963.21,64.0,58.0,2984.8
60,223.0,216.0,48.6,235.0,241.0,59.65
61,64.0,116.0,733.9,86.0,127.0,716.82
62,183.0,129.0,94.67,199.0,108.0,110.45
63,130.0,249.0,90.76,128.0,230.0,114.93
64,301.0,240.0,115.84,285.0,243.0,142.37
65,170.0,136.0,103.28,140.0,133.0,113.49
66,224.0,227.0,1417.81,197.0,210.0,1417.63
67,27.0,334.0,267.81,34.0,364.0,258.84
68,4.0,362.0,2997.63,17.0,362.0,2968.27
69,261.0,57.0,2928.71,287.0,40.0,2920.06
70,259.0,167.0,153.85,279.0,141.0,156.02
71,210.0,73.0,1447.17,180.0,71.0,1433.09
72,229.0,300.0,391.28,234.0,300.0,424.13
73,138.0,90.0,1295.32,117.0,116.0,1296.5
74,68.0,342.0,935.08,36.0,332.0,938.64
75,217.0,262.0,135.58,238.0,236.0,140.47
76,197.0,76.0,2901.03,217.0,91.0,2924.2
77,100.0,78.0,738.05,123.0,103.0,741.11
78,127.0,192.0,2980.52,148.0,170.0,2964.96
79,158.0,62.0,1130.04,189.0,76.0,1122.94
80,220.0,162.0,950.34,219.0,151.0,917.36
81,232.0,208.0,1304.62,201.0,213.0,1289.26
82,207.0,202.0,343.36,211.0,187.0,311.56
83,166.0,21.0,2908.15,172.0,51.0,2926.27
84,194.0,247.0,1032.58,183.0,262.0,1002.14
85,90.0,315.0,1291.26,63.0,291.0,1294.86
86,174.0,178.0,122.28,164.0,209.0,138.33
87,361.0,360.0,897.05,326.0,350.0,900.99
88,151.0,101.0,1038.91,138.0,135.0,1043.29
89,96.0,332.0,851.85,76.0,310.0,830.15
90,206.0,243.0,2953.71,231.0,266.0,2939.21
91,304.0,106.0,1103.05,318.0,98.0,1069.75
92,263.0,223.0,350.16,260.0,186.0,345.38
93,8.0,335.0,1430.02,25.0,365.0,1414.67
94,6.0,351.0,2925.58,6.0,385.0,2908.38
95,116.0,255.0,2932.89,94.0,229.0,2950.61
96,339.0,119.0,3013.13,364.0,98.0,3033.65
97,234.0,91.0,2963.28,204.0,69.0,2952.6
98,279.0,96.0,1312.65,289.0,111.0,1346.95
99,224.0,154.0,1241.55,191.0,169.0,1226.93
100,217.0,251.0,1013.24,247.0,233.0,1031.13
101,168.0,173.0,722.42,135.0,173.0,744.79
102,166.0,265.0,33.88,134.0,287.0,24.4
103,142.0,263.0,1294.85,144.0,223.0,1292.74
104,345.0,287.0,1266.0,314.0,304.0,1246.99
105,113.0,319.0,1182.1,87.0,315.0,1151.53
106,234.0,198.0,50.18,254.0,167.0,33.52
107,341.0,54.0,1408.34,367.0,31.0,1430.44
108,97.0,52.0,1334.11,130.0,68.0,1353.05
109,48.0,80.0,1426.9,80.0,60.0,1409.99
110,376.0,394.0,1420.59,335.0,387.0,1417.54
111,199.0,277.0,730.16,168.0,248.0,727.26
112,299.0,121.0,1434.17,341.0,122.0,1426.91
113,270.0,189.0,861.38,233.0,172.0,847.44
114,355.0,232.0,2948.21,340.0,228.0,2988.42
115,68.0,339.0,1284.09,29.0,323.0,1273.98
116,181.0,214.0,971.52,177.0,221.0,1014.35
117,2.0,66.0,2991.12,43.0,63.0,3005.73
118,219.0,257.0,1225.3,237.0,273.0,1261.83
119,212.0,84.0,847.69,228.0,125.0,848.19
120,232.0,72.0,1361.59,262.0,104.0,1357.36
121,86.0,326.0,82.57,74.0,312.0,122.8
122,186.0,201.0,63.92,145.0,205.0,46.97
123,281.0,245.0,78.54,321.0,228.0,68.71
124,79.0,316.0,726.78,40.0,308.0,747.05
125,83.0,41.0,2915.87,55.0,35.0,2880.75
126,372.0,369.0,1362.29,332.0,348.0,1366.67
127,70.0,163.0,3038.94,45.0,125.0,3039.48
128,49.0,362.0,2940.52,13.0,390.0,2941.29
129,257.0,186.0,959.02,273.0,210.0,995.31
130,372.0,359.0,1342.97,334.0,339.0,1325.3
131,88.0,295.0,1417.12,48.0,319.0,1420.5
132,335.0,48.0,687.57,300.0,79.0,689.48
133,330.0,173.0,1406.62,347.0,162.0,1449.18
134,3.0,94.0,2923.12,49.0,88.0,2931.67
135,326.0,154.0,622.76,362.0,158.0,654.28
136,112.0,75.0,1063.4,119.0,120.0,1047.25
137,220.0,284.0,909.71,213.0,257.0,949.73
138,133.0,14.0,2942.01,166.0,33.0,2972.76
139,121.0,295.0,1258.39,142.0,251.0,1253.66
140,168.0,294.0,1160.52,195.0,258.0,1141.02
141,304.0,132.0,1445.96,345.0,105.0,1447.31
142,124.0,292.0,247.05,138.0,249.0,266.38
143,227.0,115.0,474.5,228.0,164.0,469.85
144,135.0,62.0,557.27,95.0,62.0,528.02
145,350.0,39.0,3011.87,383.0,2.0,3008.38
146,384.0,357.0,3026.47,359.0,314.0,3028.29
147,230.0,198.0,1258.29,188.0,215.0,1279.95
148,36.0,231.0,1423.19,68.0,239.0,1384.39
149,38.0,241.0,1279.74,73.0,276.0,1294.47
150,102.0,99.0,1388.93,98.0,99.0,1440.53
151,74.0,338.0,994.7,39.0,303.0,979.58
152,59.0,209.0,1097.03,71.0,260.0,1103.52
153,81.0,68.0,2900.18,125.0,91.0,2918.61
154,244.0,80.0,2979.15,218.0,34.0,2990.5
155,235.0,308.0,2887.8,191.0,336.0,2904.05
156,310.0,221.0,422.27,347.0,182.0,411.94
157,145.0,304.0,1115.35,118.0,268.0,1147.51
158,108.0,324.0,868.87,101.0,285.0,830.01
159,188.0,111.0,1439.05,215.0,160.0,1438.2
160,349.0,12.0,1753.11,336.0,49.0,1713.12
161,270.0,134.0,2920.44,251.0,83.0,2906.95
162,249.0,151.0,234.92,268.0,137.0,286.18
163,314.0,195.0,195.79,301.0,204.0,141.46
164,192.0,213.0,881.43,169.0,200.0,931.93
165,287.0,125.0,1423.92,286.0,181.0,1437.74
166,380.0,368.0,2941.32,322.0,375.0,2940.67
167,256.0,122.0,922.24,289.0,90.0,958.48
168,195.0,117.0,2933.12,140.0,112.0,2952.87
169,240.0,128.0,1197.21,273.0,80.0,1188.23
170,396.0,398.0,2971.99,345.0,393.0,3001.5
171,303.0,185.0,591.46,321.0,129.0,582.07
172,51.0,347.0,2935.42,10.0,387.0,2952.32
173,222.0,148.0,1122.73,174.0,184.0,1121.41
174,191.0,206.0,44.19,231.0,224.0,86.52
175,329.0,109.0,2925.98,371.0,67.0,2940.76
176,262.0,177.0,230.62,204.0,176.0,209.28
177,239.0,144.0,1261.09,184.0,172.0,1256.47
178,34.0,228.0,1280.75,83.0,192.0,1265.75
179,315.0,52.0,2983.89,294.0,2.0,3015.96
180,289.0,157.0,1210.63,324.0,142.0,1260.83
181,241.0,238.0,2916.84,302.0,224.0,2925.24
182,317.0,81.0,1312.28,283.0,71.0,1364.79
183,66.0,343.0,785.04,14.0,376.0,770.19
184,178.0,325.0,260.52,221.0,283.0,237.13
185,158.0,142.0,161.73,169.0,206.0,167.26
186,70.0,189.0,1097.87,110.0,140.0,1080.39
187,144.0,258.0,2971.6,179.0,273.0,2917.57
188,241.0,156.0,1036.39,193.0,124.0,1068.94
189,324.0,310.0,1054.17,264.0,281.0,1050.79
190,147.0,298.0,1220.12,152.0,242.0,1256.78
191,181.0,118.0,307.58,247.0,131.0,300.18
192,55.0,19.0,2975.68,80.0,83.0,2972.44
193,226.0,225.0,905.1,166.0,238.0,936.57
194,89.0,178.0,3013.81,112.0,165.0,2950.03
195,265.0,320.0,427.29,254.0,257.0,400.98
196,18.0,60.0,1445.63,58.0,44.0,1390.65
197,255.0,242.0,181.0,187.0,245.0,196.78
198,146.0,275.0,1041.22,159.0,214.0,1072.99
199,290.0,230.0,508.25,355.0,205.0,498.45
200,306.0,201.0,1027.11,252.0,247.0,1033.58
201,252.0,204.0,750.31,259.0,274.0,763.17
202,358.0,309.0,1442.88,340.0,304.0,1373.76
203,171.0,13.0,3028.83,176.0,50.0,2966.78
204,244.0,244.0,284.43,239.0,176.0,309.15
205,129.0,191.0,1364.0,124.0,162.0,1297.68
206,85.0,314.0,2904.23,153.0,341.0,2908.87
207,354.0,296.0,2881.91,326.0,347.0,2927.6
208,125.0,195.0,1363.99,99.0,144.0,1317.06
209,165.0,104.0,100.51,221.0,55.0,103.32
210,86.0,307.0,1356.54,54.0,333.0,1418.69
211,127.0,307.0,1268.94,95.0,253.0,1228.08
212,177.0,253.0,58.04,114.0,212.0,56.93
213,296.0,268.0,40.22,279.0,194.0,36.44
214,253.0,223.0,843.23,268.0,287.0,803.74
215,331.0,322.0,1063.32,266.0,321.0,1104.38
216,153.0,70.0,1300.86,92.0,118.0,1306.07
217,61.0,338.0,2956.01,8.0,392.0,2934.12
218,247.0,220.0,1165.69,237.0,262.0,1098.09
219,344.0,127.0,2996.13,388.0,66.0,2967.76
220,30.0,176.0,1355.4,88.0,145.0,1309.07
221,238.0,221.0,1271.21,219.0,264.0,1336.6
222,268.0,205.0,1290.88,222.0,219.0,1355.76
223,79.0,330.0,2953.74,62.0,277.0,3012.92
224,251.0,109.0,1420.9,253.0,29.0,1436.0
225,132.0,48.0,575.89,148.0,104.0,517.78
226,314.0,259.0,109.47,299.0,185.0,76.51
227,41.0,23.0,760.4,67.0,85.0,712.33
228,291.0,267.0,68.18,304.0,188.0,46.17
229,282.0,251.0,304.28,315.0,181.0,337.19
230,305.0,247.0,1222.79,244.0,306.0,1230.23
231,204.0,124.0,987.21,137.0,179.0,988.56
232,195.0,92.0,167.2,274.0,92.0,128.58
233,225.0,97.0,441.39,308.0,119.0,460.43
234,119.0,311.0,757.97,84.0,232.0,780.61
235,148.0,331.0,1235.21,61.0,325.0,1212.56
236,247.0,160.0,1298.47,157.0,171.0,1289.66
237,20.0,19.0,2960.63,45.0,76.0,3027.29
238,36.0,156.0,2914.01,120.0,120.0,2910.65
239,91.0,110.0,1668.87,61.0,197.0,1660.26
240,274.0,82.0,813.0,362.0,52.0,807.89
241,59.0,321.0,2916.43,4.0,395.0,2901.36
242,151.0,66.0,1305.3,147.0,158.0,1287.32
243,363.0,364.0,2860.23,280.0,383.0,2901.53
244,42.0,23.0,2924.94,110.0,62.0,2978.26
245,333.0,212.0,571.05,342.0,178.0,482.93
246,202.0,87.0,1354.92,141.0,60.0,1424.64
247,378.0,396.0,1428.48,283.0,388.0,1412.44
248,279.0,95.0,2969.54,184.0,78.0,2975.78
249,170.0,144.0,296.94,118.0,198.0,358.8
250,118.0,90.0,983.09,102.0,177.0,938.52
251,214.0,123.0,987.47,310.0,127.0,957.9
252,178.0,88.0,309.81,272.0,102.0,275.86
253,152.0,59.0,1247.65,124.0,155.0,1266.76
254,266.0,133.0,1100.89,318.0,57.0,1055.73
255,275.0,142.0,2935.14,186.0,192.0,2923.4
256,186.0,180.0,55.33,266.0,134.0,101.89
257,24.0,270.0,1353.67,24.0,374.0,1362.51
258,400.0,401.0,2966.58,329.0,324.0,2960.67
259,283.0,213.0,1227.76,246.0,301.0,1183.41
260,375.0,373.0,1300.61,276.0,353.0,1333.16
261,259.0,171.0,1249.97,156.0,198.0,1259.06
262,198.0,278.0,128.07,102.0,270.0,80.73
263,302.0,103.0,2968.26,372.0,35.0,2923.56
264,215.0,285.0,35.3,108.0,283.0,26.13
265,20.0,260.0,1440.13,34.0,368.0,1443.85
266,100.0,326.0,521.24,12.0,384.0,479.83
267,150.0,89.0,1005.11,104.0,191.0,1029.92
268,383.0,377.0,1430.68,278.0,329.0,1418.16
269,350.0,227.0,1375.98,256.0,268.0,1431.2
270,324.0,237.0,1017.52,224.0,296.0,1042.73
271,323.0,145.0,1342.44,350.0,95.0,1447.16
272,204.0,13.0,3054.63,208.0,19.0,2935.3
273,368.0,374.0,798.51,282.0,290.0,806.14
274,156.0,72.0,147.47,265.0,93.0,98.73
275,142.0,216.0,1418.99,154.0,335.0,1443.83
276,185.0,141.0,1387.73,181.0,31.0,1440.71
277,200.0,65.0,747.65,132.0,167.0,739.18
278,136.0,150.0,141.84,105.0,259.0,191.05
279,320.0,272.0,443.66,320.0,150.0,467.75
280,83.0,32.0,1253.26,106.0,156.0,1264.04
281,268.0,196.0,594.34,213.0,310.0,608.19
282,130.0,59.0,405.32,150.0,115.0,521.14
283,325.0,286.0,400.26,294.0,160.0,367.79
284,254.0,106.0,801.45,352.0,27.0,847.0
285,346.0,270.0,1267.45,257.0,307.0,1362.71
286,345.0,340.0,1053.71,216.0,323.0,1014.98
287,386.0,390.0,667.96,258.0,368.0,707.57
288,397.0,399.0,3059.43,270.0,401.0,3010.99
289,295.0,268.0,245.38,302.0,152.0,315.92
290,29.0,6.0,2941.99,106.0,114.0,2973.79
291,9.0,233.0,1432.17,27.0,369.0,1423.48
292,272.0,180.0,1076.49,201.0,295.0,1106.92
293,276.0,114.0,713.43,377.0,46.0,642.92
294,373.0,376.0,839.55,244.0,317.0,852.65
295,72.0,237.0,1439.82,51.0,378.0,1427.93
296,206.0,58.0,1034.1,348.0,53.0,1055.42
297,12.0,16.0,2950.44,126.0,107.0,2950.52
298,104.0,100.0,124.43,0.0,0.0,94.12
299,289.0,282.0,257.56,316.0,139.0,290.4
300,254.0,169.0,1044.17,127.0,214.0,977.71
301,281.0,289.0,20.11,296.0,147.0,67.88
302,180.0,100.0,1657.73,43.0,26.0,1672.3
303,47.0,230.0,2914.25,171.0,327.0,2909.17
304,175.0,34.0,1287.63,293.0,21.0,1394.45
305,322.0,149.0,2950.25,394.0,42.0,3044.81
306,398.0,394.0,3058.3,306.0,336.0,2940.43
307,121.0,44.0,1203.49,113.0,202.0,1173.88
308,276.0,187.0,1286.83,313.0,64.0,1189.01
309,368.0,371.0,921.53,230.0,299.0,965.05
310,383.0,391.0,1446.26,224.0,363.0,1427.9
311,309.0,187.0,3022.95,398.0,58.0,3066.18
312,295.0,290.0,244.33,315.0,128.0,281.23
313,94.0,149.0,248.31,59.0,314.0,243.81
314,308.0,159.0,2912.87,366.0,1.0,2886.53
315,334.0,317.0,361.24,328.0,148.0,338.27
316,278.0,124.0,737.1,387.0,8.0,675.4
317,155.0,84.0,883.4,87.0,241.0,873.18
318,113.0,46.0,409.14,159.0,196.0,484.82
319,400.0,398.0,3065.42,262.0,394.0,2954.67
320,248.0,107.0,796.5,194.0,275.0,819.1
321,1.0,219.0,3006.77,0.0,397.0,2998.37
322,328.0,280.0,484.24,351.0,100.0,457.52
323,139.0,152.0,274.33,292.0,96.0,366.51
324,161.0,68.0,1029.97,77.0,235.0,997.76
325,339.0,257.0,561.55,353.0,67.0,548.66
326,293.0,159.0,2945.87,241.0,343.0,2945.65
327,243.0,103.0,779.48,374.0,21.0,895.6
328,310.0,300.0,72.95,309.0,114.0,126.66
329,28.0,207.0,1442.19,2.0,400.0,1428.95
330,391.0,380.0,1389.24,212.0,370.0,1310.98
331,336.0,303.0,188.24,308.0,109.0,179.7
332,93.0,132.0,29.17,97.0,329.0,23.75
333,286.0,306.0,216.72,343.0,130.0,291.59
334,76.0,25.0,809.74,77.0,226.0,794.31
335,14.0,170.0,1360.55,22.0,358.0,1285.64
336,172.0,49.0,730.79,134.0,201.0,601.89
337,299.0,161.0,2901.37,207.0,341.0,2929.26
338,162.0,55.0,1083.07,368.0,46.0,1051.66
339,40.0,190.0,1429.76,15.0,381.0,1349.07
340,366.0,360.0,581.79,241.0,293.0,737.6
341,319.0,322.0,213.75,336.0,112.0,254.12
342,90.0,74.0,207.77,305.0,74.0,214.17
343,318.0,183.0,1759.52,291.0,397.0,1760.96
344,63.0,38.0,1188.25,91.0,254.0,1158.22
345,40.0,175.0,1414.92,17.0,379.0,1335.68
346,16.0,2.0,509.13,65.0,200.0,593.23
347,381.0,381.0,941.91,225.0,330.0,792.8
348,312.0,282.0,499.96,367.0,74.0,442.47
349,73.0,50.0,897.94,155.0,255.0,866.98
350,115.0,47.0,990.0,68.0,264.0,1036.35
351,328.0,297.0,480.37,331.0,107.0,347.56
352,321.0,328.0,22.84,312.0,96.0,64.18
353,108.0,183.0,1430.3,10.0,390.0,1360.88
354,82.0,77.0,275.69,324.0,81.0,224.37
355,401.0,373.0,3078.59,178.0,321.0,2982.82
356,106.0,43.0,948.64,50.0,285.0,976.16
357,11.0,1.0,714.35,56.0,249.0,722.48
358,124.0,34.0,1090.54,376.0,19.0,1125.24
359,21.0,113.0,1359.25,53.0,309.0,1195.66
360,138.0,31.0,1028.71,373.0,8.0,919.98
361,348.0,345.0,295.34,352.0,85.0,278.87
362,53.0,30.0,1216.17,71.0,288.0,1169.16
363,352.0,349.0,273.79,84.0,331.0,265.72
364,96.0,36.0,874.53,171.0,297.0,873.83
365,52.0,138.0,1414.31,8.0,381.0,1290.62
366,75.0,26.0,1239.95,358.0,7.0,1268.73
367,66.0,29.0,926.47,53.0,312.0,886.93
368,60.0,25.0,865.23,41.0,318.0,851.36
369,337.0,328.0,453.84,380.0,37.0,447.68
370,361.0,355.0,327.18,69.0,349.0,263.74
371,32.0,117.0,1431.14,47.0,337.0,1212.85
372,342.0,347.0,430.22,380.0,43.0,379.05
373,110.0,41.0,980.84,393.0,27.0,1115.41
374,53.0,27.0,1289.88,363.0,13.0,1348.9
375,359.0,349.0,446.26,357.0,43.0,551.67
376,356.0,352.0,1123.18,37.0,352.0,1059.58
377,49.0,32.0,1297.19,375.0,5.0,1304.75
378,363.0,357.0,337.28,384.0,23.0,318.23
379,46.0,21.0,1275.68,369.0,17.0,1376.43
380,44.0,8.0,1143.75,379.0,12.0,1200.85
381,396.0,378.0,1394.37,385.0,37.0,1411.36
382,38.0,15.0,1026.28,31.0,358.0,1016.33
383,35.0,11.0,824.54,36.0,355.0,845.24
384,370.0,380.0,1189.4,391.0,40.0,1242.84
385,365.0,367.0,380.17,20.0,371.0,396.16
386,370.0,382.0,317.45,18.0,375.0,304.75
387,380.0,385.0,1205.85,27.0,360.0,1229.14
388,378.0,387.0,1045.05,28.0,359.0,1095.5
389,16.0,4.0,1341.23,358.0,23.0,1434.15
390,386.0,385.0,1452.1,384.0,29.0,1446.07
391,392.0,386.0,1467.69,395.0,25.0,1481.1
392,24.0,9.0,1007.04,24.0,362.0,893.05
393,391.0,388.0,1433.31,397.0,16.0,1466.19
394,394.0,392.0,1404.12,392.0,15.0,1394.35
395,18.0,4.0,2918.76,381.0,3.0,3030.1
396,394.0,396.0,1387.16,388.0,15.0,1390.11
397,8.0,8.0,2905.24,3.0,399.0,2920.72
398,5.0,0.0,2938.05,397.0,12.0,3032.29
399,11.0,5.0,2907.96,400.0,47.0,3067.56
400,387.0,377.0,1111.33,395.0,9.0,1398.08
