,0,0
21.85,244.0,48.543909171790034
26.12,156.0,46.93437133756025
28.91,246.0,48.66181703616988
29.71,259.0,48.9616385858285
34.32,283.0,49.78188093437791
39.87,283.0,49.77429472259755
40.35,195.0,47.65809709800481
41.89,155.0,46.87755353322638
43.53,292.0,50.00127935483384
46.6,210.0,47.90495904317192
50.69,264.0,49.12081745273562
52.4,238.0,48.39476547975886
55.22,302.0,50.58591761061847
61.94,285.0,49.784964965545
63.93,266.0,49.2058898808406
66.41,248.0,48.678016647475815
67.45,288.0,49.82069714096829
71.79,198.0,47.71107945907415
75.97,275.0,49.5178136727134
84.69,231.0,48.23294116283214
86.03,125.0,46.18755242236095
87.35,147.0,46.64497113450142
88.94,198.0,47.70251894803724
94.97,272.0,49.49082383918649
97.12,216.0,47.97967078510844
99.86,245.0,48.649585061794895
106.12,270.0,49.3633212906615
115.89,168.0,47.20410328402767
117.3,298.0,50.31234290059986
118.58,182.0,47.48244345539173
122.32,275.0,49.49269234064799
127.88,201.0,47.741477150499584
133.52,134.0,46.38255035600503
139.8,230.0,48.21957970409953
141.41,165.0,47.17691503770591
159.33,193.0,47.61189183176783
161.67,106.0,45.85625611817769
166.26,298.0,50.47567089979385
171.48,218.0,48.04871062302287
177.13,317.0,51.58262060040293
180.99,221.0,48.141951964384894
187.27,324.0,52.28638769559192
189.46,277.0,49.553641570234475
198.93,308.0,51.021076650717006
210.9,288.0,49.815536388309695
214.8,203.0,47.76488588563115
224.01,286.0,49.78849676297517
227.07,80.0,45.43155709613022
236.86,324.0,52.03064078827822
246.19,302.0,50.64586894363853
248.86,329.0,52.799134470881015
253.55,114.0,45.953220563205846
257.69,230.0,48.22307530631038
259.82,101.0,45.71492693265194
262.64,103.0,45.7581338724294
267.94,267.0,49.3272577289012
270.21,128.0,46.22933265802823
275.96,92.0,45.52271887591699
277.54,241.0,48.47773113889185
280.49,220.0,48.130857470105774
282.96,374.0,57.05906773372642
287.64,319.0,51.65511081992808
298.09,344.0,54.45143615092057
304.07,164.0,47.04497301113357
308.09,225.0,48.177036734853885
323.98,391.0,57.86823663758281
329.32,81.0,45.4399450669164
339.5,366.0,56.47599050665417
343.55,289.0,49.83505163908791
347.3,127.0,46.19596119382575
348.97,335.0,53.29057132891645
360.04,204.0,47.77663908956421
366.56,329.0,52.855918638631096
375.17,304.0,50.788750540773336
380.19,373.0,57.04424203403005
388.77,100.0,45.65388382579341
394.48,26.0,44.13825399902783
403.77,310.0,51.05437647477508
424.15,343.0,54.10915254243391
428.18,280.0,49.61193015632357
429.26,322.0,51.95054679760901
443.85,123.0,46.12823593721762
445.03,382.0,57.46173249388561
453.02,337.0,53.57910080490058
454.79,369.0,56.60439656172062
461.83,354.0,55.50222628668801
469.05,300.0,50.51280494773671
492.76,341.0,53.9348216604996
502.98,86.0,45.48345714860395
511.71,174.0,47.31924777099227
518.25,158.0,46.94470484013538
520.11,328.0,52.74417930032504
533.12,144.0,46.566080487534016
551.76,340.0,53.889258481965065
563.72,321.0,51.91976418848281
565.0,123.0,46.17218932147932
573.44,365.0,56.075232550830016
579.75,87.0,45.497789405980896
582.75,372.0,56.96151705500007
593.94,130.0,46.23777005976303
610.24,334.0,53.17288140994725
673.02,384.0,57.51563027747243
690.66,326.0,52.6918257084246
701.73,325.0,52.434900434913445
713.4,69.0,45.14672333981896
714.0,297.0,50.2640029032326
724.94,114.0,45.95496588019547
726.19,102.0,45.753151265466194
728.08,111.0,45.91205508411527
733.51,87.0,45.48686005787289
735.59,203.0,47.75478480448468
740.45,118.0,46.02736630757256
742.69,46.0,44.69256838288011
749.12,186.0,47.52486362512489
750.67,243.0,48.54032575234221
755.26,56.0,44.88912042122069
774.46,162.0,46.990532745025604
775.78,235.0,48.307038412402086
786.64,196.0,47.66578592958283
796.46,369.0,56.54970691168701
797.5,313.0,51.26499015156976
804.74,78.0,45.4192574946884
805.42,80.0,45.438427490609904
815.34,177.0,47.40717705526454
819.96,51.0,44.75110812859186
824.43,215.0,47.94364237714993
831.44,55.0,44.855828010264005
837.36,378.0,57.26608905701799
856.62,104.0,45.80928394396679
857.22,145.0,46.59600623020634
868.28,107.0,45.890023433531326
869.69,134.0,46.355669425191415
871.0,150.0,46.74133251004571
875.24,180.0,47.44327532763381
886.37,93.0,45.55647871458851
892.06,368.0,56.483972391410745
892.95,249.0,48.71650088424657
899.83,271.0,49.399284225922095
900.66,307.0,50.995620098565446
910.24,159.0,46.94919467475946
916.44,362.0,55.89310976187591
921.74,116.0,46.00819468904498
928.69,227.0,48.19959538887066
932.67,90.0,45.52123035877459
935.36,291.0,49.94509269641307
938.94,187.0,47.54829217538837
939.99,336.0,53.2963045758664
950.27,190.0,47.5941665416268
950.84,141.0,46.53501364262589
969.71,196.0,47.66878260404861
971.02,181.0,47.47964516502361
975.49,209.0,47.87797644557944
978.76,95.0,45.57920199516696
979.95,184.0,47.48418542041366
988.41,147.0,46.63219134288555
988.99,149.0,46.72445024844638
993.15,111.0,45.92711687942521
993.68,89.0,45.51553768250828
995.8,157.0,46.93951883105318
1009.09,34.0,44.38026914536672
1015.54,239.0,48.46093414778078
1016.7,73.0,45.2613527904878
1017.72,190.0,47.58037806717584
1019.55,85.0,45.48106711796892
1026.07,293.0,50.168735840100574
1028.1,307.0,50.99890884633903
1030.78,128.0,46.23432323021245
1032.47,149.0,46.68703274476029
1032.79,153.0,46.80396904572581
1037.94,279.0,49.591687044866006
1039.59,278.0,49.59091910745522
1040.43,359.0,55.6942010201934
1049.81,153.0,46.81656337840644
1051.58,7.0,43.43678205568808
1054.88,357.0,55.62737543813262
1055.69,318.0,51.638695559080645
1057.43,274.0,49.49098315404952
1061.73,130.0,46.29613332132625
1062.69,350.0,54.853684636164914
1065.92,250.0,48.75678758463279
1068.72,345.0,54.46316762905115
1070.44,139.0,46.51679716160546
1080.13,206.0,47.80374454117273
1081.11,212.0,47.91503324332605
1093.26,180.0,47.4533591093645
1097.1,33.0,44.29769066636544
1099.8,347.0,54.633395089137046
1102.47,34.0,44.37137946677055
1108.11,371.0,56.95396336830287
1108.97,163.0,46.99562428356028
1116.54,184.0,47.51721965489436
1121.04,352.0,55.00354770444606
1122.06,219.0,48.08565957258652
1131.74,262.0,49.08118092907151
1151.09,109.0,45.89134461122442
1155.53,96.0,45.60002008693391
1161.56,255.0,48.81587219928261
1175.55,117.0,46.02587832329776
1175.94,177.0,47.38664062852919
1179.71,234.0,48.29596333080845
1189.67,349.0,54.80043609061837
1190.26,210.0,47.91466482170917
1194.88,388.0,57.66536258047269
1197.01,93.0,45.55012014827192
1205.09,170.0,47.22300443171059
1206.33,212.0,47.93023829719016
1218.07,340.0,53.921781394219444
1224.9,39.0,44.520759600724396
1228.24,191.0,47.60148454163664
1232.18,32.0,44.2880376309285
1235.03,378.0,57.26555797258381
1240.34,75.0,45.2759408534068
1242.1,194.0,47.63260431367607
1242.29,251.0,48.77201116373953
1243.39,343.0,54.09074345415537
1249.86,143.0,46.56129545884189
1252.56,225.0,48.18016411634894
1253.87,320.0,51.90000912273767
1253.95,251.0,48.772241776448936
1257.4,331.0,53.00412355388407
1259.99,54.0,44.84129198785488
1261.68,113.0,45.9293523247318
1266.51,178.0,47.43647149691539
1269.63,109.0,45.89587608117809
1274.53,63.0,45.03450765755053
1275.3,315.0,51.442692229424544
1277.28,266.0,49.232597507903066
1277.85,269.0,49.34546373968422
1279.23,237.0,48.3933569313344
1284.36,62.0,45.03269887308056
1285.2,164.0,47.10939682847751
1286.5,57.0,44.92961762594236
1287.51,346.0,54.54792589783561
1288.81,58.0,44.954470144703286
1289.33,120.0,46.032222041054304
1290.15,256.0,48.82926909235076
1293.32,229.0,48.21197299325445
1297.02,65.0,45.06581794808555
1297.63,26.0,44.13947804361799
