3CNTZ,3CNTR,3WN,8WN,8CNTZ,8CNTR
266.0,196.0,1153.87,1151.53,87.0,315.0
52.0,169.0,1156.31,1158.22,91.0,254.0
179.0,292.0,1160.55,1169.16,71.0,288.0
59.0,256.0,1164.19,1173.88,113.0,202.0
212.0,151.0,1175.81,1183.41,246.0,301.0
63.0,316.0,1182.67,1188.23,273.0,80.0
379.0,53.0,1188.8,1189.01,313.0,64.0
354.0,63.0,1194.14,1195.66,53.0,309.0
356.0,62.0,1194.88,1200.85,379.0,12.0
55.0,352.0,1202.76,1202.12,208.0,252.0
121.0,210.0,1211.11,1212.56,61.0,325.0
1.0,50.0,1220.73,1212.85,47.0,337.0
351.0,107.0,1225.82,1226.93,191.0,169.0
308.0,193.0,1228.2,1228.08,95.0,253.0
48.0,324.0,1228.97,1229.14,27.0,360.0
78.0,356.0,1234.66,1230.23,244.0,306.0
345.0,96.0,1236.71,1234.4,337.0,372.0
276.0,205.0,1237.03,1242.84,391.0,40.0
307.0,260.0,1241.34,1246.99,314.0,304.0
340.0,183.0,1242.69,1248.19,161.0,136.0
98.0,343.0,1248.41,1253.66,142.0,251.0
354.0,186.0,1249.14,1256.47,184.0,172.0
52.0,341.0,1251.09,1256.78,152.0,242.0
233.0,196.0,1251.99,1259.06,156.0,198.0
24.0,236.0,1255.37,1260.83,324.0,142.0
295.0,206.0,1264.33,1261.83,237.0,273.0
296.0,251.0,1264.54,1264.04,106.0,156.0
159.0,246.0,1267.09,1265.75,83.0,192.0
16.0,93.0,1267.7,1266.76,124.0,155.0
173.0,286.0,1270.08,1268.73,358.0,7.0
281.0,272.0,1273.31,1273.36,339.0,339.0
136.0,319.0,1274.02,1273.98,29.0,323.0
36.0,136.0,1275.73,1279.95,188.0,215.0
96.0,336.0,1278.17,1280.28,177.0,73.0
377.0,70.0,1286.99,1285.64,22.0,358.0
103.0,362.0,1287.35,1287.32,147.0,158.0
33.0,21.0,1287.9,1289.26,201.0,213.0
121.0,327.0,1288.85,1289.66,157.0,171.0
210.0,113.0,1289.53,1290.62,8.0,381.0
300.0,297.0,1290.81,1292.74,144.0,223.0
24.0,105.0,1293.53,1294.47,73.0,276.0
260.0,119.0,1295.21,1294.86,63.0,291.0
175.0,327.0,1298.96,1296.5,117.0,116.0
189.0,59.0,1300.56,1297.68,124.0,162.0
186.0,52.0,1303.54,1304.75,375.0,5.0
307.0,224.0,1310.13,1306.07,92.0,118.0
105.0,371.0,1310.66,1309.07,88.0,145.0
16.0,47.0,1311.17,1310.98,212.0,370.0
198.0,35.0,1314.34,1316.09,108.0,141.0
64.0,386.0,1317.52,1317.06,99.0,144.0
102.0,394.0,1328.84,1325.3,334.0,339.0
258.0,149.0,1329.8,1328.48,296.0,149.0
84.0,74.0,1329.97,1333.16,276.0,353.0
382.0,104.0,1334.2,1334.94,129.0,327.0
74.0,350.0,1337.19,1335.68,17.0,379.0
248.0,348.0,1337.39,1336.6,219.0,264.0
193.0,353.0,1337.88,1338.97,40.0,354.0
313.0,282.0,1339.58,1346.95,289.0,111.0
7.0,46.0,1348.35,1348.9,363.0,13.0
87.0,373.0,1349.61,1349.07,15.0,381.0
220.0,322.0,1352.32,1350.18,209.0,225.0
171.0,172.0,1353.87,1353.05,130.0,68.0
367.0,147.0,1357.02,1355.76,222.0,219.0
23.0,33.0,1357.1,1357.36,262.0,104.0
210.0,223.0,1358.68,1360.88,10.0,390.0
154.0,354.0,1360.08,1362.51,24.0,374.0
281.0,183.0,1361.87,1362.71,257.0,307.0
80.0,366.0,1362.82,1364.23,331.0,193.0
254.0,249.0,1363.23,1364.79,283.0,71.0
54.0,343.0,1365.47,1366.67,332.0,348.0
328.0,127.0,1369.36,1373.76,340.0,304.0
322.0,217.0,1379.73,1376.43,369.0,17.0
30.0,395.0,1381.33,1384.39,68.0,239.0
392.0,4.0,1383.35,1390.11,388.0,15.0
199.0,57.0,1386.86,1390.65,58.0,44.0
397.0,12.0,1391.09,1394.35,392.0,15.0
384.0,7.0,1393.15,1394.45,293.0,21.0
226.0,49.0,1395.57,1398.08,395.0,9.0
321.0,42.0,1407.0,1409.99,80.0,60.0
349.0,36.0,1408.64,1411.36,385.0,37.0
336.0,36.0,1408.83,1412.44,283.0,388.0
342.0,167.0,1412.93,1413.48,81.0,220.0
269.0,159.0,1414.39,1414.27,115.0,121.0
44.0,89.0,1415.47,1414.67,25.0,365.0
224.0,142.0,1415.61,1417.54,335.0,387.0
195.0,157.0,1416.27,1417.63,197.0,210.0
78.0,312.0,1416.47,1418.16,278.0,329.0
107.0,382.0,1417.69,1418.69,54.0,333.0
71.0,245.0,1418.38,1420.5,48.0,319.0
33.0,270.0,1419.1,1420.75,79.0,251.0
93.0,188.0,1419.93,1422.4,198.0,137.0
65.0,276.0,1421.11,1423.28,206.0,218.0
47.0,383.0,1421.93,1423.48,27.0,369.0
389.0,19.0,1422.72,1424.27,145.0,146.0
133.0,95.0,1423.95,1424.64,141.0,60.0
215.0,254.0,1425.73,1426.28,131.0,190.0
109.0,260.0,1426.02,1426.83,234.0,157.0
367.0,69.0,1427.53,1426.91,341.0,122.0
152.0,288.0,1427.64,1427.9,224.0,363.0
82.0,368.0,1428.36,1427.93,51.0,378.0
98.0,179.0,1428.41,1428.95,2.0,400.0
276.0,153.0,1429.66,1430.44,367.0,31.0
373.0,68.0,1432.33,1431.2,256.0,268.0
116.0,364.0,1432.35,1433.09,180.0,71.0
111.0,390.0,1432.69,1434.15,358.0,23.0
46.0,103.0,1434.06,1436.0,253.0,29.0
390.0,44.0,1436.45,1437.74,286.0,181.0
219.0,140.0,1437.26,1438.2,215.0,160.0
62.0,317.0,1437.71,1440.53,98.0,99.0
92.0,110.0,1439.62,1440.71,181.0,31.0
167.0,158.0,1439.99,1442.14,19.0,356.0
130.0,395.0,1441.12,1443.83,154.0,335.0
29.0,22.0,1444.53,1443.85,34.0,368.0
86.0,360.0,1445.4,1446.07,384.0,29.0
171.0,300.0,1446.15,1447.16,350.0,95.0
336.0,77.0,1447.82,1447.31,345.0,105.0
358.0,48.0,1447.91,1449.18,347.0,162.0
395.0,10.0,1456.45,1466.19,397.0,16.0
396.0,4.0,1471.39,1481.1,395.0,25.0
17.0,398.0,1661.17,1660.26,61.0,197.0
172.0,64.0,1666.89,1672.3,43.0,26.0
333.0,106.0,1746.45,1713.12,336.0,49.0
283.0,166.0,1749.9,1760.96,291.0,397.0
379.0,335.0,2880.0,2880.75,55.0,35.0
116.0,11.0,2899.6,2886.53,366.0,1.0
8.0,319.0,2899.93,2899.32,12.0,383.0
139.0,80.0,2901.0,2901.36,4.0,395.0
51.0,16.0,2901.18,2901.53,280.0,383.0
126.0,348.0,2902.06,2904.05,191.0,336.0
122.0,376.0,2902.75,2904.87,21.0,344.0
100.0,391.0,2904.45,2906.76,360.0,366.0
144.0,232.0,2905.51,2906.95,251.0,83.0
309.0,329.0,2905.77,2907.9,57.0,39.0
6.0,5.0,2906.28,2908.38,6.0,385.0
3.0,71.0,2908.83,2908.87,153.0,341.0
1.0,24.0,2909.91,2909.17,171.0,327.0
279.0,331.0,2910.46,2910.65,120.0,120.0
118.0,377.0,2910.77,2913.71,32.0,345.0
151.0,38.0,2913.28,2916.05,4.0,378.0
298.0,216.0,2914.17,2916.18,121.0,217.0
56.0,379.0,2914.89,2917.57,179.0,273.0
75.0,397.0,2916.04,2918.61,125.0,91.0
11.0,32.0,2918.76,2918.96,298.0,185.0
113.0,345.0,2921.77,2920.06,287.0,40.0
371.0,326.0,2921.98,2920.72,3.0,399.0
19.0,393.0,2924.35,2923.4,186.0,192.0
86.0,388.0,2925.86,2923.56,372.0,35.0
58.0,379.0,2925.88,2924.2,217.0,91.0
270.0,265.0,2926.73,2925.24,302.0,224.0
21.0,164.0,2929.68,2926.27,172.0,51.0
181.0,339.0,2930.7,2927.6,326.0,347.0
245.0,60.0,2932.61,2929.26,207.0,341.0
313.0,257.0,2936.64,2931.67,49.0,88.0
19.0,17.0,2936.87,2934.12,8.0,392.0
113.0,357.0,2937.51,2935.3,208.0,19.0
141.0,306.0,2938.56,2939.21,231.0,266.0
205.0,245.0,2939.67,2940.43,306.0,336.0
325.0,269.0,2940.49,2940.67,322.0,375.0
325.0,181.0,2942.57,2940.76,371.0,67.0
250.0,113.0,2944.28,2941.29,13.0,390.0
43.0,16.0,2944.46,2945.65,241.0,343.0
128.0,76.0,2946.49,2950.03,112.0,165.0
89.0,351.0,2947.44,2950.52,126.0,107.0
10.0,76.0,2947.65,2950.61,94.0,229.0
374.0,144.0,2947.88,2950.99,372.0,6.0
101.0,384.0,2949.32,2952.32,10.0,387.0
317.0,337.0,2951.22,2952.6,204.0,69.0
332.0,256.0,2954.05,2952.87,140.0,112.0
82.0,390.0,2954.56,2953.28,356.0,353.0
111.0,267.0,2957.06,2953.71,196.0,56.0
284.0,302.0,2957.86,2954.67,262.0,394.0
36.0,57.0,2958.17,2960.67,329.0,324.0
333.0,117.0,2960.15,2964.96,148.0,170.0
90.0,371.0,2960.97,2965.92,161.0,88.0
39.0,192.0,2962.39,2966.78,176.0,50.0
394.0,3.0,2964.47,2967.76,388.0,66.0
400.0,13.0,2965.45,2968.27,17.0,362.0
154.0,295.0,2968.53,2972.44,80.0,83.0
195.0,43.0,2970.03,2972.76,166.0,33.0
253.0,48.0,2972.26,2973.79,106.0,114.0
331.0,30.0,2972.32,2975.78,184.0,78.0
130.0,301.0,2973.86,2978.26,110.0,62.0
70.0,333.0,2974.74,2982.82,178.0,321.0
266.0,33.0,2977.95,2983.66,32.0,319.0
305.0,100.0,2980.97,2984.8,64.0,58.0
285.0,40.0,2982.31,2988.42,340.0,228.0
235.0,25.0,2985.55,2990.5,218.0,34.0
227.0,83.0,2985.69,2990.79,164.0,80.0
94.0,401.0,2994.05,2993.84,6.0,394.0
7.0,375.0,2995.0,2998.37,0.0,397.0
337.0,296.0,2996.35,3001.5,345.0,393.0
4.0,200.0,2999.36,3005.73,43.0,63.0
102.0,400.0,3002.62,3008.38,383.0,2.0
141.0,128.0,3005.64,3010.99,270.0,401.0
4.0,133.0,3007.19,3012.92,62.0,277.0
342.0,15.0,3015.74,3015.96,294.0,2.0
25.0,398.0,3017.79,3027.29,45.0,76.0
288.0,297.0,3026.86,3028.29,359.0,314.0
146.0,118.0,3027.89,3030.1,381.0,3.0
382.0,85.0,3037.2,3032.29,397.0,12.0
38.0,400.0,3044.42,3033.65,364.0,98.0
402.0,12.0,3059.73,3039.48,45.0,125.0
401.0,18.0,3065.3,3044.81,394.0,42.0
397.0,22.0,3072.32,3066.18,398.0,58.0
392.0,2.0,3078.85,3067.56,400.0,47.0
399.0,6.0,3088.34,3072.25,400.0,10.0
385.0,0.0,3099.62,3078.31,389.0,48.0
