,0,0
25.15,264.0,50.8556287164993
28.0,198.0,49.35957082246816
31.07,287.0,51.61703078013673
32.7,176.0,48.57978649073935
34.31,183.0,48.85604526277537
36.55,207.0,49.59652938007984
39.11,249.0,50.25827062424443
41.48,155.0,48.05031104229185
42.66,250.0,50.3151081232468
48.67,165.0,48.26537694582298
50.83,281.0,51.39263415372559
53.6,271.0,51.02469611039032
57.42,150.0,47.92714912999728
60.15,111.0,46.84872996544335
65.09,238.0,50.10880790973732
66.69,290.0,51.83251333805541
75.56,301.0,52.18574966644603
77.16,199.0,49.36355383527531
85.3,244.0,50.19697715059208
88.27,148.0,47.88272131402593
93.44,177.0,48.617059841553896
96.99,203.0,49.51530980821334
100.7,247.0,50.24747012333664
108.42,300.0,52.094272964164304
113.72,143.0,47.63890803817626
114.88,253.0,50.44770619980984
121.01,221.0,49.843428223626674
122.66,162.0,48.21704347506807
124.94,77.0,45.93090352818941
126.42,215.0,49.79350491697193
129.42,175.0,48.57629359644784
134.01,231.0,50.00110190346392
137.75,244.0,50.194744782539935
143.36,132.0,47.31398593067432
148.55,278.0,51.25878213927274
150.86,151.0,47.955230207537184
153.75,275.0,51.11948015037127
154.87,236.0,50.067037186535394
161.44,202.0,49.479939416263896
166.38,294.0,51.92377938067031
181.18,237.0,50.10840895733405
182.84,325.0,54.07067979214596
191.5,226.0,49.942937945390646
194.15,177.0,48.62512100263653
204.21,191.0,49.10936071463118
212.58,223.0,49.926145665203066
222.28,99.0,46.61899969739309
226.75,297.0,51.98293363501112
232.67,234.0,50.04213942718973
239.64,263.0,50.76014415205261
240.16,297.0,51.96927789840196
248.61,128.0,47.28087830035069
254.0,95.0,46.486128627564845
262.83,126.0,47.1728600767529
266.0,290.0,51.80634042582412
267.44,226.0,49.94705928479296
278.07,311.0,52.80693462463935
282.41,263.0,50.81270283683529
289.58,158.0,48.10817748404872
296.52,91.0,46.36331312395966
300.77,209.0,49.65787542313544
303.45,337.0,55.02575380478085
308.65,168.0,48.31154368776487
309.76,321.0,53.57400383405104
313.02,319.0,53.400368616175605
323.07,254.0,50.4750936984525
335.27,350.0,56.598397283156274
345.36,169.0,48.3297968495926
354.54,242.0,50.129278290047715
357.54,353.0,56.88487874208455
367.79,127.0,47.20928505494493
375.16,382.0,59.09133045629998
381.15,323.0,53.59586552731033
382.14,138.0,47.51968016628988
386.81,343.0,56.04111467398393
388.72,330.0,54.37566063159273
394.55,82.0,46.12373654357299
410.15,173.0,48.48652403797386
414.44,379.0,58.97066600891608
419.04,340.0,55.36891968483137
424.55,276.0,51.24122436514042
426.47,140.0,47.57467507754311
446.27,340.0,55.57395430372195
454.64,380.0,59.0502007203773
469.83,353.0,56.88536678595812
477.41,314.0,53.06106934019262
482.6,347.0,56.259070947005206
491.7,223.0,49.88090413070171
493.37,293.0,51.87364799459053
498.63,150.0,47.94758480884264
507.97,285.0,51.47377740840198
511.1,129.0,47.28490346088933
532.68,147.0,47.74607964712106
552.45,34.0,44.73872995737314
553.33,373.0,58.1041028347636
571.39,334.0,54.76849726272515
583.85,74.0,45.78578074312375
591.05,317.0,53.25347999706728
596.51,228.0,49.96414862216165
602.62,360.0,57.18509565391042
637.15,329.0,54.28834275919832
647.35,384.0,59.3425759049407
665.6,338.0,55.24456548070189
708.15,123.0,47.09907840606352
709.31,333.0,54.72182708857317
720.11,305.0,52.51256444509772
