3CNTR
299.0
221.0
208.0
237.0
225.0
137.0
115.0
232.0
309.0
111.0
217.0
277.0
273.0
219.0
197.0
208.0
305.0
229.0
194.0
90.0
175.0
228.0
171.0
178.0
130.0
129.0
185.0
211.0
154.0
293.0
171.0
151.0
124.0
174.0
376.0
324.0
279.0
248.0
145.0
121.0
254.0
139.0
314.0
290.0
121.0
202.0
320.0
162.0
161.0
100.0
230.0
165.0
353.0
374.0
215.0
204.0
290.0
105.0
39.0
193.0
258.0
91.0
74.0
261.0
73.0
134.0
228.0
66.0
312.0
311.0
92.0
129.0
162.0
114.0
70.0
307.0
122.0
109.0
140.0
53.0
191.0
148.0
27.0
384.0
60.0
82.0
180.0
263.0
164.0
156.0
142.0
238.0
84.0
381.0
96.0
28.0
102.0
132.0
386.0
63.0
176.0
26.0
222.0
79.0
198.0
200.0
187.0
362.0
366.0
87.0
345.0
156.0
209.0
330.0
355.0
237.0
286.0
338.0
116.0
248.0
31.0
280.0
265.0
359.0
346.0
218.0
86.0
187.0
99.0
204.0
369.0
240.0
298.0
294.0
144.0
338.0
42.0
308.0
213.0
304.0
273.0
56.0
243.0
154.0
322.0
29.0
277.0
318.0
123.0
359.0
281.0
388.0
263.0
283.0
367.0
241.0
78.0
223.0
252.0
175.0
341.0
150.0
91.0
240.0
332.0
135.0
364.0
233.0
9.0
227.0
280.0
288.0
125.0
85.0
329.0
267.0
135.0
98.0
182.0
168.0
275.0
65.0
305.0
314.0
110.0
253.0
284.0
269.0
38.0
213.0
234.0
54.0
202.0
243.0
190.0
196.0
169.0
292.0
256.0
151.0
316.0
53.0
63.0
62.0
352.0
210.0
50.0
107.0
193.0
324.0
356.0
96.0
205.0
260.0
183.0
343.0
186.0
341.0
196.0
236.0
206.0
251.0
246.0
93.0
286.0
272.0
319.0
136.0
336.0
70.0
362.0
21.0
327.0
113.0
297.0
105.0
119.0
327.0
59.0
52.0
224.0
371.0
47.0
35.0
386.0
394.0
149.0
74.0
104.0
350.0
348.0
353.0
282.0
46.0
373.0
322.0
172.0
147.0
33.0
223.0
354.0
183.0
366.0
249.0
343.0
127.0
217.0
395.0
4.0
57.0
12.0
7.0
49.0
42.0
36.0
36.0
167.0
159.0
89.0
142.0
157.0
312.0
382.0
245.0
270.0
188.0
276.0
383.0
19.0
95.0
254.0
260.0
69.0
288.0
368.0
179.0
153.0
68.0
364.0
390.0
103.0
44.0
140.0
317.0
110.0
158.0
395.0
22.0
360.0
300.0
77.0
48.0
10.0
4.0
398.0
64.0
106.0
166.0
335.0
11.0
319.0
80.0
16.0
348.0
376.0
391.0
232.0
329.0
5.0
71.0
24.0
331.0
377.0
38.0
216.0
379.0
397.0
32.0
345.0
326.0
393.0
388.0
379.0
265.0
164.0
339.0
60.0
257.0
17.0
357.0
306.0
245.0
269.0
181.0
113.0
16.0
76.0
351.0
76.0
144.0
384.0
337.0
256.0
390.0
267.0
302.0
57.0
117.0
371.0
192.0
3.0
13.0
295.0
43.0
48.0
30.0
301.0
333.0
33.0
100.0
40.0
25.0
83.0
401.0
375.0
296.0
200.0
400.0
128.0
133.0
15.0
398.0
297.0
118.0
85.0
400.0
12.0
18.0
22.0
2.0
6.0
0.0
