6CNTZ,6CNTR,6WN,7WN,7CNTZ,7CNTR
297.0,126.0,226.75,216.72,286.0,306.0
234.0,182.0,232.67,230.62,262.0,177.0
263.0,241.0,239.64,234.92,249.0,151.0
297.0,182.0,240.16,244.33,295.0,290.0
128.0,343.0,248.61,245.38,295.0,268.0
95.0,136.0,254.0,247.05,124.0,292.0
126.0,361.0,262.83,248.31,94.0,149.0
290.0,202.0,266.0,257.56,289.0,282.0
226.0,174.0,267.44,260.52,178.0,325.0
311.0,107.0,278.07,267.81,27.0,334.0
263.0,150.0,282.41,273.79,352.0,349.0
158.0,145.0,289.58,274.33,139.0,152.0
91.0,224.0,296.52,275.69,82.0,77.0
209.0,227.0,300.77,284.43,244.0,244.0
337.0,354.0,303.45,295.34,348.0,345.0
168.0,230.0,308.65,296.94,170.0,144.0
321.0,305.0,309.76,304.28,282.0,251.0
319.0,282.0,313.02,307.58,181.0,118.0
254.0,91.0,323.07,309.81,178.0,88.0
350.0,293.0,335.27,317.45,370.0,382.0
169.0,216.0,345.36,327.18,361.0,355.0
242.0,230.0,354.54,337.28,363.0,357.0
353.0,356.0,357.54,343.36,207.0,202.0
127.0,112.0,367.79,350.16,263.0,223.0
382.0,350.0,375.16,361.24,334.0,317.0
323.0,159.0,381.15,380.17,365.0,367.0
138.0,110.0,382.14,391.28,229.0,300.0
343.0,290.0,386.81,400.26,325.0,286.0
330.0,162.0,388.72,405.32,130.0,59.0
82.0,394.0,394.55,409.14,113.0,46.0
173.0,276.0,410.15,422.27,310.0,221.0
379.0,364.0,414.44,425.09,202.0,314.0
340.0,179.0,419.04,427.29,265.0,320.0
276.0,96.0,424.55,430.22,342.0,347.0
140.0,136.0,426.47,441.39,225.0,97.0
340.0,240.0,446.27,443.66,320.0,272.0
380.0,348.0,454.64,446.26,359.0,349.0
353.0,300.0,469.83,453.84,337.0,328.0
314.0,170.0,477.41,463.08,311.0,280.0
347.0,295.0,482.6,474.5,227.0,115.0
223.0,168.0,491.7,480.37,328.0,297.0
293.0,99.0,493.37,484.24,328.0,280.0
150.0,271.0,498.63,499.96,312.0,282.0
285.0,76.0,507.97,508.25,290.0,230.0
129.0,91.0,511.1,509.13,16.0,2.0
147.0,176.0,532.68,521.24,100.0,326.0
34.0,151.0,552.45,557.27,135.0,62.0
373.0,309.0,553.33,561.55,339.0,257.0
334.0,33.0,571.39,571.05,333.0,212.0
74.0,261.0,583.85,575.89,132.0,48.0
317.0,41.0,591.05,581.79,366.0,360.0
228.0,52.0,596.51,591.46,303.0,185.0
360.0,219.0,602.62,594.34,268.0,196.0
329.0,184.0,637.15,622.76,326.0,154.0
384.0,375.0,647.35,667.96,386.0,390.0
338.0,6.0,665.6,687.57,335.0,48.0
123.0,237.0,708.15,713.43,276.0,114.0
333.0,158.0,709.31,714.35,11.0,1.0
305.0,187.0,720.11,722.42,168.0,173.0
135.0,223.0,724.2,726.78,79.0,316.0
23.0,44.0,724.73,730.16,199.0,277.0
201.0,265.0,728.77,730.79,172.0,49.0
217.0,59.0,733.09,732.5,71.0,276.0
101.0,271.0,740.23,733.9,64.0,116.0
56.0,252.0,740.62,737.1,278.0,124.0
118.0,306.0,741.3,738.05,100.0,78.0
117.0,186.0,744.31,747.65,200.0,65.0
251.0,23.0,745.64,750.31,252.0,204.0
216.0,205.0,761.42,757.97,119.0,311.0
28.0,63.0,771.77,760.4,41.0,23.0
19.0,20.0,774.44,779.48,243.0,103.0
96.0,337.0,779.46,785.04,66.0,343.0
364.0,361.0,791.96,796.5,248.0,107.0
260.0,165.0,792.55,798.51,368.0,374.0
232.0,79.0,802.06,801.45,254.0,106.0
159.0,298.0,806.15,809.74,76.0,25.0
261.0,112.0,815.49,813.0,274.0,82.0
135.0,325.0,822.63,824.54,35.0,11.0
181.0,137.0,827.46,839.55,373.0,376.0
79.0,113.0,838.35,843.23,253.0,223.0
351.0,322.0,842.22,847.69,212.0,84.0
296.0,37.0,844.05,851.85,96.0,332.0
153.0,295.0,861.74,861.38,270.0,189.0
272.0,35.0,865.75,865.23,60.0,25.0
22.0,61.0,869.93,868.87,108.0,324.0
62.0,95.0,879.51,874.53,96.0,36.0
319.0,274.0,882.97,881.43,192.0,213.0
321.0,278.0,883.49,883.4,155.0,84.0
105.0,344.0,885.52,897.05,361.0,360.0
160.0,163.0,896.08,897.94,73.0,50.0
265.0,222.0,898.7,905.1,226.0,225.0
205.0,192.0,902.3,909.71,220.0,284.0
192.0,236.0,903.09,911.57,230.0,255.0
368.0,346.0,914.02,921.53,368.0,371.0
186.0,133.0,923.05,922.24,256.0,122.0
179.0,150.0,923.56,926.47,66.0,29.0
120.0,342.0,932.8,935.08,68.0,342.0
376.0,356.0,939.08,941.91,381.0,381.0
17.0,86.0,941.44,948.64,106.0,43.0
205.0,76.0,960.34,950.34,220.0,162.0
84.0,106.0,961.25,959.02,257.0,186.0
288.0,141.0,963.3,969.0,236.0,85.0
200.0,117.0,969.53,971.52,181.0,214.0
67.0,369.0,972.67,976.8,111.0,242.0
162.0,65.0,979.28,980.84,110.0,41.0
170.0,67.0,979.97,983.09,118.0,90.0
83.0,190.0,982.48,987.21,204.0,124.0
240.0,44.0,984.15,987.47,214.0,123.0
155.0,204.0,988.78,990.0,115.0,47.0
197.0,276.0,994.37,994.7,74.0,338.0
154.0,260.0,997.14,1005.11,150.0,89.0
14.0,53.0,1002.16,1006.08,215.0,193.0
184.0,93.0,1004.98,1007.04,24.0,9.0
87.0,145.0,1008.28,1013.24,217.0,251.0
328.0,131.0,1015.27,1016.45,105.0,332.0
60.0,172.0,1016.2,1017.52,324.0,237.0
104.0,340.0,1019.19,1026.28,38.0,15.0
327.0,54.0,1022.97,1027.11,306.0,201.0
156.0,280.0,1025.04,1028.71,138.0,31.0
140.0,309.0,1026.38,1029.97,161.0,68.0
303.0,49.0,1028.36,1031.22,159.0,274.0
8.0,33.0,1030.83,1032.58,194.0,247.0
42.0,120.0,1034.45,1034.1,206.0,58.0
309.0,103.0,1036.0,1036.39,241.0,156.0
285.0,248.0,1042.56,1038.91,151.0,101.0
164.0,287.0,1044.83,1041.22,146.0,275.0
313.0,13.0,1047.21,1043.84,93.0,337.0
345.0,274.0,1051.54,1044.17,254.0,169.0
367.0,338.0,1053.83,1045.05,378.0,387.0
376.0,352.0,1056.07,1053.71,345.0,340.0
59.0,52.0,1058.04,1054.17,324.0,310.0
179.0,156.0,1059.55,1062.15,190.0,285.0
188.0,205.0,1065.29,1063.32,331.0,322.0
188.0,245.0,1068.57,1063.4,112.0,75.0
125.0,227.0,1071.55,1069.44,340.0,278.0
370.0,314.0,1074.98,1076.49,272.0,180.0
190.0,200.0,1077.99,1083.07,162.0,55.0
199.0,206.0,1090.51,1090.54,124.0,34.0
101.0,353.0,1099.23,1097.03,59.0,209.0
10.0,27.0,1103.13,1097.87,70.0,189.0
304.0,118.0,1105.35,1100.89,266.0,133.0
254.0,129.0,1107.75,1103.05,304.0,106.0
375.0,386.0,1115.25,1111.33,387.0,377.0
224.0,125.0,1121.12,1115.35,145.0,304.0
392.0,371.0,1123.97,1122.73,222.0,148.0
36.0,82.0,1130.01,1123.18,356.0,352.0
218.0,97.0,1142.26,1130.04,158.0,62.0
98.0,138.0,1150.16,1143.75,44.0,8.0
171.0,194.0,1164.49,1160.52,168.0,294.0
167.0,189.0,1166.08,1165.69,247.0,220.0
134.0,319.0,1180.39,1182.1,113.0,319.0
209.0,197.0,1190.53,1188.25,63.0,38.0
372.0,326.0,1193.22,1189.4,370.0,380.0
32.0,51.0,1194.86,1191.88,211.0,262.0
266.0,100.0,1196.98,1197.21,240.0,128.0
269.0,335.0,1207.0,1203.49,121.0,44.0
299.0,335.0,1207.09,1205.85,380.0,385.0
235.0,168.0,1210.52,1210.63,289.0,157.0
366.0,334.0,1212.58,1216.17,53.0,30.0
258.0,56.0,1215.75,1220.12,147.0,298.0
119.0,87.0,1220.17,1222.79,305.0,247.0
105.0,127.0,1225.29,1225.3,219.0,257.0
243.0,26.0,1229.39,1227.76,283.0,213.0
59.0,116.0,1234.95,1234.79,359.0,371.0
383.0,382.0,1235.98,1235.21,148.0,331.0
114.0,328.0,1240.52,1239.95,75.0,26.0
142.0,229.0,1246.56,1241.55,224.0,154.0
280.0,110.0,1247.73,1247.65,152.0,59.0
272.0,94.0,1248.81,1249.97,259.0,171.0
354.0,316.0,1251.64,1252.33,353.0,333.0
195.0,103.0,1254.64,1253.26,83.0,32.0
212.0,299.0,1258.58,1258.29,230.0,198.0
160.0,311.0,1259.3,1258.39,121.0,295.0
208.0,86.0,1261.98,1260.08,187.0,139.0
164.0,132.0,1263.03,1261.09,239.0,144.0
70.0,142.0,1264.62,1266.0,345.0,287.0
317.0,157.0,1268.32,1267.45,346.0,270.0
131.0,235.0,1272.11,1268.94,127.0,307.0
30.0,46.0,1273.48,1271.21,238.0,221.0
247.0,144.0,1278.1,1275.68,46.0,21.0
230.0,114.0,1279.13,1278.12,183.0,45.0
82.0,78.0,1282.96,1279.74,38.0,241.0
268.0,184.0,1284.48,1280.75,34.0,228.0
174.0,329.0,1285.27,1284.09,68.0,339.0
230.0,291.0,1285.45,1286.83,276.0,187.0
27.0,43.0,1286.26,1287.63,175.0,34.0
81.0,351.0,1288.7,1289.88,53.0,27.0
332.0,310.0,1289.75,1290.88,268.0,205.0
270.0,155.0,1290.47,1291.26,90.0,315.0
281.0,66.0,1291.45,1294.85,142.0,263.0
212.0,220.0,1294.79,1295.32,138.0,90.0
261.0,40.0,1295.53,1297.19,49.0,32.0
63.0,69.0,1297.42,1298.47,247.0,160.0
108.0,256.0,1297.72,1300.61,375.0,373.0
26.0,24.0,1306.47,1300.86,153.0,70.0
144.0,73.0,1307.08,1304.62,232.0,208.0
292.0,16.0,1316.57,1305.3,151.0,66.0
229.0,71.0,1318.34,1312.28,317.0,81.0
186.0,146.0,1319.95,1312.65,279.0,96.0
8.0,262.0,1329.08,1327.83,298.0,172.0
38.0,372.0,1333.07,1329.7,56.0,344.0
19.0,47.0,1335.98,1330.46,102.0,129.0
326.0,58.0,1337.72,1334.11,97.0,52.0
364.0,318.0,1338.71,1336.72,133.0,303.0
89.0,392.0,1342.68,1341.23,16.0,4.0
219.0,285.0,1345.3,1342.44,323.0,145.0
273.0,203.0,1350.03,1342.97,372.0,359.0
324.0,61.0,1351.0,1353.67,24.0,270.0
4.0,13.0,1352.75,1354.92,202.0,87.0
301.0,27.0,1353.25,1355.4,30.0,176.0
88.0,341.0,1356.48,1356.54,86.0,307.0
5.0,23.0,1357.02,1356.86,190.0,206.0
256.0,260.0,1358.92,1359.25,21.0,113.0
98.0,380.0,1359.63,1360.55,14.0,170.0
346.0,277.0,1360.32,1361.59,232.0,72.0
76.0,369.0,1364.16,1362.29,372.0,369.0
323.0,15.0,1365.92,1363.99,125.0,195.0
4.0,154.0,1367.09,1364.0,129.0,191.0
356.0,80.0,1375.79,1366.07,335.0,182.0
362.0,69.0,1377.28,1375.98,350.0,227.0
49.0,326.0,1380.3,1387.16,394.0,396.0
396.0,336.0,1385.95,1387.73,185.0,141.0
127.0,14.0,1387.79,1388.93,102.0,99.0
388.0,398.0,1394.53,1389.24,391.0,380.0
349.0,152.0,1402.96,1394.37,396.0,378.0
338.0,10.0,1405.07,1404.12,394.0,392.0
314.0,304.0,1407.2,1406.62,330.0,173.0
383.0,367.0,1410.12,1408.34,341.0,54.0
85.0,161.0,1411.14,1408.69,208.0,226.0
29.0,75.0,1413.02,1414.31,52.0,138.0
121.0,292.0,1414.87,1414.67,245.0,138.0
93.0,308.0,1415.85,1414.92,40.0,175.0
361.0,321.0,1417.11,1415.77,64.0,234.0
107.0,236.0,1417.34,1417.12,88.0,295.0
195.0,89.0,1417.92,1417.81,224.0,227.0
109.0,272.0,1418.41,1418.81,77.0,272.0
78.0,299.0,1419.62,1418.99,142.0,216.0
342.0,214.0,1419.78,1420.36,175.0,137.0
94.0,105.0,1420.01,1420.59,376.0,394.0
221.0,31.0,1421.89,1420.9,251.0,109.0
143.0,132.0,1423.08,1421.45,163.0,165.0
378.0,377.0,1423.52,1422.7,116.0,200.0
72.0,180.0,1423.57,1423.19,36.0,231.0
255.0,35.0,1423.72,1423.92,287.0,125.0
68.0,314.0,1425.27,1425.44,123.0,97.0
72.0,350.0,1426.88,1426.9,48.0,80.0
386.0,389.0,1428.17,1428.48,378.0,396.0
89.0,301.0,1428.29,1429.76,40.0,190.0
54.0,381.0,1429.06,1430.02,8.0,335.0
65.0,252.0,1431.1,1430.3,108.0,183.0
32.0,223.0,1431.56,1430.68,383.0,377.0
55.0,328.0,1433.68,1431.14,32.0,117.0
387.0,396.0,1435.0,1432.17,9.0,233.0
20.0,139.0,1436.33,1433.31,391.0,388.0
288.0,100.0,1436.71,1434.17,299.0,121.0
121.0,258.0,1438.43,1439.05,188.0,111.0
50.0,199.0,1439.84,1439.82,72.0,237.0
48.0,197.0,1440.09,1440.13,20.0,260.0
145.0,58.0,1440.73,1442.19,28.0,207.0
275.0,11.0,1443.53,1442.88,358.0,309.0
138.0,122.0,1444.36,1445.63,18.0,60.0
391.0,381.0,1446.16,1445.96,304.0,132.0
66.0,387.0,1446.9,1446.26,383.0,391.0
394.0,363.0,1450.18,1447.17,210.0,73.0
44.0,124.0,1451.66,1447.84,26.0,345.0
396.0,384.0,1455.13,1452.1,386.0,385.0
398.0,378.0,1473.65,1467.69,392.0,386.0
53.0,331.0,1665.4,1657.73,180.0,100.0
113.0,10.0,1666.82,1668.87,91.0,110.0
342.0,4.0,1735.99,1753.11,349.0,12.0
335.0,315.0,1762.89,1759.52,318.0,183.0
360.0,288.0,2893.4,2860.23,363.0,364.0
2.0,3.0,2899.86,2881.91,354.0,296.0
185.0,263.0,2901.09,2887.8,235.0,308.0
293.0,30.0,2901.86,2898.59,32.0,364.0
94.0,395.0,2903.72,2900.18,81.0,68.0
210.0,242.0,2903.9,2901.03,197.0,76.0
245.0,66.0,2905.13,2901.37,299.0,161.0
51.0,283.0,2905.79,2901.91,23.0,354.0
45.0,243.0,2905.97,2904.23,85.0,314.0
115.0,102.0,2906.78,2904.29,118.0,235.0
123.0,77.0,2907.17,2905.24,8.0,8.0
25.0,32.0,2907.41,2905.33,293.0,166.0
62.0,346.0,2909.67,2906.64,364.0,384.0
9.0,36.0,2911.3,2907.96,11.0,5.0
136.0,187.0,2912.94,2908.15,166.0,21.0
21.0,29.0,2913.14,2911.08,26.0,350.0
43.0,363.0,2914.6,2912.87,308.0,159.0
15.0,254.0,2915.24,2914.01,36.0,156.0
258.0,18.0,2917.31,2914.25,47.0,230.0
371.0,49.0,2917.77,2915.67,58.0,35.0
47.0,297.0,2918.5,2915.87,83.0,41.0
194.0,269.0,2919.22,2916.43,59.0,321.0
107.0,359.0,2919.6,2916.84,241.0,238.0
213.0,84.0,2920.62,2918.76,18.0,4.0
103.0,373.0,2921.42,2920.44,270.0,134.0
69.0,389.0,2921.82,2923.12,3.0,94.0
74.0,286.0,2923.22,2924.94,42.0,23.0
307.0,8.0,2925.58,2925.58,6.0,351.0
7.0,331.0,2927.28,2925.98,329.0,109.0
397.0,342.0,2928.8,2926.34,14.0,354.0
373.0,312.0,2930.13,2928.71,261.0,57.0
236.0,264.0,2930.86,2932.89,116.0,255.0
57.0,378.0,2935.62,2933.12,195.0,117.0
240.0,281.0,2935.75,2935.14,275.0,142.0
3.0,8.0,2936.61,2935.42,51.0,347.0
279.0,135.0,2938.49,2938.05,5.0,0.0
284.0,196.0,2938.58,2940.52,49.0,362.0
91.0,94.0,2940.51,2941.32,380.0,368.0
180.0,39.0,2940.58,2941.99,29.0,6.0
34.0,245.0,2941.39,2942.01,133.0,14.0
356.0,208.0,2942.2,2945.87,293.0,159.0
357.0,108.0,2942.35,2948.21,355.0,232.0
368.0,238.0,2942.57,2950.25,322.0,149.0
54.0,332.0,2946.06,2950.44,12.0,16.0
13.0,19.0,2946.47,2952.43,351.0,18.0
41.0,374.0,2951.86,2953.61,376.0,370.0
193.0,251.0,2954.19,2953.71,206.0,243.0
12.0,193.0,2954.66,2953.74,79.0,330.0
218.0,22.0,2958.73,2956.01,61.0,338.0
252.0,73.0,2961.67,2960.63,20.0,19.0
12.0,71.0,2963.44,2962.07,200.0,38.0
381.0,400.0,2963.76,2963.21,44.0,54.0
282.0,18.0,2964.33,2963.28,234.0,91.0
41.0,359.0,2965.1,2966.58,400.0,401.0
305.0,83.0,2967.72,2968.05,56.0,312.0
307.0,83.0,2967.76,2968.26,302.0,103.0
131.0,269.0,2969.69,2969.54,279.0,95.0
67.0,46.0,2973.58,2971.6,144.0,258.0
348.0,373.0,2973.6,2971.99,396.0,398.0
148.0,89.0,2974.27,2973.34,141.0,70.0
76.0,158.0,2978.0,2975.68,55.0,19.0
315.0,6.0,2981.32,2979.15,244.0,80.0
169.0,63.0,2983.82,2980.52,127.0,192.0
38.0,106.0,2988.98,2983.1,146.0,63.0
47.0,397.0,2992.91,2983.89,315.0,52.0
311.0,293.0,2994.4,2991.12,2.0,66.0
344.0,215.0,2998.1,2996.13,344.0,127.0
17.0,383.0,2998.16,2997.63,4.0,362.0
24.0,390.0,2998.4,3000.23,4.0,366.0
331.0,3.0,2999.24,3006.77,1.0,219.0
0.0,323.0,3001.26,3011.87,350.0,39.0
112.0,2.0,3009.75,3013.13,339.0,119.0
309.0,233.0,3012.26,3013.81,89.0,178.0
39.0,387.0,3015.17,3022.95,309.0,187.0
110.0,1.0,3030.97,3026.47,384.0,357.0
359.0,38.0,3033.4,3028.83,171.0,13.0
401.0,366.0,3035.66,3038.94,70.0,163.0
37.0,392.0,3037.39,3054.63,204.0,13.0
394.0,368.0,3038.88,3058.3,398.0,394.0
399.0,358.0,3045.67,3059.43,397.0,399.0
401.0,398.0,3059.39,3065.42,400.0,398.0
390.0,400.0,3062.65,3078.59,401.0,373.0
391.0,401.0,3067.14,3082.94,388.0,402.0
387.0,348.0,3080.95,3099.92,390.0,392.0
