7CNTZ,7CNTR,7WN,9WN,9CNTZ,9CNTR
257.0,186.0,959.02,945.98,53.0,68.0
236.0,85.0,969.0,957.47,10.0,150.0
181.0,214.0,971.52,965.7,146.0,56.0
111.0,242.0,976.8,975.64,267.0,210.0
110.0,41.0,980.84,978.95,207.0,152.0
118.0,90.0,983.09,979.6,141.0,83.0
204.0,124.0,987.21,983.55,86.0,51.0
214.0,123.0,987.47,986.37,128.0,71.0
115.0,47.0,990.0,986.49,181.0,297.0
74.0,338.0,994.7,990.98,205.0,306.0
150.0,89.0,1005.11,996.87,152.0,105.0
215.0,193.0,1006.08,999.83,200.0,252.0
24.0,9.0,1007.04,1003.06,277.0,116.0
217.0,251.0,1013.24,1004.18,162.0,326.0
105.0,332.0,1016.45,1006.46,34.0,78.0
324.0,237.0,1017.52,1020.06,307.0,162.0
38.0,15.0,1026.28,1021.88,183.0,188.0
306.0,201.0,1027.11,1022.24,145.0,326.0
138.0,31.0,1028.71,1026.51,67.0,54.0
161.0,68.0,1029.97,1028.76,317.0,210.0
159.0,274.0,1031.22,1030.02,311.0,207.0
194.0,247.0,1032.58,1031.07,46.0,55.0
206.0,58.0,1034.1,1033.84,111.0,39.0
241.0,156.0,1036.39,1036.28,217.0,282.0
151.0,101.0,1038.91,1039.97,389.0,371.0
146.0,275.0,1041.22,1040.88,163.0,332.0
93.0,337.0,1043.84,1046.48,321.0,169.0
254.0,169.0,1044.17,1050.64,26.0,115.0
378.0,387.0,1045.05,1052.82,20.0,123.0
345.0,340.0,1053.71,1053.6,277.0,193.0
324.0,310.0,1054.17,1057.47,177.0,346.0
190.0,285.0,1062.15,1058.08,363.0,334.0
331.0,322.0,1063.32,1060.3,189.0,63.0
112.0,75.0,1063.4,1064.05,367.0,317.0
340.0,278.0,1069.44,1065.43,233.0,275.0
272.0,180.0,1076.49,1069.41,215.0,103.0
162.0,55.0,1083.07,1081.56,275.0,95.0
124.0,34.0,1090.54,1084.27,71.0,41.0
59.0,209.0,1097.03,1093.3,22.0,114.0
70.0,189.0,1097.87,1095.02,131.0,347.0
266.0,133.0,1100.89,1106.38,268.0,290.0
304.0,106.0,1103.05,1109.14,354.0,359.0
387.0,377.0,1111.33,1111.36,303.0,283.0
145.0,304.0,1115.35,1116.96,319.0,175.0
222.0,148.0,1122.73,1121.92,379.0,348.0
356.0,352.0,1123.18,1131.38,60.0,41.0
158.0,62.0,1130.04,1143.11,251.0,247.0
44.0,8.0,1143.75,1146.67,212.0,305.0
168.0,294.0,1160.52,1153.65,26.0,76.0
247.0,220.0,1165.69,1170.55,258.0,183.0
113.0,319.0,1182.1,1172.66,236.0,61.0
63.0,38.0,1188.25,1182.47,287.0,132.0
370.0,380.0,1189.4,1188.59,351.0,343.0
211.0,262.0,1191.88,1191.46,30.0,126.0
240.0,128.0,1197.21,1193.37,105.0,362.0
121.0,44.0,1203.49,1195.7,187.0,35.0
380.0,385.0,1205.85,1196.46,381.0,349.0
289.0,157.0,1210.63,1201.67,97.0,78.0
53.0,30.0,1216.17,1210.41,165.0,247.0
147.0,298.0,1220.12,1212.36,88.0,85.0
305.0,247.0,1222.79,1230.6,262.0,239.0
219.0,257.0,1225.3,1234.46,347.0,287.0
283.0,213.0,1227.76,1236.36,305.0,218.0
359.0,371.0,1234.79,1236.83,127.0,365.0
148.0,331.0,1235.21,1237.2,28.0,137.0
75.0,26.0,1239.95,1237.7,305.0,228.0
224.0,154.0,1241.55,1240.29,177.0,73.0
152.0,59.0,1247.65,1246.54,375.0,315.0
259.0,171.0,1249.97,1247.58,289.0,111.0
353.0,333.0,1252.33,1251.22,106.0,77.0
83.0,32.0,1253.26,1253.87,332.0,279.0
230.0,198.0,1258.29,1256.5,247.0,236.0
121.0,295.0,1258.39,1259.88,326.0,132.0
187.0,139.0,1260.08,1260.77,29.0,104.0
239.0,144.0,1261.09,1265.5,119.0,372.0
345.0,287.0,1266.0,1268.4,205.0,221.0
346.0,270.0,1267.45,1269.54,39.0,123.0
127.0,307.0,1268.94,1271.46,127.0,285.0
238.0,221.0,1271.21,1271.71,139.0,168.0
46.0,21.0,1275.68,1276.71,169.0,43.0
183.0,45.0,1278.12,1280.8,254.0,66.0
38.0,241.0,1279.74,1281.22,251.0,59.0
34.0,228.0,1280.75,1286.09,31.0,87.0
68.0,339.0,1284.09,1286.45,133.0,354.0
276.0,187.0,1286.83,1287.99,359.0,328.0
175.0,34.0,1287.63,1289.57,22.0,88.0
53.0,27.0,1289.88,1290.26,203.0,37.0
268.0,205.0,1290.88,1290.67,124.0,369.0
90.0,315.0,1291.26,1294.71,324.0,176.0
142.0,263.0,1294.85,1295.09,271.0,87.0
138.0,90.0,1295.32,1297.03,256.0,278.0
49.0,32.0,1297.19,1297.55,300.0,173.0
247.0,160.0,1298.47,1298.88,311.0,202.0
375.0,373.0,1300.61,1301.14,193.0,321.0
153.0,70.0,1300.86,1302.84,32.0,45.0
232.0,208.0,1304.62,1306.65,63.0,27.0
151.0,66.0,1305.3,1307.93,150.0,299.0
317.0,81.0,1312.28,1309.34,284.0,121.0
279.0,96.0,1312.65,1311.9,148.0,329.0
298.0,172.0,1327.83,1312.94,166.0,36.0
56.0,344.0,1329.7,1329.42,5.0,230.0
102.0,129.0,1330.46,1331.1,332.0,158.0
97.0,52.0,1334.11,1333.72,358.0,310.0
133.0,303.0,1336.72,1336.79,18.0,152.0
16.0,4.0,1341.23,1338.82,240.0,35.0
323.0,145.0,1342.44,1341.94,330.0,59.0
372.0,359.0,1342.97,1349.42,231.0,294.0
24.0,270.0,1353.67,1349.97,134.0,352.0
202.0,87.0,1354.92,1352.25,150.0,243.0
30.0,176.0,1355.4,1352.42,49.0,150.0
86.0,307.0,1356.54,1355.17,207.0,73.0
190.0,206.0,1356.86,1356.76,334.0,281.0
21.0,113.0,1359.25,1357.17,330.0,182.0
14.0,170.0,1360.55,1359.19,137.0,265.0
232.0,72.0,1361.59,1359.64,64.0,250.0
372.0,369.0,1362.29,1360.26,72.0,167.0
125.0,195.0,1363.99,1360.93,172.0,182.0
129.0,191.0,1364.0,1363.65,125.0,351.0
335.0,182.0,1366.07,1364.21,4.0,192.0
350.0,227.0,1375.98,1380.11,384.0,190.0
394.0,396.0,1387.16,1383.26,395.0,349.0
185.0,141.0,1387.73,1383.69,58.0,15.0
102.0,99.0,1388.93,1388.3,226.0,253.0
391.0,380.0,1389.24,1391.67,392.0,382.0
396.0,378.0,1394.37,1393.54,400.0,370.0
394.0,392.0,1404.12,1398.77,337.0,0.0
330.0,173.0,1406.62,1409.08,386.0,380.0
341.0,54.0,1408.34,1411.45,227.0,139.0
208.0,226.0,1408.69,1414.1,178.0,308.0
52.0,138.0,1414.31,1414.69,117.0,203.0
245.0,138.0,1414.67,1415.04,68.0,187.0
40.0,175.0,1414.92,1415.69,7.0,194.0
64.0,234.0,1415.77,1416.29,118.0,208.0
88.0,295.0,1417.12,1416.96,372.0,155.0
224.0,227.0,1417.81,1417.57,229.0,50.0
77.0,272.0,1418.81,1418.38,100.0,330.0
142.0,216.0,1418.99,1419.82,44.0,162.0
175.0,137.0,1420.36,1420.24,104.0,295.0
376.0,394.0,1420.59,1420.94,335.0,145.0
251.0,109.0,1420.9,1421.34,65.0,118.0
163.0,165.0,1421.45,1422.2,87.0,127.0
116.0,200.0,1422.7,1422.81,188.0,103.0
36.0,231.0,1423.19,1423.71,91.0,93.0
287.0,125.0,1423.92,1424.9,376.0,366.0
123.0,97.0,1425.44,1427.38,62.0,396.0
48.0,80.0,1426.9,1427.85,391.0,374.0
378.0,396.0,1428.48,1428.83,80.0,25.0
40.0,190.0,1429.76,1428.91,42.0,397.0
8.0,335.0,1430.02,1431.93,300.0,46.0
108.0,183.0,1430.3,1432.62,365.0,369.0
383.0,377.0,1430.68,1432.66,48.0,145.0
32.0,117.0,1431.14,1432.95,94.0,108.0
9.0,233.0,1432.17,1433.96,106.0,171.0
391.0,388.0,1433.31,1434.34,109.0,285.0
299.0,121.0,1434.17,1434.93,94.0,298.0
188.0,111.0,1439.05,1435.74,77.0,97.0
72.0,237.0,1439.82,1436.66,233.0,62.0
20.0,260.0,1440.13,1437.44,174.0,254.0
28.0,207.0,1442.19,1437.76,366.0,344.0
358.0,309.0,1442.88,1440.25,3.0,195.0
18.0,60.0,1445.63,1442.82,46.0,397.0
304.0,132.0,1445.96,1442.84,10.0,139.0
383.0,391.0,1446.26,1443.84,161.0,16.0
210.0,73.0,1447.17,1447.98,389.0,378.0
26.0,345.0,1447.84,1449.52,234.0,24.0
386.0,385.0,1452.1,1455.41,392.0,366.0
392.0,386.0,1467.69,1469.55,397.0,376.0
180.0,100.0,1657.73,1662.48,50.0,6.0
91.0,110.0,1668.87,1664.52,241.0,267.0
349.0,12.0,1753.11,1740.58,348.0,49.0
318.0,183.0,1759.52,1747.1,338.0,167.0
363.0,364.0,2860.23,2882.87,360.0,315.0
354.0,296.0,2881.91,2900.09,231.0,21.0
235.0,308.0,2887.8,2900.3,85.0,393.0
32.0,364.0,2898.59,2900.72,15.0,65.0
81.0,68.0,2900.18,2902.23,136.0,386.0
197.0,76.0,2901.03,2902.29,12.0,180.0
299.0,161.0,2901.37,2904.95,14.0,142.0
23.0,354.0,2901.91,2905.52,195.0,4.0
85.0,314.0,2904.23,2907.14,270.0,33.0
118.0,235.0,2904.29,2909.15,114.0,384.0
8.0,8.0,2905.24,2910.35,241.0,90.0
293.0,166.0,2905.33,2910.72,8.0,222.0
364.0,384.0,2906.64,2911.52,163.0,22.0
11.0,5.0,2907.96,2913.09,198.0,110.0
166.0,21.0,2908.15,2913.68,155.0,222.0
26.0,350.0,2911.08,2914.19,84.0,387.0
308.0,159.0,2912.87,2914.58,159.0,240.0
36.0,156.0,2914.01,2915.18,95.0,363.0
47.0,230.0,2914.25,2915.64,217.0,60.0
58.0,35.0,2915.67,2916.78,16.0,94.0
83.0,41.0,2915.87,2918.83,101.0,134.0
59.0,321.0,2916.43,2918.86,122.0,241.0
241.0,238.0,2916.84,2919.25,202.0,8.0
18.0,4.0,2918.76,2920.58,35.0,15.0
270.0,134.0,2920.44,2921.43,40.0,399.0
3.0,94.0,2923.12,2923.47,141.0,5.0
42.0,23.0,2924.94,2924.42,254.0,3.0
6.0,351.0,2925.58,2925.04,5.0,157.0
329.0,109.0,2925.98,2927.4,399.0,75.0
14.0,354.0,2926.34,2929.81,246.0,23.0
261.0,57.0,2928.71,2935.03,13.0,136.0
116.0,255.0,2932.89,2935.92,73.0,399.0
195.0,117.0,2933.12,2936.85,298.0,18.0
275.0,142.0,2935.14,2937.21,258.0,14.0
51.0,347.0,2935.42,2938.97,249.0,30.0
5.0,0.0,2938.05,2939.09,98.0,389.0
49.0,362.0,2940.52,2942.5,13.0,197.0
380.0,368.0,2941.32,2944.9,368.0,350.0
29.0,6.0,2941.99,2947.64,283.0,11.0
133.0,14.0,2942.01,2948.12,7.0,215.0
293.0,159.0,2945.87,2948.67,273.0,91.0
355.0,232.0,2948.21,2950.66,253.0,28.0
322.0,149.0,2950.25,2950.91,158.0,361.0
12.0,16.0,2950.44,2951.13,79.0,20.0
351.0,18.0,2952.43,2952.2,83.0,18.0
376.0,370.0,2953.61,2952.47,346.0,319.0
206.0,243.0,2953.71,2958.52,370.0,124.0
79.0,330.0,2953.74,2960.35,68.0,395.0
61.0,338.0,2956.01,2962.27,107.0,6.0
20.0,19.0,2960.63,2963.06,108.0,388.0
200.0,38.0,2962.07,2965.36,394.0,387.0
44.0,54.0,2963.21,2965.58,20.0,99.0
234.0,91.0,2963.28,2966.89,394.0,378.0
400.0,401.0,2966.58,2967.93,77.0,32.0
56.0,312.0,2968.05,2968.87,132.0,128.0
302.0,103.0,2968.26,2970.11,173.0,262.0
279.0,95.0,2969.54,2971.21,190.0,149.0
144.0,258.0,2971.6,2971.58,84.0,10.0
396.0,398.0,2971.99,2973.51,383.0,380.0
141.0,70.0,2973.34,2973.73,214.0,190.0
55.0,19.0,2975.68,2976.77,276.0,12.0
244.0,80.0,2979.15,2977.6,145.0,8.0
127.0,192.0,2980.52,2983.09,221.0,212.0
146.0,63.0,2983.1,2983.3,388.0,96.0
315.0,52.0,2983.89,2988.37,295.0,66.0
2.0,66.0,2991.12,2992.84,1.0,244.0
344.0,127.0,2996.13,2993.63,35.0,400.0
4.0,362.0,2997.63,2994.19,28.0,401.0
4.0,366.0,3000.23,2997.76,345.0,1.0
1.0,219.0,3006.77,3003.22,374.0,147.0
350.0,39.0,3011.87,3003.79,1.0,199.0
339.0,119.0,3013.13,3006.61,310.0,109.0
89.0,178.0,3013.81,3019.71,369.0,141.0
309.0,187.0,3022.95,3019.92,70.0,27.0
384.0,357.0,3026.47,3025.7,264.0,273.0
171.0,13.0,3028.83,3042.0,378.0,359.0
70.0,163.0,3038.94,3044.49,49.0,33.0
204.0,13.0,3054.63,3047.56,259.0,270.0
398.0,394.0,3058.3,3059.76,377.0,392.0
397.0,399.0,3059.43,3064.44,382.0,392.0
400.0,398.0,3065.42,3072.91,397.0,390.0
401.0,373.0,3078.59,3082.31,401.0,375.0
388.0,402.0,3082.94,3090.43,386.0,377.0
390.0,392.0,3099.92,3107.72,402.0,356.0
