7WN,7CNTZ,7CNTR,9WN,9CNTZ,9CNTR
274.33,139.0,152.0,275.52,74.0,130.0
275.69,82.0,77.0,280.66,364.0,338.0
284.43,244.0,244.0,281.61,291.0,160.0
295.34,348.0,345.0,291.0,282.0,136.0
296.94,170.0,144.0,297.75,117.0,382.0
304.28,282.0,251.0,299.44,340.0,324.0
307.58,181.0,118.0,313.81,54.0,154.0
309.81,178.0,88.0,318.29,359.0,340.0
317.45,370.0,382.0,325.91,191.0,234.0
327.18,361.0,355.0,332.18,228.0,204.0
337.28,363.0,357.0,336.88,293.0,275.0
343.36,207.0,202.0,343.74,315.0,260.0
350.16,263.0,223.0,352.83,292.0,282.0
361.24,334.0,317.0,357.89,317.0,257.0
380.17,365.0,367.0,361.52,111.0,90.0
391.28,229.0,300.0,373.05,328.0,279.0
400.26,325.0,286.0,380.9,361.0,332.0
405.32,130.0,59.0,400.56,257.0,304.0
409.14,113.0,46.0,415.55,322.0,198.0
422.27,310.0,221.0,419.46,314.0,112.0
425.09,202.0,314.0,427.67,328.0,262.0
427.29,265.0,320.0,434.25,286.0,197.0
430.22,342.0,347.0,440.29,221.0,314.0
441.39,225.0,97.0,442.1,309.0,185.0
443.66,320.0,272.0,446.67,356.0,324.0
446.26,359.0,349.0,451.92,281.0,180.0
453.84,337.0,328.0,456.24,41.0,228.0
463.08,311.0,280.0,457.42,333.0,302.0
474.5,227.0,115.0,458.35,319.0,215.0
480.37,328.0,297.0,489.08,341.0,245.0
484.24,328.0,280.0,493.36,56.0,54.0
499.96,312.0,282.0,512.04,291.0,269.0
508.25,290.0,230.0,522.22,337.0,277.0
509.13,16.0,2.0,543.71,199.0,322.0
521.24,100.0,326.0,555.2,185.0,313.0
557.27,135.0,62.0,559.23,59.0,11.0
561.55,339.0,257.0,569.11,371.0,290.0
571.05,333.0,212.0,581.26,342.0,217.0
575.89,132.0,48.0,582.85,363.0,311.0
581.79,366.0,360.0,589.03,65.0,22.0
591.46,303.0,185.0,593.14,225.0,258.0
594.34,268.0,196.0,624.7,326.0,85.0
622.76,326.0,154.0,652.24,350.0,102.0
667.96,386.0,390.0,675.05,382.0,355.0
687.57,335.0,48.0,688.38,343.0,45.0
713.43,276.0,114.0,702.86,353.0,119.0
714.35,11.0,1.0,722.29,115.0,368.0
722.42,168.0,173.0,726.09,38.0,53.0
726.78,79.0,316.0,727.1,152.0,44.0
730.16,199.0,277.0,730.19,262.0,148.0
730.79,172.0,49.0,731.06,214.0,29.0
732.5,71.0,276.0,733.33,24.0,82.0
733.9,64.0,116.0,736.03,115.0,358.0
737.1,278.0,124.0,740.25,43.0,79.0
738.05,100.0,78.0,741.86,295.0,101.0
747.65,200.0,65.0,743.39,168.0,40.0
750.31,252.0,204.0,748.95,156.0,338.0
757.97,119.0,311.0,760.7,175.0,161.0
760.4,41.0,23.0,761.66,74.0,114.0
779.48,243.0,103.0,767.75,89.0,67.0
785.04,66.0,343.0,773.71,236.0,260.0
796.5,248.0,107.0,798.13,350.0,335.0
798.51,368.0,374.0,798.44,121.0,111.0
801.45,254.0,106.0,803.68,93.0,174.0
809.74,76.0,25.0,804.17,138.0,301.0
813.0,274.0,82.0,809.98,182.0,320.0
824.54,35.0,11.0,822.89,192.0,288.0
839.55,373.0,376.0,825.77,157.0,71.0
843.23,253.0,223.0,832.85,223.0,289.0
847.69,212.0,84.0,838.9,355.0,342.0
851.85,96.0,332.0,840.26,24.0,106.0
861.38,270.0,189.0,842.39,57.0,48.0
865.23,60.0,25.0,854.87,279.0,134.0
868.87,108.0,324.0,859.56,219.0,316.0
874.53,96.0,36.0,862.15,180.0,327.0
881.43,192.0,213.0,865.68,37.0,99.0
883.4,155.0,84.0,874.73,303.0,226.0
897.05,361.0,360.0,894.07,374.0,356.0
897.94,73.0,50.0,897.37,248.0,156.0
905.1,226.0,225.0,898.31,148.0,49.0
909.71,220.0,284.0,904.63,287.0,232.0
911.57,230.0,255.0,918.59,51.0,82.0
921.53,368.0,371.0,919.36,354.0,341.0
922.24,256.0,122.0,920.86,264.0,312.0
926.47,66.0,29.0,923.04,245.0,253.0
935.08,68.0,342.0,932.37,248.0,256.0
941.91,381.0,381.0,941.22,60.0,213.0
948.64,106.0,43.0,942.17,113.0,299.0
950.34,220.0,162.0,942.7,340.0,335.0
959.02,257.0,186.0,945.98,53.0,68.0
969.0,236.0,85.0,957.47,10.0,150.0
971.52,181.0,214.0,965.7,146.0,56.0
976.8,111.0,242.0,975.64,267.0,210.0
980.84,110.0,41.0,978.95,207.0,152.0
983.09,118.0,90.0,979.6,141.0,83.0
987.21,204.0,124.0,983.55,86.0,51.0
987.47,214.0,123.0,986.37,128.0,71.0
990.0,115.0,47.0,986.49,181.0,297.0
994.7,74.0,338.0,990.98,205.0,306.0
1005.11,150.0,89.0,996.87,152.0,105.0
1006.08,215.0,193.0,999.83,200.0,252.0
1007.04,24.0,9.0,1003.06,277.0,116.0
1013.24,217.0,251.0,1004.18,162.0,326.0
1016.45,105.0,332.0,1006.46,34.0,78.0
1017.52,324.0,237.0,1020.06,307.0,162.0
1026.28,38.0,15.0,1021.88,183.0,188.0
1027.11,306.0,201.0,1022.24,145.0,326.0
1028.71,138.0,31.0,1026.51,67.0,54.0
1029.97,161.0,68.0,1028.76,317.0,210.0
1031.22,159.0,274.0,1030.02,311.0,207.0
1032.58,194.0,247.0,1031.07,46.0,55.0
1034.1,206.0,58.0,1033.84,111.0,39.0
1036.39,241.0,156.0,1036.28,217.0,282.0
1038.91,151.0,101.0,1039.97,389.0,371.0
1041.22,146.0,275.0,1040.88,163.0,332.0
1043.84,93.0,337.0,1046.48,321.0,169.0
1044.17,254.0,169.0,1050.64,26.0,115.0
1045.05,378.0,387.0,1052.82,20.0,123.0
1053.71,345.0,340.0,1053.6,277.0,193.0
1054.17,324.0,310.0,1057.47,177.0,346.0
1062.15,190.0,285.0,1058.08,363.0,334.0
1063.32,331.0,322.0,1060.3,189.0,63.0
1063.4,112.0,75.0,1064.05,367.0,317.0
1069.44,340.0,278.0,1065.43,233.0,275.0
1076.49,272.0,180.0,1069.41,215.0,103.0
1083.07,162.0,55.0,1081.56,275.0,95.0
1090.54,124.0,34.0,1084.27,71.0,41.0
1097.03,59.0,209.0,1093.3,22.0,114.0
1097.87,70.0,189.0,1095.02,131.0,347.0
1100.89,266.0,133.0,1106.38,268.0,290.0
1103.05,304.0,106.0,1109.14,354.0,359.0
1111.33,387.0,377.0,1111.36,303.0,283.0
1115.35,145.0,304.0,1116.96,319.0,175.0
1122.73,222.0,148.0,1121.92,379.0,348.0
1123.18,356.0,352.0,1131.38,60.0,41.0
1130.04,158.0,62.0,1143.11,251.0,247.0
1143.75,44.0,8.0,1146.67,212.0,305.0
1160.52,168.0,294.0,1153.65,26.0,76.0
1165.69,247.0,220.0,1170.55,258.0,183.0
1182.1,113.0,319.0,1172.66,236.0,61.0
1188.25,63.0,38.0,1182.47,287.0,132.0
1189.4,370.0,380.0,1188.59,351.0,343.0
1191.88,211.0,262.0,1191.46,30.0,126.0
1197.21,240.0,128.0,1193.37,105.0,362.0
1203.49,121.0,44.0,1195.7,187.0,35.0
1205.85,380.0,385.0,1196.46,381.0,349.0
1210.63,289.0,157.0,1201.67,97.0,78.0
1216.17,53.0,30.0,1210.41,165.0,247.0
1220.12,147.0,298.0,1212.36,88.0,85.0
1222.79,305.0,247.0,1230.6,262.0,239.0
1225.3,219.0,257.0,1234.46,347.0,287.0
1227.76,283.0,213.0,1236.36,305.0,218.0
1234.79,359.0,371.0,1236.83,127.0,365.0
1235.21,148.0,331.0,1237.2,28.0,137.0
1239.95,75.0,26.0,1237.7,305.0,228.0
1241.55,224.0,154.0,1240.29,177.0,73.0
1247.65,152.0,59.0,1246.54,375.0,315.0
1249.97,259.0,171.0,1247.58,289.0,111.0
1252.33,353.0,333.0,1251.22,106.0,77.0
1253.26,83.0,32.0,1253.87,332.0,279.0
1258.29,230.0,198.0,1256.5,247.0,236.0
1258.39,121.0,295.0,1259.88,326.0,132.0
1260.08,187.0,139.0,1260.77,29.0,104.0
1261.09,239.0,144.0,1265.5,119.0,372.0
1266.0,345.0,287.0,1268.4,205.0,221.0
1267.45,346.0,270.0,1269.54,39.0,123.0
1268.94,127.0,307.0,1271.46,127.0,285.0
1271.21,238.0,221.0,1271.71,139.0,168.0
1275.68,46.0,21.0,1276.71,169.0,43.0
1278.12,183.0,45.0,1280.8,254.0,66.0
1279.74,38.0,241.0,1281.22,251.0,59.0
1280.75,34.0,228.0,1286.09,31.0,87.0
1284.09,68.0,339.0,1286.45,133.0,354.0
1286.83,276.0,187.0,1287.99,359.0,328.0
1287.63,175.0,34.0,1289.57,22.0,88.0
1289.88,53.0,27.0,1290.26,203.0,37.0
1290.88,268.0,205.0,1290.67,124.0,369.0
1291.26,90.0,315.0,1294.71,324.0,176.0
1294.85,142.0,263.0,1295.09,271.0,87.0
1295.32,138.0,90.0,1297.03,256.0,278.0
1297.19,49.0,32.0,1297.55,300.0,173.0
1298.47,247.0,160.0,1298.88,311.0,202.0
1300.61,375.0,373.0,1301.14,193.0,321.0
1300.86,153.0,70.0,1302.84,32.0,45.0
1304.62,232.0,208.0,1306.65,63.0,27.0
1305.3,151.0,66.0,1307.93,150.0,299.0
1312.28,317.0,81.0,1309.34,284.0,121.0
1312.65,279.0,96.0,1311.9,148.0,329.0
1327.83,298.0,172.0,1312.94,166.0,36.0
1329.7,56.0,344.0,1329.42,5.0,230.0
1330.46,102.0,129.0,1331.1,332.0,158.0
1334.11,97.0,52.0,1333.72,358.0,310.0
1336.72,133.0,303.0,1336.79,18.0,152.0
1341.23,16.0,4.0,1338.82,240.0,35.0
1342.44,323.0,145.0,1341.94,330.0,59.0
1342.97,372.0,359.0,1349.42,231.0,294.0
1353.67,24.0,270.0,1349.97,134.0,352.0
1354.92,202.0,87.0,1352.25,150.0,243.0
1355.4,30.0,176.0,1352.42,49.0,150.0
1356.54,86.0,307.0,1355.17,207.0,73.0
1356.86,190.0,206.0,1356.76,334.0,281.0
1359.25,21.0,113.0,1357.17,330.0,182.0
1360.55,14.0,170.0,1359.19,137.0,265.0
1361.59,232.0,72.0,1359.64,64.0,250.0
1362.29,372.0,369.0,1360.26,72.0,167.0
1363.99,125.0,195.0,1360.93,172.0,182.0
1364.0,129.0,191.0,1363.65,125.0,351.0
1366.07,335.0,182.0,1364.21,4.0,192.0
1375.98,350.0,227.0,1380.11,384.0,190.0
1387.16,394.0,396.0,1383.26,395.0,349.0
1387.73,185.0,141.0,1383.69,58.0,15.0
1388.93,102.0,99.0,1388.3,226.0,253.0
1389.24,391.0,380.0,1391.67,392.0,382.0
1394.37,396.0,378.0,1393.54,400.0,370.0
1404.12,394.0,392.0,1398.77,337.0,0.0
1406.62,330.0,173.0,1409.08,386.0,380.0
1408.34,341.0,54.0,1411.45,227.0,139.0
1408.69,208.0,226.0,1414.1,178.0,308.0
1414.31,52.0,138.0,1414.69,117.0,203.0
1414.67,245.0,138.0,1415.04,68.0,187.0
1414.92,40.0,175.0,1415.69,7.0,194.0
1415.77,64.0,234.0,1416.29,118.0,208.0
1417.12,88.0,295.0,1416.96,372.0,155.0
1417.81,224.0,227.0,1417.57,229.0,50.0
1418.81,77.0,272.0,1418.38,100.0,330.0
1418.99,142.0,216.0,1419.82,44.0,162.0
1420.36,175.0,137.0,1420.24,104.0,295.0
1420.59,376.0,394.0,1420.94,335.0,145.0
1420.9,251.0,109.0,1421.34,65.0,118.0
1421.45,163.0,165.0,1422.2,87.0,127.0
1422.7,116.0,200.0,1422.81,188.0,103.0
1423.19,36.0,231.0,1423.71,91.0,93.0
1423.92,287.0,125.0,1424.9,376.0,366.0
1425.44,123.0,97.0,1427.38,62.0,396.0
1426.9,48.0,80.0,1427.85,391.0,374.0
1428.48,378.0,396.0,1428.83,80.0,25.0
1429.76,40.0,190.0,1428.91,42.0,397.0
1430.02,8.0,335.0,1431.93,300.0,46.0
1430.3,108.0,183.0,1432.62,365.0,369.0
1430.68,383.0,377.0,1432.66,48.0,145.0
1431.14,32.0,117.0,1432.95,94.0,108.0
1432.17,9.0,233.0,1433.96,106.0,171.0
1433.31,391.0,388.0,1434.34,109.0,285.0
1434.17,299.0,121.0,1434.93,94.0,298.0
1439.05,188.0,111.0,1435.74,77.0,97.0
1439.82,72.0,237.0,1436.66,233.0,62.0
1440.13,20.0,260.0,1437.44,174.0,254.0
1442.19,28.0,207.0,1437.76,366.0,344.0
1442.88,358.0,309.0,1440.25,3.0,195.0
1445.63,18.0,60.0,1442.82,46.0,397.0
1445.96,304.0,132.0,1442.84,10.0,139.0
1446.26,383.0,391.0,1443.84,161.0,16.0
1447.17,210.0,73.0,1447.98,389.0,378.0
1447.84,26.0,345.0,1449.52,234.0,24.0
1452.1,386.0,385.0,1455.41,392.0,366.0
1467.69,392.0,386.0,1469.55,397.0,376.0
1657.73,180.0,100.0,1662.48,50.0,6.0
1668.87,91.0,110.0,1664.52,241.0,267.0
1753.11,349.0,12.0,1740.58,348.0,49.0
1759.52,318.0,183.0,1747.1,338.0,167.0
2860.23,363.0,364.0,2882.87,360.0,315.0
2881.91,354.0,296.0,2900.09,231.0,21.0
2887.8,235.0,308.0,2900.3,85.0,393.0
2898.59,32.0,364.0,2900.72,15.0,65.0
2900.18,81.0,68.0,2902.23,136.0,386.0
2901.03,197.0,76.0,2902.29,12.0,180.0
2901.37,299.0,161.0,2904.95,14.0,142.0
2901.91,23.0,354.0,2905.52,195.0,4.0
2904.23,85.0,314.0,2907.14,270.0,33.0
2904.29,118.0,235.0,2909.15,114.0,384.0
2905.24,8.0,8.0,2910.35,241.0,90.0
2905.33,293.0,166.0,2910.72,8.0,222.0
2906.64,364.0,384.0,2911.52,163.0,22.0
2907.96,11.0,5.0,2913.09,198.0,110.0
2908.15,166.0,21.0,2913.68,155.0,222.0
2911.08,26.0,350.0,2914.19,84.0,387.0
2912.87,308.0,159.0,2914.58,159.0,240.0
2914.01,36.0,156.0,2915.18,95.0,363.0
2914.25,47.0,230.0,2915.64,217.0,60.0
2915.67,58.0,35.0,2916.78,16.0,94.0
2915.87,83.0,41.0,2918.83,101.0,134.0
2916.43,59.0,321.0,2918.86,122.0,241.0
2916.84,241.0,238.0,2919.25,202.0,8.0
2918.76,18.0,4.0,2920.58,35.0,15.0
2920.44,270.0,134.0,2921.43,40.0,399.0
2923.12,3.0,94.0,2923.47,141.0,5.0
2924.94,42.0,23.0,2924.42,254.0,3.0
2925.58,6.0,351.0,2925.04,5.0,157.0
2925.98,329.0,109.0,2927.4,399.0,75.0
2926.34,14.0,354.0,2929.81,246.0,23.0
2928.71,261.0,57.0,2935.03,13.0,136.0
2932.89,116.0,255.0,2935.92,73.0,399.0
2933.12,195.0,117.0,2936.85,298.0,18.0
2935.14,275.0,142.0,2937.21,258.0,14.0
2935.42,51.0,347.0,2938.97,249.0,30.0
2938.05,5.0,0.0,2939.09,98.0,389.0
2940.52,49.0,362.0,2942.5,13.0,197.0
2941.32,380.0,368.0,2944.9,368.0,350.0
2941.99,29.0,6.0,2947.64,283.0,11.0
2942.01,133.0,14.0,2948.12,7.0,215.0
2945.87,293.0,159.0,2948.67,273.0,91.0
2948.21,355.0,232.0,2950.66,253.0,28.0
2950.25,322.0,149.0,2950.91,158.0,361.0
2950.44,12.0,16.0,2951.13,79.0,20.0
2952.43,351.0,18.0,2952.2,83.0,18.0
2953.61,376.0,370.0,2952.47,346.0,319.0
2953.71,206.0,243.0,2958.52,370.0,124.0
2953.74,79.0,330.0,2960.35,68.0,395.0
2956.01,61.0,338.0,2962.27,107.0,6.0
2960.63,20.0,19.0,2963.06,108.0,388.0
2962.07,200.0,38.0,2965.36,394.0,387.0
2963.21,44.0,54.0,2965.58,20.0,99.0
2963.28,234.0,91.0,2966.89,394.0,378.0
2966.58,400.0,401.0,2967.93,77.0,32.0
2968.05,56.0,312.0,2968.87,132.0,128.0
2968.26,302.0,103.0,2970.11,173.0,262.0
2969.54,279.0,95.0,2971.21,190.0,149.0
2971.6,144.0,258.0,2971.58,84.0,10.0
2971.99,396.0,398.0,2973.51,383.0,380.0
2973.34,141.0,70.0,2973.73,214.0,190.0
2975.68,55.0,19.0,2976.77,276.0,12.0
2979.15,244.0,80.0,2977.6,145.0,8.0
2980.52,127.0,192.0,2983.09,221.0,212.0
2983.1,146.0,63.0,2983.3,388.0,96.0
2983.89,315.0,52.0,2988.37,295.0,66.0
2991.12,2.0,66.0,2992.84,1.0,244.0
2996.13,344.0,127.0,2993.63,35.0,400.0
2997.63,4.0,362.0,2994.19,28.0,401.0
3000.23,4.0,366.0,2997.76,345.0,1.0
3006.77,1.0,219.0,3003.22,374.0,147.0
3011.87,350.0,39.0,3003.79,1.0,199.0
3013.13,339.0,119.0,3006.61,310.0,109.0
3013.81,89.0,178.0,3019.71,369.0,141.0
3022.95,309.0,187.0,3019.92,70.0,27.0
3026.47,384.0,357.0,3025.7,264.0,273.0
3028.83,171.0,13.0,3042.0,378.0,359.0
3038.94,70.0,163.0,3044.49,49.0,33.0
3054.63,204.0,13.0,3047.56,259.0,270.0
3058.3,398.0,394.0,3059.76,377.0,392.0
3059.43,397.0,399.0,3064.44,382.0,392.0
3065.42,400.0,398.0,3072.91,397.0,390.0
3078.59,401.0,373.0,3082.31,401.0,375.0
3082.94,388.0,402.0,3090.43,386.0,377.0
3099.92,390.0,392.0,3107.72,402.0,356.0
