4WN,4CNTZ,4CNTR,7WN,7CNTZ,7CNTR
912.64,288.0,241.0,911.57,230.0,255.0
914.03,352.0,333.0,921.53,368.0,371.0
917.32,167.0,310.0,922.24,256.0,122.0
932.18,77.0,344.0,926.47,66.0,29.0
936.76,141.0,49.0,935.08,68.0,342.0
941.09,369.0,348.0,941.91,381.0,381.0
945.42,141.0,72.0,948.64,106.0,43.0
946.31,192.0,129.0,950.34,220.0,162.0
957.79,188.0,225.0,959.02,257.0,186.0
960.32,264.0,181.0,969.0,236.0,85.0
972.82,190.0,96.0,971.52,181.0,214.0
981.63,111.0,259.0,976.8,111.0,242.0
982.55,144.0,89.0,980.84,110.0,41.0
986.71,152.0,190.0,983.09,118.0,90.0
987.78,148.0,179.0,987.21,204.0,124.0
994.6,47.0,370.0,987.47,214.0,123.0
997.58,93.0,140.0,990.0,115.0,47.0
998.02,81.0,291.0,994.7,74.0,338.0
1001.64,163.0,186.0,1005.11,150.0,89.0
1002.07,191.0,173.0,1006.08,215.0,193.0
1006.78,262.0,159.0,1007.04,24.0,9.0
1013.28,177.0,66.0,1013.24,217.0,251.0
1015.97,146.0,199.0,1016.45,105.0,332.0
1018.4,130.0,36.0,1017.52,324.0,237.0
1019.07,310.0,110.0,1026.28,38.0,15.0
1021.7,161.0,53.0,1027.11,306.0,201.0
1024.12,304.0,152.0,1028.71,138.0,31.0
1029.93,50.0,380.0,1029.97,161.0,68.0
1031.02,274.0,241.0,1031.22,159.0,274.0
1035.6,247.0,158.0,1032.58,194.0,247.0
1039.56,208.0,105.0,1034.1,206.0,58.0
1040.35,157.0,79.0,1036.39,241.0,156.0
1042.49,218.0,276.0,1038.91,151.0,101.0
1045.57,235.0,150.0,1041.22,146.0,275.0
1048.79,61.0,336.0,1043.84,93.0,337.0
1049.43,101.0,24.0,1044.17,254.0,169.0
1051.2,377.0,340.0,1045.05,378.0,387.0
1052.28,134.0,304.0,1053.71,345.0,340.0
1056.24,372.0,338.0,1054.17,324.0,310.0
1058.71,170.0,70.0,1062.15,190.0,285.0
1065.26,101.0,319.0,1063.32,331.0,322.0
1067.13,328.0,119.0,1063.4,112.0,75.0
1077.68,285.0,159.0,1069.44,340.0,278.0
1078.6,348.0,301.0,1076.49,272.0,180.0
1081.97,281.0,214.0,1083.07,162.0,55.0
1097.07,176.0,197.0,1090.54,124.0,34.0
1098.84,89.0,318.0,1097.03,59.0,209.0
1100.42,113.0,194.0,1097.87,70.0,189.0
1103.02,202.0,134.0,1100.89,266.0,133.0
1106.11,276.0,137.0,1103.05,304.0,106.0
1115.19,154.0,248.0,1111.33,387.0,377.0
1118.35,375.0,356.0,1115.35,145.0,304.0
1123.74,365.0,306.0,1122.73,222.0,148.0
1123.9,214.0,91.0,1123.18,356.0,352.0
1136.21,285.0,102.0,1130.04,158.0,62.0
1145.47,281.0,108.0,1143.75,44.0,8.0
1151.24,91.0,30.0,1160.52,168.0,294.0
1153.46,69.0,336.0,1165.69,247.0,220.0
1174.41,111.0,314.0,1182.1,113.0,319.0
1189.73,178.0,207.0,1188.25,63.0,38.0
1190.99,97.0,315.0,1189.4,370.0,380.0
1193.8,370.0,324.0,1191.88,211.0,262.0
1194.89,103.0,94.0,1197.21,240.0,128.0
1196.41,146.0,170.0,1203.49,121.0,44.0
1205.84,318.0,220.0,1205.85,380.0,385.0
1206.84,358.0,308.0,1210.63,289.0,157.0
1214.72,356.0,293.0,1216.17,53.0,30.0
1220.29,198.0,201.0,1220.12,147.0,298.0
1221.05,167.0,211.0,1222.79,305.0,247.0
1224.07,145.0,51.0,1225.3,219.0,257.0
1225.67,78.0,329.0,1227.76,283.0,213.0
1228.6,334.0,183.0,1234.79,359.0,371.0
1232.88,105.0,46.0,1235.21,148.0,331.0
1234.37,53.0,358.0,1239.95,75.0,26.0
1237.09,387.0,325.0,1241.55,224.0,154.0
1241.15,225.0,135.0,1247.65,152.0,59.0
1247.87,227.0,80.0,1249.97,259.0,171.0
1248.9,375.0,369.0,1252.33,353.0,333.0
1250.96,104.0,264.0,1253.26,83.0,32.0
1254.33,133.0,87.0,1258.29,230.0,198.0
1256.22,63.0,331.0,1258.39,121.0,295.0
1258.42,134.0,67.0,1260.08,187.0,139.0
1262.89,323.0,114.0,1261.09,239.0,144.0
1264.12,255.0,131.0,1266.0,345.0,287.0
1265.35,258.0,135.0,1267.45,346.0,270.0
1268.1,240.0,136.0,1268.94,127.0,307.0
1270.43,52.0,314.0,1271.21,238.0,221.0
1271.77,60.0,85.0,1275.68,46.0,21.0
1282.79,47.0,10.0,1278.12,183.0,45.0
1283.25,41.0,328.0,1279.74,38.0,241.0
1285.08,184.0,180.0,1280.75,34.0,228.0
1285.93,100.0,224.0,1284.09,68.0,339.0
1286.57,79.0,285.0,1286.83,276.0,187.0
1286.93,74.0,201.0,1287.63,175.0,34.0
1286.96,229.0,79.0,1289.88,53.0,27.0
1289.32,65.0,363.0,1290.88,268.0,205.0
1289.36,362.0,352.0,1291.26,90.0,315.0
1289.54,206.0,282.0,1294.85,142.0,263.0
1293.61,213.0,56.0,1295.32,138.0,90.0
1297.35,97.0,22.0,1297.19,49.0,32.0
1298.13,157.0,144.0,1298.47,247.0,160.0
1303.99,207.0,109.0,1300.61,375.0,373.0
1305.76,35.0,377.0,1300.86,153.0,70.0
1307.68,293.0,217.0,1304.62,232.0,208.0
1315.95,113.0,259.0,1305.3,151.0,66.0
1317.19,319.0,177.0,1312.28,317.0,81.0
1317.96,140.0,207.0,1312.65,279.0,96.0
1327.23,269.0,205.0,1327.83,298.0,172.0
1329.2,29.0,20.0,1329.7,56.0,344.0
1334.79,154.0,167.0,1330.46,102.0,129.0
1338.06,122.0,34.0,1334.11,97.0,52.0
1339.33,334.0,132.0,1336.72,133.0,303.0
1340.09,350.0,252.0,1341.23,16.0,4.0
1346.35,20.0,389.0,1342.44,323.0,145.0
1347.15,336.0,70.0,1342.97,372.0,359.0
1351.86,22.0,371.0,1353.67,24.0,270.0
1354.24,38.0,19.0,1354.92,202.0,87.0
1355.04,244.0,40.0,1355.4,30.0,176.0
1357.16,43.0,42.0,1356.54,86.0,307.0
1357.37,10.0,391.0,1356.86,190.0,206.0
1358.38,252.0,168.0,1359.25,21.0,113.0
1362.66,33.0,87.0,1360.55,14.0,170.0
1362.83,215.0,43.0,1361.59,232.0,72.0
1363.71,9.0,395.0,1362.29,372.0,369.0
1365.42,368.0,361.0,1363.99,125.0,195.0
1366.99,326.0,162.0,1364.0,129.0,191.0
1368.43,323.0,123.0,1366.07,335.0,182.0
1379.83,350.0,111.0,1375.98,350.0,227.0
1382.01,391.0,298.0,1387.16,394.0,396.0
1387.83,119.0,120.0,1387.73,185.0,141.0
1389.46,193.0,62.0,1388.93,102.0,99.0
1394.16,397.0,367.0,1389.24,391.0,380.0
1396.65,298.0,10.0,1394.37,396.0,378.0
1407.79,332.0,89.0,1404.12,394.0,392.0
1409.87,386.0,361.0,1406.62,330.0,173.0
1411.22,336.0,279.0,1408.34,341.0,54.0
1413.78,76.0,283.0,1408.69,208.0,226.0
1414.29,160.0,150.0,1414.31,52.0,138.0
1414.67,66.0,334.0,1414.67,245.0,138.0
1416.9,107.0,95.0,1414.92,40.0,175.0
1417.19,378.0,364.0,1415.77,64.0,234.0
1417.71,151.0,43.0,1417.12,88.0,295.0
1418.28,16.0,385.0,1417.81,224.0,227.0
1418.76,58.0,148.0,1418.81,77.0,272.0
1419.74,153.0,119.0,1418.99,142.0,216.0
1420.35,90.0,238.0,1420.36,175.0,137.0
1421.46,46.0,260.0,1420.59,376.0,394.0
1421.91,389.0,357.0,1420.9,251.0,109.0
1422.19,77.0,190.0,1421.45,163.0,165.0
1423.33,200.0,156.0,1422.7,116.0,200.0
1424.34,174.0,107.0,1423.19,36.0,231.0
1424.79,297.0,234.0,1423.92,287.0,125.0
1425.67,188.0,98.0,1425.44,123.0,97.0
1425.84,12.0,395.0,1426.9,48.0,80.0
1428.66,393.0,366.0,1428.48,378.0,396.0
1429.32,1.0,400.0,1429.76,40.0,190.0
1429.6,7.0,118.0,1430.02,8.0,335.0
1432.44,175.0,64.0,1430.3,108.0,183.0
1433.93,391.0,352.0,1430.68,383.0,377.0
1434.15,67.0,275.0,1431.14,32.0,117.0
1434.38,32.0,75.0,1432.17,9.0,233.0
1436.54,107.0,20.0,1433.31,391.0,388.0
1437.09,17.0,392.0,1434.17,299.0,121.0
1437.46,290.0,248.0,1439.05,188.0,111.0
1441.38,355.0,208.0,1439.82,72.0,237.0
1444.5,38.0,167.0,1440.13,20.0,260.0
1445.91,61.0,191.0,1442.19,28.0,207.0
1446.46,57.0,348.0,1442.88,358.0,309.0
1447.01,381.0,331.0,1445.63,18.0,60.0
1447.04,84.0,243.0,1445.96,304.0,132.0
1447.78,87.0,21.0,1446.26,383.0,391.0
1449.07,385.0,346.0,1447.17,210.0,73.0
1449.51,295.0,246.0,1447.84,26.0,345.0
1455.99,395.0,333.0,1452.1,386.0,385.0
1474.45,396.0,310.0,1467.69,392.0,386.0
1662.73,114.0,86.0,1657.73,180.0,100.0
1664.24,182.0,38.0,1668.87,91.0,110.0
1743.09,342.0,46.0,1753.11,349.0,12.0
1762.16,316.0,1.0,1759.52,318.0,183.0
2857.11,363.0,382.0,2860.23,363.0,364.0
2894.61,351.0,204.0,2881.91,354.0,296.0
2898.35,6.0,396.0,2887.8,235.0,308.0
2899.76,36.0,7.0,2898.59,32.0,364.0
2900.11,14.0,386.0,2900.18,81.0,68.0
2900.35,224.0,263.0,2901.03,197.0,76.0
2902.98,272.0,270.0,2901.37,299.0,161.0
2903.17,25.0,2.0,2901.91,23.0,354.0
2903.9,28.0,4.0,2904.23,85.0,314.0
2905.02,45.0,16.0,2904.29,118.0,235.0
2905.98,244.0,55.0,2905.24,8.0,8.0
2906.37,266.0,257.0,2905.33,293.0,166.0
2906.92,18.0,376.0,2906.64,364.0,384.0
2908.06,366.0,382.0,2907.96,11.0,5.0
2908.53,19.0,378.0,2908.15,166.0,21.0
2911.52,240.0,35.0,2911.08,26.0,350.0
2912.62,29.0,31.0,2912.87,308.0,159.0
2912.86,136.0,284.0,2914.01,36.0,156.0
2912.93,50.0,373.0,2914.25,47.0,230.0
2913.15,66.0,142.0,2915.67,58.0,35.0
2914.25,202.0,117.0,2915.87,83.0,41.0
2915.87,287.0,296.0,2916.43,59.0,321.0
2916.72,54.0,266.0,2916.84,241.0,238.0
2921.95,3.0,399.0,2918.76,18.0,4.0
2923.4,178.0,153.0,2920.44,270.0,134.0
2924.53,30.0,197.0,2923.12,3.0,94.0
2925.67,71.0,229.0,2924.94,42.0,23.0
2926.69,72.0,297.0,2925.58,6.0,351.0
2926.73,374.0,254.0,2925.98,329.0,109.0
2928.06,26.0,380.0,2926.34,14.0,354.0
2928.62,274.0,13.0,2928.71,261.0,57.0
2929.59,327.0,305.0,2932.89,116.0,255.0
2930.62,125.0,3.0,2933.12,195.0,117.0
2934.16,22.0,9.0,2935.14,275.0,142.0
2936.46,20.0,391.0,2935.42,51.0,347.0
2938.17,292.0,194.0,2938.05,5.0,0.0
2938.43,13.0,5.0,2940.52,49.0,362.0
2938.74,242.0,38.0,2941.32,380.0,368.0
2940.45,49.0,16.0,2941.99,29.0,6.0
2941.28,27.0,360.0,2942.01,133.0,14.0
2941.65,382.0,312.0,2945.87,293.0,159.0
2943.17,57.0,27.0,2948.21,355.0,232.0
2943.28,298.0,7.0,2950.25,322.0,149.0
2945.93,343.0,131.0,2950.44,12.0,16.0
2946.94,270.0,210.0,2952.43,351.0,18.0
2948.35,9.0,393.0,2953.61,376.0,370.0
2949.93,344.0,284.0,2953.71,206.0,243.0
2950.33,340.0,146.0,2953.74,79.0,330.0
2951.43,221.0,60.0,2956.01,61.0,338.0
2957.51,203.0,100.0,2960.63,20.0,19.0
2961.1,55.0,299.0,2962.07,200.0,38.0
2963.43,36.0,14.0,2963.21,44.0,54.0
2963.82,398.0,383.0,2963.28,234.0,91.0
2965.02,24.0,385.0,2966.58,400.0,401.0
2967.04,249.0,154.0,2968.05,56.0,312.0
2969.48,121.0,26.0,2968.26,302.0,103.0
2970.5,230.0,63.0,2969.54,279.0,95.0
2970.73,283.0,171.0,2971.6,144.0,258.0
2971.7,383.0,372.0,2971.99,396.0,398.0
2973.7,99.0,265.0,2973.34,141.0,70.0
2974.53,120.0,47.0,2975.68,55.0,19.0
2981.27,268.0,12.0,2979.15,244.0,80.0
2982.72,82.0,244.0,2980.52,127.0,192.0
2983.44,124.0,28.0,2983.1,146.0,63.0
2991.67,4.0,399.0,2983.89,315.0,52.0
2993.41,311.0,193.0,2991.12,2.0,66.0
2994.42,5.0,99.0,2996.13,344.0,127.0
2998.0,339.0,18.0,2997.63,4.0,362.0
2999.52,1.0,402.0,3000.23,4.0,366.0
3001.24,5.0,93.0,3006.77,1.0,219.0
3001.94,300.0,1.0,3011.87,350.0,39.0
3007.35,341.0,281.0,3013.13,339.0,119.0
3012.7,337.0,40.0,3013.81,89.0,178.0
3018.46,196.0,28.0,3022.95,309.0,187.0
3022.76,96.0,33.0,3026.47,384.0,357.0
3034.25,396.0,270.0,3028.83,171.0,13.0
3041.31,389.0,337.0,3038.94,70.0,163.0
3044.4,392.0,308.0,3054.63,204.0,13.0
3045.74,232.0,59.0,3058.3,398.0,394.0
3047.84,127.0,24.0,3059.43,397.0,399.0
3058.83,401.0,323.0,3065.42,400.0,398.0
3064.25,400.0,374.0,3078.59,401.0,373.0
3065.97,401.0,376.0,3082.94,388.0,402.0
3084.76,386.0,350.0,3099.92,390.0,392.0
