,0,1,2,3,4,5
275,82.0,6.0,2988.86,80.0,83.0,2972.44
276,185.0,340.0,1021.6,183.0,262.0,1002.14
277,136.0,311.0,1295.04,152.0,242.0,1256.78
278,368.0,373.0,1757.87,291.0,397.0,1760.96
279,232.0,33.0,261.88,272.0,102.0,275.86
280,282.0,224.0,1305.13,219.0,264.0,1336.6
281,277.0,182.0,1334.3,209.0,225.0,1350.18
282,147.0,326.0,134.43,90.0,281.0,172.53
283,343.0,303.0,1049.92,264.0,281.0,1050.79
284,109.0,345.0,1282.04,29.0,323.0,1273.98
285,335.0,135.0,1044.47,348.0,53.0,1055.42
286,225.0,206.0,24.82,304.0,188.0,46.17
287,388.0,85.0,949.48,373.0,8.0,919.98
288,207.0,116.0,47.52,221.0,55.0,103.32
289,363.0,93.0,628.83,353.0,67.0,548.66
290,32.0,143.0,2931.71,112.0,165.0,2950.03
291,305.0,223.0,1132.34,237.0,262.0,1098.09
292,191.0,238.0,350.17,260.0,186.0,345.38
293,18.0,371.0,193.14,59.0,314.0,243.81
294,317.0,149.0,1040.96,273.0,210.0,995.31
295,34.0,147.0,2914.1,120.0,120.0,2910.65
296,295.0,269.0,2962.16,326.0,347.0,2927.6
297,54.0,140.0,1434.33,131.0,190.0,1426.28
298,230.0,44.0,326.89,247.0,131.0,300.18
299,332.0,58.0,1279.92,313.0,64.0,1189.01
300,395.0,162.0,2973.56,364.0,98.0,3033.65
301,102.0,366.0,2903.52,191.0,336.0,2904.05
302,121.0,365.0,1290.76,40.0,354.0,1338.97
303,392.0,300.0,1205.92,337.0,372.0,1234.4
304,204.0,344.0,754.48,194.0,275.0,819.1
305,65.0,55.0,1303.44,99.0,144.0,1317.06
306,112.0,179.0,1173.8,124.0,155.0,1266.76
307,234.0,217.0,2967.82,148.0,170.0,2964.96
308,104.0,363.0,730.93,52.0,280.0,723.61
309,237.0,177.0,101.33,169.0,206.0,167.26
310,368.0,295.0,1445.99,278.0,329.0,1418.16
311,167.0,36.0,1256.33,161.0,136.0,1248.19
312,323.0,239.0,280.93,316.0,139.0,290.4
313,284.0,282.0,541.5,213.0,310.0,608.19
314,302.0,153.0,167.15,336.0,112.0,254.12
315,45.0,52.0,772.83,86.0,127.0,716.82
316,138.0,360.0,854.5,36.0,355.0,845.24
317,177.0,272.0,1418.27,224.0,363.0,1427.9
318,76.0,149.0,1170.92,83.0,192.0,1265.75
319,146.0,348.0,921.72,53.0,312.0,886.93
320,121.0,19.0,555.07,150.0,115.0,521.14
321,83.0,363.0,1450.02,24.0,374.0,1362.51
322,222.0,236.0,2924.06,207.0,341.0,2929.26
323,135.0,260.0,1343.53,157.0,171.0,1289.66
324,175.0,354.0,736.48,168.0,248.0,727.26
325,22.0,192.0,1353.89,108.0,141.0,1316.09
326,189.0,352.0,1033.66,266.0,321.0,1104.38
327,263.0,219.0,1239.22,156.0,198.0,1259.06
328,63.0,199.0,275.51,105.0,259.0,191.05
329,262.0,136.0,2951.44,161.0,88.0,2965.92
330,301.0,244.0,1314.07,276.0,353.0,1333.16
331,281.0,260.0,520.39,234.0,300.0,424.13
332,279.0,79.0,2980.56,164.0,80.0,2990.79
333,115.0,109.0,876.54,219.0,151.0,917.36
334,130.0,121.0,57.79,128.0,230.0,114.93
335,225.0,341.0,972.7,244.0,317.0,852.65
336,41.0,1.0,3042.36,45.0,125.0,3039.48
337,365.0,92.0,1294.84,379.0,12.0,1200.85
338,178.0,344.0,1230.17,195.0,258.0,1141.02
339,390.0,258.0,801.89,268.0,287.0,803.74
340,103.0,96.0,964.37,169.0,200.0,931.93
341,255.0,45.0,412.97,380.0,43.0,379.05
342,37.0,372.0,138.35,69.0,349.0,263.74
343,357.0,274.0,362.5,328.0,148.0,338.27
344,94.0,42.0,179.66,0.0,0.0,94.12
345,52.0,201.0,274.35,84.0,331.0,265.72
346,376.0,183.0,915.29,289.0,90.0,958.48
347,378.0,292.0,1411.46,283.0,388.0,1412.44
348,69.0,39.0,1307.82,124.0,162.0,1297.68
349,326.0,181.0,1426.77,198.0,137.0,1422.4
350,367.0,356.0,3044.12,360.0,366.0,2906.76
351,102.0,28.0,1299.31,147.0,158.0,1287.32
352,47.0,153.0,927.98,50.0,285.0,976.16
353,197.0,369.0,979.16,166.0,238.0,936.57
354,132.0,24.0,721.88,132.0,167.0,739.18
355,309.0,138.0,2943.56,372.0,6.0,2950.99
356,366.0,205.0,1122.76,247.0,233.0,1031.13
357,379.0,195.0,886.23,233.0,172.0,847.44
358,58.0,64.0,825.46,135.0,173.0,744.79
359,242.0,246.0,254.3,343.0,130.0,291.59
360,301.0,247.0,3007.88,262.0,394.0,2954.67
361,290.0,160.0,600.6,134.0,201.0,601.89
362,199.0,331.0,169.66,134.0,287.0,24.4
363,391.0,189.0,2956.53,398.0,58.0,3066.18
364,166.0,65.0,278.66,352.0,85.0,278.87
365,342.0,197.0,1192.56,376.0,19.0,1125.24
366,88.0,114.0,992.82,39.0,303.0,979.58
367,61.0,5.0,576.15,65.0,200.0,593.23
368,87.0,304.0,2929.71,106.0,114.0,2973.79
369,373.0,234.0,1455.83,367.0,31.0,1430.44
370,140.0,289.0,1419.72,8.0,381.0,1290.62
371,144.0,30.0,809.92,77.0,226.0,794.31
372,191.0,250.0,300.91,18.0,375.0,304.75
373,203.0,30.0,1282.67,358.0,23.0,1434.15
374,150.0,23.0,1015.62,368.0,46.0,1051.66
375,48.0,22.0,717.45,84.0,232.0,780.61
376,381.0,325.0,1117.53,326.0,350.0,900.99
377,376.0,256.0,1438.61,384.0,29.0,1446.07
378,8.0,300.0,2901.75,126.0,107.0,2950.52
379,71.0,97.0,1101.38,53.0,309.0,1195.66
380,337.0,315.0,288.52,321.0,228.0,68.71
381,320.0,215.0,605.04,380.0,37.0,447.68
382,160.0,170.0,352.27,20.0,371.0,396.16
383,80.0,355.0,2936.68,140.0,112.0,2952.87
384,373.0,279.0,1473.32,395.0,25.0,1481.1
385,119.0,67.0,1116.59,393.0,27.0,1115.41
386,304.0,331.0,1650.25,61.0,197.0,1660.26
387,73.0,43.0,208.28,312.0,96.0,64.18
388,231.0,267.0,292.54,384.0,23.0,318.23
389,74.0,69.0,1196.71,27.0,360.0,1229.14
390,99.0,9.0,1339.58,395.0,9.0,1398.08
391,113.0,51.0,1052.27,36.0,332.0,938.64
392,384.0,364.0,3080.69,400.0,47.0,3067.56
393,98.0,375.0,2904.84,57.0,39.0,2907.9
394,398.0,386.0,3065.57,394.0,42.0,3044.81
395,140.0,34.0,888.8,24.0,362.0,893.05
396,69.0,8.0,983.37,31.0,358.0,1016.33
397,51.0,5.0,1386.74,397.0,16.0,1466.19
398,391.0,387.0,3061.53,397.0,12.0,3032.29
399,92.0,382.0,2899.03,383.0,2.0,3008.38
400,396.0,212.0,660.16,28.0,359.0,1095.5
