0,3
0.0,0.0
58.0,55.0
300.0,302.0
23.0,27.0
17.0,26.0
307.0,316.0
209.0,206.0
341.0,339.0
2.0,5.0
66.0,79.0
231.0,242.0
57.0,50.0
304.0,304.0
188.0,181.0
277.0,266.0
61.0,53.0
270.0,268.0
278.0,276.0
47.0,61.0
194.0,202.0
283.0,287.0
228.0,240.0
260.0,272.0
28.0,40.0
90.0,74.0
227.0,218.0
282.0,272.0
36.0,19.0
23.0,41.0
242.0,256.0
84.0,77.0
72.0,90.0
39.0,20.0
30.0,46.0
49.0,57.0
236.0,256.0
253.0,235.0
335.0,314.0
309.0,327.0
40.0,18.0
154.0,157.0
42.0,24.0
178.0,191.0
44.0,35.0
250.0,228.0
225.0,217.0
222.0,225.0
266.0,285.0
214.0,217.0
201.0,221.0
335.0,342.0
219.0,214.0
239.0,233.0
101.0,113.0
175.0,160.0
162.0,176.0
77.0,96.0
346.0,328.0
320.0,306.0
40.0,14.0
220.0,224.0
284.0,298.0
285.0,269.0
299.0,323.0
318.0,311.0
48.0,72.0
263.0,245.0
102.0,89.0
218.0,238.0
265.0,293.0
252.0,235.0
129.0,140.0
87.0,77.0
208.0,211.0
235.0,209.0
51.0,68.0
245.0,249.0
295.0,287.0
237.0,254.0
286.0,317.0
76.0,52.0
275.0,266.0
94.0,111.0
66.0,93.0
293.0,261.0
248.0,244.0
148.0,148.0
292.0,316.0
79.0,83.0
302.0,268.0
182.0,203.0
193.0,216.0
162.0,188.0
156.0,172.0
139.0,128.0
248.0,274.0
168.0,153.0
103.0,95.0
91.0,114.0
323.0,310.0
260.0,264.0
236.0,208.0
165.0,168.0
368.0,336.0
59.0,22.0
130.0,100.0
99.0,66.0
115.0,146.0
202.0,223.0
239.0,252.0
197.0,166.0
158.0,163.0
96.0,107.0
41.0,9.0
327.0,340.0
33.0,61.0
272.0,308.0
104.0,138.0
191.0,208.0
84.0,66.0
311.0,276.0
175.0,154.0
256.0,293.0
151.0,160.0
46.0,4.0
138.0,113.0
210.0,197.0
255.0,290.0
370.0,332.0
343.0,337.0
264.0,230.0
33.0,58.0
230.0,249.0
110.0,87.0
31.0,47.0
102.0,86.0
262.0,306.0
289.0,297.0
205.0,171.0
211.0,186.0
116.0,146.0
179.0,134.0
63.0,81.0
87.0,65.0
168.0,179.0
272.0,262.0
257.0,225.0
137.0,103.0
80.0,111.0
242.0,264.0
143.0,178.0
153.0,136.0
132.0,101.0
68.0,20.0
25.0,67.0
293.0,250.0
366.0,343.0
224.0,226.0
200.0,227.0
146.0,116.0
9.0,54.0
68.0,17.0
252.0,258.0
232.0,196.0
126.0,76.0
55.0,3.0
267.0,288.0
216.0,211.0
18.0,63.0
185.0,232.0
182.0,167.0
158.0,104.0
74.0,127.0
314.0,285.0
35.0,6.0
289.0,258.0
70.0,16.0
312.0,260.0
325.0,323.0
246.0,198.0
275.0,241.0
96.0,120.0
114.0,133.0
70.0,12.0
185.0,200.0
142.0,178.0
25.0,38.0
107.0,71.0
301.0,280.0
147.0,152.0
261.0,295.0
180.0,167.0
357.0,298.0
201.0,238.0
145.0,154.0
160.0,132.0
38.0,10.0
165.0,219.0
274.0,221.0
120.0,97.0
72.0,9.0
14.0,7.0
65.0,1.0
259.0,321.0
112.0,75.0
299.0,283.0
270.0,236.0
308.0,328.0
196.0,248.0
206.0,142.0
280.0,326.0
133.0,149.0
256.0,290.0
115.0,78.0
216.0,281.0
268.0,244.0
123.0,124.0
204.0,270.0
291.0,330.0
383.0,350.0
244.0,202.0
311.0,281.0
249.0,195.0
89.0,43.0
297.0,251.0
281.0,279.0
160.0,157.0
145.0,84.0
372.0,351.0
174.0,184.0
245.0,318.0
3.0,82.0
222.0,247.0
278.0,284.0
295.0,215.0
76.0,99.0
199.0,184.0
310.0,277.0
13.0,1.0
374.0,334.0
7.0,30.0
191.0,164.0
94.0,33.0
286.0,204.0
358.0,274.0
388.0,300.0
136.0,50.0
316.0,304.0
340.0,292.0
304.0,229.0
192.0,103.0
355.0,334.0
125.0,42.0
80.0,69.0
212.0,301.0
155.0,191.0
298.0,187.0
288.0,329.0
321.0,213.0
128.0,155.0
189.0,200.0
360.0,346.0
353.0,255.0
53.0,144.0
240.0,350.0
329.0,324.0
373.0,319.0
305.0,195.0
317.0,193.0
51.0,119.0
220.0,336.0
225.0,352.0
313.0,354.0
377.0,240.0
214.0,348.0
230.0,192.0
176.0,301.0
62.0,60.0
206.0,344.0
228.0,362.0
177.0,232.0
73.0,159.0
151.0,124.0
11.0,33.0
92.0,91.0
150.0,11.0
331.0,190.0
141.0,148.0
107.0,180.0
331.0,295.0
234.0,369.0
346.0,312.0
82.0,64.0
324.0,320.0
397.0,355.0
27.0,53.0
321.0,165.0
333.0,310.0
186.0,356.0
169.0,308.0
85.0,173.0
337.0,207.0
207.0,366.0
183.0,358.0
398.0,374.0
189.0,365.0
123.0,170.0
195.0,372.0
327.0,314.0
142.0,121.0
353.0,175.0
92.0,174.0
316.0,332.0
365.0,344.0
355.0,188.0
322.0,122.0
373.0,177.0
349.0,145.0
171.0,376.0
4.0,32.0
360.0,261.0
171.0,377.0
357.0,347.0
173.0,134.0
338.0,130.0
163.0,373.0
343.0,129.0
392.0,396.0
329.0,116.0
379.0,161.0
1.0,5.0
154.0,368.0
363.0,141.0
98.0,43.0
334.0,360.0
369.0,141.0
364.0,136.0
362.0,138.0
382.0,151.0
350.0,356.0
338.0,358.0
166.0,375.0
128.0,341.0
352.0,109.0
21.0,105.0
133.0,378.0
135.0,118.0
44.0,109.0
348.0,370.0
339.0,359.0
375.0,391.0
125.0,366.0
121.0,381.0
391.0,125.0
120.0,386.0
399.0,392.0
118.0,385.0
389.0,396.0
351.0,347.0
137.0,362.0
14.0,29.0
378.0,122.0
384.0,130.0
118.0,382.0
20.0,87.0
385.0,107.0
370.0,370.0
0.0,182.0
111.0,389.0
377.0,93.0
106.0,391.0
387.0,401.0
388.0,395.0
109.0,375.0
9.0,57.0
380.0,90.0
98.0,393.0
63.0,363.0
16.0,49.0
27.0,45.0
20.0,29.0
10.0,36.0
81.0,397.0
394.0,382.0
7.0,22.0
58.0,383.0
