4WN,4CNTZ,4CNTR,5WN,5CNTZ,5CNTR
1303.99,207.0,109.0,1307.12,144.0,21.0
1305.76,35.0,377.0,1307.82,69.0,39.0
1307.68,293.0,217.0,1311.05,195.0,322.0
1315.95,113.0,259.0,1313.19,148.0,280.0
1317.19,319.0,177.0,1314.07,301.0,244.0
1317.96,140.0,207.0,1320.13,319.0,361.0
1327.23,269.0,205.0,1328.56,315.0,87.0
1329.2,29.0,20.0,1329.33,5.0,399.0
1334.79,154.0,167.0,1334.3,277.0,182.0
1338.06,122.0,34.0,1335.12,14.0,377.0
1339.33,334.0,132.0,1335.4,325.0,165.0
1340.09,350.0,252.0,1339.58,99.0,9.0
1346.35,20.0,389.0,1343.53,135.0,260.0
1347.15,336.0,70.0,1346.61,358.0,39.0
1351.86,22.0,371.0,1350.33,371.0,28.0
1354.24,38.0,19.0,1353.89,22.0,192.0
1355.04,244.0,40.0,1355.14,264.0,210.0
1357.16,43.0,42.0,1357.18,100.0,321.0
1357.37,10.0,391.0,1357.95,212.0,40.0
1358.38,252.0,168.0,1358.75,53.0,240.0
1362.66,33.0,87.0,1358.87,71.0,284.0
1362.83,215.0,43.0,1362.41,206.0,61.0
1363.71,9.0,395.0,1362.98,106.0,225.0
1365.42,368.0,361.0,1365.36,3.0,398.0
1366.99,326.0,162.0,1366.87,361.0,44.0
1368.43,323.0,123.0,1371.74,370.0,77.0
1379.83,350.0,111.0,1375.26,340.0,319.0
1382.01,391.0,298.0,1379.66,393.0,79.0
1387.83,119.0,120.0,1384.23,279.0,309.0
1389.46,193.0,62.0,1386.74,51.0,5.0
1394.16,397.0,367.0,1391.27,386.0,371.0
1396.65,298.0,10.0,1392.05,354.0,380.0
1407.79,332.0,89.0,1396.83,307.0,184.0
1409.87,386.0,361.0,1404.24,397.0,103.0
1411.22,336.0,279.0,1410.92,56.0,11.0
1413.78,76.0,283.0,1411.46,378.0,292.0
1414.29,160.0,150.0,1415.31,10.0,393.0
1414.67,66.0,334.0,1415.45,172.0,82.0
1416.9,107.0,95.0,1415.82,41.0,102.0
1417.19,378.0,364.0,1418.27,177.0,272.0
1417.71,151.0,43.0,1419.0,153.0,310.0
1418.28,16.0,385.0,1419.72,140.0,289.0
1418.76,58.0,148.0,1420.02,50.0,347.0
1419.74,153.0,119.0,1420.27,363.0,112.0
1420.35,90.0,238.0,1420.65,67.0,341.0
1421.46,46.0,260.0,1420.91,161.0,241.0
1421.91,389.0,357.0,1422.14,42.0,370.0
1422.19,77.0,190.0,1422.33,170.0,156.0
1423.33,200.0,156.0,1423.71,383.0,62.0
1424.34,174.0,107.0,1425.09,240.0,247.0
1424.79,297.0,234.0,1425.51,370.0,75.0
1425.67,188.0,98.0,1426.16,172.0,181.0
1425.84,12.0,395.0,1426.77,326.0,181.0
1428.66,393.0,366.0,1427.79,126.0,46.0
1429.32,1.0,400.0,1430.73,56.0,309.0
1429.6,7.0,118.0,1431.78,356.0,171.0
1432.44,175.0,64.0,1433.16,16.0,385.0
1433.93,391.0,352.0,1433.74,211.0,179.0
1434.15,67.0,275.0,1434.33,54.0,140.0
1434.38,32.0,75.0,1434.91,88.0,111.0
1436.54,107.0,20.0,1435.86,199.0,155.0
1437.09,17.0,392.0,1437.87,146.0,81.0
1437.46,290.0,248.0,1438.61,376.0,256.0
1441.38,355.0,208.0,1439.5,90.0,85.0
1444.5,38.0,167.0,1440.73,4.0,397.0
1445.91,61.0,191.0,1441.9,292.0,53.0
1446.46,57.0,348.0,1442.65,6.0,395.0
1447.01,381.0,331.0,1443.28,273.0,51.0
1447.04,84.0,243.0,1444.27,96.0,276.0
1447.78,87.0,21.0,1445.99,368.0,295.0
1449.07,385.0,346.0,1449.47,325.0,187.0
1449.51,295.0,246.0,1450.02,83.0,363.0
1455.99,395.0,333.0,1455.83,373.0,234.0
1474.45,396.0,310.0,1473.32,373.0,279.0
1662.73,114.0,86.0,1650.25,304.0,331.0
1664.24,182.0,38.0,1661.32,47.0,2.0
1743.09,342.0,46.0,1733.02,346.0,21.0
1762.16,316.0,1.0,1757.87,368.0,373.0
2857.11,363.0,382.0,2869.33,402.0,12.0
2894.61,351.0,204.0,2893.77,79.0,8.0
2898.35,6.0,396.0,2898.9,0.0,379.0
2899.76,36.0,7.0,2899.03,92.0,382.0
2900.11,14.0,386.0,2901.75,8.0,300.0
2900.35,224.0,263.0,2903.52,102.0,366.0
2902.98,272.0,270.0,2904.84,98.0,375.0
2903.17,25.0,2.0,2904.92,187.0,157.0
2903.9,28.0,4.0,2905.43,299.0,384.0
2905.02,45.0,16.0,2908.72,400.0,69.0
2905.98,244.0,55.0,2909.81,136.0,319.0
2906.37,266.0,257.0,2910.04,183.0,238.0
2906.92,18.0,376.0,2910.13,21.0,68.0
2908.06,366.0,382.0,2911.06,11.0,397.0
2908.53,19.0,378.0,2911.3,132.0,63.0
2911.52,240.0,35.0,2914.1,34.0,147.0
2912.62,29.0,31.0,2914.63,80.0,359.0
2912.86,136.0,284.0,2916.11,287.0,350.0
2912.93,50.0,373.0,2916.95,183.0,32.0
2913.15,66.0,142.0,2917.29,228.0,70.0
2914.25,202.0,117.0,2919.01,314.0,95.0
2915.87,287.0,296.0,2919.12,285.0,89.0
2916.72,54.0,266.0,2919.39,216.0,255.0
2921.95,3.0,399.0,2919.5,36.0,380.0
2923.4,178.0,153.0,2921.17,177.0,57.0
2924.53,30.0,197.0,2922.99,276.0,167.0
2925.67,71.0,229.0,2924.06,222.0,236.0
2926.69,72.0,297.0,2925.05,24.0,393.0
2926.73,374.0,254.0,2925.16,22.0,395.0
2928.06,26.0,380.0,2929.71,87.0,304.0
2928.62,274.0,13.0,2931.71,32.0,143.0
2929.59,327.0,305.0,2933.46,13.0,312.0
2930.62,125.0,3.0,2935.39,380.0,84.0
2934.16,22.0,9.0,2935.66,350.0,381.0
2936.46,20.0,391.0,2936.68,80.0,355.0
2938.17,292.0,194.0,2938.0,3.0,376.0
2938.43,13.0,5.0,2939.53,352.0,307.0
2938.74,242.0,38.0,2941.46,157.0,317.0
2940.45,49.0,16.0,2941.76,165.0,256.0
2941.28,27.0,360.0,2943.56,309.0,138.0
2941.65,382.0,312.0,2947.06,10.0,392.0
2943.17,57.0,27.0,2949.34,18.0,330.0
2943.28,298.0,7.0,2949.59,268.0,298.0
2945.93,343.0,131.0,2951.44,262.0,136.0
2946.94,270.0,210.0,2952.12,221.0,16.0
2948.35,9.0,393.0,2953.1,153.0,16.0
2949.93,344.0,284.0,2954.88,124.0,221.0
2950.33,340.0,146.0,2956.53,391.0,189.0
2951.43,221.0,60.0,2958.97,130.0,18.0
2957.51,203.0,100.0,2962.16,295.0,269.0
2961.1,55.0,299.0,2962.73,349.0,342.0
2963.43,36.0,14.0,2964.16,187.0,285.0
2963.82,398.0,383.0,2965.42,321.0,250.0
2965.02,24.0,385.0,2966.79,14.0,314.0
2967.04,249.0,154.0,2967.82,234.0,217.0
2969.48,121.0,26.0,2969.63,30.0,48.0
2970.5,230.0,63.0,2973.56,395.0,162.0
2970.73,283.0,171.0,2978.78,219.0,115.0
2971.7,383.0,372.0,2979.28,43.0,14.0
2973.7,99.0,265.0,2979.87,400.0,73.0
2974.53,120.0,47.0,2980.56,279.0,79.0
2981.27,268.0,12.0,2982.12,259.0,49.0
2982.72,82.0,244.0,2986.66,351.0,388.0
2983.44,124.0,28.0,2988.86,82.0,6.0
2991.67,4.0,399.0,2992.2,180.0,11.0
2993.41,311.0,193.0,2994.14,2.0,401.0
2994.42,5.0,99.0,2994.38,28.0,378.0
2998.0,339.0,18.0,2994.93,288.0,77.0
2999.52,1.0,402.0,3001.26,254.0,19.0
3001.24,5.0,93.0,3004.72,28.0,329.0
3001.94,300.0,1.0,3005.73,8.0,400.0
3007.35,341.0,281.0,3007.88,301.0,247.0
3012.7,337.0,40.0,3015.07,51.0,2.0
3018.46,196.0,28.0,3017.0,340.0,245.0
3022.76,96.0,33.0,3035.56,296.0,384.0
3034.25,396.0,270.0,3042.36,41.0,1.0
3041.31,389.0,337.0,3044.12,367.0,356.0
3044.4,392.0,308.0,3051.94,387.0,4.0
3045.74,232.0,59.0,3061.53,391.0,387.0
3047.84,127.0,24.0,3065.57,398.0,386.0
3058.83,401.0,323.0,3069.31,375.0,304.0
3064.25,400.0,374.0,3080.69,384.0,364.0
3065.97,401.0,376.0,3083.97,383.0,27.0
3084.76,386.0,350.0,3088.4,389.0,13.0
