,0
9.22,1.5e-05
12.15,0.000131
13.61,0.00017
15.4,8.3e-05
16.85,5.2e-05
22.1,0.000143
25.15,0.000229
28.0,0.000147
31.07,8.3e-05
32.7,0.000233
34.31,0.00019
36.55,6e-05
39.11,0.000159
41.48,4.5e-05
42.66,0.000221
48.67,1.7e-05
50.83,5.6e-05
53.6,0.00011
57.42,0.000199
60.15,4.8e-05
65.09,2.8e-05
66.69,0.000299
75.56,0.000251
77.16,8.9e-05
85.3,0.000648
88.27,9.5e-05
93.44,5.4e-05
96.99,0.000167
100.7,0.000296
108.42,0.000408
113.72,2.6e-05
114.88,8.1e-05
121.01,0.000481
122.66,0.000192
124.94,6.2e-05
126.42,0.000616
129.42,0.000168
134.01,0.000654
137.75,0.000599
143.36,9.2e-05
148.55,0.000908
150.86,0.000167
153.75,0.0005
154.87,0.000349
161.44,0.00016
166.38,0.000532
181.18,0.000143
182.84,0.001367
191.5,0.000272
194.15,0.000158
204.21,0.00025
212.58,3.3e-05
222.28,0.000182
226.75,0.001975
232.67,9.7e-05
239.64,3e-05
240.16,0.000105
248.61,1.1e-05
254.0,5.1e-05
262.83,1.9e-05
266.0,0.000211
267.44,0.000157
278.07,0.001401
282.41,0.000173
289.58,0.00041
296.52,0.000157
300.77,0.000439
303.45,0.000246
308.65,0.000173
309.76,0.000404
313.02,0.000579
323.07,0.000174
335.27,0.000471
345.36,1.2e-05
354.54,0.000797
357.54,5.7e-05
367.79,0.000538
375.16,7.1e-05
381.15,0.003775
382.14,0.000156
386.81,0.00127
388.72,0.000598
394.55,8e-06
410.15,5.7e-05
414.44,0.000198
419.04,0.003667
424.55,0.001393
426.47,0.000418
446.27,0.001376
454.64,0.000915
469.83,0.000226
477.41,0.000188
482.6,0.002526
491.7,0.000591
493.37,0.000872
498.63,5.5e-05
507.97,0.000933
511.1,9.7e-05
532.68,0.000923
552.45,0.000223
553.33,0.017788
571.39,0.002365
583.85,0.000929
591.05,0.003792
596.51,0.000844
602.62,0.02359
637.15,0.006833
647.35,0.001657
665.6,0.003938
708.15,0.001792
709.31,0.019695
720.11,0.017173
724.2,0.005391
724.73,0.000227
728.77,0.000772
733.09,0.002319
740.23,0.000769
740.62,0.000358
741.3,0.003605
744.31,0.001409
745.64,0.000228
761.42,0.000551
771.77,0.000446
774.44,5.1e-05
779.46,0.00034
791.96,0.007069
792.55,0.001239
802.06,0.001062
806.15,0.0003
815.49,0.002362
822.63,5.5e-05
827.46,0.003111
838.35,0.000652
842.22,0.00062
844.05,0.001
861.74,0.000332
865.75,0.0006
869.93,0.000167
879.51,0.000169
882.97,0.004246
883.49,0.002104
885.52,1.6e-05
896.08,0.000139
898.7,0.000267
