,0
0,9.22
1,12.15
2,13.61
3,15.4
4,16.85
5,22.1
6,25.15
7,28.0
8,31.07
9,32.7
10,34.31
11,36.55
12,39.11
13,41.48
14,42.66
15,48.67
16,50.83
17,53.6
18,57.42
19,60.15
20,65.09
21,66.69
22,75.56
23,77.16
24,85.3
25,88.27
26,93.44
27,96.99
28,100.7
29,108.42
30,113.72
31,114.88
32,121.01
33,122.66
34,124.94
35,126.42
36,129.42
37,134.01
38,137.75
39,143.36
40,148.55
41,150.86
42,153.75
43,154.87
44,161.44
45,166.38
46,181.18
47,182.84
48,191.5
49,194.15
50,204.21
51,212.58
52,222.28
53,226.75
54,232.67
55,239.64
56,240.16
57,248.61
58,254.0
59,262.83
60,266.0
61,267.44
62,278.07
63,282.41
64,289.58
65,296.52
66,300.77
67,303.45
68,308.65
69,309.76
70,313.02
71,323.07
72,335.27
73,345.36
74,354.54
75,357.54
76,367.79
77,375.16
78,381.15
79,382.14
80,386.81
81,388.72
82,394.55
83,410.15
84,414.44
85,419.04
86,424.55
87,426.47
88,446.27
89,454.64
90,469.83
91,477.41
92,482.6
93,491.7
94,493.37
95,498.63
96,507.97
97,511.1
98,532.68
99,552.45
100,553.33
101,571.39
102,583.85
103,591.05
104,596.51
105,602.62
106,637.15
107,647.35
108,665.6
109,708.15
110,709.31
111,720.11
112,724.2
113,724.73
114,728.77
115,733.09
116,740.23
117,740.62
118,741.3
119,744.31
120,745.64
121,761.42
122,771.77
123,774.44
124,779.46
125,791.96
126,792.55
127,802.06
128,806.15
129,815.49
130,822.63
131,827.46
132,838.35
133,842.22
134,844.05
135,861.74
136,865.75
137,869.93
138,879.51
139,882.97
140,883.49
141,885.52
142,896.08
143,898.7
144,902.3
145,903.09
146,914.02
147,923.05
148,923.56
149,932.8
150,939.08
151,941.44
152,960.34
153,961.25
154,963.3
155,969.53
156,972.67
157,979.28
158,979.97
159,982.48
160,984.15
161,988.78
162,994.37
163,997.14
164,1002.16
165,1004.98
166,1008.28
167,1015.27
168,1016.2
169,1019.19
170,1022.97
171,1025.04
172,1026.38
173,1028.36
174,1030.83
175,1034.45
176,1036.0
177,1042.56
178,1044.83
179,1047.21
180,1051.54
181,1053.83
182,1056.07
183,1058.04
184,1059.55
185,1065.29
186,1068.57
187,1071.55
188,1074.98
189,1077.99
190,1090.51
191,1099.23
192,1103.13
193,1105.35
194,1107.75
195,1115.25
196,1121.12
197,1123.97
198,1130.01
199,1142.26
200,1150.16
201,1164.49
202,1166.08
203,1180.39
204,1190.53
205,1193.22
206,1194.86
207,1196.98
208,1207.0
209,1207.09
210,1210.52
211,1212.58
212,1215.75
213,1220.17
214,1225.29
215,1229.39
216,1234.95
217,1235.98
218,1240.52
219,1246.56
220,1247.73
221,1248.81
222,1251.64
223,1254.64
224,1258.58
225,1259.3
226,1261.98
227,1263.03
228,1264.62
229,1268.32
230,1272.11
231,1273.48
232,1278.1
233,1279.13
234,1282.96
235,1284.48
236,1285.27
237,1285.45
238,1286.26
239,1288.7
240,1289.75
241,1290.47
242,1291.45
243,1294.79
244,1295.53
245,1297.42
246,1297.72
247,1306.47
248,1307.08
249,1316.57
250,1318.34
251,1319.95
252,1329.08
253,1333.07
254,1335.98
255,1337.72
256,1338.71
257,1342.68
258,1345.3
259,1350.03
260,1351.0
261,1352.75
262,1353.25
263,1356.48
264,1357.02
265,1358.92
266,1359.63
267,1360.32
268,1364.16
269,1365.92
270,1367.09
271,1375.79
272,1377.28
273,1380.3
274,1385.95
275,1387.79
276,1394.53
277,1402.96
278,1405.07
279,1407.2
280,1410.12
281,1411.14
282,1413.02
283,1414.87
284,1415.85
285,1417.11
286,1417.34
287,1417.92
288,1418.41
289,1419.62
290,1419.78
291,1420.01
292,1421.89
293,1423.08
294,1423.52
295,1423.57
296,1423.72
297,1425.27
298,1426.88
299,1428.17
300,1428.29
301,1429.06
302,1431.1
303,1431.56
304,1433.68
305,1435.0
306,1436.33
307,1436.71
308,1438.43
309,1439.84
310,1440.09
311,1440.73
312,1443.53
313,1444.36
314,1446.16
315,1446.9
316,1450.18
317,1451.66
318,1455.13
319,1473.65
320,1665.4
321,1666.82
322,1735.99
323,1762.89
324,2893.4
325,2899.86
326,2901.09
327,2901.86
328,2903.72
329,2903.9
330,2905.13
331,2905.79
332,2905.97
333,2906.78
334,2907.17
335,2907.41
336,2909.67
337,2911.3
338,2912.94
339,2913.14
340,2914.6
341,2915.24
342,2917.31
343,2917.77
344,2918.5
345,2919.22
346,2919.6
347,2920.62
348,2921.42
349,2921.82
350,2923.22
351,2925.58
352,2927.28
353,2928.8
354,2930.13
355,2930.86
356,2935.62
357,2935.75
358,2936.61
359,2938.49
360,2938.58
361,2940.51
362,2940.58
363,2941.39
364,2942.2
365,2942.35
366,2942.57
367,2946.06
368,2946.47
369,2951.86
370,2954.19
371,2954.66
372,2958.73
373,2961.67
374,2963.44
375,2963.76
376,2964.33
377,2965.1
378,2967.72
379,2967.76
380,2969.69
381,2973.58
382,2973.6
383,2974.27
384,2978.0
385,2981.32
386,2983.82
387,2988.98
388,2992.91
389,2994.4
390,2998.1
391,2998.16
392,2998.4
393,2999.24
394,3001.26
395,3009.75
396,3012.26
397,3015.17
398,3030.97
399,3033.4
400,3035.66
401,3037.39
402,3038.88
403,3045.67
404,3059.39
405,3062.65
406,3067.14
407,3080.95
