8WN,8CNTZ,8CNTR,10WN,10CNTZ,10CNTR
482.93,342.0,178.0,490.95,264.0,100.0
484.82,159.0,196.0,493.27,286.0,167.0
498.45,355.0,205.0,506.59,114.0,121.0
517.78,148.0,104.0,516.51,37.0,375.0
521.14,150.0,115.0,548.65,77.0,370.0
528.02,95.0,62.0,549.76,86.0,95.0
548.66,353.0,67.0,561.16,372.0,23.0
551.67,357.0,43.0,579.63,101.0,362.0
582.07,321.0,129.0,584.51,332.0,109.0
593.23,65.0,200.0,597.3,218.0,51.0
601.89,134.0,201.0,612.53,330.0,213.0
608.19,213.0,310.0,632.53,363.0,80.0
642.92,377.0,46.0,644.22,345.0,140.0
654.28,362.0,158.0,658.28,388.0,8.0
675.4,387.0,8.0,671.02,345.0,190.0
689.48,300.0,79.0,701.94,93.0,94.0
707.57,258.0,368.0,711.94,102.0,179.0
712.33,67.0,85.0,715.86,284.0,266.0
716.82,86.0,127.0,720.06,306.0,228.0
722.48,56.0,249.0,725.58,30.0,357.0
723.61,52.0,280.0,728.43,71.0,368.0
727.26,168.0,248.0,729.93,271.0,106.0
737.6,241.0,293.0,732.25,98.0,324.0
739.18,132.0,167.0,737.37,113.0,316.0
741.11,123.0,103.0,739.73,54.0,368.0
744.79,135.0,173.0,751.06,157.0,292.0
747.05,40.0,308.0,753.0,214.0,175.0
763.17,259.0,274.0,763.11,127.0,346.0
770.19,14.0,376.0,772.79,107.0,256.0
780.61,84.0,232.0,778.21,175.0,359.0
792.8,225.0,330.0,786.78,111.0,208.0
794.31,77.0,226.0,798.91,386.0,13.0
803.74,268.0,287.0,801.24,270.0,172.0
806.14,282.0,290.0,803.46,297.0,215.0
807.89,362.0,52.0,808.22,78.0,294.0
819.1,194.0,275.0,816.06,224.0,157.0
830.01,101.0,285.0,828.63,180.0,211.0
830.15,76.0,310.0,829.51,75.0,348.0
845.24,36.0,355.0,835.04,293.0,65.0
847.0,352.0,27.0,835.42,54.0,321.0
847.44,233.0,172.0,836.22,298.0,71.0
848.19,228.0,125.0,847.15,86.0,314.0
851.36,41.0,318.0,847.26,90.0,334.0
852.65,244.0,317.0,856.31,244.0,119.0
866.98,155.0,255.0,862.71,63.0,344.0
873.18,87.0,241.0,869.58,209.0,137.0
873.83,171.0,297.0,872.52,137.0,261.0
886.93,53.0,312.0,888.56,122.0,310.0
893.05,24.0,362.0,890.47,367.0,25.0
895.6,374.0,21.0,893.17,203.0,254.0
900.99,326.0,350.0,898.04,221.0,285.0
908.4,243.0,266.0,905.95,233.0,258.0
917.36,219.0,151.0,911.72,197.0,306.0
919.98,373.0,8.0,919.14,349.0,49.0
931.93,169.0,200.0,919.74,223.0,246.0
936.57,166.0,238.0,928.83,244.0,170.0
938.52,102.0,177.0,929.42,169.0,209.0
938.64,36.0,332.0,931.08,111.0,282.0
949.73,213.0,257.0,948.92,382.0,7.0
957.9,310.0,127.0,950.93,53.0,295.0
958.48,289.0,90.0,952.22,149.0,185.0
958.75,248.0,86.0,965.15,152.0,158.0
965.05,230.0,299.0,971.1,191.0,169.0
976.16,50.0,285.0,971.44,102.0,374.0
977.71,127.0,214.0,976.88,190.0,155.0
979.58,39.0,303.0,980.39,125.0,395.0
986.27,111.0,233.0,982.25,171.0,352.0
988.56,137.0,179.0,991.85,96.0,339.0
995.31,273.0,210.0,992.39,238.0,200.0
996.4,226.0,174.0,993.43,229.0,127.0
997.76,77.0,235.0,1005.92,181.0,319.0
1002.14,183.0,262.0,1007.37,140.0,331.0
1014.35,177.0,221.0,1009.2,234.0,232.0
1014.98,216.0,323.0,1009.91,45.0,304.0
1016.33,31.0,358.0,1010.81,263.0,248.0
1019.25,157.0,270.0,1017.4,25.0,325.0
1021.84,97.0,348.0,1022.6,83.0,252.0
1023.69,74.0,344.0,1024.23,66.0,216.0
1029.92,104.0,191.0,1026.36,336.0,89.0
1031.13,247.0,233.0,1029.77,155.0,146.0
1033.58,252.0,247.0,1030.76,118.0,340.0
1036.35,68.0,264.0,1035.09,70.0,211.0
1042.73,224.0,296.0,1040.6,189.0,278.0
1043.29,138.0,135.0,1041.09,266.0,200.0
1047.25,119.0,120.0,1042.14,260.0,188.0
1050.79,264.0,281.0,1045.32,351.0,40.0
1051.66,368.0,46.0,1045.5,287.0,69.0
1055.42,348.0,53.0,1049.92,207.0,252.0
1055.73,318.0,57.0,1050.39,315.0,135.0
1059.05,328.0,272.0,1052.2,337.0,109.0
1059.58,37.0,352.0,1053.99,248.0,332.0
1063.86,186.0,278.0,1057.02,318.0,120.0
1068.94,193.0,124.0,1069.42,377.0,25.0
1069.75,318.0,98.0,1071.79,63.0,123.0
1072.99,159.0,214.0,1078.32,194.0,198.0
1080.39,110.0,140.0,1085.14,106.0,328.0
1095.5,28.0,359.0,1094.48,64.0,244.0
1098.09,237.0,262.0,1095.05,121.0,234.0
1103.52,71.0,260.0,1097.1,134.0,221.0
1104.38,266.0,321.0,1098.23,145.0,268.0
1106.92,201.0,295.0,1106.07,326.0,230.0
1115.41,393.0,27.0,1117.42,390.0,11.0
1121.41,174.0,184.0,1119.05,387.0,19.0
1122.94,189.0,76.0,1125.74,175.0,215.0
1125.24,376.0,19.0,1127.83,173.0,194.0
1141.02,195.0,258.0,1135.53,283.0,126.0
1147.51,118.0,268.0,1144.03,219.0,303.0
1151.53,87.0,315.0,1155.69,16.0,307.0
1158.22,91.0,254.0,1156.9,60.0,181.0
1169.16,71.0,288.0,1173.29,124.0,133.0
1173.88,113.0,202.0,1178.83,129.0,377.0
1183.41,246.0,301.0,1184.15,261.0,53.0
1188.23,273.0,80.0,1193.46,382.0,16.0
1189.01,313.0,64.0,1198.55,179.0,264.0
1195.66,53.0,309.0,1200.61,186.0,235.0
1200.85,379.0,12.0,1207.18,177.0,229.0
1202.12,208.0,252.0,1207.6,342.0,52.0
1212.56,61.0,325.0,1208.47,158.0,264.0
1212.85,47.0,337.0,1213.37,48.0,319.0
1226.93,191.0,169.0,1228.52,132.0,249.0
1228.08,95.0,253.0,1233.25,196.0,362.0
1229.14,27.0,360.0,1238.57,225.0,159.0
1230.23,244.0,306.0,1240.41,346.0,72.0
1234.4,337.0,372.0,1240.43,212.0,263.0
1242.84,391.0,40.0,1241.51,318.0,268.0
1246.99,314.0,304.0,1246.59,90.0,306.0
1248.19,161.0,136.0,1248.36,236.0,98.0
1253.66,142.0,251.0,1249.32,109.0,300.0
1256.47,184.0,172.0,1250.76,303.0,139.0
1256.78,152.0,242.0,1251.69,295.0,87.0
1259.06,156.0,198.0,1255.55,323.0,110.0
1260.83,324.0,142.0,1257.22,135.0,297.0
1261.83,237.0,273.0,1261.44,295.0,297.0
1264.04,106.0,156.0,1265.18,161.0,128.0
1265.75,83.0,192.0,1266.15,202.0,344.0
1266.76,124.0,155.0,1269.5,213.0,131.0
1268.73,358.0,7.0,1274.08,44.0,260.0
1273.36,339.0,339.0,1274.3,34.0,224.0
1273.98,29.0,323.0,1277.62,202.0,270.0
1279.95,188.0,215.0,1282.1,81.0,347.0
1280.28,177.0,73.0,1282.37,17.0,360.0
1285.64,22.0,358.0,1285.2,227.0,124.0
1287.32,147.0,158.0,1287.19,47.0,271.0
1289.26,201.0,213.0,1288.58,167.0,341.0
1289.66,157.0,171.0,1290.01,222.0,90.0
1290.62,8.0,381.0,1292.04,142.0,187.0
1292.74,144.0,223.0,1292.51,156.0,310.0
1294.47,73.0,276.0,1295.5,316.0,164.0
1294.86,63.0,291.0,1296.5,81.0,285.0
1296.5,117.0,116.0,1298.1,207.0,93.0
1297.68,124.0,162.0,1299.24,313.0,77.0
1304.75,375.0,5.0,1300.32,353.0,36.0
1306.07,92.0,118.0,1303.93,99.0,299.0
1309.07,88.0,145.0,1306.55,83.0,133.0
1310.98,212.0,370.0,1308.22,69.0,355.0
1316.09,108.0,141.0,1311.61,163.0,301.0
1317.06,99.0,144.0,1313.39,230.0,49.0
1325.3,334.0,339.0,1315.15,88.0,277.0
1328.48,296.0,149.0,1319.26,275.0,96.0
1333.16,276.0,353.0,1329.71,344.0,208.0
1334.94,129.0,327.0,1337.04,39.0,198.0
1335.68,17.0,379.0,1339.5,293.0,151.0
1336.6,219.0,264.0,1340.95,67.0,61.0
1338.97,40.0,354.0,1341.82,320.0,185.0
1346.95,289.0,111.0,1348.01,43.0,327.0
1348.9,363.0,13.0,1350.53,104.0,349.0
1349.07,15.0,381.0,1352.92,76.0,327.0
1350.18,209.0,225.0,1354.29,288.0,113.0
1353.05,130.0,68.0,1355.31,324.0,142.0
1355.76,222.0,219.0,1355.64,358.0,42.0
1357.36,262.0,104.0,1358.31,9.0,288.0
1360.88,10.0,390.0,1358.67,36.0,395.0
1362.51,24.0,374.0,1360.47,134.0,275.0
1362.71,257.0,307.0,1360.65,130.0,284.0
1364.23,331.0,193.0,1361.87,179.0,262.0
1364.79,283.0,71.0,1362.33,45.0,289.0
1366.67,332.0,348.0,1363.14,78.0,379.0
1373.76,340.0,304.0,1374.05,388.0,41.0
1376.43,369.0,17.0,1376.64,365.0,116.0
1384.39,68.0,239.0,1385.14,110.0,388.0
1390.11,388.0,15.0,1386.8,380.0,22.0
1390.65,58.0,44.0,1387.6,168.0,73.0
1394.35,392.0,15.0,1393.78,394.0,4.0
1394.45,293.0,21.0,1396.37,380.0,9.0
1398.08,395.0,9.0,1405.08,199.0,18.0
1409.99,80.0,60.0,1410.43,333.0,365.0
1411.36,385.0,37.0,1412.41,186.0,230.0
1412.44,283.0,388.0,1412.55,340.0,69.0
1413.48,81.0,220.0,1413.26,310.0,254.0
1414.27,115.0,121.0,1414.34,58.0,312.0
1414.67,25.0,365.0,1415.22,353.0,60.0
1417.54,335.0,387.0,1416.31,22.0,355.0
1417.63,197.0,210.0,1418.0,50.0,219.0
1418.16,278.0,329.0,1418.37,361.0,27.0
1418.69,54.0,333.0,1418.48,156.0,165.0
1420.5,48.0,319.0,1419.24,302.0,163.0
1420.75,79.0,251.0,1419.84,84.0,333.0
1422.4,198.0,137.0,1421.72,253.0,81.0
1423.28,206.0,218.0,1422.45,57.0,281.0
1423.48,27.0,369.0,1423.47,79.0,364.0
1424.27,145.0,146.0,1425.31,33.0,330.0
1424.64,141.0,60.0,1426.07,359.0,38.0
1426.28,131.0,190.0,1426.55,331.0,72.0
1426.83,234.0,157.0,1427.13,59.0,291.0
1426.91,341.0,122.0,1427.87,31.0,274.0
1427.9,224.0,363.0,1428.88,49.0,343.0
1427.93,51.0,378.0,1429.4,3.0,320.0
1428.95,2.0,400.0,1429.8,137.0,385.0
1430.44,367.0,31.0,1430.02,88.0,388.0
1431.2,256.0,268.0,1430.62,366.0,38.0
1433.09,180.0,71.0,1430.96,273.0,144.0
1434.15,358.0,23.0,1431.97,98.0,220.0
1436.0,253.0,29.0,1434.09,310.0,103.0
1437.74,286.0,181.0,1434.19,92.0,136.0
1438.2,215.0,160.0,1436.21,305.0,106.0
1440.53,98.0,99.0,1439.34,392.0,21.0
1440.71,181.0,31.0,1439.75,59.0,366.0
1442.14,19.0,356.0,1440.97,61.0,345.0
1443.83,154.0,335.0,1442.62,6.0,309.0
1443.85,34.0,368.0,1445.06,12.0,266.0
1446.07,384.0,29.0,1445.65,392.0,15.0
1447.16,350.0,95.0,1445.88,240.0,174.0
1447.31,345.0,105.0,1446.13,252.0,147.0
1449.18,347.0,162.0,1446.29,51.0,385.0
1466.19,397.0,16.0,1448.86,396.0,19.0
1481.1,395.0,25.0,1474.35,398.0,27.0
1660.26,61.0,197.0,1659.89,164.0,78.0
1672.3,43.0,26.0,1662.36,107.0,393.0
1713.12,336.0,49.0,1719.73,361.0,56.0
1760.96,291.0,397.0,1761.39,322.0,391.0
2880.75,55.0,35.0,2867.51,374.0,8.0
2886.53,366.0,1.0,2893.73,220.0,15.0
2899.32,12.0,383.0,2897.1,300.0,65.0
2901.36,4.0,395.0,2900.3,8.0,387.0
2901.53,280.0,383.0,2900.71,174.0,287.0
2904.05,191.0,336.0,2901.54,376.0,10.0
2904.87,21.0,344.0,2901.88,14.0,372.0
2906.76,360.0,366.0,2903.85,10.0,375.0
2906.95,251.0,83.0,2907.03,228.0,239.0
2907.9,57.0,39.0,2907.6,22.0,390.0
2908.38,6.0,385.0,2909.15,235.0,94.0
2908.87,153.0,341.0,2909.69,18.0,80.0
2909.17,171.0,327.0,2910.38,199.0,363.0
2910.65,120.0,120.0,2912.21,25.0,174.0
2913.71,32.0,345.0,2912.81,30.0,204.0
2916.05,4.0,378.0,2913.84,11.0,323.0
2916.18,121.0,217.0,2914.24,40.0,381.0
2917.57,179.0,273.0,2914.67,69.0,123.0
2918.61,125.0,91.0,2915.49,51.0,172.0
2918.96,298.0,185.0,2915.77,298.0,312.0
2920.06,287.0,40.0,2917.53,193.0,305.0
2920.72,3.0,399.0,2921.41,56.0,399.0
2923.4,186.0,192.0,2921.58,93.0,111.0
2923.56,372.0,35.0,2921.85,234.0,85.0
2924.2,217.0,91.0,2922.46,4.0,357.0
2925.24,302.0,224.0,2922.76,184.0,389.0
2926.27,172.0,51.0,2923.03,292.0,315.0
2927.6,326.0,347.0,2923.6,34.0,180.0
2929.26,207.0,341.0,2924.7,322.0,317.0
2931.67,49.0,88.0,2926.39,42.0,76.0
2934.12,8.0,392.0,2927.56,280.0,116.0
2935.3,208.0,19.0,2934.24,5.0,337.0
2939.21,231.0,266.0,2936.93,14.0,379.0
2940.43,306.0,336.0,2936.99,379.0,42.0
2940.67,322.0,375.0,2938.02,312.0,47.0
2940.76,371.0,67.0,2939.98,242.0,237.0
2941.29,13.0,390.0,2940.94,26.0,381.0
2945.65,241.0,343.0,2941.87,18.0,359.0
2950.03,112.0,165.0,2942.69,250.0,213.0
2950.52,126.0,107.0,2943.69,273.0,58.0
2950.61,94.0,229.0,2944.58,231.0,352.0
2950.99,372.0,6.0,2948.83,28.0,108.0
2952.32,10.0,387.0,2949.91,339.0,392.0
2952.6,204.0,69.0,2953.51,343.0,257.0
2952.87,140.0,112.0,2955.74,216.0,273.0
2953.28,356.0,353.0,2956.73,9.0,351.0
2953.71,196.0,56.0,2957.26,20.0,337.0
2954.67,262.0,394.0,2961.32,21.0,148.0
2960.67,329.0,324.0,2962.1,37.0,190.0
2964.96,148.0,170.0,2962.44,394.0,34.0
2965.92,161.0,88.0,2964.57,314.0,88.0
2966.78,176.0,50.0,2965.93,383.0,4.0
2967.76,388.0,66.0,2966.56,251.0,54.0
2968.27,17.0,362.0,2968.6,172.0,223.0
2972.44,80.0,83.0,2968.97,200.0,88.0
2972.76,166.0,33.0,2970.16,334.0,151.0
2973.79,106.0,114.0,2972.46,122.0,272.0
2975.78,184.0,78.0,2972.92,73.0,163.0
2978.26,110.0,62.0,2973.54,384.0,3.0
2982.82,178.0,321.0,2975.97,116.0,33.0
2983.66,32.0,319.0,2976.86,113.0,28.0
2984.8,64.0,58.0,2980.63,67.0,31.0
2988.42,340.0,228.0,2987.33,290.0,54.0
2990.5,218.0,34.0,2989.48,103.0,130.0
2990.79,164.0,80.0,2991.19,317.0,140.0
2993.84,6.0,394.0,2993.04,23.0,400.0
2998.37,0.0,397.0,2993.52,1.0,373.0
3001.5,345.0,393.0,2997.5,28.0,401.0
3005.73,43.0,63.0,2999.23,1.0,278.0
3008.38,383.0,2.0,3003.05,357.0,207.0
3010.99,270.0,401.0,3007.48,349.0,397.0
3012.92,62.0,277.0,3012.45,351.0,59.0
3015.96,294.0,2.0,3013.72,177.0,243.0
3027.29,45.0,76.0,3016.99,116.0,399.0
3028.29,359.0,314.0,3024.58,282.0,377.0
3030.1,381.0,3.0,3037.75,399.0,36.0
3032.29,397.0,12.0,3041.91,149.0,353.0
3033.65,364.0,98.0,3042.39,117.0,397.0
3039.48,45.0,125.0,3062.23,401.0,6.0
3044.81,394.0,42.0,3069.88,396.0,45.0
3066.18,398.0,58.0,3070.75,402.0,1.0
3067.56,400.0,47.0,3082.65,390.0,58.0
3072.25,400.0,10.0,3093.64,399.0,13.0
3078.31,389.0,48.0,3104.12,375.0,1.0
