0,3
0.0,0.0
367.0,366.0
2.0,3.0
47.0,48.0
76.0,75.0
318.0,318.0
0.0,1.0
324.0,325.0
3.0,4.0
392.0,394.0
186.0,184.0
144.0,142.0
40.0,39.0
32.0,30.0
51.0,49.0
268.0,266.0
68.0,70.0
169.0,169.0
79.0,79.0
10.0,9.0
21.0,22.0
8.0,5.0
157.0,156.0
298.0,298.0
268.0,270.0
48.0,50.0
12.0,14.0
110.0,113.0
127.0,125.0
25.0,22.0
393.0,390.0
244.0,244.0
274.0,271.0
400.0,402.0
369.0,365.0
4.0,8.0
398.0,396.0
226.0,229.0
183.0,181.0
176.0,172.0
174.0,175.0
13.0,14.0
10.0,9.0
247.0,251.0
219.0,223.0
54.0,57.0
326.0,322.0
29.0,34.0
6.0,1.0
64.0,67.0
388.0,383.0
254.0,258.0
231.0,231.0
324.0,323.0
88.0,83.0
241.0,242.0
397.0,399.0
287.0,292.0
34.0,39.0
27.0,31.0
22.0,17.0
285.0,280.0
6.0,10.0
31.0,25.0
204.0,210.0
110.0,106.0
260.0,258.0
306.0,312.0
141.0,137.0
314.0,318.0
80.0,73.0
81.0,84.0
335.0,340.0
345.0,349.0
296.0,289.0
266.0,269.0
92.0,99.0
4.0,11.0
395.0,398.0
289.0,288.0
19.0,12.0
130.0,130.0
367.0,369.0
142.0,135.0
156.0,161.0
379.0,382.0
384.0,392.0
74.0,66.0
17.0,21.0
191.0,196.0
358.0,359.0
73.0,81.0
363.0,358.0
98.0,98.0
302.0,306.0
388.0,380.0
374.0,367.0
49.0,42.0
162.0,160.0
371.0,379.0
171.0,174.0
193.0,194.0
138.0,129.0
264.0,260.0
308.0,307.0
57.0,51.0
256.0,253.0
341.0,331.0
253.0,252.0
191.0,199.0
106.0,116.0
243.0,233.0
348.0,351.0
321.0,328.0
140.0,144.0
123.0,113.0
201.0,207.0
157.0,155.0
329.0,334.0
211.0,205.0
337.0,346.0
334.0,344.0
113.0,124.0
145.0,147.0
99.0,88.0
292.0,299.0
321.0,332.0
328.0,337.0
331.0,324.0
296.0,293.0
71.0,64.0
202.0,192.0
102.0,111.0
347.0,336.0
213.0,218.0
173.0,166.0
200.0,212.0
380.0,369.0
197.0,186.0
204.0,216.0
145.0,156.0
24.0,36.0
376.0,387.0
273.0,261.0
177.0,167.0
32.0,23.0
356.0,343.0
270.0,264.0
315.0,302.0
237.0,236.0
278.0,273.0
276.0,275.0
77.0,78.0
179.0,193.0
97.0,83.0
104.0,118.0
169.0,183.0
265.0,267.0
188.0,202.0
63.0,69.0
294.0,282.0
304.0,319.0
106.0,109.0
234.0,249.0
395.0,380.0
282.0,297.0
380.0,372.0
235.0,247.0
262.0,273.0
196.0,200.0
40.0,54.0
252.0,266.0
111.0,96.0
56.0,71.0
251.0,235.0
287.0,288.0
351.0,339.0
86.0,93.0
71.0,60.0
83.0,81.0
276.0,260.0
189.0,173.0
360.0,376.0
238.0,242.0
194.0,180.0
43.0,28.0
387.0,388.0
217.0,234.0
34.0,51.0
198.0,199.0
397.0,396.0
377.0,363.0
359.0,351.0
357.0,372.0
102.0,119.0
114.0,132.0
212.0,230.0
273.0,263.0
224.0,207.0
394.0,401.0
90.0,72.0
155.0,137.0
216.0,234.0
352.0,364.0
137.0,140.0
286.0,305.0
97.0,95.0
95.0,90.0
322.0,339.0
318.0,315.0
221.0,238.0
362.0,345.0
368.0,377.0
234.0,240.0
135.0,127.0
134.0,126.0
305.0,309.0
283.0,302.0
184.0,202.0
101.0,90.0
280.0,300.0
36.0,54.0
366.0,374.0
355.0,371.0
244.0,225.0
36.0,53.0
228.0,240.0
80.0,88.0
208.0,186.0
52.0,30.0
302.0,280.0
126.0,122.0
258.0,278.0
340.0,357.0
375.0,353.0
247.0,248.0
166.0,149.0
225.0,224.0
331.0,348.0
186.0,189.0
68.0,78.0
95.0,86.0
58.0,58.0
373.0,349.0
195.0,219.0
84.0,107.0
118.0,141.0
41.0,63.0
372.0,394.0
385.0,361.0
164.0,139.0
293.0,310.0
362.0,386.0
336.0,361.0
258.0,271.0
129.0,134.0
87.0,86.0
168.0,157.0
164.0,177.0
90.0,96.0
305.0,284.0
332.0,320.0
384.0,358.0
15.0,43.0
199.0,217.0
230.0,238.0
121.0,93.0
279.0,257.0
228.0,209.0
37.0,63.0
159.0,145.0
147.0,163.0
105.0,124.0
279.0,254.0
115.0,110.0
250.0,276.0
248.0,244.0
207.0,228.0
213.0,191.0
300.0,284.0
39.0,45.0
270.0,290.0
291.0,322.0
241.0,214.0
339.0,316.0
350.0,353.0
343.0,373.0
209.0,179.0
177.0,171.0
149.0,144.0
187.0,188.0
118.0,129.0
301.0,275.0
313.0,342.0
152.0,132.0
108.0,104.0
132.0,98.0
18.0,5.0
383.0,384.0
67.0,102.0
342.0,368.0
266.0,283.0
148.0,114.0
77.0,102.0
55.0,69.0
340.0,333.0
171.0,203.0
345.0,310.0
272.0,255.0
294.0,278.0
65.0,101.0
17.0,45.0
8.0,47.0
308.0,286.0
131.0,92.0
161.0,158.0
94.0,103.0
128.0,167.0
218.0,251.0
221.0,185.0
208.0,250.0
312.0,354.0
239.0,245.0
328.0,356.0
12.0,37.0
61.0,107.0
347.0,392.0
231.0,227.0
219.0,222.0
180.0,168.0
119.0,121.0
27.0,44.0
233.0,221.0
381.0,390.0
138.0,134.0
62.0,116.0
358.0,313.0
53.0,16.0
352.0,298.0
159.0,147.0
320.0,328.0
172.0,220.0
84.0,143.0
112.0,56.0
364.0,317.0
309.0,330.0
259.0,306.0
45.0,37.0
178.0,149.0
246.0,212.0
117.0,67.0
353.0,330.0
53.0,122.0
222.0,227.0
372.0,314.0
45.0,117.0
310.0,382.0
237.0,287.0
124.0,76.0
326.0,293.0
134.0,77.0
124.0,177.0
120.0,40.0
289.0,336.0
69.0,153.0
254.0,190.0
391.0,303.0
125.0,34.0
299.0,219.0
59.0,151.0
154.0,61.0
201.0,179.0
108.0,205.0
14.0,111.0
262.0,213.0
50.0,152.0
283.0,295.0
140.0,28.0
257.0,295.0
150.0,264.0
43.0,164.0
181.0,59.0
315.0,196.0
148.0,26.0
153.0,25.0
161.0,20.0
