4CNTR
128.0
289.0
178.0
267.0
279.0
230.0
275.0
209.0
166.0
195.0
255.0
109.0
227.0
187.0
145.0
223.0
387.0
213.0
274.0
127.0
91.0
122.0
273.0
322.0
153.0
244.0
239.0
231.0
249.0
112.0
52.0
290.0
202.0
301.0
162.0
53.0
389.0
102.0
218.0
125.0
329.0
291.0
183.0
165.0
176.0
163.0
50.0
269.0
99.0
96.0
115.0
213.0
365.0
72.0
277.0
397.0
55.0
200.0
124.0
326.0
239.0
253.0
251.0
246.0
287.0
177.0
321.0
147.0
221.0
235.0
303.0
265.0
317.0
316.0
103.0
188.0
67.0
362.0
230.0
302.0
160.0
216.0
173.0
294.0
253.0
126.0
313.0
261.0
185.0
83.0
343.0
226.0
232.0
82.0
216.0
58.0
36.0
236.0
62.0
287.0
146.0
350.0
12.0
223.0
115.0
74.0
126.0
342.0
77.0
354.0
138.0
188.0
220.0
340.0
142.0
31.0
141.0
58.0
44.0
323.0
204.0
356.0
258.0
271.0
234.0
368.0
156.0
343.0
105.0
69.0
172.0
346.0
76.0
82.0
354.0
298.0
75.0
175.0
294.0
241.0
333.0
310.0
344.0
49.0
348.0
72.0
129.0
225.0
181.0
96.0
259.0
89.0
190.0
179.0
370.0
140.0
291.0
186.0
173.0
159.0
66.0
199.0
36.0
110.0
53.0
152.0
380.0
241.0
158.0
105.0
79.0
276.0
150.0
336.0
24.0
340.0
304.0
338.0
70.0
319.0
119.0
159.0
301.0
214.0
197.0
318.0
194.0
134.0
137.0
248.0
356.0
306.0
91.0
102.0
108.0
30.0
336.0
314.0
207.0
315.0
324.0
94.0
170.0
220.0
308.0
293.0
201.0
211.0
51.0
329.0
183.0
46.0
358.0
325.0
135.0
80.0
369.0
264.0
87.0
331.0
67.0
114.0
131.0
135.0
136.0
314.0
85.0
10.0
328.0
180.0
224.0
285.0
201.0
79.0
363.0
352.0
282.0
56.0
22.0
144.0
109.0
377.0
217.0
259.0
177.0
207.0
205.0
20.0
167.0
34.0
132.0
252.0
389.0
70.0
371.0
19.0
40.0
42.0
391.0
168.0
87.0
43.0
395.0
361.0
162.0
123.0
111.0
298.0
120.0
62.0
367.0
10.0
89.0
361.0
279.0
283.0
150.0
334.0
95.0
364.0
43.0
385.0
148.0
119.0
238.0
260.0
357.0
190.0
156.0
107.0
234.0
98.0
395.0
366.0
400.0
118.0
64.0
352.0
275.0
75.0
20.0
392.0
248.0
208.0
167.0
191.0
348.0
331.0
243.0
21.0
346.0
246.0
333.0
310.0
86.0
38.0
46.0
1.0
382.0
204.0
396.0
7.0
386.0
263.0
270.0
2.0
4.0
16.0
55.0
257.0
376.0
382.0
378.0
35.0
31.0
284.0
373.0
142.0
117.0
296.0
266.0
399.0
153.0
197.0
229.0
297.0
254.0
380.0
13.0
305.0
3.0
9.0
391.0
194.0
5.0
38.0
16.0
360.0
312.0
27.0
7.0
131.0
210.0
393.0
284.0
146.0
60.0
100.0
299.0
14.0
383.0
385.0
154.0
26.0
63.0
171.0
372.0
265.0
47.0
12.0
244.0
28.0
399.0
193.0
99.0
18.0
402.0
93.0
1.0
281.0
40.0
28.0
33.0
270.0
337.0
308.0
59.0
24.0
323.0
374.0
376.0
350.0
