,0,0
23.34,0.000213,0.01092907980562541
24.58,0.000213,0.010871884217982209
26.85,0.000123,0.006159808140217338
31.24,0.000151,0.007650889632613782
35.45,0.000135,0.006962259738979771
39.54,0.000374,0.019322146649185565
44.9,6.5e-05,0.0033509336379362402
46.04,0.000255,0.012976941320932304
47.92,2.5e-05,0.001237591975608709
52.97,8.6e-05,0.0042029212854593715
54.18,0.000493,0.02481687416306941
54.82,0.000138,0.006992114048044977
56.46,3.5e-05,0.0017421278231701135
60.98,3.9e-05,0.0019821027925407716
64.06,0.00017,0.008834856382893021
65.89,7.1e-05,0.0036286225591098857
70.53,0.000176,0.008660253328810867
76.22,0.000134,0.006611735510042652
77.61,0.000183,0.009464257140424481
80.13,0.000369,0.020138342967530688
84.71,2e-05,0.000982452676206875
85.69,0.000256,0.012930127398413855
94.96,0.000794,0.040331847819367994
99.4,7e-05,0.0035403665958743257
110.24,0.000374,0.01861249717103095
116.27,0.000105,0.005179328711071704
118.11,3.8e-05,0.0018169393062118728
121.49,0.000283,0.014204705961932318
123.28,0.000627,0.03141620089665537
125.47,4.5e-05,0.0022299350482721703
128.78,0.000124,0.006070093359013335
130.55,2.6e-05,0.0012808718569657584
135.77,0.000682,0.03516220436412976
137.47,0.001739,0.0906914463207517
147.23,0.000142,0.007046922802494414
148.2,0.000634,0.03221320724332429
158.72,9.3e-05,0.004573290001419952
161.03,0.000116,0.005847224499318124
172.17,0.00032,0.016402960419040956
177.07,3e-05,0.001399979190909414
186.14,0.000649,0.03312940782020425
187.07,0.000686,0.036555938941681014
193.79,0.00061,0.031035863792830434
200.66,0.000156,0.007828316630498414
206.68,0.001731,0.09291661729931729
227.14,1.5e-05,0.0007603368520063719
229.66,9e-06,0.0004467289388887173
234.98,0.000455,0.023835844963545835
239.37,7.3e-05,0.0034975736982395473
246.35,0.000439,0.024092853880532193
250.52,0.000211,0.010654985679635137
252.88,0.000197,0.009832323025705327
258.7,0.000106,0.0054470326970253915
263.54,0.000142,0.007210113158755343
266.03,0.00075,0.03833180597122205
268.18,0.000747,0.03685295682639738
278.01,0.000417,0.020440513322063997
279.47,0.000913,0.05088252628895722
281.86,0.00014,0.008036837741641528
282.12,0.00016,0.008136964163795573
298.11,0.000107,0.0051515114026572
300.58,3.8e-05,0.001924859061752533
301.88,0.000335,0.018266007192512097
316.6,9.1e-05,0.004637278991880132
320.96,0.001159,0.06370350910686817
328.07,0.000571,0.030643082244093428
335.95,0.000335,0.016248410518027293
340.48,0.000121,0.006911866282522677
343.56,0.000126,0.006296521834530014
345.5,0.000135,0.00665113915402034
353.44,0.001582,0.08309307411019648
354.17,0.000365,0.018592216970941225
355.03,0.001684,0.08483758347192585
374.32,0.001828,0.09959320464918524
382.41,0.002572,0.14234466552951405
386.26,0.00105,0.05205654735173475
401.86,0.001487,0.0790917799647054
407.92,0.001243,0.06562647921483362
413.86,0.000779,0.042230232164961926
427.68,0.000447,0.025140087301790383
438.91,6.2e-05,0.002935946310837544
439.58,0.001466,0.07740139417791603
443.95,7.5e-05,0.004367816063675626
449.56,8.4e-05,0.004197605144291204
450.05,0.000196,0.011345629240052472
475.36,0.003573,0.19996144783519565
479.29,0.001422,0.07453835814401369
483.36,0.00051,0.025701366018557575
491.28,0.000262,0.013496875792228448
498.25,0.003179,0.17003655948445523
507.13,0.000185,0.009661119948538407
510.94,0.000158,0.007383214988894133
514.86,0.000677,0.0344767420399686
534.17,4.6e-05,0.0021278489523502255
558.92,0.001308,0.06789446406599965
578.68,0.009566,0.5679980792951071
593.72,0.0014,0.07505208884376693
605.2,0.069076,3.8481820056164753
605.6,0.002536,0.11826394858946387
617.55,0.00021,0.01060599103981325
660.02,0.009325,0.4937650273656272
673.39,0.000245,0.014545374364453606
683.44,0.007844,0.4078116442478228
698.96,0.00469,0.23491182387159398
709.03,0.031023,1.6571775635129327
714.89,0.007143,0.3804124339695096
721.48,0.001601,0.08393885867175653
722.11,0.001839,0.08636501007208541
728.02,0.001554,0.0761040453345337
728.72,0.002151,0.09864791248206779
734.05,0.002975,0.1436026349502175
741.75,0.00109,0.050452811487873624
747.14,0.000802,0.039727090591698336
753.75,0.000509,0.02595844148489424
755.15,0.001735,0.08594109087204643
758.53,0.000315,0.014623486768066978
765.05,0.000206,0.010245772681912011
767.08,0.000604,0.02879689553385957
779.3,0.00063,0.02892376253356729
792.79,0.000778,0.04051662251670449
796.65,0.003739,0.21854960426018832
798.5,0.001135,0.0576589446515942
813.61,0.003794,0.19835001956810625
823.37,0.000284,0.014191301909015368
828.47,0.000421,0.02116608458141034
835.27,7e-06,0.0003507636186333602
835.93,0.000789,0.03634708959939707
837.6,0.000607,0.031515702491035774
838.33,0.000989,0.055992146108215075
851.79,0.001059,0.05485660618911089
855.85,0.001084,0.05153353419679471
862.67,0.000691,0.03295840937089903
863.28,0.000191,0.009229582255843997
865.81,0.000638,0.032657786792223656
874.3,0.000935,0.0475099934944567
885.34,1.8e-05,0.0008774539591818239
894.93,0.007928,0.465036710736806
897.75,0.000542,0.026960021343359165
902.84,0.001543,0.07680807413914961
907.37,0.000596,0.0294717280002492
915.71,0.001374,0.06889634487930378
918.75,0.00396,0.22757095895689058
923.06,0.001959,0.09815826144066128
929.54,2.8e-05,0.0013078572859279002
935.82,0.00058,0.028592787800077436
940.03,0.001634,0.09721281235512214
943.22,0.00586,0.29695177517509885
950.15,0.003122,0.1584698821922624
950.43,0.000186,0.008539316168573351
964.55,1.5e-05,0.0007138628006765262
966.16,0.000107,0.005432328565462168
973.03,0.000206,0.010021401758886715
974.57,0.000429,0.022043456877776577
976.53,0.00024,0.0120864483344369
979.1,0.000193,0.009470891690763022
986.51,0.000959,0.0483343550946987
996.8,0.00025,0.011583876999209323
997.92,0.000739,0.03658704241210485
999.71,0.00372,0.19005268379823126
1002.08,0.003526,0.18320429461386167
1006.84,0.000391,0.01832614849022971
1008.93,0.020322,1.0325553164551105
1009.61,0.004779,0.22765003847714096
1011.92,7.9e-05,0.003886190096497546
1017.76,0.003056,0.14935761096292482
1021.49,0.049148,2.663735477989501
1035.5,0.000747,0.03527160694794884
1036.71,7.3e-05,0.0037652614957259666
1038.95,6.7e-05,0.00397073197553523
1039.4,0.000696,0.03293754489332618
1041.7,0.000214,0.01074473316384245
1044.51,0.000501,0.023785088974342377
1045.46,6.5e-05,0.003268873193340966
1048.9,5.7e-05,0.002640106960392197
1053.23,4.3e-05,0.0021575654912298382
