,0
0,0.0004928106769379189
1,0.001309830732359987
2,0.0011938939227352217
3,3.594299084187233e-05
4,0.000581873418083932
5,0.0008634005083429346
6,0.0008104155582400578
7,0.0004643340156912346
8,0.0005794186665050696
9,0.0005145317335489751
10,0.0013099999579521064
11,0.00022049265740983583
12,0.0009748129004898187
13,0.00010264450263356238
14,0.00029101677835553606
15,0.001871521961594058
16,0.0005485572399931018
17,0.00013820491083746066
18,0.00014830033886738592
19,0.0006364321691179654
20,0.00026783272909332073
21,0.0007163680285328629
22,0.0005117068810806919
23,0.0006824504950995587
24,0.001202390910250426
25,7.354963316942409e-05
26,0.0009769918154511085
27,0.002905164254749986
28,0.00025784312758568985
29,0.0013029033469031232
30,0.0003657065121991484
31,0.00014093559155717382
32,0.001070638977254556
33,0.0022481153241825738
34,0.0001815383888870375
35,0.0004542604677771858
36,9.250008415131572e-05
37,0.002351331586899995
38,0.006386171754337559
39,0.0006591095542088526
40,0.002644138391052926
41,0.00036990794315881526
42,0.000448342436726987
43,0.0011319994196236686
44,0.00010302669925259861
45,0.002526074576406893
46,0.0024057870251438193
47,0.002512973612289768
48,0.000628067254799724
49,0.005941815379210862
50,5.65029271016015e-05
51,3.7469872644204405e-05
52,0.0016478781181396302
53,0.00026406204743527096
54,0.0014626494173546618
55,0.0008065090082736483
56,0.0007165260259819701
57,0.00046303673534051255
58,0.0006582489067922831
59,0.0028403151950300172
60,0.0028147970825074973
61,0.0016797508399098685
62,0.003046572708487842
63,0.00041017266623839826
64,0.0005958681735389219
65,0.00041866631320695163
66,0.00012440698912739655
67,0.0010716311493568944
68,0.00035696648086306834
69,0.0036548617087449544
70,0.0019923486572043544
71,0.0012783566315985892
72,0.0003772163207754517
73,0.0005180756186855037
74,0.0005545216022319304
75,0.005180051025031778
76,0.0012715427717413233
77,0.006101967246832934
78,0.006199663836432346
79,0.008063820391215344
80,0.0043007114558057166
81,0.005118742469710375
82,0.004188240704160928
83,0.0027368618532436976
84,0.0013517910052546504
85,0.00023080568007764591
86,0.005189752236733088
87,0.00020668951188367854
88,0.00040259387189451793
89,0.0005999713813236437
90,0.01153945508704411
91,0.005252805439588966
92,0.0020021420743438485
93,0.0009513672257982017
94,0.011443458120829093
95,0.0006518353666400099
96,0.0006065350669467041
97,0.0021898894838667258
98,0.00021820822976550147
99,0.004296990365938404
100,0.02654809149427497
101,0.004664515175096972
102,0.24099898389715269
103,0.012546145002287349
104,0.0006470101275214583
105,0.034340212604406235
106,0.0006747129096447535
107,0.029852634982184375
108,0.015098350498434013
109,0.11622755143077558
110,0.026765686305802
111,0.005955624734134895
112,0.008172351125550956
113,0.007050394768275682
114,0.007000994177047037
115,0.012792381214545727
116,0.0039179644435990875
117,0.0030312274031597097
118,0.0021433409773404847
119,0.007607341192055263
120,0.0012092228710546258
121,0.000827568956297672
122,0.002569362212863732
123,0.0021436724759335032
124,0.0030148668770859453
125,0.010452839380725656
126,0.004520537272273616
127,0.014894545246181109
128,0.0012484785605725117
