,23.34,24.58,26.85,31.24,35.45,39.54,44.9,46.04,47.92,52.97,54.18,54.82,56.46,60.98,64.06,65.89,70.53,76.22,77.61,80.13,84.71,85.69,94.96,99.4,110.24,116.27,118.11,121.49,123.28,125.47,128.78,130.55,135.77,137.47,147.23,148.2,158.72,161.03,172.17,177.07,186.14,187.07,193.79,200.66,206.68,227.14,229.66,234.98,239.37,246.35,250.52,252.88,258.7,263.54,266.03,268.18,278.01,279.47,281.86,282.12,298.11,300.58,301.88,316.6,320.96,328.07,335.95,340.48,343.56,345.5,353.44,354.17,355.03,374.32,382.41,386.26,401.86,407.92,413.86,427.68,438.91,439.58,443.95,449.56,450.05,475.36,479.29,483.36,491.28,498.25,507.13,510.94,514.86,534.17,558.92,578.68,593.72,605.2,605.6,617.55,660.02,673.39,683.44,698.96,709.03,714.89,721.48,722.11,728.02,728.72,734.05,741.75,747.14,753.75,755.15,758.53,765.05,767.08,779.3,792.79,796.65,798.5,813.61,823.37,828.47,835.27,835.93,837.6,838.33,851.79,855.85,862.67,863.28,865.81,874.3,885.34,894.93,897.75,902.84,907.37,915.71,918.75,923.06,929.54,935.82,940.03,943.22,950.15,950.43,964.55,966.16,973.03,974.57,976.53,979.1,986.51,996.8,997.92,999.71,1002.08,1006.84,1008.93,1009.61,1011.92,1017.76,1021.49,1035.5,1036.71,1038.95,1039.4,1041.7,1044.51,1045.46,1048.9,1053.23,1054.84,1058.12,1059.77,1064.69,1065.89,1068.82,1070.7,1082.47,1085.25,1096.27,1102.68,1104.7,1106.95,1108.76,1113.69,1120.28,1122.1,1124.33,1134.86,1138.15,1153.87,1156.31,1160.55,1164.19,1175.81,1182.67,1188.8,1194.14,1194.88,1202.76,1211.11,1220.73,1225.82,1228.2,1228.97,1234.66,1236.71,1237.03,1241.34,1242.69,1248.41,1249.14,1251.09,1251.99,1255.37,1264.33,1264.54,1267.09,1267.7,1270.08,1273.31,1274.02,1275.73,1278.17,1286.99,1287.35,1287.9,1288.85,1289.53,1290.81,1293.53,1295.21,1298.96,1300.56,1303.54,1310.13,1310.66,1311.17,1314.34,1317.52,1328.84,1329.8,1329.97,1334.2,1337.19,1337.39,1337.88,1339.58,1348.35,1349.61,1352.32,1353.87,1357.02,1357.1,1358.68,1360.08,1361.87,1362.82,1363.23,1365.47,1369.36,1379.73,1381.33,1383.35,1386.86,1391.09,1393.15,1395.57,1407.0,1408.64,1408.83,1412.93,1414.39,1415.47,1415.61,1416.27,1416.47,1417.69,1418.38,1419.1,1419.93,1421.11,1421.93,1422.72,1423.95,1425.73,1426.02,1427.53,1427.64,1428.36,1428.41,1429.66,1432.33,1432.35,1432.69,1434.06,1436.45,1437.26,1437.71,1439.62,1439.99,1441.12,1444.53,1445.4,1446.15,1447.82,1447.91,1456.45,1471.39,1661.17,1666.89,1746.45,1749.9,2880.0,2899.6,2899.93,2901.0,2901.18,2902.06,2902.75,2904.45,2905.51,2905.77,2906.28,2908.83,2909.91,2910.46,2910.77,2913.28,2914.17,2914.89,2916.04,2918.76,2921.77,2921.98,2924.35,2925.86,2925.88,2926.73,2929.68,2930.7,2932.61,2936.64,2936.87,2937.51,2938.56,2939.67,2940.49,2942.57,2944.28,2944.46,2946.49,2947.44,2947.65,2947.88,2949.32,2951.22,2954.05,2954.56,2957.06,2957.86,2958.17,2960.15,2960.97,2962.39,2964.47,2965.45,2968.53,2970.03,2972.26,2972.32,2973.86,2974.74,2977.95,2980.97,2982.31,2985.55,2985.69,2994.05,2995.0,2996.35,2999.36,3002.62,3005.64,3007.19,3015.74,3017.79,3026.86,3027.89,3037.2,3044.42,3059.73,3065.3,3072.32,3078.85,3088.34,3099.62
23.34,7.908294378067781e-07,7.450822049534111e-07,4.271052251886822e-07,5.324333712037823e-07,4.7300196030467386e-07,1.2107166296250207e-06,2.042184724934982e-07,8.959689538221101e-07,9.394831575236804e-08,2.6958203436845174e-07,1.720882013015161e-06,5.030185998652208e-07,1.2678119027249633e-07,1.3634958796545113e-07,5.857058583421693e-07,2.4636991445002147e-07,6.560005199958206e-07,4.703499812475499e-07,6.282071043877721e-07,1.1167419231370776e-06,6.776279066691457e-08,8.980632301073325e-07,2.6774422943706856e-06,2.3753188743013027e-07,1.2045894120378022e-06,3.381161885370119e-07,1.2977786139400747e-07,9.846692372132579e-07,2.0745749137126338e-06,1.6632533724878684e-07,4.1862071879883167e-07,8.540261967800701e-08,2.1754068874120913e-06,5.8842309390600665e-06,5.993215241575402e-07,2.4179924309640516e-06,3.391877061633845e-07,4.118070877816999e-07,1.045528874346884e-06,9.534330450749958e-08,2.3192510733817068e-06,2.22327574047391e-06,2.29963269430322e-06,5.755015870675906e-07,5.498869418890266e-06,5.197965598238455e-08,3.42685070885498e-08,1.5196938048888721e-06,2.435403059896186e-07,1.3563592504714082e-06,7.412832877265543e-07,6.606099350736904e-07,4.223641526744245e-07,5.985784407405437e-07,2.612079583242965e-06,2.589408231919001e-06,1.5391187290675344e-06,2.8248814252119722e-06,3.8396328853851085e-07,5.485528839388416e-07,3.8426770764888524e-07,1.1550705765392046e-07,9.966018791107473e-07,3.2758804103849026e-07,3.4024764572533468e-06,1.8418178434264865e-06,1.1750887655656624e-06,3.5146176311271874e-07,4.741447525331231e-07,5.075292332541418e-07,4.80942468825453e-06,1.1755956755011785e-06,5.627133622807252e-06,5.742156907930741e-06,7.510142624961133e-06,3.936886457178775e-06,4.736255850424264e-06,3.880888153034946e-06,2.5289349153548155e-06,1.2623480411101813e-06,2.1248374150742859e-07,4.793092719368975e-06,1.9443082962944608e-07,3.654917536494476e-07,5.597635956259882e-07,1.0724220388153939e-05,4.838160886767406e-06,1.837280484763145e-06,8.772169463749403e-07,1.0557414558724445e-05,6.021999869128565e-07,5.573366851295756e-07,2.0349526935852797e-06,1.9819909650413703e-07,3.988627666295758e-06,2.4959193691690768e-05,4.325544773351835e-06,0.0002227918332069239,1.1372515972718589e-05,6.033588730049813e-07,3.1635582019247573e-05,6.347324691727511e-07,2.744555221899296e-05,1.4034893495487194e-05,0.0001069588259887821,2.463096616257604e-05,5.483102422951535e-06,7.447719116157319e-06,6.418316426947275e-06,6.502824931368063e-06,1.167862344355492e-05,3.614942492272784e-06,2.7879892807910135e-06,1.9589786893878694e-06,6.937737252358342e-06,1.1111386415684027e-06,7.58401457556151e-07,2.347040640703557e-06,1.985037905441667e-06,2.7687515942621377e-06,9.821393834945167e-06,4.144789178864052e-06,1.3668079937089085e-05,1.1384290238535086e-06,1.6635623495138614e-06,2.4447575379088777e-08,2.3850240880462283e-06,2.0759241767656576e-06,3.044368711943042e-06,3.672866684726105e-06,4.527797258508846e-06,2.438268810018405e-06,7.091425758628123e-07,2.3597295984964507e-06,3.054149413200891e-06,6.998889671451538e-08,2.187576143089002e-05,2.035875390495862e-06,5.372280550738427e-06,2.2207982617901614e-06,4.978099538560642e-06,1.1238357841765264e-05,6.924320618210659e-06,9.253587051733249e-08,2.2100408763111593e-06,4.264765400671735e-06,2.1369899604516827e-05,1.1854751810898303e-05,5.930875706692783e-07,6.051543430011985e-08,3.9229621113478677e-07,9.326434281478369e-07,1.5444709777055904e-06,8.807011463196458e-07,8.007514956570207e-07,3.3850447526258658e-06,7.47752663786103e-07,2.5870833440988444e-06,1.326572215038541e-05,1.1943399667062409e-05,1.5271963940111114e-06,6.664361946909011e-05,1.4515458687124943e-05,2.787188567092491e-07,1.1804335147840869e-05,0.0001586652275611598,3.038354543906364e-06,2.5678336105331725e-07,1.5310845415150167e-07,2.440850748301809e-06,7.832022857048814e-07,1.8469419434818131e-06,2.0746240125241106e-07,1.7222575054209165e-07,1.6544095762491974e-07,3.2490729103083777e-06,4.766012278790541e-05,1.738777317722998e-05,1.5062489439626894e-06,1.8149795428953304e-05,9.452281987073225e-08,1.2579723888214236e-05,1.151554804967945e-06,1.4220511483578694e-05,4.727429283273309e-07,5.232516310653581e-06,7.549094537097125e-05,1.2594026432360239e-05,2.6687565607111127e-06,3.083674497485471e-05,5.245455407170305e-05,7.470512570111488e-06,8.490774852959988e-05,6.414057607872782e-05,5.183176704886939e-05,2.99143006829099e-05,5.428934927745111e-06,4.221033603405862e-06,3.980763327659238e-06,4.166837502186138e-07,2.5404984442475174e-06,2.2485390946264828e-05,1.2211072458872248e-06,2.120509615670051e-06,2.1907490193467971e-07,2.399861858456038e-07,8.54097826195789e-07,0.00010676717388691915,1.0937657171231928e-05,1.3915633111680248e-06,2.5489714202237215e-06,9.647544977929527e-07,5.022234500553775e-06,4.803898829221595e-06,2.2649188461542897e-05,2.3968595500419323e-06,8.491509569849707e-06,1.3492499849149809e-06,1.761159758640636e-06,1.4382534331571263e-06,7.654348811774566e-06,4.93483784807414e-06,3.048399834933348e-06,1.7537318851131132e-06,1.1611774478917023e-06,1.0790765058350844e-05,1.4388517924811698e-05,2.9417945036657386e-07,4.113165468375527e-06,6.640273572368804e-06,5.120593993300793e-06,5.600322882489913e-07,2.0352720206663477e-07,1.473558152824941e-07,2.356976894988302e-06,1.078855281628521e-06,3.786166220272907e-06,1.1273642515653262e-05,5.177352791662939e-06,1.0987880138446994e-06,9.974274854163585e-06,4.557538321676176e-07,2.7406674380220024e-07,4.363140669189958e-07,2.744772332544164e-06,5.7272249075902285e-06,3.5784813129888666e-06,9.57115971497258e-06,8.684517861593443e-07,2.330732317290894e-06,5.459919158985901e-07,1.6913680980639897e-06,5.151836490318906e-06,2.063970367128703e-06,2.7970160214544214e-06,1.0559104870833468e-05,2.3657595987311108e-07,1.64728039927835e-05,3.863401980350481e-07,5.564012204827945e-06,1.0616872926399658e-06,1.4338657819815327e-05,2.9582764703659717e-06,4.941397287641937e-06,8.897676411552163e-06,1.98295781861145e-05,2.6294018617927102e-06,3.079865377043356e-06,8.197656118580231e-06,2.6479922421692396e-06,5.407853859879498e-07,3.2873857512752185e-07,8.340729044301974e-06,4.448063170614936e-06,5.245502045897646e-06,5.339734308408731e-07,5.661417993633201e-06,2.5848303696661594e-06,1.6785036823945985e-06,7.384994199046107e-06,2.009014132621656e-06,1.0813065065118834e-06,1.3621099061457007e-06,3.498092434169387e-06,6.116132043611547e-07,2.103164561506979e-06,1.3328755811690216e-06,3.9039011787803366e-07,6.9713856107877194e-06,6.672268591122621e-07,3.3904042602103466e-06,4.1379973943962177e-07,7.65640270927625e-07,1.3962907533842985e-06,2.6297255122202034e-06,8.1302910365292e-07,1.0481852603558801e-06,1.1251728541672378e-06,3.3965685786497797e-07,1.5031853823757203e-06,1.4614930094771413e-06,3.759141339041515e-06,8.305484777168887e-07,2.2039428122660883e-06,3.854775226962373e-06,2.247510404657577e-06,2.310053884841895e-06,2.5675645220057505e-06,4.163029514382635e-07,2.512148670835806e-06,3.7737439800631288e-06,1.770785798771364e-05,6.300486846099713e-06,2.609096938973831e-05,2.4824244171979936e-06,5.054901140086423e-07,0.00011047142706768802,0.0001384174562727038,3.061046696376835e-05,6.817655968633099e-06,1.5106314471417865e-05,1.3522529815877101e-05,3.3559751681645936e-06,6.825967000882778e-07,1.2796078577163351e-06,3.968320052092195e-06,1.1215740796346754e-05,7.11553551881168e-06,4.711215987066803e-06,5.529443100884359e-06,2.1405818275079235e-05,1.8308580616611988e-05,2.0430557636143817e-05,2.9470868448705033e-05,2.364481580235694e-05,5.563890320903934e-05,2.419983454801957e-05,3.149214585513612e-05,3.278800416580961e-05,2.606360175783992e-05,4.2131938910349554e-05,3.5661385909064867e-06,2.075949424011853e-05,3.638180028200243e-05,1.5861854804410428e-05,1.6776695250995568e-06,1.1931820153671261e-05,7.4678306063620305e-06,3.858625506544448e-06,1.758349318673091e-06,2.864288349410477e-06,8.043697768030092e-06,2.6184300502872306e-05,4.957444558591184e-06,1.0801386449127065e-05,1.2095650367235964e-05,2.96453036922503e-05,4.2702015955433515e-06,8.848793734886234e-06,3.0361958414406038e-05,1.2458759115261368e-05,3.431938034015661e-06,3.81237338891846e-05,2.4724100309133317e-05,1.9382239541380328e-05,1.1518113290513605e-05,6.692649490827269e-06,4.263088698798037e-06,2.166821995738096e-05,1.0295730634442501e-05,4.8742538233610274e-06,1.3810976841431933e-06,1.989454736881905e-06,7.054280744965644e-06,8.866195206041351e-05,1.7813001003024524e-05,5.395313211226553e-05,8.10669206575154e-05,7.011365675489197e-06,1.1152893269516426e-05,4.621338174432256e-06,3.873826255289487e-05,8.33294770705004e-06,4.3422169063051494e-05,1.1298804813127701e-05,1.004359225832464e-05,2.3111414390675172e-05,4.560068807489651e-05,7.448496033623102e-06,1.457246000942069e-05,5.5102222916967946e-06,1.3900958060341761e-05,4.089556859370721e-06,2.4185418259881512e-05,4.302303592204607e-06,3.667278813830343e-05,2.700780424535115e-07,3.1200853272889266e-06,1.30080179852515e-06,1.8511398900419523e-06,1.5693725867397412e-06,3.173449328798104e-06
24.58,7.450822049534111e-07,7.021423770374508e-07,4.025025105362048e-07,5.01732902070326e-07,4.4573952207622675e-07,1.1413063472181277e-06,1.9253568004258413e-07,8.443185409299949e-07,8.850970190199505e-08,2.541625248881789e-07,1.6217195152636215e-06,4.739533218756018e-07,1.1945840996780096e-07,1.284919019103241e-07,5.51984531617577e-07,2.3217881066308942e-07,6.180437957486974e-07,4.4323721768618373e-07,5.920474989572257e-07,1.0530333007532797e-06,6.386576702334604e-08,8.462973675147143e-07,2.5235123112920336e-06,2.238700821806316e-07,1.1355551432132401e-06,3.1873924723583703e-07,1.2231039610763184e-07,9.279414844252083e-07,1.9554586354352595e-06,1.5670653477184832e-07,3.94551750579942e-07,8.05015073347355e-08,2.0508217006048275e-06,5.545859947307945e-06,5.643986373154422e-07,2.2778928902489515e-06,3.195881522524491e-07,3.880516861427125e-07,9.85549941581616e-07,8.988443998833938e-08,2.1854071379945884e-06,2.0958052349884617e-06,2.1664829128461463e-06,5.422234749107632e-07,5.1840426275021385e-06,4.89858512092384e-08,3.2283167756134615e-08,1.4323810650235846e-06,2.2954899158219497e-07,1.278860844074839e-06,6.985504481656384e-07,6.226448393396102e-07,3.9783017435659844e-07,5.637011552588705e-07,2.461585624357792e-06,2.440266348952558e-06,1.4501172146296094e-06,2.6634589222678893e-06,3.622303102843011e-07,5.169808384959768e-07,3.6208469393385255e-07,1.0891535954255844e-07,9.398215561333638e-07,3.086741898615564e-07,3.2088237919824986e-06,1.736253349236937e-06,1.1073551032267044e-06,3.314749751784347e-07,4.4669454172754285e-07,4.781479338289045e-07,4.53495994316275e-06,1.1082230451867626e-06,5.3038211927042805e-06,5.413668028902623e-06,7.082881503893843e-06,3.7090134752859395e-06,4.465039536077069e-06,3.6589744283060466e-06,2.3839224266221732e-06,1.1907234621472174e-06,2.0025451406505104e-07,4.518113956059263e-06,1.834793961555008e-07,3.4416033743538424e-07,5.279741419233892e-07,1.0112802936152251e-05,4.559841252650547e-06,1.7311970868551222e-06,8.268088013864883e-07,9.951083501187695e-06,5.676625225361306e-07,5.251994548717457e-07,1.9189215085517374e-06,1.866373443379699e-07,3.76095184616387e-06,2.355254438853939e-05,4.0783956695451056e-06,0.00021002251407028369,1.0707759105788649e-05,5.690770736821889e-07,2.9816067567880135e-05,5.989828393214442e-07,2.586381184402184e-05,1.3234908147691573e-05,0.00010080051497564024,2.321278760919325e-05,5.167543943581806e-06,7.014707499546625e-06,6.044751611944446e-06,6.131877604226534e-06,1.1000819763204943e-05,3.4073493417237546e-06,2.627379848084054e-06,1.8454138746499875e-06,6.5346626588815616e-06,1.0470680280822892e-06,7.145527577000137e-07,2.2109031120586974e-06,1.8714555262673706e-06,2.6090090232128553e-06,9.267550661923794e-06,3.905268737054336e-06,1.2878893200414794e-05,1.0722784496170342e-06,1.5669762949011183e-06,2.3038781905792134e-08,2.2489737968953115e-06,1.9564636706124518e-06,2.8704701883581155e-06,3.461313645296559e-06,4.264105833128586e-06,2.2976700193618256e-06,6.681207129722355e-07,2.223257802285056e-06,2.8789448180381675e-06,6.592911927911804e-08,2.0636924599358655e-05,1.918022951855469e-06,5.062764823539373e-06,2.0923033737609377e-06,4.690564759750559e-06,1.0600447534266426e-05,6.524997351723932e-06,8.722314925373342e-08,2.0819970035629427e-06,4.0244048820640345e-06,2.013507486335922e-05,1.1168061013956918e-05,5.591223861436532e-07,5.699780798194978e-08,3.696205061918813e-07,8.78101889883079e-07,1.4552978637687873e-06,8.297916145098775e-07,7.541339417645872e-07,3.189847565592982e-06,7.051325950793292e-07,2.4379795636234847e-06,1.2500259928893302e-05,1.1256549568258215e-05,1.4385866718771472e-06,6.281948581719169e-05,1.368714548132521e-05,2.6264714164073727e-07,1.1119875600394119e-05,0.0001495707286956532,2.861661834052888e-06,2.419793500989495e-07,1.445883114025129e-07,2.3001588665496393e-06,7.379361853779655e-07,1.740148001566057e-06,1.9558053617903788e-07,1.6240170893249457e-07,1.558502848760322e-07,3.061448801296027e-06,4.492830016015466e-05,1.6395152750485917e-05,1.4195913577057373e-06,1.710641158055364e-05,8.90620213245102e-08,1.186463399232188e-05,1.0849255143140976e-06,1.3397018052310954e-05,4.4570552761561885e-07,4.930571108439475e-06,7.112691681877764e-05,1.186669983427113e-05,2.517725512624612e-06,2.9060175189602564e-05,4.9430324878880145e-05,7.046493879066871e-06,8.001769896047097e-05,6.044181450184491e-05,4.884875023187544e-05,2.8192182462436504e-05,5.11683129921877e-06,3.9769387831508775e-06,3.7509689293332346e-06,3.9277286340617527e-07,2.3933776952328857e-06,2.120960001713673e-05,1.1517128812777755e-06,2.000077631034552e-06,2.0634969045844584e-07,2.261606944827802e-07,8.056966596131957e-07,0.00010066262232136015,1.030813526319285e-05,1.3109241607585432e-06,2.400873207095756e-06,9.096802217807165e-07,4.732958536788446e-06,4.526544574776252e-06,2.1345960775707182e-05,2.257756246139671e-06,8.002900028887226e-06,1.2709591530060643e-06,1.659773861399975e-06,1.3553241534132047e-06,7.213453973516683e-06,4.6500886553649134e-06,2.8725807999356035e-06,1.6536383850128835e-06,1.0940491365743199e-06,1.016752568106704e-05,1.3555001884863633e-05,2.7731580936748333e-07,3.874631495446618e-06,6.262538318607308e-06,4.82283758935487e-06,5.285400574426306e-07,1.9172997534977654e-07,1.3892727242860824e-07,2.2206348120140773e-06,1.0172102507126949e-06,3.5693987299104973e-06,1.0620221037371371e-05,4.88334167412501e-06,1.0365079658425334e-06,9.399403159865112e-06,4.292100182033968e-07,2.585419450872561e-07,4.11669079596585e-07,2.5843968305399343e-06,5.391090649671498e-06,3.373151845788306e-06,9.025888826783386e-06,8.188298946687465e-07,2.1953603098580335e-06,5.142894620169228e-07,1.5931148811059875e-06,4.854045076252249e-06,1.9470734258539456e-06,2.634074936844584e-06,9.947336979334798e-06,2.229728177508879e-07,1.552777144776172e-05,3.6452671084142736e-07,5.243331617878608e-06,1.000010902126037e-06,1.3513691541814623e-05,2.7861058320910847e-06,4.656297842184661e-06,8.381304844753297e-06,1.86934231231528e-05,2.477884087571584e-06,2.8988998248137887e-06,7.746817414720064e-06,2.4976603150858713e-06,5.106050076633877e-07,3.1053839815515694e-07,7.868078158682278e-06,4.196244938224611e-06,4.948838107482814e-06,5.037666616295163e-07,5.3360016086912315e-06,2.4363354171104136e-06,1.5827522701774953e-06,6.961452542325712e-06,1.8936074602791144e-06,1.0187006268692168e-06,1.2826508211354993e-06,3.2963499047605524e-06,5.762889306645451e-07,1.982123873442232e-06,1.2558641076072234e-06,3.6760917295977024e-07,6.579853349348556e-06,6.291432669065589e-07,3.1947474589175405e-06,3.899089819120171e-07,7.220924072551564e-07,1.3155575604376858e-06,2.476593173840665e-06,7.662593817866806e-07,9.88030239815537e-07,1.0611821284502754e-06,3.1989779985149915e-07,1.415147240217666e-06,1.3779872056835533e-06,3.546254431322308e-06,7.829258438484267e-07,2.076286235344424e-06,3.6343071378805137e-06,2.118395816279799e-06,2.1744084492351003e-06,2.423109399354973e-06,3.921017214326862e-07,2.366819969071767e-06,3.5586538078974557e-06,1.670443089520253e-05,5.949760137805632e-06,2.4661138067791795e-05,2.3360572044961675e-06,4.767568040169844e-07,0.00010415513483103411,0.00013046260706319775,2.883532637282225e-05,6.437531521150361e-06,1.4231140923177465e-05,1.2751712664688522e-05,3.1680910895217346e-06,6.429555426742046e-07,1.2050418108173694e-06,3.735851509423598e-06,1.056914044944526e-05,6.703039976841801e-06,4.451692737571903e-06,5.214766127699346e-06,2.0200905547587056e-05,1.7247204467601256e-05,1.9239967015685903e-05,2.7803386322303647e-05,2.2282449402419322e-05,5.239621290366545e-05,2.2776049597069853e-05,2.9716059716501056e-05,3.088453996790269e-05,2.4553139750740108e-05,3.966220844092847e-05,3.3575536700301985e-06,1.95486260197055e-05,3.428109907197215e-05,1.4950406510803788e-05,1.580348458120421e-06,1.1254216243150452e-05,7.036734983687704e-06,3.6422477452206113e-06,1.656181684612518e-06,2.6985260462823173e-06,7.579785237976961e-06,2.4672026014801353e-05,4.672236107375045e-06,1.0183547287489235e-05,1.1417560779203065e-05,2.7956123876814457e-05,4.022174452822384e-06,8.344624205635493e-06,2.862025045730775e-05,1.1731720842340759e-05,3.2328827617485137e-06,3.592307500294995e-05,2.327751449063907e-05,1.8263014224416805e-05,1.0851715246232872e-05,6.312719608446962e-06,4.019144960099693e-06,2.040600339067873e-05,9.703171048593375e-06,4.6108819052127595e-06,1.3038588367330874e-06,1.8743856728404364e-06,6.654785702356468e-06,8.363957658195956e-05,1.6808912119713393e-05,5.0831736160732296e-05,7.636589634361518e-05,6.61564144016328e-06,1.051574426412507e-05,4.359736080768351e-06,3.655752292387181e-05,7.857833295005353e-06,4.0844934491224614e-05,1.0640427563606527e-05,9.462636724183536e-06,2.178043529025916e-05,4.2899788395363713e-05,7.021658693187097e-06,1.3737237142935027e-05,5.201901103728484e-06,1.3080644241123577e-05,3.85299454701943e-06,2.280109150379038e-05,4.0569206021102905e-06,3.450189204521924e-05,2.5500716268823124e-07,2.9449518626254524e-06,1.227588607398185e-06,1.7534343316875605e-06,1.4828280004400937e-06,3.010242993893969e-06
