,0
23.34,299.0
24.58,221.0
26.85,208.0
31.24,237.0
35.45,225.0
39.54,137.0
44.9,115.0
46.04,232.0
47.92,309.0
52.97,111.0
54.18,217.0
54.82,277.0
56.46,273.0
60.98,219.0
64.06,197.0
65.89,208.0
70.53,305.0
76.22,229.0
77.61,194.0
80.13,90.0
84.71,175.0
85.69,228.0
94.96,171.0
99.4,178.0
110.24,130.0
116.27,129.0
118.11,185.0
121.49,211.0
123.28,154.0
125.47,293.0
128.78,171.0
130.55,151.0
135.77,124.0
137.47,174.0
147.23,376.0
148.2,324.0
158.72,279.0
161.03,248.0
172.17,145.0
177.07,121.0
186.14,254.0
187.07,139.0
193.79,314.0
200.66,290.0
206.68,121.0
227.14,202.0
229.66,320.0
234.98,162.0
239.37,161.0
246.35,100.0
250.52,230.0
252.88,165.0
258.7,353.0
263.54,374.0
266.03,215.0
268.18,204.0
278.01,290.0
279.47,105.0
281.86,39.0
282.12,193.0
298.11,258.0
300.58,91.0
301.88,74.0
316.6,261.0
320.96,73.0
328.07,134.0
335.95,228.0
340.48,66.0
343.56,312.0
345.5,311.0
353.44,92.0
354.17,129.0
355.03,162.0
374.32,114.0
382.41,70.0
386.26,307.0
401.86,122.0
407.92,109.0
413.86,140.0
427.68,53.0
438.91,191.0
439.58,148.0
443.95,27.0
449.56,384.0
450.05,60.0
475.36,82.0
479.29,180.0
483.36,263.0
491.28,164.0
498.25,156.0
507.13,142.0
510.94,238.0
514.86,84.0
534.17,381.0
558.92,96.0
578.68,28.0
593.72,102.0
605.2,132.0
605.6,386.0
617.55,63.0
660.02,176.0
673.39,26.0
683.44,222.0
698.96,79.0
709.03,198.0
714.89,200.0
721.48,187.0
722.11,362.0
728.02,366.0
728.72,87.0
734.05,345.0
741.75,156.0
747.14,209.0
753.75,330.0
755.15,355.0
758.53,237.0
765.05,286.0
767.08,338.0
779.3,116.0
792.79,248.0
796.65,31.0
798.5,280.0
813.61,265.0
823.37,359.0
828.47,346.0
835.27,218.0
835.93,86.0
837.6,187.0
838.33,99.0
851.79,204.0
855.85,369.0
862.67,240.0
863.28,298.0
865.81,294.0
874.3,144.0
885.34,338.0
894.93,42.0
897.75,308.0
902.84,213.0
907.37,304.0
915.71,273.0
918.75,56.0
923.06,243.0
929.54,154.0
935.82,322.0
940.03,29.0
943.22,277.0
950.15,318.0
950.43,123.0
964.55,359.0
966.16,281.0
973.03,388.0
974.57,263.0
976.53,283.0
979.1,367.0
986.51,241.0
996.8,78.0
997.92,223.0
999.71,252.0
1002.08,175.0
1006.84,341.0
1008.93,150.0
1009.61,91.0
1011.92,240.0
1017.76,332.0
1021.49,135.0
1035.5,364.0
1036.71,233.0
1038.95,9.0
1039.4,227.0
1041.7,280.0
1044.51,288.0
1045.46,125.0
1048.9,85.0
1053.23,329.0
1054.84,267.0
1058.12,135.0
1059.77,98.0
1064.69,182.0
1065.89,168.0
1068.82,275.0
1070.7,65.0
1082.47,305.0
1085.25,314.0
1096.27,110.0
1102.68,253.0
1104.7,284.0
1106.95,269.0
1108.76,38.0
1113.69,213.0
1120.28,234.0
1122.1,54.0
1124.33,202.0
1134.86,243.0
1138.15,190.0
1153.87,196.0
1156.31,169.0
1160.55,292.0
1164.19,256.0
1175.81,151.0
1182.67,316.0
1188.8,53.0
1194.14,63.0
1194.88,62.0
1202.76,352.0
1211.11,210.0
1220.73,50.0
1225.82,107.0
1228.2,193.0
1228.97,324.0
1234.66,356.0
1236.71,96.0
1237.03,205.0
1241.34,260.0
1242.69,183.0
1248.41,343.0
1249.14,186.0
1251.09,341.0
1251.99,196.0
1255.37,236.0
1264.33,206.0
1264.54,251.0
1267.09,246.0
1267.7,93.0
1270.08,286.0
1273.31,272.0
1274.02,319.0
1275.73,136.0
1278.17,336.0
1286.99,70.0
1287.35,362.0
1287.9,21.0
1288.85,327.0
1289.53,113.0
1290.81,297.0
1293.53,105.0
1295.21,119.0
1298.96,327.0
1300.56,59.0
1303.54,52.0
1310.13,224.0
1310.66,371.0
1311.17,47.0
1314.34,35.0
1317.52,386.0
1328.84,394.0
1329.8,149.0
1329.97,74.0
1334.2,104.0
1337.19,350.0
1337.39,348.0
1337.88,353.0
1339.58,282.0
1348.35,46.0
1349.61,373.0
1352.32,322.0
1353.87,172.0
1357.02,147.0
1357.1,33.0
1358.68,223.0
1360.08,354.0
