4CNTZ,4CNTR,4WN,9WN,9CNTZ,9CNTR
128.0,329.0,172.35,171.74,238.0,70.0
332.0,291.0,176.81,189.91,347.0,293.0
290.0,183.0,182.36,193.27,75.0,57.0
272.0,165.0,185.83,197.48,297.0,179.0
211.0,176.0,188.57,199.16,42.0,130.0
287.0,163.0,200.01,213.96,312.0,163.0
122.0,50.0,207.45,230.75,308.0,207.0
124.0,269.0,220.93,239.99,170.0,336.0
317.0,99.0,226.08,246.59,289.0,257.0
251.0,96.0,233.15,248.19,324.0,306.0
266.0,115.0,239.3,254.17,154.0,201.0
280.0,213.0,250.12,257.65,187.0,217.0
95.0,365.0,253.47,259.03,103.0,360.0
72.0,72.0,257.55,262.98,272.0,225.0
344.0,277.0,260.9,264.77,209.0,273.0
11.0,397.0,264.95,268.67,195.0,164.0
116.0,55.0,268.01,272.23,81.0,384.0
264.0,200.0,276.89,273.36,18.0,141.0
254.0,124.0,286.22,275.52,74.0,130.0
362.0,326.0,295.24,280.66,364.0,338.0
238.0,239.0,304.3,281.61,291.0,160.0
301.0,253.0,308.28,291.0,282.0,136.0
312.0,251.0,310.98,297.75,117.0,382.0
216.0,246.0,316.72,299.44,340.0,324.0
347.0,287.0,332.59,313.81,54.0,154.0
277.0,177.0,333.82,318.29,359.0,340.0
132.0,321.0,338.25,325.91,191.0,234.0
258.0,147.0,347.96,332.18,228.0,204.0
324.0,221.0,352.03,336.88,293.0,275.0
232.0,235.0,356.31,343.74,315.0,260.0
356.0,303.0,356.85,352.83,292.0,282.0
226.0,265.0,366.51,357.89,317.0,257.0
380.0,317.0,373.99,361.52,111.0,90.0
370.0,316.0,387.07,373.05,328.0,279.0
191.0,103.0,392.65,380.9,361.0,332.0
208.0,188.0,398.27,400.56,257.0,304.0
90.0,67.0,402.31,415.55,322.0,198.0
103.0,362.0,406.02,419.46,314.0,112.0
306.0,230.0,413.75,427.67,328.0,262.0
360.0,302.0,416.17,434.25,286.0,197.0
268.0,160.0,428.36,440.29,221.0,314.0
321.0,216.0,432.7,442.1,309.0,185.0
302.0,173.0,446.03,446.67,356.0,324.0
358.0,294.0,455.92,451.92,281.0,180.0
320.0,253.0,459.59,456.24,41.0,228.0
261.0,126.0,466.68,457.42,333.0,302.0
347.0,313.0,475.67,458.35,319.0,215.0
314.0,261.0,485.01,489.08,341.0,245.0
284.0,185.0,491.79,493.36,56.0,54.0
184.0,83.0,500.19,512.04,291.0,269.0
149.0,343.0,507.08,522.22,337.0,277.0
295.0,226.0,524.5,543.71,199.0,322.0
261.0,232.0,552.83,555.2,185.0,313.0
225.0,82.0,557.0,559.23,59.0,11.0
310.0,216.0,557.97,569.11,371.0,290.0
204.0,58.0,566.52,581.26,342.0,217.0
306.0,36.0,567.66,582.85,363.0,311.0
155.0,236.0,570.37,589.03,65.0,22.0
304.0,62.0,581.71,593.14,225.0,258.0
359.0,287.0,601.06,624.7,326.0,85.0
346.0,146.0,611.34,652.24,350.0,102.0
382.0,350.0,651.61,675.05,382.0,355.0
314.0,12.0,656.26,688.38,343.0,45.0
328.0,223.0,699.89,702.86,353.0,119.0
173.0,115.0,723.46,722.29,115.0,368.0
64.0,74.0,726.75,726.09,38.0,53.0
180.0,126.0,727.44,727.1,152.0,44.0
43.0,342.0,727.96,730.19,262.0,148.0
53.0,77.0,733.75,731.06,214.0,29.0
40.0,354.0,735.97,733.33,24.0,82.0
256.0,138.0,741.05,736.03,115.0,358.0
181.0,188.0,745.52,740.25,43.0,79.0
87.0,220.0,746.96,741.86,295.0,101.0
68.0,340.0,753.7,743.39,168.0,40.0
197.0,142.0,754.56,748.95,156.0,338.0
93.0,31.0,761.54,760.7,175.0,161.0
316.0,141.0,765.82,761.66,74.0,114.0
138.0,58.0,783.77,767.75,89.0,67.0
118.0,44.0,783.81,773.71,236.0,260.0
366.0,323.0,795.0,798.13,350.0,335.0
279.0,204.0,796.46,798.44,121.0,111.0
86.0,356.0,804.28,803.68,93.0,174.0
248.0,258.0,812.26,804.17,138.0,301.0
200.0,271.0,826.48,809.98,182.0,320.0
217.0,234.0,834.69,822.89,192.0,288.0
373.0,368.0,841.88,825.77,157.0,71.0
211.0,156.0,843.6,832.85,223.0,289.0
75.0,343.0,844.39,838.9,355.0,342.0
236.0,105.0,853.4,840.26,24.0,106.0
166.0,69.0,861.67,842.39,57.0,48.0
172.0,172.0,864.03,854.87,279.0,134.0
83.0,346.0,867.31,859.56,219.0,316.0
136.0,76.0,872.28,862.15,180.0,327.0
148.0,82.0,881.46,865.68,37.0,99.0
376.0,354.0,884.73,874.73,303.0,226.0
138.0,298.0,889.66,894.07,374.0,356.0
109.0,75.0,892.51,897.37,248.0,156.0
219.0,175.0,899.67,898.31,148.0,49.0
179.0,294.0,906.78,904.63,287.0,232.0
288.0,241.0,912.64,918.59,51.0,82.0
352.0,333.0,914.03,919.36,354.0,341.0
167.0,310.0,917.32,920.86,264.0,312.0
77.0,344.0,932.18,923.04,245.0,253.0
141.0,49.0,936.76,932.37,248.0,256.0
369.0,348.0,941.09,941.22,60.0,213.0
141.0,72.0,945.42,942.17,113.0,299.0
192.0,129.0,946.31,942.7,340.0,335.0
188.0,225.0,957.79,945.98,53.0,68.0
264.0,181.0,960.32,957.47,10.0,150.0
190.0,96.0,972.82,965.7,146.0,56.0
111.0,259.0,981.63,975.64,267.0,210.0
144.0,89.0,982.55,978.95,207.0,152.0
152.0,190.0,986.71,979.6,141.0,83.0
148.0,179.0,987.78,983.55,86.0,51.0
47.0,370.0,994.6,986.37,128.0,71.0
93.0,140.0,997.58,986.49,181.0,297.0
81.0,291.0,998.02,990.98,205.0,306.0
163.0,186.0,1001.64,996.87,152.0,105.0
191.0,173.0,1002.07,999.83,200.0,252.0
262.0,159.0,1006.78,1003.06,277.0,116.0
177.0,66.0,1013.28,1004.18,162.0,326.0
146.0,199.0,1015.97,1006.46,34.0,78.0
130.0,36.0,1018.4,1020.06,307.0,162.0
310.0,110.0,1019.07,1021.88,183.0,188.0
161.0,53.0,1021.7,1022.24,145.0,326.0
304.0,152.0,1024.12,1026.51,67.0,54.0
50.0,380.0,1029.93,1028.76,317.0,210.0
274.0,241.0,1031.02,1030.02,311.0,207.0
247.0,158.0,1035.6,1031.07,46.0,55.0
208.0,105.0,1039.56,1033.84,111.0,39.0
157.0,79.0,1040.35,1036.28,217.0,282.0
218.0,276.0,1042.49,1039.97,389.0,371.0
235.0,150.0,1045.57,1040.88,163.0,332.0
61.0,336.0,1048.79,1046.48,321.0,169.0
101.0,24.0,1049.43,1050.64,26.0,115.0
377.0,340.0,1051.2,1052.82,20.0,123.0
134.0,304.0,1052.28,1053.6,277.0,193.0
372.0,338.0,1056.24,1057.47,177.0,346.0
170.0,70.0,1058.71,1058.08,363.0,334.0
101.0,319.0,1065.26,1060.3,189.0,63.0
328.0,119.0,1067.13,1064.05,367.0,317.0
285.0,159.0,1077.68,1065.43,233.0,275.0
348.0,301.0,1078.6,1069.41,215.0,103.0
281.0,214.0,1081.97,1081.56,275.0,95.0
176.0,197.0,1097.07,1084.27,71.0,41.0
89.0,318.0,1098.84,1093.3,22.0,114.0
113.0,194.0,1100.42,1095.02,131.0,347.0
202.0,134.0,1103.02,1106.38,268.0,290.0
276.0,137.0,1106.11,1109.14,354.0,359.0
154.0,248.0,1115.19,1111.36,303.0,283.0
375.0,356.0,1118.35,1116.96,319.0,175.0
365.0,306.0,1123.74,1121.92,379.0,348.0
214.0,91.0,1123.9,1131.38,60.0,41.0
285.0,102.0,1136.21,1143.11,251.0,247.0
281.0,108.0,1145.47,1146.67,212.0,305.0
91.0,30.0,1151.24,1153.65,26.0,76.0
69.0,336.0,1153.46,1170.55,258.0,183.0
111.0,314.0,1174.41,1172.66,236.0,61.0
178.0,207.0,1189.73,1182.47,287.0,132.0
97.0,315.0,1190.99,1188.59,351.0,343.0
370.0,324.0,1193.8,1191.46,30.0,126.0
103.0,94.0,1194.89,1193.37,105.0,362.0
146.0,170.0,1196.41,1195.7,187.0,35.0
318.0,220.0,1205.84,1196.46,381.0,349.0
358.0,308.0,1206.84,1201.67,97.0,78.0
356.0,293.0,1214.72,1210.41,165.0,247.0
198.0,201.0,1220.29,1212.36,88.0,85.0
167.0,211.0,1221.05,1230.6,262.0,239.0
145.0,51.0,1224.07,1234.46,347.0,287.0
78.0,329.0,1225.67,1236.36,305.0,218.0
334.0,183.0,1228.6,1236.83,127.0,365.0
105.0,46.0,1232.88,1237.2,28.0,137.0
53.0,358.0,1234.37,1237.7,305.0,228.0
387.0,325.0,1237.09,1240.29,177.0,73.0
225.0,135.0,1241.15,1246.54,375.0,315.0
227.0,80.0,1247.87,1247.58,289.0,111.0
375.0,369.0,1248.9,1251.22,106.0,77.0
104.0,264.0,1250.96,1253.87,332.0,279.0
133.0,87.0,1254.33,1256.5,247.0,236.0
63.0,331.0,1256.22,1259.88,326.0,132.0
134.0,67.0,1258.42,1260.77,29.0,104.0
323.0,114.0,1262.89,1265.5,119.0,372.0
255.0,131.0,1264.12,1268.4,205.0,221.0
258.0,135.0,1265.35,1269.54,39.0,123.0
240.0,136.0,1268.1,1271.46,127.0,285.0
52.0,314.0,1270.43,1271.71,139.0,168.0
60.0,85.0,1271.77,1276.71,169.0,43.0
47.0,10.0,1282.79,1280.8,254.0,66.0
41.0,328.0,1283.25,1281.22,251.0,59.0
184.0,180.0,1285.08,1286.09,31.0,87.0
100.0,224.0,1285.93,1286.45,133.0,354.0
79.0,285.0,1286.57,1287.99,359.0,328.0
74.0,201.0,1286.93,1289.57,22.0,88.0
229.0,79.0,1286.96,1290.26,203.0,37.0
65.0,363.0,1289.32,1290.67,124.0,369.0
362.0,352.0,1289.36,1294.71,324.0,176.0
206.0,282.0,1289.54,1295.09,271.0,87.0
213.0,56.0,1293.61,1297.03,256.0,278.0
97.0,22.0,1297.35,1297.55,300.0,173.0
157.0,144.0,1298.13,1298.88,311.0,202.0
207.0,109.0,1303.99,1301.14,193.0,321.0
35.0,377.0,1305.76,1302.84,32.0,45.0
293.0,217.0,1307.68,1306.65,63.0,27.0
113.0,259.0,1315.95,1307.93,150.0,299.0
319.0,177.0,1317.19,1309.34,284.0,121.0
140.0,207.0,1317.96,1311.9,148.0,329.0
269.0,205.0,1327.23,1312.94,166.0,36.0
29.0,20.0,1329.2,1329.42,5.0,230.0
154.0,167.0,1334.79,1331.1,332.0,158.0
122.0,34.0,1338.06,1333.72,358.0,310.0
334.0,132.0,1339.33,1336.79,18.0,152.0
350.0,252.0,1340.09,1338.82,240.0,35.0
20.0,389.0,1346.35,1341.94,330.0,59.0
336.0,70.0,1347.15,1349.42,231.0,294.0
22.0,371.0,1351.86,1349.97,134.0,352.0
38.0,19.0,1354.24,1352.25,150.0,243.0
244.0,40.0,1355.04,1352.42,49.0,150.0
43.0,42.0,1357.16,1355.17,207.0,73.0
10.0,391.0,1357.37,1356.76,334.0,281.0
252.0,168.0,1358.38,1357.17,330.0,182.0
33.0,87.0,1362.66,1359.19,137.0,265.0
215.0,43.0,1362.83,1359.64,64.0,250.0
9.0,395.0,1363.71,1360.26,72.0,167.0
368.0,361.0,1365.42,1360.93,172.0,182.0
326.0,162.0,1366.99,1363.65,125.0,351.0
323.0,123.0,1368.43,1364.21,4.0,192.0
350.0,111.0,1379.83,1380.11,384.0,190.0
391.0,298.0,1382.01,1383.26,395.0,349.0
119.0,120.0,1387.83,1383.69,58.0,15.0
193.0,62.0,1389.46,1388.3,226.0,253.0
397.0,367.0,1394.16,1391.67,392.0,382.0
298.0,10.0,1396.65,1393.54,400.0,370.0
332.0,89.0,1407.79,1398.77,337.0,0.0
386.0,361.0,1409.87,1409.08,386.0,380.0
336.0,279.0,1411.22,1411.45,227.0,139.0
76.0,283.0,1413.78,1414.1,178.0,308.0
160.0,150.0,1414.29,1414.69,117.0,203.0
66.0,334.0,1414.67,1415.04,68.0,187.0
107.0,95.0,1416.9,1415.69,7.0,194.0
378.0,364.0,1417.19,1416.29,118.0,208.0
151.0,43.0,1417.71,1416.96,372.0,155.0
16.0,385.0,1418.28,1417.57,229.0,50.0
58.0,148.0,1418.76,1418.38,100.0,330.0
153.0,119.0,1419.74,1419.82,44.0,162.0
90.0,238.0,1420.35,1420.24,104.0,295.0
46.0,260.0,1421.46,1420.94,335.0,145.0
389.0,357.0,1421.91,1421.34,65.0,118.0
77.0,190.0,1422.19,1422.2,87.0,127.0
200.0,156.0,1423.33,1422.81,188.0,103.0
174.0,107.0,1424.34,1423.71,91.0,93.0
297.0,234.0,1424.79,1424.9,376.0,366.0
188.0,98.0,1425.67,1427.38,62.0,396.0
12.0,395.0,1425.84,1427.85,391.0,374.0
393.0,366.0,1428.66,1428.83,80.0,25.0
1.0,400.0,1429.32,1428.91,42.0,397.0
7.0,118.0,1429.6,1431.93,300.0,46.0
175.0,64.0,1432.44,1432.62,365.0,369.0
391.0,352.0,1433.93,1432.66,48.0,145.0
67.0,275.0,1434.15,1432.95,94.0,108.0
32.0,75.0,1434.38,1433.96,106.0,171.0
107.0,20.0,1436.54,1434.34,109.0,285.0
17.0,392.0,1437.09,1434.93,94.0,298.0
290.0,248.0,1437.46,1435.74,77.0,97.0
355.0,208.0,1441.38,1436.66,233.0,62.0
38.0,167.0,1444.5,1437.44,174.0,254.0
61.0,191.0,1445.91,1437.76,366.0,344.0
57.0,348.0,1446.46,1440.25,3.0,195.0
381.0,331.0,1447.01,1442.82,46.0,397.0
84.0,243.0,1447.04,1442.84,10.0,139.0
87.0,21.0,1447.78,1443.84,161.0,16.0
385.0,346.0,1449.07,1447.98,389.0,378.0
295.0,246.0,1449.51,1449.52,234.0,24.0
395.0,333.0,1455.99,1455.41,392.0,366.0
396.0,310.0,1474.45,1469.55,397.0,376.0
114.0,86.0,1662.73,1662.48,50.0,6.0
182.0,38.0,1664.24,1664.52,241.0,267.0
342.0,46.0,1743.09,1740.58,348.0,49.0
316.0,1.0,1762.16,1747.1,338.0,167.0
363.0,382.0,2857.11,2882.87,360.0,315.0
351.0,204.0,2894.61,2900.09,231.0,21.0
6.0,396.0,2898.35,2900.3,85.0,393.0
36.0,7.0,2899.76,2900.72,15.0,65.0
14.0,386.0,2900.11,2902.23,136.0,386.0
224.0,263.0,2900.35,2902.29,12.0,180.0
272.0,270.0,2902.98,2904.95,14.0,142.0
25.0,2.0,2903.17,2905.52,195.0,4.0
28.0,4.0,2903.9,2907.14,270.0,33.0
45.0,16.0,2905.02,2909.15,114.0,384.0
244.0,55.0,2905.98,2910.35,241.0,90.0
266.0,257.0,2906.37,2910.72,8.0,222.0
18.0,376.0,2906.92,2911.52,163.0,22.0
366.0,382.0,2908.06,2913.09,198.0,110.0
19.0,378.0,2908.53,2913.68,155.0,222.0
240.0,35.0,2911.52,2914.19,84.0,387.0
29.0,31.0,2912.62,2914.58,159.0,240.0
136.0,284.0,2912.86,2915.18,95.0,363.0
50.0,373.0,2912.93,2915.64,217.0,60.0
66.0,142.0,2913.15,2916.78,16.0,94.0
202.0,117.0,2914.25,2918.83,101.0,134.0
287.0,296.0,2915.87,2918.86,122.0,241.0
54.0,266.0,2916.72,2919.25,202.0,8.0
3.0,399.0,2921.95,2920.58,35.0,15.0
178.0,153.0,2923.4,2921.43,40.0,399.0
30.0,197.0,2924.53,2923.47,141.0,5.0
71.0,229.0,2925.67,2924.42,254.0,3.0
72.0,297.0,2926.69,2925.04,5.0,157.0
374.0,254.0,2926.73,2927.4,399.0,75.0
26.0,380.0,2928.06,2929.81,246.0,23.0
274.0,13.0,2928.62,2935.03,13.0,136.0
327.0,305.0,2929.59,2935.92,73.0,399.0
125.0,3.0,2930.62,2936.85,298.0,18.0
22.0,9.0,2934.16,2937.21,258.0,14.0
20.0,391.0,2936.46,2938.97,249.0,30.0
292.0,194.0,2938.17,2939.09,98.0,389.0
13.0,5.0,2938.43,2942.5,13.0,197.0
242.0,38.0,2938.74,2944.9,368.0,350.0
49.0,16.0,2940.45,2947.64,283.0,11.0
27.0,360.0,2941.28,2948.12,7.0,215.0
382.0,312.0,2941.65,2948.67,273.0,91.0
57.0,27.0,2943.17,2950.66,253.0,28.0
298.0,7.0,2943.28,2950.91,158.0,361.0
343.0,131.0,2945.93,2951.13,79.0,20.0
270.0,210.0,2946.94,2952.2,83.0,18.0
9.0,393.0,2948.35,2952.47,346.0,319.0
344.0,284.0,2949.93,2958.52,370.0,124.0
340.0,146.0,2950.33,2960.35,68.0,395.0
221.0,60.0,2951.43,2962.27,107.0,6.0
203.0,100.0,2957.51,2963.06,108.0,388.0
55.0,299.0,2961.1,2965.36,394.0,387.0
36.0,14.0,2963.43,2965.58,20.0,99.0
398.0,383.0,2963.82,2966.89,394.0,378.0
24.0,385.0,2965.02,2967.93,77.0,32.0
249.0,154.0,2967.04,2968.87,132.0,128.0
121.0,26.0,2969.48,2970.11,173.0,262.0
230.0,63.0,2970.5,2971.21,190.0,149.0
283.0,171.0,2970.73,2971.58,84.0,10.0
383.0,372.0,2971.7,2973.51,383.0,380.0
99.0,265.0,2973.7,2973.73,214.0,190.0
120.0,47.0,2974.53,2976.77,276.0,12.0
268.0,12.0,2981.27,2977.6,145.0,8.0
82.0,244.0,2982.72,2983.09,221.0,212.0
124.0,28.0,2983.44,2983.3,388.0,96.0
4.0,399.0,2991.67,2988.37,295.0,66.0
311.0,193.0,2993.41,2992.84,1.0,244.0
5.0,99.0,2994.42,2993.63,35.0,400.0
339.0,18.0,2998.0,2994.19,28.0,401.0
1.0,402.0,2999.52,2997.76,345.0,1.0
5.0,93.0,3001.24,3003.22,374.0,147.0
300.0,1.0,3001.94,3003.79,1.0,199.0
341.0,281.0,3007.35,3006.61,310.0,109.0
337.0,40.0,3012.7,3019.71,369.0,141.0
196.0,28.0,3018.46,3019.92,70.0,27.0
96.0,33.0,3022.76,3025.7,264.0,273.0
396.0,270.0,3034.25,3042.0,378.0,359.0
389.0,337.0,3041.31,3044.49,49.0,33.0
392.0,308.0,3044.4,3047.56,259.0,270.0
232.0,59.0,3045.74,3059.76,377.0,392.0
127.0,24.0,3047.84,3064.44,382.0,392.0
401.0,323.0,3058.83,3072.91,397.0,390.0
400.0,374.0,3064.25,3082.31,401.0,375.0
401.0,376.0,3065.97,3090.43,386.0,377.0
386.0,350.0,3084.76,3107.72,402.0,356.0
