,0,1,2,3,4,5
336,290.0,248.0,1437.46,233.0,62.0,1436.66
337,45.0,16.0,2905.02,101.0,134.0,2918.83
338,283.0,171.0,2970.73,264.0,273.0,3025.7
339,285.0,159.0,1077.68,317.0,210.0,1028.76
340,337.0,40.0,3012.7,388.0,96.0,2983.3
341,182.0,38.0,1664.24,241.0,267.0,1664.52
342,42.0,387.0,73.02,97.0,188.0,51.06
343,295.0,246.0,1449.51,234.0,24.0,1449.52
344,5.0,93.0,3001.24,49.0,33.0,3044.49
345,227.0,80.0,1247.87,289.0,111.0,1247.58
346,109.0,75.0,892.51,51.0,82.0,918.59
347,114.0,86.0,1662.73,50.0,6.0,1662.48
348,306.0,36.0,567.66,371.0,290.0,569.11
349,91.0,30.0,1151.24,26.0,76.0,1153.65
350,93.0,140.0,997.58,53.0,68.0,945.98
351,251.0,96.0,233.15,195.0,164.0,268.67
352,179.0,294.0,906.78,245.0,253.0,923.04
353,287.0,296.0,2915.87,217.0,60.0,2915.64
354,323.0,123.0,1368.43,311.0,202.0,1298.88
355,380.0,317.0,373.99,315.0,260.0,343.74
356,298.0,10.0,1396.65,229.0,50.0,1417.57
357,63.0,331.0,1256.22,30.0,126.0,1191.46
358,26.0,380.0,2928.06,98.0,389.0,2939.09
359,90.0,67.0,402.31,41.0,228.0,456.24
360,101.0,319.0,1065.26,26.0,115.0,1050.64
361,136.0,76.0,872.28,182.0,320.0,809.98
362,36.0,7.0,2899.76,114.0,384.0,2909.15
363,266.0,115.0,239.3,187.0,217.0,257.65
364,279.0,204.0,796.46,303.0,226.0,874.73
365,387.0,325.0,1237.09,305.0,228.0,1237.7
366,167.0,310.0,917.32,248.0,256.0,932.37
367,12.0,395.0,1425.84,100.0,330.0,1418.38
368,350.0,111.0,1379.83,324.0,176.0,1294.71
369,79.0,285.0,1286.57,166.0,36.0,1312.94
370,155.0,236.0,570.37,65.0,22.0,589.03
371,146.0,170.0,1196.41,236.0,61.0,1172.66
372,149.0,343.0,507.08,56.0,54.0,493.36
373,74.0,201.0,1286.93,137.0,265.0,1359.19
374,127.0,24.0,3047.84,158.0,361.0,2950.91
375,7.0,118.0,1429.6,109.0,285.0,1434.34
376,103.0,362.0,406.02,54.0,154.0,313.81
377,176.0,197.0,1097.07,258.0,183.0,1170.55
378,29.0,31.0,2912.62,141.0,5.0,2923.47
379,134.0,304.0,1052.28,20.0,123.0,1052.82
380,272.0,165.0,185.83,170.0,336.0,239.99
381,247.0,158.0,1035.6,264.0,312.0,920.86
382,111.0,314.0,1174.41,22.0,114.0,1093.3
383,327.0,305.0,2929.59,202.0,8.0,2919.25
384,28.0,4.0,2903.9,155.0,222.0,2913.68
385,148.0,82.0,881.46,24.0,106.0,840.26
386,130.0,36.0,1018.4,10.0,150.0,957.47
387,184.0,83.0,500.19,59.0,11.0,559.23
388,22.0,9.0,2934.16,159.0,240.0,2914.58
389,105.0,46.0,1232.88,172.0,182.0,1360.93
390,154.0,248.0,1115.19,287.0,132.0,1182.47
391,191.0,103.0,392.65,74.0,130.0,275.52
392,366.0,382.0,2908.06,195.0,4.0,2905.52
393,293.0,202.0,132.8,120.0,192.0,39.2
394,284.0,185.0,491.79,353.0,119.0,702.86
395,363.0,382.0,2857.11,401.0,375.0,3082.31
396,161.0,53.0,1021.7,389.0,371.0,1039.97
397,308.0,162.0,138.96,91.0,236.0,35.06
398,152.0,190.0,986.71,214.0,29.0,731.06
399,10.0,391.0,1357.37,300.0,173.0,1297.55
400,354.0,274.0,81.01,42.0,130.0,199.16
