5WN,5CNTZ,5CNTR,7WN,7CNTZ,7CNTR
299.71,317.0,176.0,295.34,348.0,345.0
300.91,191.0,250.0,296.94,170.0,144.0
305.35,134.0,274.0,304.28,282.0,251.0
321.72,174.0,193.0,307.58,181.0,118.0
326.89,230.0,44.0,309.81,178.0,88.0
335.97,156.0,195.0,317.45,370.0,382.0
337.95,213.0,142.0,327.18,361.0,355.0
342.36,298.0,125.0,337.28,363.0,357.0
348.05,264.0,133.0,343.36,207.0,202.0
350.17,191.0,238.0,350.16,263.0,223.0
352.27,160.0,170.0,361.24,334.0,317.0
355.02,347.0,226.0,380.17,365.0,367.0
362.5,357.0,274.0,391.28,229.0,300.0
380.37,272.0,242.0,400.26,325.0,286.0
382.56,360.0,171.0,405.32,130.0,59.0
405.35,345.0,108.0,409.14,113.0,46.0
412.97,255.0,45.0,422.27,310.0,221.0
418.76,361.0,101.0,425.09,202.0,314.0
443.14,313.0,252.0,427.29,265.0,320.0
446.83,328.0,251.0,430.22,342.0,347.0
453.58,247.0,141.0,441.39,225.0,97.0
455.8,29.0,390.0,443.66,320.0,272.0
457.47,312.0,159.0,446.26,359.0,349.0
462.07,181.0,162.0,453.84,337.0,328.0
466.2,342.0,123.0,463.08,311.0,280.0
468.96,139.0,288.0,474.5,227.0,115.0
475.41,173.0,107.0,480.37,328.0,297.0
486.78,353.0,173.0,484.24,328.0,280.0
492.92,310.0,104.0,499.96,312.0,282.0
520.39,281.0,260.0,508.25,290.0,230.0
525.6,117.0,26.0,509.13,16.0,2.0
541.5,284.0,282.0,521.24,100.0,326.0
555.07,121.0,19.0,557.27,135.0,62.0
556.05,307.0,36.0,561.55,339.0,257.0
576.15,61.0,5.0,571.05,333.0,212.0
591.75,330.0,136.0,575.89,132.0,48.0
600.6,290.0,160.0,581.79,366.0,360.0
605.04,320.0,215.0,591.46,303.0,185.0
618.24,382.0,60.0,594.34,268.0,196.0
628.83,363.0,93.0,622.76,326.0,154.0
649.81,355.0,213.0,667.96,386.0,390.0
660.16,396.0,212.0,687.57,335.0,48.0
687.47,333.0,86.0,713.43,276.0,114.0
696.02,336.0,62.0,714.35,11.0,1.0
717.45,48.0,22.0,722.42,168.0,173.0
721.88,132.0,24.0,726.78,79.0,316.0
725.72,223.0,313.0,730.16,199.0,277.0
729.16,230.0,278.0,730.79,172.0,49.0
730.93,104.0,363.0,732.5,71.0,276.0
731.53,25.0,336.0,733.9,64.0,116.0
736.48,175.0,354.0,737.1,278.0,124.0
738.08,119.0,31.0,738.05,100.0,78.0
748.96,39.0,228.0,747.65,200.0,65.0
754.48,204.0,344.0,750.31,252.0,204.0
758.66,217.0,338.0,757.97,119.0,311.0
764.55,66.0,81.0,760.4,41.0,23.0
768.1,288.0,219.0,779.48,243.0,103.0
772.83,45.0,52.0,785.04,66.0,343.0
800.47,129.0,360.0,796.5,248.0,107.0
801.38,20.0,367.0,798.51,368.0,374.0
801.89,390.0,258.0,801.45,254.0,106.0
809.92,144.0,30.0,809.74,76.0,25.0
813.97,315.0,71.0,813.0,274.0,82.0
820.77,299.0,334.0,824.54,35.0,11.0
825.46,58.0,64.0,839.55,373.0,376.0
834.6,398.0,75.0,843.23,253.0,223.0
845.55,36.0,327.0,847.69,212.0,84.0
851.66,215.0,118.0,851.85,96.0,332.0
854.5,138.0,360.0,861.38,270.0,189.0
859.44,193.0,296.0,865.23,60.0,25.0
864.68,59.0,266.0,868.87,108.0,324.0
873.31,128.0,297.0,874.53,96.0,36.0
876.54,115.0,109.0,881.43,192.0,213.0
880.79,194.0,236.0,883.4,155.0,84.0
886.23,379.0,195.0,897.05,361.0,360.0
888.8,140.0,34.0,897.94,73.0,50.0
895.54,291.0,124.0,905.1,226.0,225.0
896.51,304.0,254.0,909.71,220.0,284.0
907.09,334.0,58.0,911.57,230.0,255.0
915.29,376.0,183.0,921.53,368.0,371.0
921.72,146.0,348.0,922.24,256.0,122.0
927.98,47.0,153.0,926.47,66.0,29.0
935.97,117.0,207.0,935.08,68.0,342.0
937.23,106.0,212.0,941.91,381.0,381.0
949.48,388.0,85.0,948.64,106.0,43.0
951.82,193.0,308.0,950.34,220.0,162.0
954.29,123.0,139.0,959.02,257.0,186.0
959.65,115.0,333.0,969.0,236.0,85.0
960.92,108.0,235.0,971.52,181.0,214.0
964.37,103.0,96.0,976.8,111.0,242.0
968.15,181.0,90.0,980.84,110.0,41.0
972.7,225.0,341.0,983.09,118.0,90.0
979.16,197.0,369.0,987.21,204.0,124.0
982.67,248.0,292.0,987.47,214.0,123.0
983.37,69.0,8.0,990.0,115.0,47.0
992.82,88.0,114.0,994.7,74.0,338.0
993.2,142.0,268.0,1005.11,150.0,89.0
1001.96,126.0,358.0,1006.08,215.0,193.0
1002.58,245.0,151.0,1007.04,24.0,9.0
1007.04,35.0,229.0,1013.24,217.0,251.0
1012.52,220.0,296.0,1016.45,105.0,332.0
1015.62,150.0,23.0,1017.52,324.0,237.0
1021.6,185.0,340.0,1026.28,38.0,15.0
1023.42,189.0,324.0,1027.11,306.0,201.0
1024.83,45.0,146.0,1028.71,138.0,31.0
1031.7,171.0,158.0,1029.97,161.0,68.0
1032.3,162.0,129.0,1031.22,159.0,274.0
1033.66,189.0,352.0,1032.58,194.0,247.0
1038.93,164.0,339.0,1034.1,206.0,58.0
1040.96,317.0,149.0,1036.39,241.0,156.0
1041.6,156.0,127.0,1038.91,151.0,101.0
1044.47,335.0,135.0,1041.22,146.0,275.0
1048.24,25.0,287.0,1043.84,93.0,337.0
1049.54,352.0,280.0,1044.17,254.0,169.0
1049.92,343.0,303.0,1045.05,378.0,387.0
1052.27,113.0,51.0,1053.71,345.0,340.0
1054.53,38.0,289.0,1054.17,324.0,310.0
1067.52,328.0,105.0,1062.15,190.0,285.0
1070.35,227.0,96.0,1063.32,331.0,322.0
1070.81,290.0,99.0,1063.4,112.0,75.0
1073.48,270.0,231.0,1069.44,340.0,278.0
1078.27,111.0,126.0,1076.49,272.0,180.0
1079.4,214.0,293.0,1083.07,162.0,55.0
1093.24,68.0,204.0,1090.54,124.0,34.0
1097.25,108.0,351.0,1097.03,59.0,209.0
1101.38,71.0,97.0,1097.87,70.0,189.0
1108.96,209.0,191.0,1100.89,266.0,133.0
1111.27,205.0,164.0,1103.05,304.0,106.0
1116.59,119.0,67.0,1111.33,387.0,377.0
1117.53,381.0,325.0,1115.35,145.0,304.0
1122.76,366.0,205.0,1122.73,222.0,148.0
1132.34,305.0,223.0,1123.18,356.0,352.0
1142.68,204.0,88.0,1130.04,158.0,62.0
1152.32,150.0,270.0,1143.75,44.0,8.0
1152.56,74.0,227.0,1160.52,168.0,294.0
1170.92,76.0,149.0,1165.69,247.0,220.0
1173.8,112.0,179.0,1182.1,113.0,319.0
1174.07,98.0,202.0,1188.25,63.0,38.0
1178.98,253.0,258.0,1189.4,370.0,380.0
1192.56,342.0,197.0,1191.88,211.0,262.0
1194.24,235.0,301.0,1197.21,240.0,128.0
1196.71,74.0,69.0,1203.49,121.0,44.0
1205.92,392.0,300.0,1205.85,380.0,385.0
1212.25,261.0,324.0,1210.63,289.0,157.0
1219.82,77.0,248.0,1216.17,53.0,30.0
1220.31,85.0,261.0,1220.12,147.0,298.0
1230.17,178.0,344.0,1222.79,305.0,247.0
1233.62,338.0,108.0,1225.3,219.0,257.0
1237.09,198.0,220.0,1227.76,283.0,213.0
1237.27,90.0,336.0,1234.79,359.0,371.0
1238.29,227.0,103.0,1235.21,148.0,331.0
1239.22,263.0,219.0,1239.95,75.0,26.0
1241.33,330.0,266.0,1241.55,224.0,154.0
1245.36,274.0,320.0,1247.65,152.0,59.0
1246.14,319.0,38.0,1249.97,259.0,171.0
1251.25,159.0,56.0,1252.33,353.0,333.0
1253.11,256.0,197.0,1253.26,83.0,32.0
1255.34,345.0,73.0,1258.29,230.0,198.0
1256.33,167.0,36.0,1258.39,121.0,295.0
1259.99,63.0,139.0,1260.08,187.0,139.0
1261.53,93.0,354.0,1261.09,239.0,144.0
1262.32,61.0,113.0,1266.0,345.0,287.0
1269.07,273.0,332.0,1267.45,346.0,270.0
1271.72,82.0,99.0,1268.94,127.0,307.0
1272.92,142.0,317.0,1271.21,238.0,221.0
1273.48,76.0,128.0,1275.68,46.0,21.0
1277.9,248.0,178.0,1278.12,183.0,45.0
1279.92,332.0,58.0,1279.74,38.0,241.0
1281.37,31.0,263.0,1280.75,34.0,228.0
1282.04,109.0,345.0,1284.09,68.0,339.0
1282.67,203.0,30.0,1286.83,276.0,187.0
1287.78,254.0,200.0,1287.63,175.0,34.0
1289.64,16.0,351.0,1289.88,53.0,27.0
1290.76,121.0,365.0,1290.88,268.0,205.0
1294.84,365.0,92.0,1291.26,90.0,315.0
1295.04,136.0,311.0,1294.85,142.0,263.0
1299.31,102.0,28.0,1295.32,138.0,90.0
1303.44,65.0,55.0,1297.19,49.0,32.0
1305.13,282.0,224.0,1298.47,247.0,160.0
1307.12,144.0,21.0,1300.61,375.0,373.0
1307.82,69.0,39.0,1300.86,153.0,70.0
1311.05,195.0,322.0,1304.62,232.0,208.0
1313.19,148.0,280.0,1305.3,151.0,66.0
1314.07,301.0,244.0,1312.28,317.0,81.0
1320.13,319.0,361.0,1312.65,279.0,96.0
1328.56,315.0,87.0,1327.83,298.0,172.0
1329.33,5.0,399.0,1329.7,56.0,344.0
1334.3,277.0,182.0,1330.46,102.0,129.0
1335.12,14.0,377.0,1334.11,97.0,52.0
1335.4,325.0,165.0,1336.72,133.0,303.0
1339.58,99.0,9.0,1341.23,16.0,4.0
1343.53,135.0,260.0,1342.44,323.0,145.0
1346.61,358.0,39.0,1342.97,372.0,359.0
1350.33,371.0,28.0,1353.67,24.0,270.0
1353.89,22.0,192.0,1354.92,202.0,87.0
1355.14,264.0,210.0,1355.4,30.0,176.0
1357.18,100.0,321.0,1356.54,86.0,307.0
1357.95,212.0,40.0,1356.86,190.0,206.0
1358.75,53.0,240.0,1359.25,21.0,113.0
1358.87,71.0,284.0,1360.55,14.0,170.0
1362.41,206.0,61.0,1361.59,232.0,72.0
1362.98,106.0,225.0,1362.29,372.0,369.0
1365.36,3.0,398.0,1363.99,125.0,195.0
1366.87,361.0,44.0,1364.0,129.0,191.0
1371.74,370.0,77.0,1366.07,335.0,182.0
1375.26,340.0,319.0,1375.98,350.0,227.0
1379.66,393.0,79.0,1387.16,394.0,396.0
1384.23,279.0,309.0,1387.73,185.0,141.0
1386.74,51.0,5.0,1388.93,102.0,99.0
1391.27,386.0,371.0,1389.24,391.0,380.0
1392.05,354.0,380.0,1394.37,396.0,378.0
1396.83,307.0,184.0,1404.12,394.0,392.0
1404.24,397.0,103.0,1406.62,330.0,173.0
1410.92,56.0,11.0,1408.34,341.0,54.0
1411.46,378.0,292.0,1408.69,208.0,226.0
1415.31,10.0,393.0,1414.31,52.0,138.0
1415.45,172.0,82.0,1414.67,245.0,138.0
1415.82,41.0,102.0,1414.92,40.0,175.0
1418.27,177.0,272.0,1415.77,64.0,234.0
1419.0,153.0,310.0,1417.12,88.0,295.0
1419.72,140.0,289.0,1417.81,224.0,227.0
1420.02,50.0,347.0,1418.81,77.0,272.0
1420.27,363.0,112.0,1418.99,142.0,216.0
1420.65,67.0,341.0,1420.36,175.0,137.0
1420.91,161.0,241.0,1420.59,376.0,394.0
1422.14,42.0,370.0,1420.9,251.0,109.0
1422.33,170.0,156.0,1421.45,163.0,165.0
1423.71,383.0,62.0,1422.7,116.0,200.0
1425.09,240.0,247.0,1423.19,36.0,231.0
1425.51,370.0,75.0,1423.92,287.0,125.0
1426.16,172.0,181.0,1425.44,123.0,97.0
1426.77,326.0,181.0,1426.9,48.0,80.0
1427.79,126.0,46.0,1428.48,378.0,396.0
1430.73,56.0,309.0,1429.76,40.0,190.0
1431.78,356.0,171.0,1430.02,8.0,335.0
1433.16,16.0,385.0,1430.3,108.0,183.0
1433.74,211.0,179.0,1430.68,383.0,377.0
1434.33,54.0,140.0,1431.14,32.0,117.0
1434.91,88.0,111.0,1432.17,9.0,233.0
1435.86,199.0,155.0,1433.31,391.0,388.0
1437.87,146.0,81.0,1434.17,299.0,121.0
1438.61,376.0,256.0,1439.05,188.0,111.0
1439.5,90.0,85.0,1439.82,72.0,237.0
1440.73,4.0,397.0,1440.13,20.0,260.0
1441.9,292.0,53.0,1442.19,28.0,207.0
1442.65,6.0,395.0,1442.88,358.0,309.0
1443.28,273.0,51.0,1445.63,18.0,60.0
1444.27,96.0,276.0,1445.96,304.0,132.0
1445.99,368.0,295.0,1446.26,383.0,391.0
1449.47,325.0,187.0,1447.17,210.0,73.0
1450.02,83.0,363.0,1447.84,26.0,345.0
1455.83,373.0,234.0,1452.1,386.0,385.0
1473.32,373.0,279.0,1467.69,392.0,386.0
1650.25,304.0,331.0,1657.73,180.0,100.0
1661.32,47.0,2.0,1668.87,91.0,110.0
1733.02,346.0,21.0,1753.11,349.0,12.0
1757.87,368.0,373.0,1759.52,318.0,183.0
2869.33,402.0,12.0,2860.23,363.0,364.0
2893.77,79.0,8.0,2881.91,354.0,296.0
2898.9,0.0,379.0,2887.8,235.0,308.0
2899.03,92.0,382.0,2898.59,32.0,364.0
2901.75,8.0,300.0,2900.18,81.0,68.0
2903.52,102.0,366.0,2901.03,197.0,76.0
2904.84,98.0,375.0,2901.37,299.0,161.0
2904.92,187.0,157.0,2901.91,23.0,354.0
2905.43,299.0,384.0,2904.23,85.0,314.0
2908.72,400.0,69.0,2904.29,118.0,235.0
2909.81,136.0,319.0,2905.24,8.0,8.0
2910.04,183.0,238.0,2905.33,293.0,166.0
2910.13,21.0,68.0,2906.64,364.0,384.0
2911.06,11.0,397.0,2907.96,11.0,5.0
2911.3,132.0,63.0,2908.15,166.0,21.0
2914.1,34.0,147.0,2911.08,26.0,350.0
2914.63,80.0,359.0,2912.87,308.0,159.0
2916.11,287.0,350.0,2914.01,36.0,156.0
2916.95,183.0,32.0,2914.25,47.0,230.0
2917.29,228.0,70.0,2915.67,58.0,35.0
2919.01,314.0,95.0,2915.87,83.0,41.0
2919.12,285.0,89.0,2916.43,59.0,321.0
2919.39,216.0,255.0,2916.84,241.0,238.0
2919.5,36.0,380.0,2918.76,18.0,4.0
2921.17,177.0,57.0,2920.44,270.0,134.0
2922.99,276.0,167.0,2923.12,3.0,94.0
2924.06,222.0,236.0,2924.94,42.0,23.0
2925.05,24.0,393.0,2925.58,6.0,351.0
2925.16,22.0,395.0,2925.98,329.0,109.0
2929.71,87.0,304.0,2926.34,14.0,354.0
2931.71,32.0,143.0,2928.71,261.0,57.0
2933.46,13.0,312.0,2932.89,116.0,255.0
2935.39,380.0,84.0,2933.12,195.0,117.0
2935.66,350.0,381.0,2935.14,275.0,142.0
2936.68,80.0,355.0,2935.42,51.0,347.0
2938.0,3.0,376.0,2938.05,5.0,0.0
2939.53,352.0,307.0,2940.52,49.0,362.0
2941.46,157.0,317.0,2941.32,380.0,368.0
2941.76,165.0,256.0,2941.99,29.0,6.0
2943.56,309.0,138.0,2942.01,133.0,14.0
2947.06,10.0,392.0,2945.87,293.0,159.0
2949.34,18.0,330.0,2948.21,355.0,232.0
2949.59,268.0,298.0,2950.25,322.0,149.0
2951.44,262.0,136.0,2950.44,12.0,16.0
2952.12,221.0,16.0,2952.43,351.0,18.0
2953.1,153.0,16.0,2953.61,376.0,370.0
2954.88,124.0,221.0,2953.71,206.0,243.0
2956.53,391.0,189.0,2953.74,79.0,330.0
2958.97,130.0,18.0,2956.01,61.0,338.0
2962.16,295.0,269.0,2960.63,20.0,19.0
2962.73,349.0,342.0,2962.07,200.0,38.0
2964.16,187.0,285.0,2963.21,44.0,54.0
2965.42,321.0,250.0,2963.28,234.0,91.0
2966.79,14.0,314.0,2966.58,400.0,401.0
2967.82,234.0,217.0,2968.05,56.0,312.0
2969.63,30.0,48.0,2968.26,302.0,103.0
2973.56,395.0,162.0,2969.54,279.0,95.0
2978.78,219.0,115.0,2971.6,144.0,258.0
2979.28,43.0,14.0,2971.99,396.0,398.0
2979.87,400.0,73.0,2973.34,141.0,70.0
2980.56,279.0,79.0,2975.68,55.0,19.0
2982.12,259.0,49.0,2979.15,244.0,80.0
2986.66,351.0,388.0,2980.52,127.0,192.0
2988.86,82.0,6.0,2983.1,146.0,63.0
2992.2,180.0,11.0,2983.89,315.0,52.0
2994.14,2.0,401.0,2991.12,2.0,66.0
2994.38,28.0,378.0,2996.13,344.0,127.0
2994.93,288.0,77.0,2997.63,4.0,362.0
3001.26,254.0,19.0,3000.23,4.0,366.0
3004.72,28.0,329.0,3006.77,1.0,219.0
3005.73,8.0,400.0,3011.87,350.0,39.0
3007.88,301.0,247.0,3013.13,339.0,119.0
3015.07,51.0,2.0,3013.81,89.0,178.0
3017.0,340.0,245.0,3022.95,309.0,187.0
3035.56,296.0,384.0,3026.47,384.0,357.0
3042.36,41.0,1.0,3028.83,171.0,13.0
3044.12,367.0,356.0,3038.94,70.0,163.0
3051.94,387.0,4.0,3054.63,204.0,13.0
3061.53,391.0,387.0,3058.3,398.0,394.0
3065.57,398.0,386.0,3059.43,397.0,399.0
3069.31,375.0,304.0,3065.42,400.0,398.0
3080.69,384.0,364.0,3078.59,401.0,373.0
3083.97,383.0,27.0,3082.94,388.0,402.0
3088.4,389.0,13.0,3099.92,390.0,392.0
