,0,0
17.16,0.00022,0.001365137658776788
20.23,0.000269,0.0015688354317444139
23.07,0.000106,0.0005782432322449775
26.32,0.000165,0.0009180552118871598
30.23,0.000121,0.0008466303992482924
30.67,0.000377,0.0025162535366168204
35.06,1.8e-05,0.00010202688129374957
36.82,0.000416,0.0025523479002238537
39.2,2.1e-05,0.00010737981366271834
42.26,4.6e-05,0.00035405534114531494
45.87,0.000125,0.0007634578917431394
48.4,6.9e-05,0.00046583988947788984
48.97,8.5e-05,0.00046551866202299165
51.06,3.7e-05,0.00018727250899353327
55.06,0.000112,0.0006352460166457695
61.22,0.000189,0.0009809379173260904
69.45,0.000244,0.0012771239721419492
69.62,0.000208,0.0011031057817059704
74.42,0.000109,0.0006125543224088883
76.18,0.000336,0.0013860367444894816
81.36,0.000522,0.0025601746455064327
85.49,0.000158,0.0009161975052309639
91.05,3.4e-05,0.00029800505037796135
97.1,0.000947,0.005299443788633808
100.14,0.000159,0.0006175273946854569
105.62,4.7e-05,0.0002911993256720892
107.91,1.9e-05,0.00011623047741414654
108.5,1.4e-05,6.587410907813444e-05
112.17,0.000225,0.0009278568925090835
119.01,0.000252,0.0018219579749894058
121.45,0.00063,0.0035717231252463035
128.08,0.001621,0.007879667768472598
135.5,4.1e-05,0.00018666122828379383
138.2,0.000245,0.0013339088840258156
143.43,7.5e-05,0.0004388604484535559
145.25,2.7e-05,0.0001182909676284561
156.61,0.000229,0.0011054040198757804
158.51,6.1e-05,0.0002539919928005072
162.91,0.000354,0.0013273287696072248
169.63,0.002135,0.010665445477263317
171.74,0.000302,0.0010703286073054101
189.91,0.000215,0.0014463792661243483
193.27,1.2e-05,4.065377873964792e-05
197.48,0.001837,0.009012541977345339
199.16,5.1e-05,0.00021506560366335456
213.96,7.8e-05,0.00036493567717215243
230.75,9.8e-05,0.0005138476173558523
239.99,1.2e-05,0.00010123915208972028
246.59,0.000405,0.0024446173094493638
248.19,0.000282,0.0020114422120425792
254.17,1.6e-05,8.30082724601452e-05
257.65,0.000211,0.0011332526928449914
259.03,1e-05,9.261191698206241e-05
262.98,0.000658,0.003596858703673182
264.77,1.3e-05,8.079204504505634e-05
268.67,0.000189,0.0008858761120452462
272.23,2e-06,2.0735456153122867e-05
273.36,1.4e-05,6.105095051436816e-05
275.52,2.6e-05,0.00010958753236944008
280.66,0.000225,0.0019000595213342617
281.61,0.000493,0.002288689941249195
291.0,0.000319,0.001379409770727431
297.75,7.2e-05,0.0007324798966260947
299.44,4.5e-05,0.0003506903841363841
313.81,8.3e-05,0.000376024944834954
318.29,7.2e-05,0.0006084702947220757
325.91,3.3e-05,0.0001847804300587685
332.18,0.0004,0.002088869613229459
336.88,0.000848,0.005297581216796311
343.74,0.001692,0.01030503784954839
352.83,9.8e-05,0.0006261911660400677
357.89,0.002513,0.015132630253241018
361.52,0.000639,0.002453383913023396
373.05,0.000395,0.0025073674145106883
380.9,0.000416,0.003342992774836485
400.56,0.000105,0.0007395707370322772
415.55,0.005292,0.0273823563790101
419.46,0.001637,0.006641107439963382
427.67,0.00047,0.002867979591122779
434.25,0.000706,0.0036506447691628634
440.29,0.000335,0.00245614925809948
442.1,0.000721,0.003602523516800739
446.67,0.001323,0.010311108417261851
451.92,0.001169,0.005763407710675326
456.24,4.4e-05,0.00024390250553213628
457.42,0.005943,0.041844714362814436
458.35,0.001435,0.007648717275980844
489.08,0.002323,0.013498840526813261
493.36,5.1e-05,0.00017091039937167833
512.04,0.000321,0.001975451930654279
522.22,0.002228,0.013940790139636923
543.71,0.000393,0.003045862604000911
555.2,0.001094,0.007984310798106244
559.23,0.000409,0.0009863201739119952
569.11,0.04468,0.29794397118482785
581.26,0.002811,0.015108336117300775
582.85,0.004051,0.02939293136246797
589.03,0.001065,0.0028854022086263033
593.14,0.000166,0.0010056459231520664
624.7,0.001291,0.004892437553914435
652.24,0.009519,0.03732260307690127
675.05,0.000259,0.002368796994122723
688.38,0.007122,0.022788545553846996
702.86,0.037578,0.15472601652261264
722.29,0.000213,0.0020313287112562104
726.09,0.000866,0.0029005061929166785
727.1,0.000958,0.0029959178187949865
730.19,0.000997,0.004468734046651349
731.06,0.000261,0.0007489671835419593
733.33,0.000738,0.002774080760692278
736.03,0.001272,0.011698299086686454
740.25,0.003694,0.01370106317004232
741.86,0.001977,0.007738503077987217
