,0
17.16,272.0
20.23,249.0
23.07,223.0
26.32,229.0
30.23,302.0
30.67,292.0
35.06,236.0
36.82,266.0
39.2,192.0
42.26,320.0
45.87,263.0
48.4,293.0
48.97,225.0
51.06,188.0
55.06,238.0
61.22,202.0
69.45,206.0
69.62,212.0
74.42,235.0
76.18,121.0
81.36,177.0
85.49,245.0
91.05,344.0
97.1,233.0
100.14,97.0
105.62,271.0
107.91,266.0
108.5,165.0
112.17,119.0
119.01,309.0
121.45,238.0
128.08,175.0
135.5,156.0
138.2,220.0
143.43,250.0
145.25,144.0
156.61,172.0
158.51,126.0
162.91,81.0
169.63,185.0
171.74,70.0
189.91,293.0
193.27,57.0
197.48,179.0
199.16,130.0
213.96,163.0
230.75,207.0
239.99,336.0
246.59,257.0
248.19,306.0
254.17,201.0
257.65,217.0
259.03,360.0
262.98,225.0
264.77,273.0
268.67,164.0
272.23,384.0
273.36,141.0
275.52,130.0
280.66,338.0
281.61,160.0
291.0,136.0
297.75,382.0
299.44,324.0
313.81,154.0
318.29,340.0
325.91,234.0
332.18,204.0
336.88,275.0
343.74,260.0
352.83,282.0
357.89,257.0
361.52,90.0
373.05,279.0
380.9,332.0
400.56,304.0
415.55,198.0
419.46,112.0
427.67,262.0
434.25,197.0
440.29,314.0
442.1,185.0
446.67,324.0
451.92,180.0
456.24,228.0
457.42,302.0
458.35,215.0
489.08,245.0
493.36,54.0
512.04,269.0
522.22,277.0
543.71,322.0
555.2,313.0
559.23,11.0
569.11,290.0
581.26,217.0
582.85,311.0
589.03,22.0
593.14,258.0
624.7,85.0
652.24,102.0
675.05,355.0
688.38,45.0
702.86,119.0
722.29,368.0
726.09,53.0
727.1,44.0
730.19,148.0
731.06,29.0
733.33,82.0
736.03,358.0
740.25,79.0
741.86,101.0
743.39,40.0
748.95,338.0
760.7,161.0
761.66,114.0
767.75,67.0
773.71,260.0
798.13,335.0
798.44,111.0
803.68,174.0
804.17,301.0
809.98,320.0
822.89,288.0
825.77,71.0
832.85,289.0
838.9,342.0
840.26,106.0
842.39,48.0
854.87,134.0
859.56,316.0
862.15,327.0
865.68,99.0
874.73,226.0
894.07,356.0
897.37,156.0
898.31,49.0
904.63,232.0
918.59,82.0
919.36,341.0
920.86,312.0
923.04,253.0
932.37,256.0
941.22,213.0
942.17,299.0
942.7,335.0
945.98,68.0
957.47,150.0
965.7,56.0
975.64,210.0
978.95,152.0
979.6,83.0
983.55,51.0
986.37,71.0
986.49,297.0
990.98,306.0
996.87,105.0
999.83,252.0
1003.06,116.0
1004.18,326.0
1006.46,78.0
1020.06,162.0
1021.88,188.0
1022.24,326.0
1026.51,54.0
1028.76,210.0
1030.02,207.0
1031.07,55.0
1033.84,39.0
1036.28,282.0
1039.97,371.0
1040.88,332.0
1046.48,169.0
1050.64,115.0
1052.82,123.0
1053.6,193.0
1057.47,346.0
1058.08,334.0
1060.3,63.0
1064.05,317.0
1065.43,275.0
1069.41,103.0
1081.56,95.0
1084.27,41.0
1093.3,114.0
1095.02,347.0
1106.38,290.0
1109.14,359.0
1111.36,283.0
1116.96,175.0
1121.92,348.0
1131.38,41.0
1143.11,247.0
1146.67,305.0
1153.65,76.0
1170.55,183.0
1172.66,61.0
1182.47,132.0
1188.59,343.0
1191.46,126.0
1193.37,362.0
1195.7,35.0
1196.46,349.0
1201.67,78.0
1210.41,247.0
1212.36,85.0
1230.6,239.0
1234.46,287.0
1236.36,218.0
1236.83,365.0
1237.2,137.0
1237.7,228.0
1240.29,73.0
1246.54,315.0
1247.58,111.0
1251.22,77.0
1253.87,279.0
1256.5,236.0
1259.88,132.0
1260.77,104.0
1265.5,372.0
1268.4,221.0
1269.54,123.0
1271.46,285.0
1271.71,168.0
1276.71,43.0
1280.8,66.0
1281.22,59.0
1286.09,87.0
1286.45,354.0
1287.99,328.0
1289.57,88.0
1290.26,37.0
1290.67,369.0
1294.71,176.0
1295.09,87.0
1297.03,278.0
1297.55,173.0
1298.88,202.0
1301.14,321.0
1302.84,45.0
1306.65,27.0
1307.93,299.0
1309.34,121.0
1311.9,329.0
1312.94,36.0
1329.42,230.0
1331.1,158.0
1333.72,310.0
1336.79,152.0
1338.82,35.0
1341.94,59.0
1349.42,294.0
1349.97,352.0
1352.25,243.0
1352.42,150.0
1355.17,73.0
1356.76,281.0
1357.17,182.0
1359.19,265.0
1359.64,250.0
1360.26,167.0
1360.93,182.0
1363.65,351.0
1364.21,192.0
1380.11,190.0
1383.26,349.0
1383.69,15.0
1388.3,253.0
1391.67,382.0
1393.54,370.0
1398.77,0.0
1409.08,380.0
1411.45,139.0
1414.1,308.0
1414.69,203.0
1415.04,187.0
1415.69,194.0
1416.29,208.0
1416.96,155.0
1417.57,50.0
1418.38,330.0
1419.82,162.0
1420.24,295.0
1420.94,145.0
1421.34,118.0
1422.2,127.0
1422.81,103.0
1423.71,93.0
1424.9,366.0
1427.38,396.0
1427.85,374.0
1428.83,25.0
1428.91,397.0
1431.93,46.0
1432.62,369.0
1432.66,145.0
1432.95,108.0
1433.96,171.0
1434.34,285.0
1434.93,298.0
1435.74,97.0
1436.66,62.0
1437.44,254.0
1437.76,344.0
1440.25,195.0
1442.82,397.0
1442.84,139.0
1443.84,16.0
1447.98,378.0
1449.52,24.0
1455.41,366.0
1469.55,376.0
1662.48,6.0
1664.52,267.0
1740.58,49.0
1747.1,167.0
2882.87,315.0
2900.09,21.0
2900.3,393.0
2900.72,65.0
2902.23,386.0
2902.29,180.0
2904.95,142.0
2905.52,4.0
2907.14,33.0
2909.15,384.0
2910.35,90.0
2910.72,222.0
2911.52,22.0
2913.09,110.0
2913.68,222.0
2914.19,387.0
2914.58,240.0
2915.18,363.0
2915.64,60.0
2916.78,94.0
2918.83,134.0
2918.86,241.0
2919.25,8.0
2920.58,15.0
2921.43,399.0
2923.47,5.0
2924.42,3.0
2925.04,157.0
2927.4,75.0
2929.81,23.0
2935.03,136.0
2935.92,399.0
2936.85,18.0
2937.21,14.0
2938.97,30.0
2939.09,389.0
2942.5,197.0
2944.9,350.0
2947.64,11.0
2948.12,215.0
2948.67,91.0
2950.66,28.0
2950.91,361.0
2951.13,20.0
2952.2,18.0
2952.47,319.0
2958.52,124.0
2960.35,395.0
2962.27,6.0
2963.06,388.0
2965.36,387.0
2965.58,99.0
2966.89,378.0
2967.93,32.0
2968.87,128.0
2970.11,262.0
2971.21,149.0
2971.58,10.0
2973.51,380.0
2973.73,190.0
2976.77,12.0
2977.6,8.0
2983.09,212.0
2983.3,96.0
2988.37,66.0
2992.84,244.0
2993.63,400.0
2994.19,401.0
2997.76,1.0
3003.22,147.0
3003.79,199.0
3006.61,109.0
3019.71,141.0
3019.92,27.0
3025.7,273.0
3042.0,359.0
3044.49,33.0
3047.56,270.0
3059.76,392.0
3064.44,392.0
3072.91,390.0
3082.31,375.0
3090.43,377.0
3107.72,356.0
