,0,0
17.16,0.00022,0.0107403697847894
20.23,0.000269,0.013265967955727802
23.07,0.000106,0.005318150181445419
26.32,0.000165,0.008313676927689456
30.23,0.000121,0.005884449215869056
30.67,0.000377,0.01894784081744822
35.06,1.8e-05,0.0008474972232243998
36.82,0.000416,0.021463842959343983
39.2,2.1e-05,0.0010034372841937053
42.26,4.6e-05,0.0022673311986749593
45.87,0.000125,0.006428678913713055
48.4,6.9e-05,0.003352996818546578
48.97,8.5e-05,0.0040933733618297
51.06,3.7e-05,0.0017481903865539034
55.06,0.000112,0.0056750937025815
61.22,0.000189,0.009402404444957971
69.45,0.000244,0.012024294690733127
69.62,0.000208,0.010368374388895266
74.42,0.000109,0.005541185690853826
76.18,0.000336,0.016486954823789046
81.36,0.000522,0.02509935669603033
85.49,0.000158,0.007937852575491821
91.05,3.4e-05,0.0016299136361605478
97.1,0.000947,0.04963219139973509
100.14,0.000159,0.007619372961150478
105.62,4.7e-05,0.002309044331700715
107.91,1.9e-05,0.0009219425996925198
108.5,1.4e-05,0.0006327752894785236
112.17,0.000225,0.010774360011509377
119.01,0.000252,0.012294977459262566
121.45,0.00063,0.031183946327988564
128.08,0.001621,0.08084066900793697
135.5,4.1e-05,0.001942583218893003
138.2,0.000245,0.012098636552244591
143.43,7.5e-05,0.0036360617741577005
145.25,2.7e-05,0.0012594046357801952
156.61,0.000229,0.011224883116152558
158.51,6.1e-05,0.0029374714036937547
162.91,0.000354,0.017542949108020747
169.63,0.002135,0.1113711741374712
171.74,0.000302,0.015018632138625934
189.91,0.000215,0.011628624209527415
193.27,1.2e-05,0.0005557882895105272
197.48,0.001837,0.09431787516035257
199.16,5.1e-05,0.0022706115720859854
213.96,7.8e-05,0.004067136737558057
230.75,9.8e-05,0.0050710061467215285
239.99,1.2e-05,0.0005831669171555993
246.59,0.000405,0.020636126193240418
248.19,0.000282,0.014924997339022085
254.17,1.6e-05,0.0007743448268627228
257.65,0.000211,0.01031864466347885
259.03,1e-05,0.00047396170713312583
262.98,0.000658,0.033170946729030384
264.77,1.3e-05,0.0006402243828823404
268.67,0.000189,0.00925903586293326
272.23,2e-06,9.352980072168867e-05
273.36,1.4e-05,0.0005962338021584097
275.52,2.6e-05,0.0012036673518245919
280.66,0.000225,0.012393072601274166
281.61,0.000493,0.025139745227332238
291.0,0.000319,0.01617402864908268
297.75,7.2e-05,0.003438873213535948
299.44,4.5e-05,0.0024188296578573553
313.81,8.3e-05,0.00375599037661912
318.29,7.2e-05,0.003951045107337235
325.91,3.3e-05,0.0016148478012668322
332.18,0.0004,0.01983650565922596
336.88,0.000848,0.043294985459779785
343.74,0.001692,0.088451914443203
352.83,9.8e-05,0.0050006717808865194
