1WN,1CNTZ,1CNTR,9WN,9CNTZ,9CNTR
469.05,300.0,220.0,458.35,319.0,215.0
492.76,341.0,104.0,489.08,341.0,245.0
502.98,86.0,23.0,493.36,56.0,54.0
511.71,174.0,226.0,512.04,291.0,269.0
518.25,158.0,250.0,522.22,337.0,277.0
520.11,328.0,81.0,543.71,199.0,322.0
533.12,144.0,6.0,555.2,185.0,313.0
551.76,340.0,31.0,559.23,59.0,11.0
563.72,321.0,178.0,569.11,371.0,290.0
565.0,123.0,368.0,581.26,342.0,217.0
573.44,365.0,111.0,582.85,363.0,311.0
579.75,87.0,377.0,589.03,65.0,22.0
582.75,372.0,308.0,593.14,225.0,258.0
593.94,130.0,6.0,624.7,326.0,85.0
610.24,334.0,12.0,652.24,350.0,102.0
673.02,384.0,361.0,675.05,382.0,355.0
690.66,326.0,46.0,688.38,343.0,45.0
701.73,325.0,41.0,702.86,353.0,119.0
713.4,69.0,25.0,722.29,115.0,368.0
714.0,297.0,38.0,726.09,38.0,53.0
724.94,114.0,287.0,727.1,152.0,44.0
726.19,102.0,267.0,730.19,262.0,148.0
728.08,111.0,97.0,731.06,214.0,29.0
733.51,87.0,325.0,733.33,24.0,82.0
735.59,203.0,162.0,736.03,115.0,358.0
740.45,118.0,186.0,740.25,43.0,79.0
742.69,46.0,303.0,741.86,295.0,101.0
749.12,186.0,137.0,743.39,168.0,40.0
750.67,243.0,180.0,748.95,156.0,338.0
755.26,56.0,284.0,760.7,175.0,161.0
774.46,162.0,68.0,761.66,74.0,114.0
775.78,235.0,77.0,767.75,89.0,67.0
786.64,196.0,89.0,773.71,236.0,260.0
796.46,369.0,352.0,798.13,350.0,335.0
797.5,313.0,96.0,798.44,121.0,111.0
804.74,78.0,187.0,803.68,93.0,174.0
805.42,80.0,303.0,804.17,138.0,301.0
815.34,177.0,163.0,809.98,182.0,320.0
819.96,51.0,26.0,822.89,192.0,288.0
824.43,215.0,282.0,825.77,157.0,71.0
831.44,55.0,323.0,832.85,223.0,289.0
837.36,378.0,364.0,838.9,355.0,342.0
856.62,104.0,298.0,840.26,24.0,106.0
857.22,145.0,86.0,842.39,57.0,48.0
868.28,107.0,327.0,854.87,279.0,134.0
869.69,134.0,201.0,859.56,219.0,316.0
871.0,150.0,219.0,862.15,180.0,327.0
875.24,180.0,71.0,865.68,37.0,99.0
886.37,93.0,173.0,874.73,303.0,226.0
892.06,368.0,346.0,894.07,374.0,356.0
892.95,249.0,116.0,897.37,248.0,156.0
899.83,271.0,129.0,898.31,148.0,49.0
900.66,307.0,62.0,904.63,287.0,232.0
910.24,159.0,75.0,918.59,51.0,82.0
916.44,362.0,333.0,919.36,354.0,341.0
921.74,116.0,293.0,920.86,264.0,312.0
928.69,227.0,136.0,923.04,245.0,253.0
932.67,90.0,101.0,932.37,248.0,256.0
935.36,291.0,150.0,941.22,60.0,213.0
938.94,187.0,308.0,942.17,113.0,299.0
939.99,336.0,321.0,942.7,340.0,335.0
950.27,190.0,164.0,945.98,53.0,68.0
950.84,141.0,240.0,957.47,10.0,150.0
969.71,196.0,247.0,965.7,146.0,56.0
971.02,181.0,71.0,975.64,267.0,210.0
975.49,209.0,111.0,978.95,207.0,152.0
978.76,95.0,320.0,979.6,141.0,83.0
979.95,184.0,52.0,983.55,86.0,51.0
988.41,147.0,171.0,986.37,128.0,71.0
988.99,149.0,120.0,986.49,181.0,297.0
993.15,111.0,268.0,990.98,205.0,306.0
993.68,89.0,99.0,996.87,152.0,105.0
995.8,157.0,250.0,999.83,200.0,252.0
1009.09,34.0,315.0,1003.06,277.0,116.0
1015.54,239.0,73.0,1004.18,162.0,326.0
1016.7,73.0,246.0,1006.46,34.0,78.0
1017.72,190.0,60.0,1020.06,307.0,162.0
1019.55,85.0,158.0,1021.88,183.0,188.0
1026.07,293.0,184.0,1022.24,145.0,326.0
1028.1,307.0,149.0,1026.51,67.0,54.0
1030.78,128.0,289.0,1028.76,317.0,210.0
1032.47,149.0,95.0,1030.02,311.0,207.0
1032.79,153.0,50.0,1031.07,46.0,55.0
1037.94,279.0,188.0,1033.84,111.0,39.0
1039.59,278.0,262.0,1036.28,217.0,282.0
1040.43,359.0,365.0,1039.97,389.0,371.0
1049.81,153.0,125.0,1040.88,163.0,332.0
1051.58,7.0,209.0,1046.48,321.0,169.0
1054.88,357.0,324.0,1050.64,26.0,115.0
1055.69,318.0,164.0,1052.82,20.0,123.0
1057.43,274.0,252.0,1053.6,277.0,193.0
1061.73,130.0,36.0,1057.47,177.0,346.0
1062.69,350.0,202.0,1058.08,363.0,334.0
1065.92,250.0,237.0,1060.3,189.0,63.0
1068.72,345.0,38.0,1064.05,367.0,317.0
1070.44,139.0,92.0,1065.43,233.0,275.0
1080.13,206.0,213.0,1069.41,215.0,103.0
1081.11,212.0,202.0,1081.56,275.0,95.0
1093.26,180.0,240.0,1084.27,71.0,41.0
1097.1,33.0,91.0,1093.3,22.0,114.0
1099.8,347.0,13.0,1095.02,131.0,347.0
1102.47,34.0,317.0,1106.38,268.0,290.0
1108.11,371.0,389.0,1109.14,354.0,359.0
1108.97,163.0,83.0,1111.36,303.0,283.0
1116.54,184.0,106.0,1116.96,319.0,175.0
1121.04,352.0,355.0,1121.92,379.0,348.0
1122.06,219.0,307.0,1131.38,60.0,41.0
1131.74,262.0,109.0,1143.11,251.0,247.0
1151.09,109.0,35.0,1146.67,212.0,305.0
1155.53,96.0,244.0,1153.65,26.0,76.0
1161.56,255.0,132.0,1170.55,258.0,183.0
1175.55,117.0,104.0,1172.66,236.0,61.0
1175.94,177.0,283.0,1182.47,287.0,132.0
1179.71,234.0,208.0,1188.59,351.0,343.0
1189.67,349.0,371.0,1191.46,30.0,126.0
1190.26,210.0,182.0,1193.37,105.0,362.0
1194.88,388.0,366.0,1195.7,187.0,35.0
1197.01,93.0,339.0,1196.46,381.0,349.0
1205.09,170.0,144.0,1201.67,97.0,78.0
1206.33,212.0,137.0,1210.41,165.0,247.0
1218.07,340.0,29.0,1212.36,88.0,85.0
1224.9,39.0,335.0,1230.6,262.0,239.0
1228.24,191.0,65.0,1234.46,347.0,287.0
1232.18,32.0,298.0,1236.36,305.0,218.0
1235.03,378.0,362.0,1236.83,127.0,365.0
1240.34,75.0,93.0,1237.2,28.0,137.0
1242.1,194.0,236.0,1237.7,305.0,228.0
1242.29,251.0,279.0,1240.29,177.0,73.0
1243.39,343.0,290.0,1246.54,375.0,315.0
1249.86,143.0,258.0,1247.58,289.0,111.0
1252.56,225.0,89.0,1251.22,106.0,77.0
1253.87,320.0,76.0,1253.87,332.0,279.0
1253.95,251.0,48.0,1256.5,247.0,236.0
1257.4,331.0,23.0,1259.88,326.0,132.0
1259.99,54.0,114.0,1260.77,29.0,104.0
1261.68,113.0,301.0,1265.5,119.0,372.0
1266.51,178.0,261.0,1268.4,205.0,221.0
1269.63,109.0,43.0,1269.54,39.0,123.0
1274.53,63.0,287.0,1271.46,127.0,285.0
1275.3,315.0,44.0,1271.71,139.0,168.0
1277.28,266.0,193.0,1276.71,169.0,43.0
1277.85,269.0,73.0,1280.8,254.0,66.0
1279.23,237.0,100.0,1281.22,251.0,59.0
1284.36,62.0,118.0,1286.09,31.0,87.0
1285.2,164.0,260.0,1286.45,133.0,354.0
1286.5,57.0,270.0,1287.99,359.0,328.0
1287.51,346.0,318.0,1289.57,22.0,88.0
1288.81,58.0,169.0,1290.26,203.0,37.0
1289.33,120.0,170.0,1290.67,124.0,369.0
1290.15,256.0,197.0,1294.71,324.0,176.0
1293.32,229.0,79.0,1295.09,271.0,87.0
1297.02,65.0,50.0,1297.03,256.0,278.0
1297.63,26.0,206.0,1297.55,300.0,173.0
1300.37,201.0,122.0,1298.88,311.0,202.0
1301.74,174.0,55.0,1301.14,193.0,321.0
1307.46,121.0,318.0,1302.84,32.0,45.0
1309.47,294.0,59.0,1306.65,63.0,27.0
1312.27,51.0,228.0,1307.93,150.0,299.0
1313.35,121.0,32.0,1309.34,284.0,121.0
1318.14,171.0,339.0,1311.9,148.0,329.0
1330.66,16.0,233.0,1312.94,166.0,36.0
1333.09,360.0,333.0,1329.42,5.0,230.0
1334.24,261.0,293.0,1331.1,332.0,158.0
1336.5,281.0,62.0,1333.72,358.0,310.0
1337.8,304.0,40.0,1336.79,18.0,152.0
1339.27,10.0,15.0,1338.82,240.0,35.0
1347.64,305.0,142.0,1341.94,330.0,59.0
1349.25,42.0,253.0,1349.42,231.0,294.0
1350.46,286.0,210.0,1349.97,134.0,352.0
1352.65,317.0,105.0,1352.25,150.0,243.0
1354.28,135.0,249.0,1352.42,49.0,150.0
1354.37,315.0,145.0,1355.17,207.0,73.0
1356.78,67.0,98.0,1356.76,334.0,281.0
1358.18,82.0,155.0,1357.17,330.0,182.0
1359.46,17.0,313.0,1359.19,137.0,265.0
1360.19,234.0,130.0,1359.64,64.0,250.0
1363.13,20.0,345.0,1360.26,72.0,167.0
1363.32,142.0,264.0,1360.93,172.0,182.0
1363.49,136.0,233.0,1363.65,125.0,351.0
1368.32,336.0,40.0,1364.21,4.0,192.0
1378.37,363.0,16.0,1380.11,384.0,190.0
1384.59,61.0,388.0,1383.26,395.0,349.0
1385.06,394.0,358.0,1383.69,58.0,15.0
1390.93,137.0,5.0,1388.3,226.0,253.0
1391.74,398.0,393.0,1391.67,392.0,382.0
1393.07,397.0,377.0,1393.54,400.0,370.0
1396.72,311.0,151.0,1398.77,337.0,0.0
1409.35,385.0,389.0,1409.08,386.0,380.0
1409.84,313.0,28.0,1411.45,227.0,139.0
1411.49,84.0,17.0,1414.1,178.0,308.0
1414.82,188.0,225.0,1414.69,117.0,203.0
1415.51,48.0,276.0,1415.04,68.0,187.0
1416.04,151.0,257.0,1415.69,7.0,194.0
1416.11,71.0,60.0,1416.29,118.0,208.0
1417.52,98.0,289.0,1416.96,372.0,155.0
1418.5,59.0,274.0,1417.57,229.0,50.0
1419.92,364.0,115.0,1418.38,100.0,330.0
1420.08,35.0,147.0,1419.82,44.0,162.0
1420.46,200.0,247.0,1420.24,104.0,295.0
1420.97,357.0,238.0,1420.94,335.0,145.0
1422.03,98.0,256.0,1421.34,65.0,118.0
1422.93,76.0,279.0,1422.2,87.0,127.0
1424.27,75.0,167.0,1422.81,188.0,103.0
1425.3,168.0,335.0,1423.71,91.0,93.0
1426.47,66.0,68.0,1424.9,376.0,366.0
1426.68,382.0,374.0,1427.38,62.0,396.0
1427.65,73.0,243.0,1427.85,391.0,374.0
1428.41,216.0,351.0,1428.83,80.0,25.0
1428.81,89.0,190.0,1428.91,42.0,397.0
1429.35,186.0,343.0,1431.93,300.0,46.0
1429.51,46.0,397.0,1432.62,365.0,369.0
1430.34,95.0,120.0,1432.66,48.0,145.0
1431.15,374.0,383.0,1432.95,94.0,108.0
1431.71,237.0,57.0,1433.96,106.0,171.0
1432.09,333.0,153.0,1434.34,109.0,285.0
1432.22,167.0,285.0,1434.93,94.0,298.0
1434.46,241.0,220.0,1435.74,77.0,97.0
1434.76,37.0,329.0,1436.66,233.0,62.0
1435.05,380.0,391.0,1437.44,174.0,254.0
1439.22,39.0,56.0,1437.76,366.0,344.0
1442.23,101.0,139.0,1440.25,3.0,195.0
1444.08,57.0,235.0,1442.82,46.0,397.0
1444.62,132.0,362.0,1442.84,10.0,139.0
1445.78,18.0,340.0,1443.84,161.0,16.0
1446.58,20.0,206.0,1447.98,389.0,378.0
1447.89,393.0,383.0,1449.52,234.0,24.0
1455.66,391.0,376.0,1455.41,392.0,366.0
1471.79,396.0,379.0,1469.55,397.0,376.0
1660.04,65.0,384.0,1662.48,50.0,6.0
1663.64,155.0,4.0,1664.52,241.0,267.0
1741.78,338.0,3.0,1740.58,348.0,49.0
1756.02,331.0,185.0,1747.1,338.0,167.0
2900.65,0.0,273.0,2882.87,360.0,315.0
2901.32,258.0,193.0,2900.09,231.0,21.0
2901.54,232.0,282.0,2900.3,85.0,393.0
2901.98,6.0,103.0,2900.72,15.0,65.0
2902.63,6.0,270.0,2902.23,136.0,386.0
2903.3,222.0,127.0,2902.29,12.0,180.0
2904.6,4.0,133.0,2904.95,14.0,142.0
2904.72,252.0,295.0,2905.52,195.0,4.0
2905.47,355.0,91.0,2907.14,270.0,33.0
2906.64,1.0,199.0,2909.15,114.0,384.0
2907.56,13.0,87.0,2910.35,241.0,90.0
2910.12,15.0,192.0,2910.72,8.0,222.0
2910.29,21.0,375.0,2911.52,163.0,22.0
2911.46,262.0,213.0,2913.09,198.0,110.0
2911.64,257.0,209.0,2913.68,155.0,222.0
2912.2,27.0,312.0,2914.19,84.0,387.0
2913.74,359.0,7.0,2914.58,159.0,240.0
2914.03,176.0,86.0,2915.18,95.0,363.0
2915.05,124.0,391.0,2915.64,217.0,60.0
2916.41,38.0,347.0,2916.78,16.0,94.0
2916.91,3.0,124.0,2918.83,101.0,134.0
2919.37,282.0,43.0,2918.86,122.0,241.0
2919.49,50.0,371.0,2919.25,202.0,8.0
2922.01,53.0,399.0,2920.58,35.0,15.0
2922.96,227.0,52.0,2921.43,40.0,399.0
2928.61,351.0,33.0,2923.47,141.0,5.0
2929.41,29.0,78.0,2924.42,254.0,3.0
2929.82,70.0,46.0,2925.04,5.0,157.0
2930.97,309.0,19.0,2927.4,399.0,75.0
2932.42,22.0,251.0,2929.81,246.0,23.0
2934.07,254.0,175.0,2935.03,13.0,136.0
2934.15,49.0,25.0,2935.92,73.0,399.0
2935.1,173.0,275.0,2936.85,298.0,18.0
2935.52,8.0,216.0,2937.21,258.0,14.0
2938.53,146.0,277.0,2938.97,249.0,30.0
2939.73,214.0,349.0,2939.09,98.0,389.0
2940.18,29.0,157.0,2942.5,13.0,197.0
2940.51,296.0,360.0,2944.9,368.0,350.0
2940.79,19.0,84.0,2947.64,283.0,11.0
2942.86,4.0,166.0,2948.12,7.0,215.0
2944.94,13.0,28.0,2948.67,273.0,91.0
2947.17,375.0,380.0,2950.66,253.0,28.0
2950.76,31.0,48.0,2950.91,158.0,361.0
2953.09,265.0,190.0,2951.13,79.0,20.0
2954.0,170.0,76.0,2952.2,83.0,18.0
2957.16,364.0,243.0,2952.47,346.0,319.0
2959.02,115.0,370.0,2958.52,370.0,124.0
2959.75,247.0,359.0,2960.35,68.0,395.0
2961.11,68.0,331.0,2962.27,107.0,6.0
2962.92,10.0,176.0,2963.06,108.0,388.0
2964.13,381.0,56.0,2965.36,394.0,387.0
2964.27,398.0,349.0,2965.58,20.0,99.0
2965.68,389.0,394.0,2966.89,394.0,378.0
2969.85,24.0,291.0,2967.93,77.0,32.0
2972.42,389.0,393.0,2968.87,132.0,128.0
2972.88,77.0,346.0,2970.11,173.0,262.0
2973.77,219.0,154.0,2971.21,190.0,149.0
2974.41,133.0,330.0,2971.58,84.0,10.0
2974.68,160.0,257.0,2973.51,383.0,380.0
2975.2,292.0,21.0,2973.73,214.0,190.0
2977.68,353.0,21.0,2976.77,276.0,12.0
2980.01,41.0,8.0,2977.6,145.0,8.0
2980.71,223.0,214.0,2983.09,221.0,212.0
2986.84,208.0,281.0,2983.3,388.0,96.0
2988.99,138.0,19.0,2988.37,295.0,66.0
2992.64,43.0,396.0,2992.84,1.0,244.0
2994.44,12.0,352.0,2993.63,35.0,400.0
2994.83,301.0,222.0,2994.19,28.0,401.0
2996.06,24.0,387.0,2997.76,345.0,1.0
2999.37,44.0,401.0,3003.22,374.0,147.0
3002.87,106.0,11.0,3003.79,1.0,199.0
3014.53,271.0,9.0,3006.61,310.0,109.0
3014.73,255.0,10.0,3019.71,369.0,141.0
3016.9,61.0,354.0,3019.92,70.0,27.0
3018.94,352.0,1.0,3025.7,264.0,273.0
3039.84,376.0,367.0,3042.0,378.0,359.0
3039.94,42.0,381.0,3044.49,49.0,33.0
3047.95,207.0,1.0,3047.56,259.0,270.0
3060.8,387.0,399.0,3059.76,377.0,392.0
3065.96,394.0,400.0,3064.44,382.0,392.0
3073.16,399.0,397.0,3072.91,397.0,390.0
3078.18,402.0,373.0,3082.31,401.0,375.0
3089.77,385.0,380.0,3090.43,386.0,377.0
3099.47,400.0,265.0,3107.72,402.0,356.0
