,0,0
24.82,206.0,3.4010592119991645
26.8,232.0,3.4826199305918304
33.26,225.0,3.4604494319625956
35.73,186.0,3.348315845082529
41.34,347.0,3.8690266460761253
41.96,159.0,3.2770341756715387
45.99,204.0,3.383259012518926
47.52,116.0,3.1438946588429237
48.89,214.0,3.424690426097111
52.51,272.0,3.579379903641717
54.31,147.0,3.2457472874966857
57.79,121.0,3.1662961892336163
61.05,208.0,3.4054426857104607
61.58,145.0,3.2279575131268627
65.5,217.0,3.4300333721104606
67.77,167.0,3.299399570955723
71.98,112.0,3.121480412803185
79.25,199.0,3.376485411371071
82.23,282.0,3.612177165429028
84.4,306.0,3.688617189587747
87.62,264.0,3.5558835109143656
91.03,134.0,3.203305810144041
92.21,120.0,3.1530425681768453
93.78,190.0,3.356639112698653
101.33,177.0,3.320216507000515
108.69,263.0,3.555056584282509
109.85,190.0,3.355149217427895
112.17,150.0,3.257299620426137
118.3,93.0,3.055565898916731
121.84,276.0,3.588341631556134
123.78,186.0,3.347727201238769
130.9,131.0,3.200762605820908
134.43,326.0,3.7665153177055353
138.35,372.0,4.153031337027559
149.12,165.0,3.293193128134458
156.04,231.0,3.4801509530211234
157.95,121.0,3.162289440880488
167.15,153.0,3.261141702421821
169.66,331.0,3.778724623864475
169.81,210.0,3.4066590192717823
179.66,42.0,2.7301049346228057
184.26,128.0,3.1920332167085395
189.48,174.0,3.311361647350307
193.14,371.0,4.131660830294033
199.41,286.0,3.620291580938403
208.28,43.0,2.76444690322972
214.72,117.0,3.1490761700581014
227.64,172.0,3.305637646244468
230.04,47.0,2.797781984739013
237.0,290.0,3.640566275506186
246.95,131.0,3.199866518394784
253.2,169.0,3.3011615220183823
254.3,246.0,3.5140531956215746
261.88,33.0,2.684459208054799
270.94,390.0,4.6239638531568055
274.35,201.0,3.379600675905759
275.51,199.0,3.374727586020045
278.66,65.0,2.896574200683245
280.93,239.0,3.500035788717176
288.52,315.0,3.729305541090792
292.54,267.0,3.567888955897855
299.71,176.0,3.312579980623088
300.91,250.0,3.5234223356832524
305.35,274.0,3.585910268657526
321.72,193.0,3.363214308943608
326.89,44.0,2.768701827984126
335.97,195.0,3.3640797727424356
337.95,142.0,3.227772453448599
342.36,125.0,3.1768284329861105
348.05,133.0,3.2017563977077783
350.17,238.0,3.4894711406052914
352.27,170.0,3.302634326818165
355.02,226.0,3.4653343859511776
362.5,274.0,3.581559900328509
380.37,242.0,3.507296693503046
382.56,171.0,3.3041184619882755
405.35,108.0,3.0986289767753505
412.97,45.0,2.788597458211575
418.76,101.0,3.070698257531065
443.14,252.0,3.534456585166643
446.83,251.0,3.533881279462283
453.58,141.0,3.226868933887116
455.8,390.0,4.565344554445268
457.47,159.0,3.2781093566967705
462.07,162.0,3.289008521930822
466.2,123.0,3.17156235726045
468.96,288.0,3.6284686699490343
475.41,107.0,3.095291009361363
486.78,173.0,3.3112816417422373
492.92,104.0,3.094032803410021
520.39,260.0,3.5513188790837376
525.6,26.0,2.555098929475827
541.5,282.0,3.615001228006581
555.07,19.0,2.4275410472585675
556.05,36.0,2.6900993883992355
576.15,5.0,2.0376243099786797
591.75,136.0,3.2049558998107663
600.6,160.0,3.27831362757434
605.04,215.0,3.426930680780646
618.24,60.0,2.851885136803091
628.83,93.0,3.045943891085449
649.81,213.0,3.420102464078701
660.16,212.0,3.41909829868173
687.47,86.0,3.013597185558117
696.02,62.0,2.8774876930440367
717.45,22.0,2.4946306580564768
721.88,24.0,2.52186918984116
725.72,313.0,3.718614810856039
729.16,278.0,3.5894838855039803
730.93,363.0,3.9845499711732724
731.53,336.0,3.8216068927150095
736.48,354.0,3.892984771094275
738.08,31.0,2.6694437799010524
748.96,228.0,3.4656921951434776
754.48,344.0,3.858305581421487
758.66,338.0,3.821733253593926
764.55,81.0,2.9814266376955216
768.1,219.0,3.430172382497462
772.83,52.0,2.818880184573313
800.47,360.0,3.9233064970069713
801.38,367.0,4.0480195642374985
801.89,258.0,3.544882616169683
809.92,30.0,2.6671229694666385
813.97,71.0,2.918554889338319
820.77,334.0,3.8054979435431866
825.46,64.0,2.8948875262932536
834.6,75.0,2.955122053417182
845.55,327.0,3.775090870077116
851.66,118.0,3.1501784067644163
854.5,360.0,3.922514758288232
859.44,296.0,3.6554080180842057
864.68,266.0,3.558870027136144
873.31,297.0,3.6652763760337352
876.54,109.0,3.1106717465691123
880.79,236.0,3.4858826830024014
886.23,195.0,3.365838063344601
888.8,34.0,2.685306708672707
895.54,124.0,3.1743850230544384
896.51,254.0,3.537262926450414
907.09,58.0,2.851790773484887
915.29,183.0,3.3443783981486033
921.72,348.0,3.872600518485966
927.98,153.0,3.265457129749843
935.97,207.0,3.401310200076889
937.23,212.0,3.419330020837277
949.48,85.0,3.0101944554037323
951.82,308.0,3.69162252669268
954.29,139.0,3.2174483770523654
959.65,333.0,3.801481594608591
960.92,235.0,3.485233977428981
964.37,96.0,3.059174416385789
968.15,90.0,3.0376012455181014
972.7,341.0,3.8428345723865096
979.16,369.0,4.061083699938736
982.67,292.0,3.6439603287424687
983.37,8.0,2.1568997089300286
992.82,114.0,3.136079512608874
993.2,268.0,3.569137567598061
1001.96,358.0,3.909385064938792
1002.58,151.0,3.257868298128889
1007.04,229.0,3.4694185228924863
1012.52,296.0,3.656212307173205
1015.62,23.0,2.5081018149441343
1021.6,340.0,3.836166496426427
1023.42,324.0,3.760838507157403
1024.83,146.0,3.232276724110963
1031.7,158.0,3.274603337089532
1032.3,129.0,3.1934283623264985
1033.66,352.0,3.886010394893114
1038.93,339.0,3.8257974275091
1040.96,149.0,3.255379892123919
1041.6,127.0,3.190469065493555
1044.47,135.0,3.204162692495851
1048.24,287.0,3.622425655180219
1049.54,280.0,3.5989101470676053
1049.92,303.0,3.6714397836450776
1052.27,51.0,2.8146567813313528
1054.53,289.0,3.6400002573013164
1067.52,105.0,3.0947975333201057
1070.35,96.0,3.0595004983883145
1070.81,99.0,3.070021683908056
1073.48,231.0,3.4716871775786142
1078.27,126.0,3.185775416211606
1079.4,293.0,3.646189866866151
1093.24,204.0,3.3874890483203064
1097.25,351.0,3.8849984723716604
1101.38,97.0,3.0641799631862416
1108.96,191.0,3.358622075769999
1111.27,164.0,3.289815185341359
1116.59,67.0,2.8992977936771305
1117.53,325.0,3.76644332481178
1122.76,205.0,3.400862030131896
1132.34,223.0,3.4561595882132523
1142.68,88.0,3.024921736150568
1152.32,270.0,3.576315919536411
1152.56,227.0,3.465588432301833
1170.92,149.0,3.2554003076881948
1173.8,179.0,3.323415186974313
1174.07,202.0,3.3829725415735785
1178.98,258.0,3.549296533580345
1192.56,197.0,3.3671716743508804
1194.24,301.0,3.6680985721235513
1196.71,69.0,2.900201882148432
1205.92,300.0,3.6678538803735927
1212.25,324.0,3.7595839850230806
1219.82,248.0,3.5151045205364633
1220.31,261.0,3.553693864854792
1230.17,344.0,3.8621803704436855
1233.62,108.0,3.1040757982951703
1237.09,220.0,3.4518375716730265
1237.27,336.0,3.8106162711662743
1238.29,103.0,3.0720717716803065
1239.22,219.0,3.440283995612056
1241.33,266.0,3.5670218315807145
1245.36,320.0,3.7464800171248376
1246.14,38.0,2.717623353790378
1251.25,56.0,2.8415466335350636
1253.11,197.0,3.37259420567214
1255.34,73.0,2.951195463313415
1256.33,36.0,2.69062075601991
1259.99,139.0,3.221106359251539
1261.53,354.0,3.891153070941957
1262.32,113.0,3.1320004055206883
1269.07,332.0,3.799022723442277
1271.72,99.0,3.0643996241654285
1272.92,317.0,3.740645842718773
1273.48,128.0,3.192463884432557
1277.9,178.0,3.3203553092515623
1279.92,58.0,2.8495090228204383
1281.37,263.0,3.555845590422726
1282.04,345.0,3.865608947579889
1282.67,30.0,2.668101031484773
1287.78,200.0,3.3777257702016845
1289.64,351.0,3.884748468933012
1290.76,365.0,4.020166085680938
1294.84,92.0,3.0424146552500764
1295.04,311.0,3.7036494418253274
1299.31,28.0,2.5636478644832805
1303.44,55.0,2.8385436388312906
1305.13,224.0,3.4572546275402862
1307.12,21.0,2.4649559668727785
1307.82,39.0,2.72467276917582
1311.05,322.0,3.751730895853844
1313.19,280.0,3.610643461928768
1314.07,244.0,3.513856341816671
1320.13,361.0,3.948126246286404
1328.56,87.0,3.024688771155446
1329.33,399.0,5.820856500067878
1334.3,182.0,3.340786638648484
1335.12,377.0,4.16651016944366
1335.4,165.0,3.292372873414924
1339.58,9.0,2.167210672195336
1343.53,260.0,3.5498216517238044
1346.61,39.0,2.723259551322977
1350.33,28.0,2.611679725957924
1353.89,192.0,3.3590212537992654
1355.14,210.0,3.407903862046561
1357.18,321.0,3.7512487571615454
1357.95,40.0,2.7275199875264056
1358.75,240.0,3.5006279144873544
1358.87,284.0,3.616758866427688
1362.41,61.0,2.862679848156855
1362.98,225.0,3.4578270523805754
1365.36,398.0,5.647432803251774
1366.87,44.0,2.7852587474199475
1371.74,77.0,2.9597012888862446
1375.26,319.0,3.7410237165945213
1379.66,79.0,2.965523950747992
1384.23,309.0,3.700582110894764
1386.74,5.0,1.8458166480269043
1391.27,371.0,4.065810071158033
1392.05,380.0,4.409981824886131
1396.83,184.0,3.3459989124560905
1404.24,103.0,3.0924510733851767
1410.92,11.0,2.272919546981408
1411.46,292.0,3.645570599773825
1415.31,393.0,4.740592337369979
1415.45,82.0,2.990904304343033
1415.82,102.0,3.0711103037321297
1418.27,272.0,3.5775667481792093
1419.0,310.0,3.7031745175114668
1419.72,289.0,3.634667777374925
1420.02,347.0,3.8669304511761062
1420.27,112.0,3.121914963423847
1420.65,341.0,3.8369769705223686
1420.91,241.0,3.5045454015012334
1422.14,370.0,4.065290017660643
1422.33,156.0,3.2671861551037797
1423.71,62.0,2.8871808997282646
1425.09,247.0,3.5149488448177086
1425.51,75.0,2.9574608454872795
1426.16,181.0,3.3270508438560262
1426.77,181.0,3.3387334159405024
1427.79,46.0,2.796292311779094
1430.73,309.0,3.69231913194506
1431.78,171.0,3.304251812797098
