7CNTZ,7CNTR,7WN,8WN,8CNTZ,8CNTR
105.0,332.0,1016.45,1014.98,216.0,323.0
324.0,237.0,1017.52,1016.33,31.0,358.0
38.0,15.0,1026.28,1019.25,157.0,270.0
306.0,201.0,1027.11,1021.84,97.0,348.0
138.0,31.0,1028.71,1023.69,74.0,344.0
161.0,68.0,1029.97,1029.92,104.0,191.0
159.0,274.0,1031.22,1031.13,247.0,233.0
194.0,247.0,1032.58,1033.58,252.0,247.0
206.0,58.0,1034.1,1036.35,68.0,264.0
241.0,156.0,1036.39,1042.73,224.0,296.0
151.0,101.0,1038.91,1043.29,138.0,135.0
146.0,275.0,1041.22,1047.25,119.0,120.0
93.0,337.0,1043.84,1050.79,264.0,281.0
254.0,169.0,1044.17,1051.66,368.0,46.0
378.0,387.0,1045.05,1055.42,348.0,53.0
345.0,340.0,1053.71,1055.73,318.0,57.0
324.0,310.0,1054.17,1059.05,328.0,272.0
190.0,285.0,1062.15,1059.58,37.0,352.0
331.0,322.0,1063.32,1063.86,186.0,278.0
112.0,75.0,1063.4,1068.94,193.0,124.0
340.0,278.0,1069.44,1069.75,318.0,98.0
272.0,180.0,1076.49,1072.99,159.0,214.0
162.0,55.0,1083.07,1080.39,110.0,140.0
124.0,34.0,1090.54,1095.5,28.0,359.0
59.0,209.0,1097.03,1098.09,237.0,262.0
70.0,189.0,1097.87,1103.52,71.0,260.0
266.0,133.0,1100.89,1104.38,266.0,321.0
304.0,106.0,1103.05,1106.92,201.0,295.0
387.0,377.0,1111.33,1115.41,393.0,27.0
145.0,304.0,1115.35,1121.41,174.0,184.0
222.0,148.0,1122.73,1122.94,189.0,76.0
356.0,352.0,1123.18,1125.24,376.0,19.0
158.0,62.0,1130.04,1141.02,195.0,258.0
44.0,8.0,1143.75,1147.51,118.0,268.0
168.0,294.0,1160.52,1151.53,87.0,315.0
247.0,220.0,1165.69,1158.22,91.0,254.0
113.0,319.0,1182.1,1169.16,71.0,288.0
63.0,38.0,1188.25,1173.88,113.0,202.0
370.0,380.0,1189.4,1183.41,246.0,301.0
211.0,262.0,1191.88,1188.23,273.0,80.0
240.0,128.0,1197.21,1189.01,313.0,64.0
121.0,44.0,1203.49,1195.66,53.0,309.0
380.0,385.0,1205.85,1200.85,379.0,12.0
289.0,157.0,1210.63,1202.12,208.0,252.0
53.0,30.0,1216.17,1212.56,61.0,325.0
147.0,298.0,1220.12,1212.85,47.0,337.0
305.0,247.0,1222.79,1226.93,191.0,169.0
219.0,257.0,1225.3,1228.08,95.0,253.0
283.0,213.0,1227.76,1229.14,27.0,360.0
359.0,371.0,1234.79,1230.23,244.0,306.0
148.0,331.0,1235.21,1234.4,337.0,372.0
75.0,26.0,1239.95,1242.84,391.0,40.0
224.0,154.0,1241.55,1246.99,314.0,304.0
152.0,59.0,1247.65,1248.19,161.0,136.0
259.0,171.0,1249.97,1253.66,142.0,251.0
353.0,333.0,1252.33,1256.47,184.0,172.0
83.0,32.0,1253.26,1256.78,152.0,242.0
230.0,198.0,1258.29,1259.06,156.0,198.0
121.0,295.0,1258.39,1260.83,324.0,142.0
187.0,139.0,1260.08,1261.83,237.0,273.0
239.0,144.0,1261.09,1264.04,106.0,156.0
345.0,287.0,1266.0,1265.75,83.0,192.0
346.0,270.0,1267.45,1266.76,124.0,155.0
127.0,307.0,1268.94,1268.73,358.0,7.0
238.0,221.0,1271.21,1273.36,339.0,339.0
46.0,21.0,1275.68,1273.98,29.0,323.0
183.0,45.0,1278.12,1279.95,188.0,215.0
38.0,241.0,1279.74,1280.28,177.0,73.0
34.0,228.0,1280.75,1285.64,22.0,358.0
68.0,339.0,1284.09,1287.32,147.0,158.0
276.0,187.0,1286.83,1289.26,201.0,213.0
175.0,34.0,1287.63,1289.66,157.0,171.0
53.0,27.0,1289.88,1290.62,8.0,381.0
268.0,205.0,1290.88,1292.74,144.0,223.0
90.0,315.0,1291.26,1294.47,73.0,276.0
142.0,263.0,1294.85,1294.86,63.0,291.0
138.0,90.0,1295.32,1296.5,117.0,116.0
49.0,32.0,1297.19,1297.68,124.0,162.0
247.0,160.0,1298.47,1304.75,375.0,5.0
375.0,373.0,1300.61,1306.07,92.0,118.0
153.0,70.0,1300.86,1309.07,88.0,145.0
232.0,208.0,1304.62,1310.98,212.0,370.0
151.0,66.0,1305.3,1316.09,108.0,141.0
317.0,81.0,1312.28,1317.06,99.0,144.0
279.0,96.0,1312.65,1325.3,334.0,339.0
298.0,172.0,1327.83,1328.48,296.0,149.0
56.0,344.0,1329.7,1333.16,276.0,353.0
102.0,129.0,1330.46,1334.94,129.0,327.0
97.0,52.0,1334.11,1335.68,17.0,379.0
133.0,303.0,1336.72,1336.6,219.0,264.0
16.0,4.0,1341.23,1338.97,40.0,354.0
323.0,145.0,1342.44,1346.95,289.0,111.0
372.0,359.0,1342.97,1348.9,363.0,13.0
24.0,270.0,1353.67,1349.07,15.0,381.0
202.0,87.0,1354.92,1350.18,209.0,225.0
30.0,176.0,1355.4,1353.05,130.0,68.0
86.0,307.0,1356.54,1355.76,222.0,219.0
190.0,206.0,1356.86,1357.36,262.0,104.0
21.0,113.0,1359.25,1360.88,10.0,390.0
14.0,170.0,1360.55,1362.51,24.0,374.0
232.0,72.0,1361.59,1362.71,257.0,307.0
372.0,369.0,1362.29,1364.23,331.0,193.0
125.0,195.0,1363.99,1364.79,283.0,71.0
129.0,191.0,1364.0,1366.67,332.0,348.0
335.0,182.0,1366.07,1373.76,340.0,304.0
350.0,227.0,1375.98,1376.43,369.0,17.0
394.0,396.0,1387.16,1384.39,68.0,239.0
185.0,141.0,1387.73,1390.11,388.0,15.0
102.0,99.0,1388.93,1390.65,58.0,44.0
391.0,380.0,1389.24,1394.35,392.0,15.0
396.0,378.0,1394.37,1394.45,293.0,21.0
394.0,392.0,1404.12,1398.08,395.0,9.0
330.0,173.0,1406.62,1409.99,80.0,60.0
341.0,54.0,1408.34,1411.36,385.0,37.0
208.0,226.0,1408.69,1412.44,283.0,388.0
52.0,138.0,1414.31,1413.48,81.0,220.0
245.0,138.0,1414.67,1414.27,115.0,121.0
40.0,175.0,1414.92,1414.67,25.0,365.0
64.0,234.0,1415.77,1417.54,335.0,387.0
88.0,295.0,1417.12,1417.63,197.0,210.0
224.0,227.0,1417.81,1418.16,278.0,329.0
77.0,272.0,1418.81,1418.69,54.0,333.0
142.0,216.0,1418.99,1420.5,48.0,319.0
175.0,137.0,1420.36,1420.75,79.0,251.0
376.0,394.0,1420.59,1422.4,198.0,137.0
251.0,109.0,1420.9,1423.28,206.0,218.0
163.0,165.0,1421.45,1423.48,27.0,369.0
116.0,200.0,1422.7,1424.27,145.0,146.0
36.0,231.0,1423.19,1424.64,141.0,60.0
287.0,125.0,1423.92,1426.28,131.0,190.0
123.0,97.0,1425.44,1426.83,234.0,157.0
48.0,80.0,1426.9,1426.91,341.0,122.0
378.0,396.0,1428.48,1427.9,224.0,363.0
40.0,190.0,1429.76,1427.93,51.0,378.0
8.0,335.0,1430.02,1428.95,2.0,400.0
108.0,183.0,1430.3,1430.44,367.0,31.0
383.0,377.0,1430.68,1431.2,256.0,268.0
32.0,117.0,1431.14,1433.09,180.0,71.0
9.0,233.0,1432.17,1434.15,358.0,23.0
391.0,388.0,1433.31,1436.0,253.0,29.0
299.0,121.0,1434.17,1437.74,286.0,181.0
188.0,111.0,1439.05,1438.2,215.0,160.0
72.0,237.0,1439.82,1440.53,98.0,99.0
20.0,260.0,1440.13,1440.71,181.0,31.0
28.0,207.0,1442.19,1442.14,19.0,356.0
358.0,309.0,1442.88,1443.83,154.0,335.0
18.0,60.0,1445.63,1443.85,34.0,368.0
304.0,132.0,1445.96,1446.07,384.0,29.0
383.0,391.0,1446.26,1447.16,350.0,95.0
210.0,73.0,1447.17,1447.31,345.0,105.0
26.0,345.0,1447.84,1449.18,347.0,162.0
386.0,385.0,1452.1,1466.19,397.0,16.0
392.0,386.0,1467.69,1481.1,395.0,25.0
180.0,100.0,1657.73,1660.26,61.0,197.0
91.0,110.0,1668.87,1672.3,43.0,26.0
349.0,12.0,1753.11,1713.12,336.0,49.0
318.0,183.0,1759.52,1760.96,291.0,397.0
363.0,364.0,2860.23,2880.75,55.0,35.0
354.0,296.0,2881.91,2886.53,366.0,1.0
235.0,308.0,2887.8,2899.32,12.0,383.0
32.0,364.0,2898.59,2901.36,4.0,395.0
81.0,68.0,2900.18,2901.53,280.0,383.0
197.0,76.0,2901.03,2904.05,191.0,336.0
299.0,161.0,2901.37,2904.87,21.0,344.0
23.0,354.0,2901.91,2906.76,360.0,366.0
85.0,314.0,2904.23,2906.95,251.0,83.0
118.0,235.0,2904.29,2907.9,57.0,39.0
8.0,8.0,2905.24,2908.38,6.0,385.0
293.0,166.0,2905.33,2908.87,153.0,341.0
364.0,384.0,2906.64,2909.17,171.0,327.0
11.0,5.0,2907.96,2910.65,120.0,120.0
166.0,21.0,2908.15,2913.71,32.0,345.0
26.0,350.0,2911.08,2916.05,4.0,378.0
308.0,159.0,2912.87,2916.18,121.0,217.0
36.0,156.0,2914.01,2917.57,179.0,273.0
47.0,230.0,2914.25,2918.61,125.0,91.0
58.0,35.0,2915.67,2918.96,298.0,185.0
83.0,41.0,2915.87,2920.06,287.0,40.0
59.0,321.0,2916.43,2920.72,3.0,399.0
241.0,238.0,2916.84,2923.4,186.0,192.0
18.0,4.0,2918.76,2923.56,372.0,35.0
270.0,134.0,2920.44,2924.2,217.0,91.0
3.0,94.0,2923.12,2925.24,302.0,224.0
42.0,23.0,2924.94,2926.27,172.0,51.0
6.0,351.0,2925.58,2927.6,326.0,347.0
329.0,109.0,2925.98,2929.26,207.0,341.0
14.0,354.0,2926.34,2931.67,49.0,88.0
261.0,57.0,2928.71,2934.12,8.0,392.0
116.0,255.0,2932.89,2935.3,208.0,19.0
195.0,117.0,2933.12,2939.21,231.0,266.0
275.0,142.0,2935.14,2940.43,306.0,336.0
51.0,347.0,2935.42,2940.67,322.0,375.0
5.0,0.0,2938.05,2940.76,371.0,67.0
49.0,362.0,2940.52,2941.29,13.0,390.0
380.0,368.0,2941.32,2945.65,241.0,343.0
29.0,6.0,2941.99,2950.03,112.0,165.0
133.0,14.0,2942.01,2950.52,126.0,107.0
293.0,159.0,2945.87,2950.61,94.0,229.0
355.0,232.0,2948.21,2950.99,372.0,6.0
322.0,149.0,2950.25,2952.32,10.0,387.0
12.0,16.0,2950.44,2952.6,204.0,69.0
351.0,18.0,2952.43,2952.87,140.0,112.0
376.0,370.0,2953.61,2953.28,356.0,353.0
206.0,243.0,2953.71,2953.71,196.0,56.0
79.0,330.0,2953.74,2954.67,262.0,394.0
61.0,338.0,2956.01,2960.67,329.0,324.0
20.0,19.0,2960.63,2964.96,148.0,170.0
200.0,38.0,2962.07,2965.92,161.0,88.0
44.0,54.0,2963.21,2966.78,176.0,50.0
234.0,91.0,2963.28,2967.76,388.0,66.0
400.0,401.0,2966.58,2968.27,17.0,362.0
56.0,312.0,2968.05,2972.44,80.0,83.0
302.0,103.0,2968.26,2972.76,166.0,33.0
279.0,95.0,2969.54,2973.79,106.0,114.0
144.0,258.0,2971.6,2975.78,184.0,78.0
396.0,398.0,2971.99,2978.26,110.0,62.0
141.0,70.0,2973.34,2982.82,178.0,321.0
55.0,19.0,2975.68,2983.66,32.0,319.0
244.0,80.0,2979.15,2984.8,64.0,58.0
127.0,192.0,2980.52,2988.42,340.0,228.0
146.0,63.0,2983.1,2990.5,218.0,34.0
315.0,52.0,2983.89,2990.79,164.0,80.0
2.0,66.0,2991.12,2993.84,6.0,394.0
344.0,127.0,2996.13,2998.37,0.0,397.0
4.0,362.0,2997.63,3001.5,345.0,393.0
4.0,366.0,3000.23,3005.73,43.0,63.0
1.0,219.0,3006.77,3008.38,383.0,2.0
350.0,39.0,3011.87,3010.99,270.0,401.0
339.0,119.0,3013.13,3012.92,62.0,277.0
89.0,178.0,3013.81,3015.96,294.0,2.0
309.0,187.0,3022.95,3027.29,45.0,76.0
384.0,357.0,3026.47,3028.29,359.0,314.0
171.0,13.0,3028.83,3030.1,381.0,3.0
70.0,163.0,3038.94,3032.29,397.0,12.0
204.0,13.0,3054.63,3033.65,364.0,98.0
398.0,394.0,3058.3,3039.48,45.0,125.0
397.0,399.0,3059.43,3044.81,394.0,42.0
400.0,398.0,3065.42,3066.18,398.0,58.0
401.0,373.0,3078.59,3067.56,400.0,47.0
388.0,402.0,3082.94,3072.25,400.0,10.0
390.0,392.0,3099.92,3078.31,389.0,48.0
