,0,0
20.85,254.0,51.86820635763559
24.14,260.0,52.09638581244849
28.36,166.0,49.18787791972487
30.75,219.0,50.8350756873612
31.84,208.0,50.53466477669264
34.15,205.0,50.50781588174699
37.08,258.0,52.01870432693947
40.38,227.0,51.25161065432453
42.78,95.0,47.11224687921837
42.84,126.0,47.92579851008004
46.62,319.0,55.06686212189973
49.9,247.0,51.68145256078765
55.14,354.0,57.96910159300715
56.53,132.0,48.187841065647625
57.89,147.0,48.538290297008686
62.48,264.0,52.315263373533824
69.66,289.0,53.35682582854204
74.11,144.0,48.36937536675761
76.63,328.0,55.54921561686532
80.87,185.0,49.84880834393356
83.71,192.0,50.112613436378666
84.72,267.0,52.33128780369074
85.85,119.0,47.70600989467909
97.05,160.0,49.10416335150314
103.08,167.0,49.249816038169186
104.63,96.0,47.16340759010957
108.47,269.0,52.37219663786221
116.12,276.0,52.852078913653095
119.68,275.0,52.74427181840679
123.31,144.0,48.440547826309455
130.85,271.0,52.47197383262362
132.36,217.0,50.76054834393251
137.76,257.0,51.95378184703281
139.57,139.0,48.29374900254358
145.73,280.0,53.14458377391598
156.82,242.0,51.531461912770325
163.76,188.0,49.94579177218272
165.21,183.0,49.84004016290671
170.2,307.0,54.12494255447952
177.98,72.0,46.447639083296295
183.9,288.0,53.31595923756332
186.88,330.0,55.927172368835976
194.45,309.0,54.153519481204455
207.92,210.0,50.58468295131589
213.47,124.0,47.91470391400248
216.06,278.0,52.93638419441997
223.17,325.0,55.471784215469064
232.84,151.0,48.64738716771358
242.07,255.0,51.91403408561873
247.12,238.0,51.412008062247516
247.51,143.0,48.357350698603284
251.08,196.0,50.22871232459092
261.95,39.0,45.07910015862474
269.51,129.0,48.09298752478689
270.94,153.0,48.738030444131645
272.55,5.0,41.28202207826344
279.23,152.0,48.726523305653785
280.17,373.0,61.09743820386198
285.16,266.0,52.32799602738773
293.5,364.0,58.90296517103789
298.07,251.0,51.83076950672432
302.6,205.0,50.51330308042253
317.67,162.0,49.125489479122734
323.52,306.0,54.115901259636864
328.18,358.0,58.405530763110114
333.21,278.0,52.95243972164046
340.2,302.0,53.8875002945012
342.13,190.0,50.02748266146638
351.45,258.0,52.02546960834852
352.0,245.0,51.62871596447041
357.71,299.0,53.74487746601228
363.59,348.0,57.19039055529216
366.71,141.0,48.339726928604605
371.64,356.0,58.13948138778253
383.92,369.0,60.272836813071194
384.98,162.0,49.12517592357285
407.28,336.0,56.268768825679714
411.71,328.0,55.66574492290973
425.39,249.0,51.76866694495717
430.3,147.0,48.518092288639096
434.51,212.0,50.67095619599272
435.64,284.0,53.26084402716566
446.37,339.0,56.508829354841296
449.96,369.0,59.75768000497286
458.97,368.0,59.61828406893797
460.69,372.0,60.834195198772754
485.39,371.0,60.398209953513415
487.13,240.0,51.44525832060016
490.95,264.0,52.28037402821188
493.27,286.0,53.26336351826869
506.59,114.0,47.664695720654464
516.51,37.0,45.05988619661083
548.65,77.0,46.54726942185248
549.76,86.0,46.86249516582113
561.16,372.0,60.463652939298996
579.63,101.0,47.345228102092165
584.51,332.0,56.11465546340141
597.3,218.0,50.773557109706736
612.53,330.0,55.86632282689677
632.53,363.0,58.85224798687052
644.22,345.0,56.99727744370915
658.28,388.0,62.34642281684743
671.02,345.0,57.01296356213656
701.94,93.0,47.09339277189402
711.94,102.0,47.38571609060037
715.86,284.0,53.21997925304399
720.06,306.0,54.11137867314557
725.58,30.0,44.89041755386131
728.43,71.0,46.38715429516296
729.93,271.0,52.46754726168401
732.25,98.0,47.26159817568162
737.37,113.0,47.56750432370609
739.73,54.0,45.84660171411391
751.06,157.0,49.05493308932509
