,0
20.85,254.0
24.14,260.0
28.36,166.0
30.75,219.0
31.84,208.0
34.15,205.0
37.08,258.0
40.38,227.0
42.78,95.0
42.84,126.0
46.62,319.0
49.9,247.0
55.14,354.0
56.53,132.0
57.89,147.0
62.48,264.0
69.66,289.0
74.11,144.0
76.63,328.0
80.87,185.0
83.71,192.0
84.72,267.0
85.85,119.0
97.05,160.0
103.08,167.0
104.63,96.0
108.47,269.0
116.12,276.0
119.68,275.0
123.31,144.0
130.85,271.0
132.36,217.0
137.76,257.0
139.57,139.0
145.73,280.0
156.82,242.0
163.76,188.0
165.21,183.0
170.2,307.0
177.98,72.0
183.9,288.0
186.88,330.0
194.45,309.0
207.92,210.0
213.47,124.0
216.06,278.0
223.17,325.0
232.84,151.0
242.07,255.0
247.12,238.0
247.51,143.0
251.08,196.0
261.95,39.0
269.51,129.0
270.94,153.0
272.55,5.0
279.23,152.0
280.17,373.0
285.16,266.0
293.5,364.0
298.07,251.0
302.6,205.0
317.67,162.0
323.52,306.0
328.18,358.0
333.21,278.0
340.2,302.0
342.13,190.0
351.45,258.0
352.0,245.0
357.71,299.0
363.59,348.0
366.71,141.0
371.64,356.0
383.92,369.0
384.98,162.0
407.28,336.0
411.71,328.0
425.39,249.0
430.3,147.0
434.51,212.0
435.64,284.0
446.37,339.0
449.96,369.0
458.97,368.0
460.69,372.0
485.39,371.0
487.13,240.0
490.95,264.0
493.27,286.0
506.59,114.0
516.51,37.0
548.65,77.0
549.76,86.0
561.16,372.0
579.63,101.0
584.51,332.0
597.3,218.0
612.53,330.0
632.53,363.0
644.22,345.0
658.28,388.0
671.02,345.0
701.94,93.0
711.94,102.0
715.86,284.0
720.06,306.0
725.58,30.0
728.43,71.0
729.93,271.0
732.25,98.0
737.37,113.0
739.73,54.0
751.06,157.0
753.0,214.0
763.11,127.0
772.79,107.0
778.21,175.0
786.78,111.0
798.91,386.0
801.24,270.0
803.46,297.0
808.22,78.0
816.06,224.0
828.63,180.0
829.51,75.0
835.04,293.0
835.42,54.0
836.22,298.0
847.15,86.0
847.26,90.0
856.31,244.0
862.71,63.0
869.58,209.0
872.52,137.0
888.56,122.0
890.47,367.0
893.17,203.0
898.04,221.0
905.95,233.0
911.72,197.0
919.14,349.0
919.74,223.0
928.83,244.0
929.42,169.0
931.08,111.0
948.92,382.0
950.93,53.0
952.22,149.0
965.15,152.0
971.1,191.0
971.44,102.0
976.88,190.0
980.39,125.0
982.25,171.0
991.85,96.0
992.39,238.0
993.43,229.0
1005.92,181.0
1007.37,140.0
1009.2,234.0
1009.91,45.0
1010.81,263.0
1017.4,25.0
1022.6,83.0
1024.23,66.0
1026.36,336.0
1029.77,155.0
1030.76,118.0
1035.09,70.0
1040.6,189.0
1041.09,266.0
1042.14,260.0
1045.32,351.0
1045.5,287.0
1049.92,207.0
1050.39,315.0
1052.2,337.0
1053.99,248.0
1057.02,318.0
1069.42,377.0
1071.79,63.0
1078.32,194.0
1085.14,106.0
1094.48,64.0
1095.05,121.0
1097.1,134.0
1098.23,145.0
1106.07,326.0
1117.42,390.0
1119.05,387.0
1125.74,175.0
1127.83,173.0
1135.53,283.0
1144.03,219.0
1155.69,16.0
1156.9,60.0
1173.29,124.0
1178.83,129.0
1184.15,261.0
1193.46,382.0
1198.55,179.0
1200.61,186.0
1207.18,177.0
1207.6,342.0
1208.47,158.0
1213.37,48.0
1228.52,132.0
1233.25,196.0
1238.57,225.0
1240.41,346.0
1240.43,212.0
1241.51,318.0
1246.59,90.0
1248.36,236.0
1249.32,109.0
1250.76,303.0
1251.69,295.0
1255.55,323.0
1257.22,135.0
1261.44,295.0
1265.18,161.0
1266.15,202.0
1269.5,213.0
1274.08,44.0
1274.3,34.0
1277.62,202.0
1282.1,81.0
1282.37,17.0
1285.2,227.0
1287.19,47.0
1288.58,167.0
1290.01,222.0
1292.04,142.0
1292.51,156.0
1295.5,316.0
1296.5,81.0
1298.1,207.0
1299.24,313.0
1300.32,353.0
1303.93,99.0
1306.55,83.0
1308.22,69.0
1311.61,163.0
1313.39,230.0
1315.15,88.0
1319.26,275.0
1329.71,344.0
1337.04,39.0
1339.5,293.0
1340.95,67.0
1341.82,320.0
1348.01,43.0
1350.53,104.0
1352.92,76.0
1354.29,288.0
1355.31,324.0
1355.64,358.0
1358.31,9.0
1358.67,36.0
1360.47,134.0
1360.65,130.0
1361.87,179.0
1362.33,45.0
1363.14,78.0
1374.05,388.0
1376.64,365.0
1385.14,110.0
1386.8,380.0
1387.6,168.0
1393.78,394.0
1396.37,380.0
1405.08,199.0
1410.43,333.0
1412.41,186.0
1412.55,340.0
1413.26,310.0
1414.34,58.0
1415.22,353.0
1416.31,22.0
1418.0,50.0
1418.37,361.0
1418.48,156.0
1419.24,302.0
1419.84,84.0
1421.72,253.0
1422.45,57.0
1423.47,79.0
1425.31,33.0
1426.07,359.0
1426.55,331.0
1427.13,59.0
1427.87,31.0
1428.88,49.0
1429.4,3.0
1429.8,137.0
1430.02,88.0
1430.62,366.0
1430.96,273.0
1431.97,98.0
1434.09,310.0
1434.19,92.0
1436.21,305.0
1439.34,392.0
1439.75,59.0
1440.97,61.0
1442.62,6.0
1445.06,12.0
1445.65,392.0
1445.88,240.0
1446.13,252.0
1446.29,51.0
1448.86,396.0
1474.35,398.0
1659.89,164.0
1662.36,107.0
1719.73,361.0
1761.39,322.0
2867.51,374.0
2893.73,220.0
2897.1,300.0
2900.3,8.0
2900.71,174.0
2901.54,376.0
2901.88,14.0
2903.85,10.0
2907.03,228.0
2907.6,22.0
2909.15,235.0
2909.69,18.0
2910.38,199.0
2912.21,25.0
2912.81,30.0
2913.84,11.0
2914.24,40.0
2914.67,69.0
2915.49,51.0
2915.77,298.0
2917.53,193.0
2921.41,56.0
2921.58,93.0
2921.85,234.0
2922.46,4.0
2922.76,184.0
2923.03,292.0
2923.6,34.0
2924.7,322.0
2926.39,42.0
2927.56,280.0
2934.24,5.0
2936.93,14.0
2936.99,379.0
2938.02,312.0
2939.98,242.0
2940.94,26.0
2941.87,18.0
2942.69,250.0
2943.69,273.0
2944.58,231.0
2948.83,28.0
2949.91,339.0
2953.51,343.0
2955.74,216.0
2956.73,9.0
2957.26,20.0
2961.32,21.0
2962.1,37.0
2962.44,394.0
2964.57,314.0
2965.93,383.0
2966.56,251.0
2968.6,172.0
2968.97,200.0
2970.16,334.0
2972.46,122.0
2972.92,73.0
2973.54,384.0
2975.97,116.0
2976.86,113.0
2980.63,67.0
2987.33,290.0
2989.48,103.0
2991.19,317.0
2993.04,23.0
2993.52,1.0
2997.5,28.0
2999.23,1.0
3003.05,357.0
3007.48,349.0
3012.45,351.0
3013.72,177.0
3016.99,116.0
3024.58,282.0
3037.75,399.0
3041.91,149.0
3042.39,117.0
3062.23,401.0
3069.88,396.0
3070.75,402.0
3082.65,390.0
3093.64,399.0
3104.12,375.0
