,0,0
23.75,97.0,47.942256527706846
24.4,134.0,48.8389077340144
26.13,108.0,48.294869522741706
28.62,276.0,50.86961348152505
33.52,254.0,50.4103940352762
36.44,279.0,51.01322491724925
38.11,173.0,49.34586654888393
41.82,149.0,49.07573952725892
46.17,304.0,51.68335350501303
46.97,145.0,48.97509082447057
50.7,270.0,50.73120895663628
56.93,114.0,48.44358737155408
59.65,235.0,50.183792510532825
64.18,312.0,51.867852544687
67.88,296.0,51.484256169038645
68.71,321.0,52.05738987183017
76.51,299.0,51.582823066032944
80.73,102.0,48.15805917923221
86.52,231.0,50.13257498867858
88.51,162.0,49.20696569034952
89.63,202.0,49.6998786025409
94.12,0.0,
98.73,265.0,50.62806664168176
100.8,250.0,50.38180686174868
101.89,266.0,50.64671499548648
103.32,221.0,50.01236567952965
110.45,199.0,49.678318371729496
113.49,140.0,48.92808416986966
114.93,128.0,48.7362333304231
122.8,74.0,47.2503506479349
126.66,309.0,51.82595934188978
128.58,274.0,50.82580181570491
131.06,90.0,47.69006891350516
138.33,164.0,49.21224992663325
140.47,238.0,50.222270810213416
141.46,301.0,51.59885889668024
142.37,285.0,51.14358368285524
156.02,279.0,51.0621731204834
167.26,169.0,49.28326973548122
172.53,90.0,47.77487405820485
179.7,308.0,51.77431829667603
191.05,105.0,48.18705801637069
196.78,187.0,49.55462513951266
200.24,287.0,51.26984798376141
206.19,258.0,50.46553250047862
209.28,204.0,49.71367959663861
214.17,305.0,51.70456357035471
224.37,324.0,52.228451345594095
237.13,221.0,50.00402320908819
243.81,59.0,46.85082331204428
254.12,336.0,52.861936931968216
258.84,34.0,45.3779985304688
263.74,69.0,47.18665188271597
265.72,84.0,47.53641502908151
266.38,138.0,48.89541143364333
275.86,272.0,50.731670045803234
278.87,352.0,53.71936793628667
281.23,315.0,51.97235358656365
286.18,268.0,50.67601199970327
290.4,316.0,51.98431260245289
291.59,343.0,53.25809944063095
300.18,247.0,50.3560724758877
304.75,18.0,44.03158292447959
309.15,239.0,50.22638724285845
311.56,211.0,49.82613077973412
315.92,302.0,51.602779186962
318.23,384.0,56.15316477608214
337.19,315.0,51.94567652605351
338.27,328.0,52.45703273740617
345.38,260.0,50.541330945432925
347.56,331.0,52.542472081416975
358.8,118.0,48.54685106455681
366.51,292.0,51.43082070527638
367.79,294.0,51.44673668552114
379.05,380.0,56.08236454828174
396.16,20.0,44.26700385089913
400.98,254.0,50.4160140782728
411.94,347.0,53.43025823018066
424.13,234.0,50.16134097314442
433.87,200.0,49.689099807948885
442.47,367.0,55.14933783451953
447.68,380.0,56.01882849542261
453.2,305.0,51.69242633025153
457.52,351.0,53.61817456700655
460.43,308.0,51.76478872226534
467.75,320.0,52.04562298816636
469.85,228.0,50.085983349954105
479.83,12.0,43.070396811188026
482.93,342.0,53.15806123714319
484.82,159.0,49.18048602369271
498.45,355.0,54.07891698906651
517.78,148.0,49.071075232022615
521.14,150.0,49.09418082175465
528.02,95.0,47.87402740340804
548.66,353.0,53.72606230607847
551.67,357.0,54.17662225631406
582.07,321.0,52.221522985986695
593.23,65.0,47.12300364052956
601.89,134.0,48.84726827765752
608.19,213.0,49.85455075747677
642.92,377.0,55.74639605800737
654.28,362.0,54.61821087358729
675.4,387.0,56.35027603236977
689.48,300.0,51.58598490449022
707.57,258.0,50.49448324492731
712.33,67.0,47.12466846300378
716.82,86.0,47.55519163826886
722.48,56.0,46.58976966167359
723.61,52.0,46.43653765413293
727.26,168.0,49.27123842984537
737.6,241.0,50.28468758033445
739.18,132.0,48.83278810946472
741.11,123.0,48.68752059902608
744.79,135.0,48.884528237337776
747.05,40.0,45.81495746412125
763.17,259.0,50.5026294392978
770.19,14.0,43.35711070643514
