8WN,8CNTZ,8CNTR,9WN,9CNTZ,9CNTR
23.75,97.0,329.0,17.16,185.0,272.0
24.4,134.0,287.0,20.23,212.0,249.0
26.13,108.0,283.0,23.07,260.0,223.0
28.62,276.0,240.0,26.32,271.0,229.0
33.52,254.0,167.0,30.23,174.0,302.0
36.44,279.0,194.0,30.67,267.0,292.0
38.11,173.0,220.0,35.06,91.0,236.0
41.82,149.0,245.0,36.82,301.0,266.0
46.17,304.0,188.0,39.2,120.0,192.0
46.97,145.0,205.0,42.26,211.0,320.0
50.7,270.0,296.0,45.87,298.0,263.0
56.93,114.0,212.0,48.4,169.0,293.0
59.65,235.0,241.0,48.97,143.0,225.0
64.18,312.0,96.0,51.06,97.0,188.0
67.88,296.0,147.0,55.06,279.0,238.0
68.71,321.0,228.0,61.22,239.0,202.0
76.51,299.0,185.0,69.45,210.0,206.0
80.73,102.0,270.0,69.62,243.0,212.0
86.52,231.0,224.0,74.42,284.0,235.0
88.51,162.0,234.0,76.18,198.0,121.0
89.63,202.0,147.0,81.36,140.0,177.0
94.12,0.0,0.0,85.49,266.0,245.0
98.73,265.0,93.0,91.05,132.0,344.0
100.8,250.0,208.0,97.1,321.0,233.0
101.89,266.0,134.0,100.14,130.0,97.0
103.32,221.0,55.0,105.62,202.0,271.0
110.45,199.0,108.0,107.91,165.0,266.0
113.49,140.0,133.0,108.5,52.0,165.0
114.93,128.0,230.0,112.17,124.0,119.0
122.8,74.0,312.0,119.01,182.0,309.0
126.66,309.0,114.0,121.45,224.0,238.0
128.58,274.0,92.0,128.08,243.0,175.0
131.06,90.0,294.0,135.5,102.0,156.0
138.33,164.0,209.0,138.2,219.0,220.0
140.47,238.0,236.0,143.43,157.0,250.0
141.46,301.0,204.0,145.25,79.0,144.0
142.37,285.0,243.0,156.61,197.0,172.0
156.02,279.0,141.0,158.51,143.0,126.0
167.26,169.0,206.0,162.91,226.0,81.0
172.53,90.0,281.0,169.63,314.0,185.0
179.7,308.0,109.0,171.74,238.0,70.0
191.05,105.0,259.0,189.91,347.0,293.0
196.78,187.0,245.0,193.27,75.0,57.0
200.24,287.0,164.0,197.48,297.0,179.0
206.19,258.0,153.0,199.16,42.0,130.0
209.28,204.0,176.0,213.96,312.0,163.0
214.17,305.0,74.0,230.75,308.0,207.0
224.37,324.0,81.0,239.99,170.0,336.0
237.13,221.0,283.0,246.59,289.0,257.0
243.81,59.0,314.0,248.19,324.0,306.0
254.12,336.0,112.0,254.17,154.0,201.0
258.84,34.0,364.0,257.65,187.0,217.0
263.74,69.0,349.0,259.03,103.0,360.0
265.72,84.0,331.0,262.98,272.0,225.0
266.38,138.0,249.0,264.77,209.0,273.0
275.86,272.0,102.0,268.67,195.0,164.0
278.87,352.0,85.0,272.23,81.0,384.0
281.23,315.0,128.0,273.36,18.0,141.0
286.18,268.0,137.0,275.52,74.0,130.0
290.4,316.0,139.0,280.66,364.0,338.0
291.59,343.0,130.0,281.61,291.0,160.0
300.18,247.0,131.0,291.0,282.0,136.0
304.75,18.0,375.0,297.75,117.0,382.0
309.15,239.0,176.0,299.44,340.0,324.0
311.56,211.0,187.0,313.81,54.0,154.0
315.92,302.0,152.0,318.29,359.0,340.0
318.23,384.0,23.0,325.91,191.0,234.0
337.19,315.0,181.0,332.18,228.0,204.0
338.27,328.0,148.0,336.88,293.0,275.0
345.38,260.0,186.0,343.74,315.0,260.0
347.56,331.0,107.0,352.83,292.0,282.0
358.8,118.0,198.0,357.89,317.0,257.0
366.51,292.0,96.0,361.52,111.0,90.0
367.79,294.0,160.0,373.05,328.0,279.0
379.05,380.0,43.0,380.9,361.0,332.0
396.16,20.0,371.0,400.56,257.0,304.0
400.98,254.0,257.0,415.55,322.0,198.0
411.94,347.0,182.0,419.46,314.0,112.0
424.13,234.0,300.0,427.67,328.0,262.0
433.87,200.0,291.0,434.25,286.0,197.0
442.47,367.0,74.0,440.29,221.0,314.0
447.68,380.0,37.0,442.1,309.0,185.0
453.2,305.0,301.0,446.67,356.0,324.0
457.52,351.0,100.0,451.92,281.0,180.0
460.43,308.0,119.0,456.24,41.0,228.0
467.75,320.0,150.0,457.42,333.0,302.0
469.85,228.0,164.0,458.35,319.0,215.0
479.83,12.0,384.0,489.08,341.0,245.0
482.93,342.0,178.0,493.36,56.0,54.0
484.82,159.0,196.0,512.04,291.0,269.0
498.45,355.0,205.0,522.22,337.0,277.0
517.78,148.0,104.0,543.71,199.0,322.0
521.14,150.0,115.0,555.2,185.0,313.0
528.02,95.0,62.0,559.23,59.0,11.0
548.66,353.0,67.0,569.11,371.0,290.0
551.67,357.0,43.0,581.26,342.0,217.0
582.07,321.0,129.0,582.85,363.0,311.0
593.23,65.0,200.0,589.03,65.0,22.0
601.89,134.0,201.0,593.14,225.0,258.0
608.19,213.0,310.0,624.7,326.0,85.0
642.92,377.0,46.0,652.24,350.0,102.0
654.28,362.0,158.0,675.05,382.0,355.0
675.4,387.0,8.0,688.38,343.0,45.0
689.48,300.0,79.0,702.86,353.0,119.0
707.57,258.0,368.0,722.29,115.0,368.0
712.33,67.0,85.0,726.09,38.0,53.0
716.82,86.0,127.0,727.1,152.0,44.0
722.48,56.0,249.0,730.19,262.0,148.0
