1WN,1CNTZ,1CNTR,10WN,10CNTZ,10CNTR
375.17,304.0,217.0,371.64,356.0,75.0
380.19,373.0,357.0,383.92,369.0,33.0
388.77,100.0,37.0,384.98,162.0,291.0
394.48,26.0,305.0,407.28,336.0,63.0
403.77,310.0,149.0,411.71,328.0,67.0
424.15,343.0,204.0,425.39,249.0,239.0
428.18,280.0,327.0,430.3,147.0,189.0
429.26,322.0,310.0,434.51,212.0,227.0
443.85,123.0,34.0,435.64,284.0,152.0
445.03,382.0,341.0,446.37,339.0,82.0
453.02,337.0,84.0,449.96,369.0,47.0
454.79,369.0,336.0,458.97,368.0,45.0
461.83,354.0,97.0,460.69,372.0,30.0
469.05,300.0,220.0,485.39,371.0,32.0
492.76,341.0,104.0,487.13,240.0,242.0
502.98,86.0,23.0,490.95,264.0,100.0
511.71,174.0,226.0,493.27,286.0,167.0
518.25,158.0,250.0,506.59,114.0,121.0
520.11,328.0,81.0,516.51,37.0,375.0
533.12,144.0,6.0,548.65,77.0,370.0
551.76,340.0,31.0,549.76,86.0,95.0
563.72,321.0,178.0,561.16,372.0,23.0
565.0,123.0,368.0,579.63,101.0,362.0
573.44,365.0,111.0,584.51,332.0,109.0
579.75,87.0,377.0,597.3,218.0,51.0
582.75,372.0,308.0,612.53,330.0,213.0
593.94,130.0,6.0,632.53,363.0,80.0
610.24,334.0,12.0,644.22,345.0,140.0
673.02,384.0,361.0,658.28,388.0,8.0
690.66,326.0,46.0,671.02,345.0,190.0
701.73,325.0,41.0,701.94,93.0,94.0
713.4,69.0,25.0,711.94,102.0,179.0
714.0,297.0,38.0,715.86,284.0,266.0
724.94,114.0,287.0,720.06,306.0,228.0
726.19,102.0,267.0,725.58,30.0,357.0
728.08,111.0,97.0,728.43,71.0,368.0
733.51,87.0,325.0,729.93,271.0,106.0
735.59,203.0,162.0,732.25,98.0,324.0
740.45,118.0,186.0,737.37,113.0,316.0
742.69,46.0,303.0,739.73,54.0,368.0
749.12,186.0,137.0,751.06,157.0,292.0
750.67,243.0,180.0,753.0,214.0,175.0
755.26,56.0,284.0,763.11,127.0,346.0
774.46,162.0,68.0,772.79,107.0,256.0
775.78,235.0,77.0,778.21,175.0,359.0
786.64,196.0,89.0,786.78,111.0,208.0
796.46,369.0,352.0,798.91,386.0,13.0
797.5,313.0,96.0,801.24,270.0,172.0
804.74,78.0,187.0,803.46,297.0,215.0
805.42,80.0,303.0,808.22,78.0,294.0
815.34,177.0,163.0,816.06,224.0,157.0
819.96,51.0,26.0,828.63,180.0,211.0
824.43,215.0,282.0,829.51,75.0,348.0
831.44,55.0,323.0,835.04,293.0,65.0
837.36,378.0,364.0,835.42,54.0,321.0
856.62,104.0,298.0,836.22,298.0,71.0
857.22,145.0,86.0,847.15,86.0,314.0
868.28,107.0,327.0,847.26,90.0,334.0
869.69,134.0,201.0,856.31,244.0,119.0
871.0,150.0,219.0,862.71,63.0,344.0
875.24,180.0,71.0,869.58,209.0,137.0
886.37,93.0,173.0,872.52,137.0,261.0
892.06,368.0,346.0,888.56,122.0,310.0
892.95,249.0,116.0,890.47,367.0,25.0
899.83,271.0,129.0,893.17,203.0,254.0
900.66,307.0,62.0,898.04,221.0,285.0
910.24,159.0,75.0,905.95,233.0,258.0
916.44,362.0,333.0,911.72,197.0,306.0
921.74,116.0,293.0,919.14,349.0,49.0
928.69,227.0,136.0,919.74,223.0,246.0
932.67,90.0,101.0,928.83,244.0,170.0
935.36,291.0,150.0,929.42,169.0,209.0
938.94,187.0,308.0,931.08,111.0,282.0
939.99,336.0,321.0,948.92,382.0,7.0
950.27,190.0,164.0,950.93,53.0,295.0
950.84,141.0,240.0,952.22,149.0,185.0
969.71,196.0,247.0,965.15,152.0,158.0
971.02,181.0,71.0,971.1,191.0,169.0
975.49,209.0,111.0,971.44,102.0,374.0
978.76,95.0,320.0,976.88,190.0,155.0
979.95,184.0,52.0,980.39,125.0,395.0
988.41,147.0,171.0,982.25,171.0,352.0
988.99,149.0,120.0,991.85,96.0,339.0
993.15,111.0,268.0,992.39,238.0,200.0
993.68,89.0,99.0,993.43,229.0,127.0
995.8,157.0,250.0,1005.92,181.0,319.0
1009.09,34.0,315.0,1007.37,140.0,331.0
1015.54,239.0,73.0,1009.2,234.0,232.0
1016.7,73.0,246.0,1009.91,45.0,304.0
1017.72,190.0,60.0,1010.81,263.0,248.0
1019.55,85.0,158.0,1017.4,25.0,325.0
1026.07,293.0,184.0,1022.6,83.0,252.0
1028.1,307.0,149.0,1024.23,66.0,216.0
1030.78,128.0,289.0,1026.36,336.0,89.0
1032.47,149.0,95.0,1029.77,155.0,146.0
1032.79,153.0,50.0,1030.76,118.0,340.0
1037.94,279.0,188.0,1035.09,70.0,211.0
1039.59,278.0,262.0,1040.6,189.0,278.0
1040.43,359.0,365.0,1041.09,266.0,200.0
1049.81,153.0,125.0,1042.14,260.0,188.0
1051.58,7.0,209.0,1045.32,351.0,40.0
1054.88,357.0,324.0,1045.5,287.0,69.0
1055.69,318.0,164.0,1049.92,207.0,252.0
1057.43,274.0,252.0,1050.39,315.0,135.0
1061.73,130.0,36.0,1052.2,337.0,109.0
1062.69,350.0,202.0,1053.99,248.0,332.0
1065.92,250.0,237.0,1057.02,318.0,120.0
1068.72,345.0,38.0,1069.42,377.0,25.0
1070.44,139.0,92.0,1071.79,63.0,123.0
1080.13,206.0,213.0,1078.32,194.0,198.0
1081.11,212.0,202.0,1085.14,106.0,328.0
1093.26,180.0,240.0,1094.48,64.0,244.0
1097.1,33.0,91.0,1095.05,121.0,234.0
1099.8,347.0,13.0,1097.1,134.0,221.0
1102.47,34.0,317.0,1098.23,145.0,268.0
1108.11,371.0,389.0,1106.07,326.0,230.0
1108.97,163.0,83.0,1117.42,390.0,11.0
1116.54,184.0,106.0,1119.05,387.0,19.0
1121.04,352.0,355.0,1125.74,175.0,215.0
1122.06,219.0,307.0,1127.83,173.0,194.0
1131.74,262.0,109.0,1135.53,283.0,126.0
1151.09,109.0,35.0,1144.03,219.0,303.0
1155.53,96.0,244.0,1155.69,16.0,307.0
1161.56,255.0,132.0,1156.9,60.0,181.0
1175.55,117.0,104.0,1173.29,124.0,133.0
1175.94,177.0,283.0,1178.83,129.0,377.0
1179.71,234.0,208.0,1184.15,261.0,53.0
1189.67,349.0,371.0,1193.46,382.0,16.0
1190.26,210.0,182.0,1198.55,179.0,264.0
1194.88,388.0,366.0,1200.61,186.0,235.0
1197.01,93.0,339.0,1207.18,177.0,229.0
1205.09,170.0,144.0,1207.6,342.0,52.0
1206.33,212.0,137.0,1208.47,158.0,264.0
1218.07,340.0,29.0,1213.37,48.0,319.0
1224.9,39.0,335.0,1228.52,132.0,249.0
1228.24,191.0,65.0,1233.25,196.0,362.0
1232.18,32.0,298.0,1238.57,225.0,159.0
1235.03,378.0,362.0,1240.41,346.0,72.0
1240.34,75.0,93.0,1240.43,212.0,263.0
1242.1,194.0,236.0,1241.51,318.0,268.0
1242.29,251.0,279.0,1246.59,90.0,306.0
1243.39,343.0,290.0,1248.36,236.0,98.0
1249.86,143.0,258.0,1249.32,109.0,300.0
1252.56,225.0,89.0,1250.76,303.0,139.0
1253.87,320.0,76.0,1251.69,295.0,87.0
1253.95,251.0,48.0,1255.55,323.0,110.0
1257.4,331.0,23.0,1257.22,135.0,297.0
1259.99,54.0,114.0,1261.44,295.0,297.0
1261.68,113.0,301.0,1265.18,161.0,128.0
1266.51,178.0,261.0,1266.15,202.0,344.0
1269.63,109.0,43.0,1269.5,213.0,131.0
1274.53,63.0,287.0,1274.08,44.0,260.0
1275.3,315.0,44.0,1274.3,34.0,224.0
1277.28,266.0,193.0,1277.62,202.0,270.0
1277.85,269.0,73.0,1282.1,81.0,347.0
1279.23,237.0,100.0,1282.37,17.0,360.0
1284.36,62.0,118.0,1285.2,227.0,124.0
1285.2,164.0,260.0,1287.19,47.0,271.0
1286.5,57.0,270.0,1288.58,167.0,341.0
1287.51,346.0,318.0,1290.01,222.0,90.0
1288.81,58.0,169.0,1292.04,142.0,187.0
1289.33,120.0,170.0,1292.51,156.0,310.0
1290.15,256.0,197.0,1295.5,316.0,164.0
1293.32,229.0,79.0,1296.5,81.0,285.0
1297.02,65.0,50.0,1298.1,207.0,93.0
1297.63,26.0,206.0,1299.24,313.0,77.0
1300.37,201.0,122.0,1300.32,353.0,36.0
1301.74,174.0,55.0,1303.93,99.0,299.0
1307.46,121.0,318.0,1306.55,83.0,133.0
1309.47,294.0,59.0,1308.22,69.0,355.0
1312.27,51.0,228.0,1311.61,163.0,301.0
1313.35,121.0,32.0,1313.39,230.0,49.0
1318.14,171.0,339.0,1315.15,88.0,277.0
1330.66,16.0,233.0,1319.26,275.0,96.0
1333.09,360.0,333.0,1329.71,344.0,208.0
1334.24,261.0,293.0,1337.04,39.0,198.0
1336.5,281.0,62.0,1339.5,293.0,151.0
1337.8,304.0,40.0,1340.95,67.0,61.0
1339.27,10.0,15.0,1341.82,320.0,185.0
1347.64,305.0,142.0,1348.01,43.0,327.0
1349.25,42.0,253.0,1350.53,104.0,349.0
1350.46,286.0,210.0,1352.92,76.0,327.0
1352.65,317.0,105.0,1354.29,288.0,113.0
1354.28,135.0,249.0,1355.31,324.0,142.0
1354.37,315.0,145.0,1355.64,358.0,42.0
1356.78,67.0,98.0,1358.31,9.0,288.0
1358.18,82.0,155.0,1358.67,36.0,395.0
1359.46,17.0,313.0,1360.47,134.0,275.0
1360.19,234.0,130.0,1360.65,130.0,284.0
1363.13,20.0,345.0,1361.87,179.0,262.0
1363.32,142.0,264.0,1362.33,45.0,289.0
1363.49,136.0,233.0,1363.14,78.0,379.0
1368.32,336.0,40.0,1374.05,388.0,41.0
1378.37,363.0,16.0,1376.64,365.0,116.0
1384.59,61.0,388.0,1385.14,110.0,388.0
1385.06,394.0,358.0,1386.8,380.0,22.0
1390.93,137.0,5.0,1387.6,168.0,73.0
1391.74,398.0,393.0,1393.78,394.0,4.0
1393.07,397.0,377.0,1396.37,380.0,9.0
1396.72,311.0,151.0,1405.08,199.0,18.0
1409.35,385.0,389.0,1410.43,333.0,365.0
1409.84,313.0,28.0,1412.41,186.0,230.0
1411.49,84.0,17.0,1412.55,340.0,69.0
1414.82,188.0,225.0,1413.26,310.0,254.0
1415.51,48.0,276.0,1414.34,58.0,312.0
1416.04,151.0,257.0,1415.22,353.0,60.0
1416.11,71.0,60.0,1416.31,22.0,355.0
1417.52,98.0,289.0,1418.0,50.0,219.0
1418.5,59.0,274.0,1418.37,361.0,27.0
1419.92,364.0,115.0,1418.48,156.0,165.0
1420.08,35.0,147.0,1419.24,302.0,163.0
1420.46,200.0,247.0,1419.84,84.0,333.0
1420.97,357.0,238.0,1421.72,253.0,81.0
1422.03,98.0,256.0,1422.45,57.0,281.0
1422.93,76.0,279.0,1423.47,79.0,364.0
1424.27,75.0,167.0,1425.31,33.0,330.0
1425.3,168.0,335.0,1426.07,359.0,38.0
1426.47,66.0,68.0,1426.55,331.0,72.0
1426.68,382.0,374.0,1427.13,59.0,291.0
1427.65,73.0,243.0,1427.87,31.0,274.0
1428.41,216.0,351.0,1428.88,49.0,343.0
1428.81,89.0,190.0,1429.4,3.0,320.0
1429.35,186.0,343.0,1429.8,137.0,385.0
1429.51,46.0,397.0,1430.02,88.0,388.0
1430.34,95.0,120.0,1430.62,366.0,38.0
1431.15,374.0,383.0,1430.96,273.0,144.0
1431.71,237.0,57.0,1431.97,98.0,220.0
1432.09,333.0,153.0,1434.09,310.0,103.0
1432.22,167.0,285.0,1434.19,92.0,136.0
1434.46,241.0,220.0,1436.21,305.0,106.0
1434.76,37.0,329.0,1439.34,392.0,21.0
1435.05,380.0,391.0,1439.75,59.0,366.0
1439.22,39.0,56.0,1440.97,61.0,345.0
1442.23,101.0,139.0,1442.62,6.0,309.0
1444.08,57.0,235.0,1445.06,12.0,266.0
1444.62,132.0,362.0,1445.65,392.0,15.0
1445.78,18.0,340.0,1445.88,240.0,174.0
1446.58,20.0,206.0,1446.13,252.0,147.0
1447.89,393.0,383.0,1446.29,51.0,385.0
1455.66,391.0,376.0,1448.86,396.0,19.0
1471.79,396.0,379.0,1474.35,398.0,27.0
1660.04,65.0,384.0,1659.89,164.0,78.0
1663.64,155.0,4.0,1662.36,107.0,393.0
1741.78,338.0,3.0,1719.73,361.0,56.0
1756.02,331.0,185.0,1761.39,322.0,391.0
2900.65,0.0,273.0,2867.51,374.0,8.0
2901.32,258.0,193.0,2893.73,220.0,15.0
2901.54,232.0,282.0,2897.1,300.0,65.0
2901.98,6.0,103.0,2900.3,8.0,387.0
2902.63,6.0,270.0,2900.71,174.0,287.0
2903.3,222.0,127.0,2901.54,376.0,10.0
2904.6,4.0,133.0,2901.88,14.0,372.0
2904.72,252.0,295.0,2903.85,10.0,375.0
2905.47,355.0,91.0,2907.03,228.0,239.0
2906.64,1.0,199.0,2907.6,22.0,390.0
2907.56,13.0,87.0,2909.15,235.0,94.0
2910.12,15.0,192.0,2909.69,18.0,80.0
2910.29,21.0,375.0,2910.38,199.0,363.0
2911.46,262.0,213.0,2912.21,25.0,174.0
2911.64,257.0,209.0,2912.81,30.0,204.0
2912.2,27.0,312.0,2913.84,11.0,323.0
2913.74,359.0,7.0,2914.24,40.0,381.0
2914.03,176.0,86.0,2914.67,69.0,123.0
2915.05,124.0,391.0,2915.49,51.0,172.0
2916.41,38.0,347.0,2915.77,298.0,312.0
2916.91,3.0,124.0,2917.53,193.0,305.0
2919.37,282.0,43.0,2921.41,56.0,399.0
2919.49,50.0,371.0,2921.58,93.0,111.0
2922.01,53.0,399.0,2921.85,234.0,85.0
2922.96,227.0,52.0,2922.46,4.0,357.0
2928.61,351.0,33.0,2922.76,184.0,389.0
2929.41,29.0,78.0,2923.03,292.0,315.0
2929.82,70.0,46.0,2923.6,34.0,180.0
2930.97,309.0,19.0,2924.7,322.0,317.0
2932.42,22.0,251.0,2926.39,42.0,76.0
2934.07,254.0,175.0,2927.56,280.0,116.0
2934.15,49.0,25.0,2934.24,5.0,337.0
2935.1,173.0,275.0,2936.93,14.0,379.0
2935.52,8.0,216.0,2936.99,379.0,42.0
2938.53,146.0,277.0,2938.02,312.0,47.0
2939.73,214.0,349.0,2939.98,242.0,237.0
2940.18,29.0,157.0,2940.94,26.0,381.0
2940.51,296.0,360.0,2941.87,18.0,359.0
2940.79,19.0,84.0,2942.69,250.0,213.0
2942.86,4.0,166.0,2943.69,273.0,58.0
2944.94,13.0,28.0,2944.58,231.0,352.0
2947.17,375.0,380.0,2948.83,28.0,108.0
2950.76,31.0,48.0,2949.91,339.0,392.0
2953.09,265.0,190.0,2953.51,343.0,257.0
2954.0,170.0,76.0,2955.74,216.0,273.0
2957.16,364.0,243.0,2956.73,9.0,351.0
2959.02,115.0,370.0,2957.26,20.0,337.0
2959.75,247.0,359.0,2961.32,21.0,148.0
2961.11,68.0,331.0,2962.1,37.0,190.0
2962.92,10.0,176.0,2962.44,394.0,34.0
2964.13,381.0,56.0,2964.57,314.0,88.0
2964.27,398.0,349.0,2965.93,383.0,4.0
2965.68,389.0,394.0,2966.56,251.0,54.0
2969.85,24.0,291.0,2968.6,172.0,223.0
2972.42,389.0,393.0,2968.97,200.0,88.0
2972.88,77.0,346.0,2970.16,334.0,151.0
2973.77,219.0,154.0,2972.46,122.0,272.0
2974.41,133.0,330.0,2972.92,73.0,163.0
2974.68,160.0,257.0,2973.54,384.0,3.0
2975.2,292.0,21.0,2975.97,116.0,33.0
2977.68,353.0,21.0,2976.86,113.0,28.0
2980.01,41.0,8.0,2980.63,67.0,31.0
2980.71,223.0,214.0,2987.33,290.0,54.0
2986.84,208.0,281.0,2989.48,103.0,130.0
2988.99,138.0,19.0,2991.19,317.0,140.0
2992.64,43.0,396.0,2993.04,23.0,400.0
2994.44,12.0,352.0,2993.52,1.0,373.0
2994.83,301.0,222.0,2997.5,28.0,401.0
2996.06,24.0,387.0,2999.23,1.0,278.0
2999.37,44.0,401.0,3003.05,357.0,207.0
3002.87,106.0,11.0,3007.48,349.0,397.0
3014.53,271.0,9.0,3012.45,351.0,59.0
3014.73,255.0,10.0,3013.72,177.0,243.0
3016.9,61.0,354.0,3016.99,116.0,399.0
3018.94,352.0,1.0,3024.58,282.0,377.0
3039.84,376.0,367.0,3037.75,399.0,36.0
3039.94,42.0,381.0,3041.91,149.0,353.0
3047.95,207.0,1.0,3042.39,117.0,397.0
3060.8,387.0,399.0,3062.23,401.0,6.0
3065.96,394.0,400.0,3069.88,396.0,45.0
3073.16,399.0,397.0,3070.75,402.0,1.0
3078.18,402.0,373.0,3082.65,390.0,58.0
3089.77,385.0,380.0,3093.64,399.0,13.0
3099.47,400.0,265.0,3104.12,375.0,1.0
