,0,1,2,3,4,5
39,118.0,306.0,741.3,123.0,103.0,741.11
40,359.0,38.0,3033.4,364.0,98.0,3033.65
41,347.0,295.0,482.6,342.0,178.0,482.93
42,307.0,8.0,2925.58,302.0,224.0,2925.24
43,188.0,245.0,1068.57,193.0,124.0,1068.94
44,27.0,43.0,1286.26,22.0,358.0,1285.64
45,399.0,358.0,3045.67,394.0,42.0,3044.81
46,311.0,107.0,278.07,315.0,128.0,281.23
47,13.0,19.0,2946.47,13.0,390.0,2941.29
48,401.0,366.0,3035.66,397.0,12.0,3032.29
49,62.0,346.0,2909.67,57.0,39.0,2907.9
50,213.0,84.0,2920.62,217.0,91.0,2924.2
51,3.0,8.0,2936.61,8.0,392.0,2934.12
52,153.0,295.0,861.74,155.0,255.0,866.98
53,174.0,329.0,1285.27,177.0,73.0,1280.28
54,156.0,280.0,1025.04,157.0,270.0,1019.25
55,371.0,49.0,2917.77,372.0,35.0,2923.56
56,20.0,139.0,1436.33,19.0,356.0,1442.14
57,155.0,226.0,41.48,149.0,245.0,41.82
58,121.0,292.0,1414.87,115.0,121.0,1414.27
59,290.0,188.0,66.69,296.0,147.0,67.88
60,176.0,267.0,32.7,173.0,220.0,38.11
61,238.0,166.0,65.09,235.0,241.0,59.65
62,38.0,372.0,1333.07,40.0,354.0,1338.97
63,263.0,150.0,282.41,268.0,137.0,286.18
64,245.0,66.0,2905.13,251.0,83.0,2906.95
65,5.0,23.0,1357.02,10.0,390.0,1360.88
66,19.0,20.0,774.44,14.0,376.0,770.19
67,244.0,181.0,137.75,238.0,236.0,140.47
68,185.0,263.0,2901.09,191.0,336.0,2904.05
69,221.0,31.0,1421.89,224.0,363.0,1427.9
70,76.0,158.0,2978.0,80.0,83.0,2972.44
71,12.0,71.0,2963.44,17.0,362.0,2968.27
72,380.0,348.0,454.64,380.0,37.0,447.68
73,391.0,381.0,1446.16,384.0,29.0,1446.07
74,362.0,69.0,1377.28,369.0,17.0,1376.43
75,142.0,229.0,1246.56,142.0,251.0,1253.66
76,342.0,214.0,1419.78,341.0,122.0,1426.91
77,401.0,398.0,3059.39,398.0,58.0,3066.18
78,203.0,147.0,96.99,202.0,147.0,89.63
79,104.0,340.0,1019.19,97.0,348.0,1021.84
80,249.0,266.0,39.11,254.0,167.0,33.52
81,398.0,378.0,1473.65,397.0,16.0,1466.19
82,255.0,35.0,1423.72,256.0,268.0,1431.2
83,7.0,331.0,2927.28,3.0,399.0,2920.72
84,368.0,346.0,914.02,373.0,8.0,919.98
85,38.0,106.0,2988.98,32.0,319.0,2983.66
86,381.0,400.0,2963.76,388.0,66.0,2967.76
87,323.0,15.0,1365.92,331.0,193.0,1364.23
88,37.0,392.0,3037.39,45.0,125.0,3039.48
89,384.0,375.0,647.35,377.0,46.0,642.92
90,191.0,213.0,204.21,187.0,245.0,196.78
91,169.0,63.0,2983.82,164.0,80.0,2990.79
92,392.0,371.0,1123.97,393.0,27.0,1115.41
93,219.0,285.0,1345.3,219.0,264.0,1336.6
94,79.0,113.0,838.35,76.0,310.0,830.15
95,131.0,235.0,1272.11,124.0,155.0,1266.76
96,57.0,378.0,2935.62,49.0,88.0,2931.67
97,396.0,336.0,1385.95,388.0,15.0,1390.11
98,194.0,269.0,2919.22,186.0,192.0,2923.4
99,108.0,256.0,1297.72,117.0,116.0,1296.5
100,360.0,288.0,2893.4,366.0,1.0,2886.53
101,148.0,89.0,2974.27,148.0,170.0,2964.96
102,278.0,176.0,148.55,285.0,243.0,142.37
103,32.0,223.0,1431.56,27.0,369.0,1423.48
104,53.0,331.0,1665.4,61.0,197.0,1660.26
105,145.0,58.0,1440.73,154.0,335.0,1443.83
106,287.0,212.0,31.07,279.0,194.0,36.44
107,240.0,281.0,2935.75,231.0,266.0,2939.21
108,317.0,41.0,591.05,321.0,129.0,582.07
109,81.0,351.0,1288.7,73.0,276.0,1294.47
110,313.0,13.0,1047.21,318.0,57.0,1055.73
111,340.0,179.0,419.04,347.0,182.0,411.94
112,375.0,386.0,1115.25,376.0,19.0,1125.24
113,364.0,318.0,1338.71,363.0,13.0,1348.9
114,317.0,157.0,1268.32,324.0,142.0,1260.83
115,39.0,387.0,3015.17,43.0,63.0,3005.73
116,372.0,326.0,1193.22,379.0,12.0,1200.85
117,105.0,127.0,1225.29,95.0,253.0,1228.08
118,91.0,94.0,2940.51,94.0,229.0,2950.61
119,383.0,382.0,1235.98,391.0,40.0,1242.84
120,98.0,138.0,1150.16,91.0,254.0,1158.22
121,209.0,227.0,300.77,211.0,187.0,311.56
122,357.0,108.0,2942.35,356.0,353.0,2953.28
123,21.0,29.0,2913.14,32.0,345.0,2913.71
124,15.0,254.0,2915.24,4.0,378.0,2916.05
125,390.0,400.0,3062.65,400.0,47.0,3067.56
126,195.0,103.0,1254.64,184.0,172.0,1256.47
127,115.0,102.0,2906.78,121.0,217.0,2916.18
128,266.0,100.0,1196.98,273.0,80.0,1188.23
129,314.0,170.0,477.41,320.0,150.0,467.75
130,150.0,201.0,57.42,145.0,205.0,46.97
131,4.0,13.0,1352.75,15.0,381.0,1349.07
132,232.0,79.0,802.06,225.0,330.0,792.8
133,67.0,46.0,2973.58,64.0,58.0,2984.8
134,209.0,197.0,1190.53,208.0,252.0,1202.12
135,62.0,95.0,879.51,53.0,312.0,886.93
136,17.0,383.0,2998.16,6.0,394.0,2993.84
137,147.0,176.0,532.68,150.0,115.0,521.14
138,96.0,337.0,779.46,84.0,232.0,780.61
139,252.0,73.0,2961.67,262.0,394.0,2954.67
140,212.0,220.0,1294.79,201.0,213.0,1289.26
141,136.0,187.0,2912.94,125.0,91.0,2918.61
142,254.0,129.0,1107.75,266.0,321.0,1104.38
143,353.0,300.0,469.83,351.0,100.0,457.52
144,264.0,231.0,25.15,276.0,240.0,28.62
145,126.0,361.0,262.83,138.0,249.0,266.38
146,292.0,16.0,1316.57,296.0,149.0,1328.48
147,44.0,124.0,1451.66,34.0,368.0,1443.85
148,127.0,112.0,367.79,118.0,198.0,358.8
149,338.0,10.0,1405.07,335.0,387.0,1417.54
150,251.0,23.0,745.64,241.0,293.0,737.6
151,378.0,377.0,1423.52,367.0,31.0,1430.44
152,74.0,261.0,583.85,65.0,200.0,593.23
153,293.0,30.0,2901.86,280.0,383.0,2901.53
154,179.0,150.0,923.56,169.0,200.0,931.93
155,70.0,142.0,1264.62,83.0,192.0,1265.75
156,244.0,217.0,85.3,231.0,224.0,86.52
157,273.0,203.0,1350.03,262.0,104.0,1357.36
158,205.0,76.0,960.34,213.0,257.0,949.73
159,337.0,354.0,303.45,343.0,130.0,291.59
160,164.0,132.0,1263.03,152.0,242.0,1256.78
161,301.0,27.0,1353.25,289.0,111.0,1346.95
162,261.0,112.0,815.49,268.0,287.0,803.74
163,49.0,326.0,1380.3,58.0,44.0,1390.65
164,234.0,182.0,232.67,221.0,283.0,237.13
165,148.0,173.0,88.27,162.0,234.0,88.51
166,331.0,3.0,2999.24,340.0,228.0,2988.42
167,175.0,321.0,129.42,164.0,209.0,138.33
168,93.0,308.0,1415.85,80.0,60.0,1409.99
169,144.0,73.0,1307.08,144.0,223.0,1292.74
170,87.0,145.0,1008.28,77.0,235.0,997.76
171,346.0,277.0,1360.32,340.0,304.0,1373.76
172,326.0,58.0,1337.72,334.0,339.0,1325.3
173,297.0,126.0,226.75,305.0,74.0,214.17
174,55.0,328.0,1433.68,48.0,319.0,1420.5
175,89.0,301.0,1428.29,98.0,99.0,1440.53
176,135.0,223.0,724.2,132.0,167.0,739.18
177,218.0,22.0,2958.73,204.0,69.0,2952.6
178,309.0,233.0,3012.26,294.0,2.0,3015.96
179,181.0,137.0,827.46,194.0,275.0,819.1
180,68.0,314.0,1425.27,54.0,333.0,1418.69
181,236.0,264.0,2930.86,241.0,343.0,2945.65
182,394.0,368.0,3038.88,381.0,3.0,3030.1
183,121.0,258.0,1438.43,131.0,190.0,1426.28
184,60.0,172.0,1016.2,74.0,344.0,1023.69
185,364.0,361.0,791.96,362.0,52.0,807.89
186,95.0,136.0,254.0,84.0,331.0,265.72
187,373.0,309.0,553.33,357.0,43.0,551.67
188,180.0,39.0,2940.58,172.0,51.0,2926.27
189,150.0,271.0,498.63,159.0,196.0,484.82
190,199.0,206.0,1090.51,201.0,295.0,1106.92
191,140.0,309.0,1026.38,138.0,135.0,1043.29
192,56.0,252.0,740.62,40.0,308.0,747.05
193,319.0,282.0,313.02,302.0,152.0,315.92
194,325.0,246.0,182.84,308.0,109.0,179.7
195,361.0,321.0,1417.11,358.0,23.0,1434.15
196,67.0,369.0,972.67,50.0,285.0,976.16
197,125.0,227.0,1071.55,110.0,140.0,1080.39
198,354.0,316.0,1251.64,358.0,7.0,1268.73
199,324.0,61.0,1351.0,332.0,348.0,1366.67
200,221.0,116.0,121.01,221.0,55.0,103.32
201,332.0,310.0,1289.75,339.0,339.0,1273.36
202,155.0,204.0,988.78,137.0,179.0,988.56
203,117.0,186.0,744.31,135.0,173.0,744.79
204,321.0,278.0,883.49,326.0,350.0,900.99
205,356.0,208.0,2942.2,372.0,6.0,2950.99
206,253.0,211.0,114.88,266.0,134.0,101.89
207,229.0,71.0,1318.34,212.0,370.0,1310.98
208,240.0,44.0,984.15,226.0,174.0,996.4
209,230.0,114.0,1279.13,237.0,273.0,1261.83
210,284.0,196.0,2938.58,287.0,40.0,2920.06
211,120.0,342.0,932.8,102.0,177.0,938.52
212,228.0,52.0,596.51,213.0,310.0,608.19
213,131.0,269.0,2969.69,140.0,112.0,2952.87
214,17.0,86.0,941.44,36.0,332.0,938.64
215,223.0,160.0,212.58,204.0,176.0,209.28
216,10.0,27.0,1103.13,28.0,359.0,1095.5
217,138.0,122.0,1444.36,141.0,60.0,1424.64
218,321.0,305.0,309.76,316.0,139.0,290.4
219,129.0,91.0,511.1,148.0,104.0,517.78
220,242.0,230.0,354.54,260.0,186.0,345.38
221,300.0,257.0,108.42,309.0,114.0,126.66
222,254.0,91.0,323.07,239.0,176.0,309.15
223,4.0,154.0,1367.09,24.0,374.0,1362.51
224,290.0,202.0,266.0,272.0,102.0,275.86
225,205.0,192.0,902.3,219.0,151.0,917.36
226,32.0,51.0,1194.86,53.0,309.0,1195.66
227,42.0,120.0,1034.45,31.0,358.0,1016.33
228,76.0,369.0,1364.16,68.0,239.0,1384.39
229,105.0,344.0,885.52,87.0,241.0,873.18
230,134.0,319.0,1180.39,113.0,202.0,1173.88
231,59.0,52.0,1058.04,37.0,352.0,1059.58
232,350.0,293.0,335.27,328.0,148.0,338.27
233,223.0,168.0,491.7,228.0,164.0,469.85
234,59.0,116.0,1234.95,61.0,325.0,1212.56
235,285.0,248.0,1042.56,264.0,281.0,1050.79
236,215.0,125.0,126.42,199.0,108.0,110.45
237,299.0,335.0,1207.09,313.0,64.0,1189.01
238,348.0,373.0,2973.6,329.0,324.0,2960.67
239,218.0,97.0,1142.26,195.0,258.0,1141.02
240,22.0,61.0,869.93,24.0,362.0,893.05
241,275.0,11.0,1443.53,253.0,29.0,1436.0
242,281.0,241.0,50.83,304.0,188.0,46.17
243,342.0,4.0,1735.99,336.0,49.0,1713.12
244,26.0,24.0,1306.47,8.0,381.0,1290.62
245,265.0,222.0,898.7,243.0,266.0,908.4
246,179.0,156.0,1059.55,159.0,214.0,1072.99
247,186.0,133.0,923.05,166.0,238.0,936.57
248,353.0,356.0,357.54,331.0,107.0,347.56
249,151.0,129.0,150.86,169.0,206.0,167.26
250,314.0,304.0,1407.2,293.0,21.0,1394.45
251,160.0,163.0,896.08,171.0,297.0,873.83
252,114.0,328.0,1240.52,106.0,156.0,1264.04
253,47.0,397.0,2992.91,62.0,277.0,3012.92
254,82.0,78.0,1282.96,92.0,118.0,1306.07
255,51.0,283.0,2905.79,55.0,35.0,2880.75
256,210.0,242.0,2903.9,207.0,341.0,2929.26
257,260.0,165.0,792.55,282.0,290.0,806.14
258,294.0,169.0,166.38,301.0,204.0,141.46
259,396.0,384.0,1455.13,395.0,25.0,1481.1
260,224.0,125.0,1121.12,237.0,262.0,1098.09
261,338.0,6.0,665.6,362.0,158.0,654.28
262,373.0,312.0,2930.13,360.0,366.0,2906.76
263,208.0,86.0,1261.98,188.0,215.0,1279.95
264,279.0,135.0,2938.49,306.0,336.0,2940.43
265,340.0,240.0,446.27,367.0,74.0,442.47
266,89.0,392.0,1342.68,99.0,144.0,1317.06
267,101.0,271.0,740.23,86.0,127.0,716.82
268,197.0,276.0,994.37,216.0,323.0,1014.98
269,83.0,190.0,982.48,111.0,233.0,986.27
270,132.0,149.0,143.36,128.0,230.0,114.93
271,154.0,260.0,997.14,177.0,221.0,1014.35
272,23.0,44.0,724.73,52.0,280.0,723.61
273,235.0,168.0,1210.52,246.0,301.0,1183.41
274,334.0,33.0,571.39,353.0,67.0,548.66
275,309.0,103.0,1036.0,328.0,272.0,1059.05
276,103.0,373.0,2921.42,112.0,165.0,2950.03
277,101.0,353.0,1099.23,71.0,260.0,1103.52
278,200.0,117.0,969.53,230.0,299.0,965.05
279,272.0,35.0,865.75,244.0,317.0,852.65
280,307.0,83.0,2967.76,322.0,375.0,2940.67
281,305.0,187.0,720.11,300.0,79.0,689.48
282,297.0,182.0,240.16,324.0,81.0,224.37
283,386.0,389.0,1428.17,395.0,9.0,1398.08
284,112.0,2.0,3009.75,110.0,62.0,2978.26
285,99.0,212.0,222.28,105.0,259.0,191.05
286,323.0,159.0,381.15,294.0,160.0,367.79
287,276.0,96.0,424.55,254.0,257.0,400.98
288,237.0,178.0,181.18,258.0,153.0,206.19
289,98.0,380.0,1359.63,130.0,68.0,1353.05
290,201.0,265.0,728.77,168.0,248.0,727.26
291,45.0,243.0,2905.97,12.0,383.0,2899.32
292,14.0,53.0,1002.16,39.0,303.0,979.58
293,280.0,110.0,1247.73,314.0,304.0,1246.99
294,135.0,325.0,822.63,101.0,285.0,830.01
295,162.0,65.0,979.28,127.0,214.0,977.71
296,24.0,390.0,2998.4,45.0,76.0,3027.29
297,173.0,276.0,410.15,200.0,291.0,433.87
298,293.0,99.0,493.37,308.0,119.0,460.43
299,107.0,359.0,2919.6,126.0,107.0,2950.52
300,366.0,334.0,1212.58,337.0,372.0,1234.4
301,212.0,299.0,1258.58,191.0,169.0,1226.93
302,186.0,146.0,1319.95,209.0,225.0,1350.18
303,304.0,118.0,1105.35,318.0,98.0,1069.75
304,226.0,174.0,267.44,247.0,131.0,300.18
305,387.0,396.0,1435.0,350.0,95.0,1447.16
306,165.0,209.0,48.67,134.0,287.0,24.4
307,91.0,224.0,296.52,69.0,349.0,263.74
308,258.0,18.0,2917.31,298.0,185.0,2918.96
309,261.0,40.0,1295.53,276.0,353.0,1333.16
310,216.0,205.0,761.42,259.0,274.0,763.17
311,171.0,194.0,1164.49,174.0,184.0,1121.41
312,231.0,255.0,134.01,274.0,92.0,128.58
313,376.0,356.0,939.08,374.0,21.0,895.6
314,330.0,162.0,388.72,292.0,96.0,366.51
315,335.0,315.0,1762.89,291.0,397.0,1760.96
316,311.0,293.0,2994.4,270.0,401.0,3010.99
317,349.0,152.0,1402.96,345.0,105.0,1447.31
318,303.0,49.0,1028.36,273.0,210.0,995.31
319,190.0,200.0,1077.99,189.0,76.0,1122.94
320,164.0,287.0,1044.83,119.0,120.0,1047.25
321,88.0,341.0,1356.48,108.0,141.0,1316.09
322,305.0,83.0,2967.72,326.0,347.0,2927.6
323,263.0,241.0,239.64,287.0,164.0,200.24
324,394.0,363.0,1450.18,347.0,162.0,1449.18
325,48.0,197.0,1440.09,2.0,400.0,1428.95
326,217.0,59.0,733.09,258.0,368.0,707.57
327,119.0,87.0,1220.17,161.0,136.0,1248.19
328,167.0,189.0,1166.08,118.0,268.0,1147.51
329,36.0,82.0,1130.01,71.0,288.0,1169.16
330,127.0,14.0,1387.79,129.0,327.0,1334.94
331,28.0,63.0,771.77,77.0,226.0,794.31
332,123.0,237.0,708.15,67.0,85.0,712.33
333,343.0,290.0,386.81,315.0,181.0,337.19
334,110.0,1.0,3030.97,106.0,114.0,2973.79
335,250.0,234.0,42.66,265.0,93.0,98.73
336,285.0,76.0,507.97,305.0,301.0,453.2
337,94.0,395.0,2903.72,153.0,341.0,2908.87
338,328.0,131.0,1015.27,310.0,127.0,957.9
339,8.0,33.0,1030.83,68.0,264.0,1036.35
340,82.0,394.0,394.55,20.0,371.0,396.16
341,296.0,37.0,844.05,233.0,172.0,847.44
342,333.0,158.0,709.31,387.0,8.0,675.4
343,315.0,6.0,2981.32,359.0,314.0,3028.29
344,192.0,236.0,903.09,228.0,125.0,848.19
345,34.0,151.0,552.45,95.0,62.0,528.02
346,282.0,18.0,2964.33,218.0,34.0,2990.5
347,128.0,343.0,248.61,59.0,314.0,243.81
348,113.0,10.0,1666.82,43.0,26.0,1672.3
349,230.0,291.0,1285.45,222.0,219.0,1355.76
350,84.0,106.0,961.25,104.0,191.0,1029.92
351,162.0,56.0,122.66,90.0,294.0,131.06
352,109.0,272.0,1418.41,180.0,71.0,1433.09
353,281.0,66.0,1291.45,283.0,71.0,1364.79
354,356.0,80.0,1375.79,375.0,5.0,1304.75
355,183.0,255.0,34.31,108.0,283.0,26.13
356,327.0,54.0,1022.97,252.0,247.0,1033.58
357,177.0,171.0,93.44,102.0,270.0,80.73
358,107.0,236.0,1417.34,181.0,31.0,1440.71
359,397.0,342.0,2928.8,383.0,2.0,3008.38
360,170.0,67.0,979.97,248.0,86.0,958.75
361,8.0,262.0,1329.08,88.0,145.0,1309.07
362,379.0,364.0,414.44,355.0,205.0,498.45
363,177.0,208.0,194.15,90.0,281.0,172.53
364,247.0,144.0,1278.1,157.0,171.0,1289.66
365,140.0,136.0,426.47,234.0,300.0,424.13
366,74.0,286.0,2923.22,161.0,88.0,2965.92
367,198.0,247.0,28.0,97.0,329.0,23.75
368,69.0,389.0,2921.82,171.0,327.0,2909.17
369,94.0,105.0,1420.01,198.0,137.0,1422.4
370,207.0,303.0,36.55,312.0,96.0,64.18
371,54.0,332.0,2946.06,166.0,33.0,2972.76
372,236.0,307.0,154.87,321.0,228.0,68.71
373,268.0,184.0,1284.48,147.0,158.0,1287.32
374,270.0,155.0,1290.47,283.0,388.0,1412.44
375,159.0,298.0,806.15,41.0,318.0,851.36
376,226.0,218.0,191.5,336.0,112.0,254.12
377,158.0,145.0,289.58,34.0,364.0,258.84
378,370.0,314.0,1074.98,247.0,233.0,1031.13
379,47.0,297.0,2918.5,179.0,273.0,2917.57
380,72.0,180.0,1423.57,206.0,218.0,1423.28
381,41.0,359.0,2965.1,176.0,50.0,2966.78
382,72.0,350.0,1426.88,124.0,162.0,1297.68
383,41.0,374.0,2951.86,178.0,321.0,2982.82
384,138.0,110.0,382.14,18.0,375.0,304.75
385,66.0,387.0,1446.9,215.0,160.0,1438.2
386,376.0,352.0,1056.07,224.0,296.0,1042.73
387,43.0,363.0,2914.6,184.0,78.0,2975.78
388,65.0,252.0,1431.1,234.0,157.0,1426.83
389,272.0,94.0,1248.81,278.0,329.0,1418.16
390,34.0,245.0,2941.39,208.0,19.0,2935.3
391,258.0,56.0,1215.75,87.0,315.0,1151.53
392,168.0,230.0,308.65,352.0,85.0,278.87
393,329.0,184.0,637.15,134.0,201.0,601.89
394,199.0,164.0,77.16,0.0,0.0,94.12
395,169.0,216.0,345.36,12.0,384.0,479.83
396,50.0,199.0,1439.84,27.0,360.0,1229.14
397,269.0,335.0,1207.0,47.0,337.0,1212.85
398,202.0,282.0,161.44,384.0,23.0,318.23
399,319.0,274.0,882.97,36.0,355.0,845.24
400,360.0,219.0,602.62,56.0,249.0,722.48
