8CNTR
329.0
287.0
283.0
240.0
167.0
194.0
220.0
245.0
188.0
205.0
296.0
212.0
241.0
96.0
147.0
228.0
185.0
270.0
224.0
234.0
147.0
0.0
93.0
208.0
134.0
55.0
108.0
133.0
230.0
312.0
114.0
92.0
294.0
209.0
236.0
204.0
243.0
141.0
206.0
281.0
109.0
259.0
245.0
164.0
153.0
176.0
74.0
81.0
283.0
314.0
112.0
364.0
349.0
331.0
249.0
102.0
85.0
128.0
137.0
139.0
130.0
131.0
375.0
176.0
187.0
152.0
23.0
181.0
148.0
186.0
107.0
198.0
96.0
160.0
43.0
371.0
257.0
182.0
300.0
291.0
74.0
37.0
301.0
100.0
119.0
150.0
164.0
384.0
178.0
196.0
205.0
104.0
115.0
62.0
67.0
43.0
129.0
200.0
201.0
310.0
46.0
158.0
8.0
79.0
368.0
85.0
127.0
249.0
280.0
248.0
293.0
167.0
103.0
173.0
308.0
274.0
376.0
232.0
330.0
226.0
287.0
290.0
52.0
275.0
285.0
310.0
355.0
27.0
172.0
125.0
318.0
317.0
255.0
241.0
297.0
312.0
362.0
21.0
350.0
266.0
151.0
8.0
200.0
238.0
177.0
332.0
257.0
127.0
90.0
86.0
299.0
285.0
214.0
303.0
233.0
179.0
210.0
174.0
235.0
262.0
221.0
323.0
358.0
270.0
348.0
344.0
191.0
233.0
247.0
264.0
296.0
135.0
120.0
281.0
46.0
53.0
57.0
272.0
352.0
278.0
124.0
98.0
214.0
140.0
359.0
262.0
260.0
321.0
295.0
27.0
184.0
76.0
19.0
258.0
268.0
315.0
254.0
288.0
202.0
301.0
80.0
64.0
309.0
12.0
252.0
325.0
337.0
169.0
253.0
360.0
306.0
372.0
40.0
304.0
136.0
251.0
172.0
242.0
198.0
142.0
273.0
156.0
192.0
155.0
7.0
339.0
323.0
215.0
73.0
358.0
158.0
213.0
171.0
381.0
223.0
276.0
291.0
116.0
162.0
5.0
118.0
145.0
370.0
141.0
144.0
339.0
149.0
353.0
327.0
379.0
264.0
354.0
111.0
13.0
381.0
225.0
68.0
219.0
104.0
390.0
374.0
307.0
193.0
71.0
348.0
304.0
17.0
239.0
15.0
44.0
15.0
21.0
9.0
60.0
37.0
388.0
220.0
121.0
365.0
387.0
210.0
329.0
333.0
319.0
251.0
137.0
218.0
369.0
146.0
60.0
190.0
157.0
122.0
363.0
378.0
400.0
31.0
268.0
71.0
23.0
29.0
181.0
160.0
99.0
31.0
356.0
335.0
368.0
29.0
95.0
105.0
162.0
16.0
25.0
197.0
26.0
49.0
397.0
35.0
1.0
383.0
395.0
383.0
336.0
344.0
366.0
83.0
39.0
385.0
341.0
327.0
120.0
345.0
378.0
217.0
273.0
91.0
185.0
40.0
399.0
192.0
35.0
91.0
224.0
51.0
347.0
341.0
88.0
392.0
19.0
266.0
336.0
375.0
67.0
390.0
343.0
165.0
107.0
229.0
6.0
387.0
69.0
112.0
353.0
56.0
394.0
324.0
170.0
88.0
50.0
66.0
362.0
83.0
33.0
114.0
78.0
62.0
321.0
319.0
58.0
228.0
34.0
80.0
394.0
397.0
393.0
63.0
2.0
401.0
277.0
2.0
76.0
314.0
3.0
12.0
98.0
125.0
42.0
58.0
47.0
10.0
48.0
