6CNTZ,6CNTR,6WN,8WN,8CNTZ,8CNTR
34.0,151.0,552.45,528.02,95.0,62.0
373.0,309.0,553.33,548.66,353.0,67.0
334.0,33.0,571.39,551.67,357.0,43.0
74.0,261.0,583.85,582.07,321.0,129.0
317.0,41.0,591.05,593.23,65.0,200.0
228.0,52.0,596.51,601.89,134.0,201.0
360.0,219.0,602.62,608.19,213.0,310.0
329.0,184.0,637.15,642.92,377.0,46.0
384.0,375.0,647.35,654.28,362.0,158.0
338.0,6.0,665.6,675.4,387.0,8.0
123.0,237.0,708.15,689.48,300.0,79.0
333.0,158.0,709.31,707.57,258.0,368.0
305.0,187.0,720.11,712.33,67.0,85.0
135.0,223.0,724.2,716.82,86.0,127.0
23.0,44.0,724.73,722.48,56.0,249.0
201.0,265.0,728.77,723.61,52.0,280.0
217.0,59.0,733.09,727.26,168.0,248.0
101.0,271.0,740.23,737.6,241.0,293.0
56.0,252.0,740.62,739.18,132.0,167.0
118.0,306.0,741.3,741.11,123.0,103.0
117.0,186.0,744.31,744.79,135.0,173.0
251.0,23.0,745.64,747.05,40.0,308.0
216.0,205.0,761.42,763.17,259.0,274.0
28.0,63.0,771.77,770.19,14.0,376.0
19.0,20.0,774.44,780.61,84.0,232.0
96.0,337.0,779.46,792.8,225.0,330.0
364.0,361.0,791.96,794.31,77.0,226.0
260.0,165.0,792.55,803.74,268.0,287.0
232.0,79.0,802.06,806.14,282.0,290.0
159.0,298.0,806.15,807.89,362.0,52.0
261.0,112.0,815.49,819.1,194.0,275.0
135.0,325.0,822.63,830.01,101.0,285.0
181.0,137.0,827.46,830.15,76.0,310.0
79.0,113.0,838.35,845.24,36.0,355.0
351.0,322.0,842.22,847.0,352.0,27.0
296.0,37.0,844.05,847.44,233.0,172.0
153.0,295.0,861.74,848.19,228.0,125.0
272.0,35.0,865.75,851.36,41.0,318.0
22.0,61.0,869.93,852.65,244.0,317.0
62.0,95.0,879.51,866.98,155.0,255.0
319.0,274.0,882.97,873.18,87.0,241.0
321.0,278.0,883.49,873.83,171.0,297.0
105.0,344.0,885.52,886.93,53.0,312.0
160.0,163.0,896.08,893.05,24.0,362.0
265.0,222.0,898.7,895.6,374.0,21.0
205.0,192.0,902.3,900.99,326.0,350.0
192.0,236.0,903.09,908.4,243.0,266.0
368.0,346.0,914.02,917.36,219.0,151.0
186.0,133.0,923.05,919.98,373.0,8.0
179.0,150.0,923.56,931.93,169.0,200.0
120.0,342.0,932.8,936.57,166.0,238.0
376.0,356.0,939.08,938.52,102.0,177.0
17.0,86.0,941.44,938.64,36.0,332.0
205.0,76.0,960.34,949.73,213.0,257.0
84.0,106.0,961.25,957.9,310.0,127.0
288.0,141.0,963.3,958.48,289.0,90.0
200.0,117.0,969.53,958.75,248.0,86.0
67.0,369.0,972.67,965.05,230.0,299.0
162.0,65.0,979.28,976.16,50.0,285.0
170.0,67.0,979.97,977.71,127.0,214.0
83.0,190.0,982.48,979.58,39.0,303.0
240.0,44.0,984.15,986.27,111.0,233.0
155.0,204.0,988.78,988.56,137.0,179.0
197.0,276.0,994.37,995.31,273.0,210.0
154.0,260.0,997.14,996.4,226.0,174.0
14.0,53.0,1002.16,997.76,77.0,235.0
184.0,93.0,1004.98,1002.14,183.0,262.0
87.0,145.0,1008.28,1014.35,177.0,221.0
328.0,131.0,1015.27,1014.98,216.0,323.0
60.0,172.0,1016.2,1016.33,31.0,358.0
104.0,340.0,1019.19,1019.25,157.0,270.0
327.0,54.0,1022.97,1021.84,97.0,348.0
156.0,280.0,1025.04,1023.69,74.0,344.0
140.0,309.0,1026.38,1029.92,104.0,191.0
303.0,49.0,1028.36,1031.13,247.0,233.0
8.0,33.0,1030.83,1033.58,252.0,247.0
42.0,120.0,1034.45,1036.35,68.0,264.0
309.0,103.0,1036.0,1042.73,224.0,296.0
285.0,248.0,1042.56,1043.29,138.0,135.0
164.0,287.0,1044.83,1047.25,119.0,120.0
313.0,13.0,1047.21,1050.79,264.0,281.0
345.0,274.0,1051.54,1051.66,368.0,46.0
367.0,338.0,1053.83,1055.42,348.0,53.0
376.0,352.0,1056.07,1055.73,318.0,57.0
59.0,52.0,1058.04,1059.05,328.0,272.0
179.0,156.0,1059.55,1059.58,37.0,352.0
188.0,205.0,1065.29,1063.86,186.0,278.0
188.0,245.0,1068.57,1068.94,193.0,124.0
125.0,227.0,1071.55,1069.75,318.0,98.0
370.0,314.0,1074.98,1072.99,159.0,214.0
190.0,200.0,1077.99,1080.39,110.0,140.0
199.0,206.0,1090.51,1095.5,28.0,359.0
101.0,353.0,1099.23,1098.09,237.0,262.0
10.0,27.0,1103.13,1103.52,71.0,260.0
304.0,118.0,1105.35,1104.38,266.0,321.0
254.0,129.0,1107.75,1106.92,201.0,295.0
375.0,386.0,1115.25,1115.41,393.0,27.0
224.0,125.0,1121.12,1121.41,174.0,184.0
392.0,371.0,1123.97,1122.94,189.0,76.0
36.0,82.0,1130.01,1125.24,376.0,19.0
218.0,97.0,1142.26,1141.02,195.0,258.0
98.0,138.0,1150.16,1147.51,118.0,268.0
171.0,194.0,1164.49,1151.53,87.0,315.0
167.0,189.0,1166.08,1158.22,91.0,254.0
134.0,319.0,1180.39,1169.16,71.0,288.0
209.0,197.0,1190.53,1173.88,113.0,202.0
372.0,326.0,1193.22,1183.41,246.0,301.0
32.0,51.0,1194.86,1188.23,273.0,80.0
266.0,100.0,1196.98,1189.01,313.0,64.0
269.0,335.0,1207.0,1195.66,53.0,309.0
299.0,335.0,1207.09,1200.85,379.0,12.0
235.0,168.0,1210.52,1202.12,208.0,252.0
366.0,334.0,1212.58,1212.56,61.0,325.0
258.0,56.0,1215.75,1212.85,47.0,337.0
119.0,87.0,1220.17,1226.93,191.0,169.0
105.0,127.0,1225.29,1228.08,95.0,253.0
243.0,26.0,1229.39,1229.14,27.0,360.0
59.0,116.0,1234.95,1230.23,244.0,306.0
383.0,382.0,1235.98,1234.4,337.0,372.0
114.0,328.0,1240.52,1242.84,391.0,40.0
142.0,229.0,1246.56,1246.99,314.0,304.0
280.0,110.0,1247.73,1248.19,161.0,136.0
272.0,94.0,1248.81,1253.66,142.0,251.0
354.0,316.0,1251.64,1256.47,184.0,172.0
195.0,103.0,1254.64,1256.78,152.0,242.0
212.0,299.0,1258.58,1259.06,156.0,198.0
160.0,311.0,1259.3,1260.83,324.0,142.0
208.0,86.0,1261.98,1261.83,237.0,273.0
164.0,132.0,1263.03,1264.04,106.0,156.0
70.0,142.0,1264.62,1265.75,83.0,192.0
317.0,157.0,1268.32,1266.76,124.0,155.0
131.0,235.0,1272.11,1268.73,358.0,7.0
30.0,46.0,1273.48,1273.36,339.0,339.0
247.0,144.0,1278.1,1273.98,29.0,323.0
230.0,114.0,1279.13,1279.95,188.0,215.0
82.0,78.0,1282.96,1280.28,177.0,73.0
268.0,184.0,1284.48,1285.64,22.0,358.0
174.0,329.0,1285.27,1287.32,147.0,158.0
230.0,291.0,1285.45,1289.26,201.0,213.0
27.0,43.0,1286.26,1289.66,157.0,171.0
81.0,351.0,1288.7,1290.62,8.0,381.0
332.0,310.0,1289.75,1292.74,144.0,223.0
270.0,155.0,1290.47,1294.47,73.0,276.0
281.0,66.0,1291.45,1294.86,63.0,291.0
212.0,220.0,1294.79,1296.5,117.0,116.0
261.0,40.0,1295.53,1297.68,124.0,162.0
63.0,69.0,1297.42,1304.75,375.0,5.0
108.0,256.0,1297.72,1306.07,92.0,118.0
26.0,24.0,1306.47,1309.07,88.0,145.0
144.0,73.0,1307.08,1310.98,212.0,370.0
292.0,16.0,1316.57,1316.09,108.0,141.0
229.0,71.0,1318.34,1317.06,99.0,144.0
186.0,146.0,1319.95,1325.3,334.0,339.0
8.0,262.0,1329.08,1328.48,296.0,149.0
38.0,372.0,1333.07,1333.16,276.0,353.0
19.0,47.0,1335.98,1334.94,129.0,327.0
326.0,58.0,1337.72,1335.68,17.0,379.0
364.0,318.0,1338.71,1336.6,219.0,264.0
89.0,392.0,1342.68,1338.97,40.0,354.0
219.0,285.0,1345.3,1346.95,289.0,111.0
273.0,203.0,1350.03,1348.9,363.0,13.0
324.0,61.0,1351.0,1349.07,15.0,381.0
4.0,13.0,1352.75,1350.18,209.0,225.0
301.0,27.0,1353.25,1353.05,130.0,68.0
88.0,341.0,1356.48,1355.76,222.0,219.0
5.0,23.0,1357.02,1357.36,262.0,104.0
256.0,260.0,1358.92,1360.88,10.0,390.0
98.0,380.0,1359.63,1362.51,24.0,374.0
346.0,277.0,1360.32,1362.71,257.0,307.0
76.0,369.0,1364.16,1364.23,331.0,193.0
323.0,15.0,1365.92,1364.79,283.0,71.0
4.0,154.0,1367.09,1366.67,332.0,348.0
356.0,80.0,1375.79,1373.76,340.0,304.0
362.0,69.0,1377.28,1376.43,369.0,17.0
49.0,326.0,1380.3,1384.39,68.0,239.0
396.0,336.0,1385.95,1390.11,388.0,15.0
127.0,14.0,1387.79,1390.65,58.0,44.0
388.0,398.0,1394.53,1394.35,392.0,15.0
349.0,152.0,1402.96,1394.45,293.0,21.0
338.0,10.0,1405.07,1398.08,395.0,9.0
314.0,304.0,1407.2,1409.99,80.0,60.0
383.0,367.0,1410.12,1411.36,385.0,37.0
85.0,161.0,1411.14,1412.44,283.0,388.0
29.0,75.0,1413.02,1413.48,81.0,220.0
121.0,292.0,1414.87,1414.27,115.0,121.0
93.0,308.0,1415.85,1414.67,25.0,365.0
361.0,321.0,1417.11,1417.54,335.0,387.0
107.0,236.0,1417.34,1417.63,197.0,210.0
195.0,89.0,1417.92,1418.16,278.0,329.0
109.0,272.0,1418.41,1418.69,54.0,333.0
78.0,299.0,1419.62,1420.5,48.0,319.0
342.0,214.0,1419.78,1420.75,79.0,251.0
94.0,105.0,1420.01,1422.4,198.0,137.0
221.0,31.0,1421.89,1423.28,206.0,218.0
143.0,132.0,1423.08,1423.48,27.0,369.0
378.0,377.0,1423.52,1424.27,145.0,146.0
72.0,180.0,1423.57,1424.64,141.0,60.0
255.0,35.0,1423.72,1426.28,131.0,190.0
68.0,314.0,1425.27,1426.83,234.0,157.0
72.0,350.0,1426.88,1426.91,341.0,122.0
386.0,389.0,1428.17,1427.9,224.0,363.0
89.0,301.0,1428.29,1427.93,51.0,378.0
54.0,381.0,1429.06,1428.95,2.0,400.0
65.0,252.0,1431.1,1430.44,367.0,31.0
32.0,223.0,1431.56,1431.2,256.0,268.0
55.0,328.0,1433.68,1433.09,180.0,71.0
387.0,396.0,1435.0,1434.15,358.0,23.0
20.0,139.0,1436.33,1436.0,253.0,29.0
288.0,100.0,1436.71,1437.74,286.0,181.0
121.0,258.0,1438.43,1438.2,215.0,160.0
50.0,199.0,1439.84,1440.53,98.0,99.0
48.0,197.0,1440.09,1440.71,181.0,31.0
145.0,58.0,1440.73,1442.14,19.0,356.0
275.0,11.0,1443.53,1443.83,154.0,335.0
138.0,122.0,1444.36,1443.85,34.0,368.0
391.0,381.0,1446.16,1446.07,384.0,29.0
66.0,387.0,1446.9,1447.16,350.0,95.0
394.0,363.0,1450.18,1447.31,345.0,105.0
44.0,124.0,1451.66,1449.18,347.0,162.0
396.0,384.0,1455.13,1466.19,397.0,16.0
398.0,378.0,1473.65,1481.1,395.0,25.0
53.0,331.0,1665.4,1660.26,61.0,197.0
113.0,10.0,1666.82,1672.3,43.0,26.0
342.0,4.0,1735.99,1713.12,336.0,49.0
335.0,315.0,1762.89,1760.96,291.0,397.0
360.0,288.0,2893.4,2880.75,55.0,35.0
2.0,3.0,2899.86,2886.53,366.0,1.0
185.0,263.0,2901.09,2899.32,12.0,383.0
293.0,30.0,2901.86,2901.36,4.0,395.0
94.0,395.0,2903.72,2901.53,280.0,383.0
210.0,242.0,2903.9,2904.05,191.0,336.0
245.0,66.0,2905.13,2904.87,21.0,344.0
51.0,283.0,2905.79,2906.76,360.0,366.0
45.0,243.0,2905.97,2906.95,251.0,83.0
115.0,102.0,2906.78,2907.9,57.0,39.0
123.0,77.0,2907.17,2908.38,6.0,385.0
25.0,32.0,2907.41,2908.87,153.0,341.0
62.0,346.0,2909.67,2909.17,171.0,327.0
9.0,36.0,2911.3,2910.65,120.0,120.0
136.0,187.0,2912.94,2913.71,32.0,345.0
21.0,29.0,2913.14,2916.05,4.0,378.0
43.0,363.0,2914.6,2916.18,121.0,217.0
15.0,254.0,2915.24,2917.57,179.0,273.0
258.0,18.0,2917.31,2918.61,125.0,91.0
371.0,49.0,2917.77,2918.96,298.0,185.0
47.0,297.0,2918.5,2920.06,287.0,40.0
194.0,269.0,2919.22,2920.72,3.0,399.0
107.0,359.0,2919.6,2923.4,186.0,192.0
213.0,84.0,2920.62,2923.56,372.0,35.0
103.0,373.0,2921.42,2924.2,217.0,91.0
69.0,389.0,2921.82,2925.24,302.0,224.0
74.0,286.0,2923.22,2926.27,172.0,51.0
307.0,8.0,2925.58,2927.6,326.0,347.0
7.0,331.0,2927.28,2929.26,207.0,341.0
397.0,342.0,2928.8,2931.67,49.0,88.0
373.0,312.0,2930.13,2934.12,8.0,392.0
236.0,264.0,2930.86,2935.3,208.0,19.0
57.0,378.0,2935.62,2939.21,231.0,266.0
240.0,281.0,2935.75,2940.43,306.0,336.0
3.0,8.0,2936.61,2940.67,322.0,375.0
279.0,135.0,2938.49,2940.76,371.0,67.0
284.0,196.0,2938.58,2941.29,13.0,390.0
91.0,94.0,2940.51,2945.65,241.0,343.0
180.0,39.0,2940.58,2950.03,112.0,165.0
34.0,245.0,2941.39,2950.52,126.0,107.0
356.0,208.0,2942.2,2950.61,94.0,229.0
357.0,108.0,2942.35,2950.99,372.0,6.0
368.0,238.0,2942.57,2952.32,10.0,387.0
54.0,332.0,2946.06,2952.6,204.0,69.0
13.0,19.0,2946.47,2952.87,140.0,112.0
41.0,374.0,2951.86,2953.28,356.0,353.0
193.0,251.0,2954.19,2953.71,196.0,56.0
12.0,193.0,2954.66,2954.67,262.0,394.0
218.0,22.0,2958.73,2960.67,329.0,324.0
252.0,73.0,2961.67,2964.96,148.0,170.0
12.0,71.0,2963.44,2965.92,161.0,88.0
381.0,400.0,2963.76,2966.78,176.0,50.0
282.0,18.0,2964.33,2967.76,388.0,66.0
41.0,359.0,2965.1,2968.27,17.0,362.0
305.0,83.0,2967.72,2972.44,80.0,83.0
307.0,83.0,2967.76,2972.76,166.0,33.0
131.0,269.0,2969.69,2973.79,106.0,114.0
67.0,46.0,2973.58,2975.78,184.0,78.0
348.0,373.0,2973.6,2978.26,110.0,62.0
148.0,89.0,2974.27,2982.82,178.0,321.0
76.0,158.0,2978.0,2983.66,32.0,319.0
315.0,6.0,2981.32,2984.8,64.0,58.0
169.0,63.0,2983.82,2988.42,340.0,228.0
38.0,106.0,2988.98,2990.5,218.0,34.0
47.0,397.0,2992.91,2990.79,164.0,80.0
311.0,293.0,2994.4,2993.84,6.0,394.0
344.0,215.0,2998.1,2998.37,0.0,397.0
17.0,383.0,2998.16,3001.5,345.0,393.0
24.0,390.0,2998.4,3005.73,43.0,63.0
331.0,3.0,2999.24,3008.38,383.0,2.0
0.0,323.0,3001.26,3010.99,270.0,401.0
112.0,2.0,3009.75,3012.92,62.0,277.0
309.0,233.0,3012.26,3015.96,294.0,2.0
39.0,387.0,3015.17,3027.29,45.0,76.0
110.0,1.0,3030.97,3028.29,359.0,314.0
359.0,38.0,3033.4,3030.1,381.0,3.0
401.0,366.0,3035.66,3032.29,397.0,12.0
37.0,392.0,3037.39,3033.65,364.0,98.0
394.0,368.0,3038.88,3039.48,45.0,125.0
399.0,358.0,3045.67,3044.81,394.0,42.0
401.0,398.0,3059.39,3066.18,398.0,58.0
390.0,400.0,3062.65,3067.56,400.0,47.0
391.0,401.0,3067.14,3072.25,400.0,10.0
387.0,348.0,3080.95,3078.31,389.0,48.0
