,0
20.57,128.0
23.35,289.0
24.81,178.0
29.16,267.0
31.97,279.0
33.23,230.0
35.07,275.0
39.68,209.0
42.95,166.0
44.25,195.0
46.01,255.0
51.98,109.0
54.59,227.0
55.23,187.0
58.99,145.0
63.56,223.0
73.02,387.0
78.98,213.0
81.01,274.0
84.06,127.0
91.85,91.0
94.82,122.0
100.19,273.0
104.34,322.0
107.44,153.0
110.7,244.0
113.49,239.0
117.38,231.0
118.18,249.0
123.67,112.0
126.48,52.0
129.58,290.0
132.8,202.0
135.75,301.0
138.96,162.0
142.83,53.0
149.71,389.0
157.36,102.0
163.32,218.0
168.34,125.0
172.35,329.0
176.81,291.0
182.36,183.0
185.83,165.0
188.57,176.0
200.01,163.0
207.45,50.0
220.93,269.0
226.08,99.0
233.15,96.0
239.3,115.0
250.12,213.0
253.47,365.0
257.55,72.0
260.9,277.0
264.95,397.0
268.01,55.0
276.89,200.0
286.22,124.0
295.24,326.0
304.3,239.0
308.28,253.0
310.98,251.0
316.72,246.0
332.59,287.0
333.82,177.0
338.25,321.0
347.96,147.0
352.03,221.0
356.31,235.0
356.85,303.0
366.51,265.0
373.99,317.0
387.07,316.0
392.65,103.0
398.27,188.0
402.31,67.0
406.02,362.0
413.75,230.0
416.17,302.0
428.36,160.0
432.7,216.0
446.03,173.0
455.92,294.0
459.59,253.0
466.68,126.0
475.67,313.0
485.01,261.0
491.79,185.0
500.19,83.0
507.08,343.0
524.5,226.0
552.83,232.0
557.0,82.0
557.97,216.0
566.52,58.0
567.66,36.0
570.37,236.0
581.71,62.0
601.06,287.0
611.34,146.0
651.61,350.0
656.26,12.0
699.89,223.0
723.46,115.0
726.75,74.0
727.44,126.0
727.96,342.0
733.75,77.0
735.97,354.0
741.05,138.0
745.52,188.0
746.96,220.0
753.7,340.0
754.56,142.0
761.54,31.0
765.82,141.0
783.77,58.0
783.81,44.0
795.0,323.0
796.46,204.0
804.28,356.0
812.26,258.0
826.48,271.0
834.69,234.0
841.88,368.0
843.6,156.0
844.39,343.0
853.4,105.0
861.67,69.0
864.03,172.0
867.31,346.0
872.28,76.0
881.46,82.0
884.73,354.0
889.66,298.0
892.51,75.0
899.67,175.0
906.78,294.0
