4WN,4CNTZ,4CNTR,8WN,8CNTZ,8CNTR
1338.06,122.0,34.0,1335.68,17.0,379.0
1339.33,334.0,132.0,1336.6,219.0,264.0
1340.09,350.0,252.0,1338.97,40.0,354.0
1346.35,20.0,389.0,1346.95,289.0,111.0
1347.15,336.0,70.0,1348.9,363.0,13.0
1351.86,22.0,371.0,1349.07,15.0,381.0
1354.24,38.0,19.0,1350.18,209.0,225.0
1355.04,244.0,40.0,1353.05,130.0,68.0
1357.16,43.0,42.0,1355.76,222.0,219.0
1357.37,10.0,391.0,1357.36,262.0,104.0
1358.38,252.0,168.0,1360.88,10.0,390.0
1362.66,33.0,87.0,1362.51,24.0,374.0
1362.83,215.0,43.0,1362.71,257.0,307.0
1363.71,9.0,395.0,1364.23,331.0,193.0
1365.42,368.0,361.0,1364.79,283.0,71.0
1366.99,326.0,162.0,1366.67,332.0,348.0
1368.43,323.0,123.0,1373.76,340.0,304.0
1379.83,350.0,111.0,1376.43,369.0,17.0
1382.01,391.0,298.0,1384.39,68.0,239.0
1387.83,119.0,120.0,1390.11,388.0,15.0
1389.46,193.0,62.0,1390.65,58.0,44.0
1394.16,397.0,367.0,1394.35,392.0,15.0
1396.65,298.0,10.0,1394.45,293.0,21.0
1407.79,332.0,89.0,1398.08,395.0,9.0
1409.87,386.0,361.0,1409.99,80.0,60.0
1411.22,336.0,279.0,1411.36,385.0,37.0
1413.78,76.0,283.0,1412.44,283.0,388.0
1414.29,160.0,150.0,1413.48,81.0,220.0
1414.67,66.0,334.0,1414.27,115.0,121.0
1416.9,107.0,95.0,1414.67,25.0,365.0
1417.19,378.0,364.0,1417.54,335.0,387.0
1417.71,151.0,43.0,1417.63,197.0,210.0
1418.28,16.0,385.0,1418.16,278.0,329.0
1418.76,58.0,148.0,1418.69,54.0,333.0
1419.74,153.0,119.0,1420.5,48.0,319.0
1420.35,90.0,238.0,1420.75,79.0,251.0
1421.46,46.0,260.0,1422.4,198.0,137.0
1421.91,389.0,357.0,1423.28,206.0,218.0
1422.19,77.0,190.0,1423.48,27.0,369.0
1423.33,200.0,156.0,1424.27,145.0,146.0
1424.34,174.0,107.0,1424.64,141.0,60.0
1424.79,297.0,234.0,1426.28,131.0,190.0
1425.67,188.0,98.0,1426.83,234.0,157.0
1425.84,12.0,395.0,1426.91,341.0,122.0
1428.66,393.0,366.0,1427.9,224.0,363.0
1429.32,1.0,400.0,1427.93,51.0,378.0
1429.6,7.0,118.0,1428.95,2.0,400.0
1432.44,175.0,64.0,1430.44,367.0,31.0
1433.93,391.0,352.0,1431.2,256.0,268.0
1434.15,67.0,275.0,1433.09,180.0,71.0
1434.38,32.0,75.0,1434.15,358.0,23.0
1436.54,107.0,20.0,1436.0,253.0,29.0
1437.09,17.0,392.0,1437.74,286.0,181.0
1437.46,290.0,248.0,1438.2,215.0,160.0
1441.38,355.0,208.0,1440.53,98.0,99.0
1444.5,38.0,167.0,1440.71,181.0,31.0
1445.91,61.0,191.0,1442.14,19.0,356.0
1446.46,57.0,348.0,1443.83,154.0,335.0
1447.01,381.0,331.0,1443.85,34.0,368.0
1447.04,84.0,243.0,1446.07,384.0,29.0
1447.78,87.0,21.0,1447.16,350.0,95.0
1449.07,385.0,346.0,1447.31,345.0,105.0
1449.51,295.0,246.0,1449.18,347.0,162.0
1455.99,395.0,333.0,1466.19,397.0,16.0
1474.45,396.0,310.0,1481.1,395.0,25.0
1662.73,114.0,86.0,1660.26,61.0,197.0
1664.24,182.0,38.0,1672.3,43.0,26.0
1743.09,342.0,46.0,1713.12,336.0,49.0
1762.16,316.0,1.0,1760.96,291.0,397.0
2857.11,363.0,382.0,2880.75,55.0,35.0
2894.61,351.0,204.0,2886.53,366.0,1.0
2898.35,6.0,396.0,2899.32,12.0,383.0
2899.76,36.0,7.0,2901.36,4.0,395.0
2900.11,14.0,386.0,2901.53,280.0,383.0
2900.35,224.0,263.0,2904.05,191.0,336.0
2902.98,272.0,270.0,2904.87,21.0,344.0
2903.17,25.0,2.0,2906.76,360.0,366.0
2903.9,28.0,4.0,2906.95,251.0,83.0
2905.02,45.0,16.0,2907.9,57.0,39.0
2905.98,244.0,55.0,2908.38,6.0,385.0
2906.37,266.0,257.0,2908.87,153.0,341.0
2906.92,18.0,376.0,2909.17,171.0,327.0
2908.06,366.0,382.0,2910.65,120.0,120.0
2908.53,19.0,378.0,2913.71,32.0,345.0
2911.52,240.0,35.0,2916.05,4.0,378.0
2912.62,29.0,31.0,2916.18,121.0,217.0
2912.86,136.0,284.0,2917.57,179.0,273.0
2912.93,50.0,373.0,2918.61,125.0,91.0
2913.15,66.0,142.0,2918.96,298.0,185.0
2914.25,202.0,117.0,2920.06,287.0,40.0
2915.87,287.0,296.0,2920.72,3.0,399.0
2916.72,54.0,266.0,2923.4,186.0,192.0
2921.95,3.0,399.0,2923.56,372.0,35.0
2923.4,178.0,153.0,2924.2,217.0,91.0
2924.53,30.0,197.0,2925.24,302.0,224.0
2925.67,71.0,229.0,2926.27,172.0,51.0
2926.69,72.0,297.0,2927.6,326.0,347.0
2926.73,374.0,254.0,2929.26,207.0,341.0
2928.06,26.0,380.0,2931.67,49.0,88.0
2928.62,274.0,13.0,2934.12,8.0,392.0
2929.59,327.0,305.0,2935.3,208.0,19.0
2930.62,125.0,3.0,2939.21,231.0,266.0
2934.16,22.0,9.0,2940.43,306.0,336.0
2936.46,20.0,391.0,2940.67,322.0,375.0
2938.17,292.0,194.0,2940.76,371.0,67.0
2938.43,13.0,5.0,2941.29,13.0,390.0
2938.74,242.0,38.0,2945.65,241.0,343.0
2940.45,49.0,16.0,2950.03,112.0,165.0
2941.28,27.0,360.0,2950.52,126.0,107.0
2941.65,382.0,312.0,2950.61,94.0,229.0
2943.17,57.0,27.0,2950.99,372.0,6.0
2943.28,298.0,7.0,2952.32,10.0,387.0
2945.93,343.0,131.0,2952.6,204.0,69.0
2946.94,270.0,210.0,2952.87,140.0,112.0
2948.35,9.0,393.0,2953.28,356.0,353.0
2949.93,344.0,284.0,2953.71,196.0,56.0
2950.33,340.0,146.0,2954.67,262.0,394.0
2951.43,221.0,60.0,2960.67,329.0,324.0
2957.51,203.0,100.0,2964.96,148.0,170.0
2961.1,55.0,299.0,2965.92,161.0,88.0
2963.43,36.0,14.0,2966.78,176.0,50.0
2963.82,398.0,383.0,2967.76,388.0,66.0
2965.02,24.0,385.0,2968.27,17.0,362.0
2967.04,249.0,154.0,2972.44,80.0,83.0
2969.48,121.0,26.0,2972.76,166.0,33.0
2970.5,230.0,63.0,2973.79,106.0,114.0
2970.73,283.0,171.0,2975.78,184.0,78.0
2971.7,383.0,372.0,2978.26,110.0,62.0
2973.7,99.0,265.0,2982.82,178.0,321.0
2974.53,120.0,47.0,2983.66,32.0,319.0
2981.27,268.0,12.0,2984.8,64.0,58.0
2982.72,82.0,244.0,2988.42,340.0,228.0
2983.44,124.0,28.0,2990.5,218.0,34.0
2991.67,4.0,399.0,2990.79,164.0,80.0
2993.41,311.0,193.0,2993.84,6.0,394.0
2994.42,5.0,99.0,2998.37,0.0,397.0
2998.0,339.0,18.0,3001.5,345.0,393.0
2999.52,1.0,402.0,3005.73,43.0,63.0
3001.24,5.0,93.0,3008.38,383.0,2.0
3001.94,300.0,1.0,3010.99,270.0,401.0
3007.35,341.0,281.0,3012.92,62.0,277.0
3012.7,337.0,40.0,3015.96,294.0,2.0
3018.46,196.0,28.0,3027.29,45.0,76.0
3022.76,96.0,33.0,3028.29,359.0,314.0
3034.25,396.0,270.0,3030.1,381.0,3.0
3041.31,389.0,337.0,3032.29,397.0,12.0
3044.4,392.0,308.0,3033.65,364.0,98.0
3045.74,232.0,59.0,3039.48,45.0,125.0
3047.84,127.0,24.0,3044.81,394.0,42.0
3058.83,401.0,323.0,3066.18,398.0,58.0
3064.25,400.0,374.0,3067.56,400.0,47.0
3065.97,401.0,376.0,3072.25,400.0,10.0
3084.76,386.0,350.0,3078.31,389.0,48.0
