0,3
0.0,0.0
383.0,383.0
9.0,9.0
392.0,391.0
400.0,401.0
42.0,41.0
61.0,59.0
380.0,382.0
370.0,372.0
7.0,7.0
36.0,34.0
388.0,386.0
360.0,360.0
355.0,356.0
30.0,29.0
106.0,107.0
70.0,72.0
46.0,47.0
395.0,398.0
308.0,305.0
201.0,199.0
68.0,65.0
373.0,376.0
236.0,238.0
309.0,307.0
121.0,121.0
393.0,396.0
179.0,179.0
10.0,13.0
3.0,0.0
20.0,20.0
160.0,164.0
72.0,76.0
317.0,314.0
49.0,50.0
334.0,330.0
156.0,160.0
291.0,287.0
158.0,154.0
219.0,218.0
92.0,88.0
70.0,68.0
321.0,317.0
94.0,98.0
275.0,279.0
206.0,210.0
320.0,317.0
350.0,353.0
4.0,8.0
163.0,159.0
63.0,62.0
52.0,54.0
363.0,368.0
99.0,94.0
28.0,23.0
23.0,27.0
145.0,144.0
378.0,383.0
338.0,343.0
182.0,180.0
76.0,81.0
185.0,181.0
48.0,43.0
46.0,47.0
84.0,89.0
133.0,129.0
394.0,394.0
146.0,143.0
207.0,201.0
261.0,255.0
55.0,51.0
142.0,136.0
391.0,397.0
178.0,184.0
96.0,94.0
189.0,195.0
343.0,344.0
40.0,45.0
9.0,15.0
158.0,160.0
145.0,143.0
66.0,67.0
369.0,376.0
20.0,26.0
114.0,114.0
94.0,99.0
139.0,132.0
151.0,151.0
25.0,32.0
66.0,63.0
304.0,301.0
384.0,392.0
256.0,261.0
297.0,290.0
311.0,304.0
107.0,115.0
133.0,138.0
248.0,256.0
211.0,203.0
366.0,371.0
118.0,109.0
370.0,361.0
21.0,30.0
194.0,185.0
397.0,388.0
377.0,368.0
385.0,394.0
195.0,197.0
331.0,340.0
72.0,78.0
323.0,328.0
245.0,243.0
130.0,131.0
399.0,390.0
118.0,118.0
360.0,353.0
281.0,272.0
98.0,89.0
234.0,240.0
228.0,229.0
173.0,164.0
245.0,244.0
335.0,342.0
102.0,101.0
256.0,253.0
14.0,21.0
62.0,70.0
51.0,56.0
397.0,387.0
231.0,240.0
35.0,25.0
374.0,364.0
111.0,121.0
283.0,293.0
189.0,199.0
305.0,300.0
263.0,271.0
206.0,215.0
103.0,95.0
209.0,212.0
160.0,168.0
220.0,213.0
222.0,212.0
270.0,260.0
346.0,350.0
80.0,87.0
358.0,360.0
16.0,12.0
362.0,351.0
389.0,378.0
286.0,297.0
318.0,307.0
110.0,101.0
388.0,399.0
151.0,148.0
123.0,126.0
329.0,340.0
218.0,207.0
109.0,98.0
104.0,105.0
337.0,346.0
379.0,367.0
76.0,67.0
47.0,59.0
113.0,120.0
57.0,69.0
355.0,366.0
242.0,251.0
293.0,281.0
289.0,288.0
5.0,12.0
357.0,357.0
274.0,284.0
392.0,381.0
165.0,162.0
377.0,364.0
138.0,125.0
55.0,57.0
299.0,311.0
267.0,265.0
335.0,329.0
341.0,331.0
285.0,292.0
90.0,82.0
382.0,396.0
368.0,362.0
120.0,134.0
387.0,401.0
277.0,263.0
262.0,276.0
205.0,198.0
125.0,112.0
339.0,334.0
351.0,347.0
51.0,38.0
210.0,216.0
220.0,221.0
250.0,264.0
278.0,293.0
316.0,325.0
115.0,108.0
171.0,156.0
168.0,179.0
182.0,195.0
87.0,84.0
253.0,237.0
249.0,250.0
166.0,155.0
33.0,49.0
265.0,278.0
7.0,17.0
230.0,218.0
239.0,247.0
58.0,41.0
228.0,230.0
102.0,96.0
177.0,169.0
123.0,140.0
312.0,294.0
216.0,234.0
176.0,158.0
366.0,384.0
180.0,170.0
193.0,209.0
212.0,223.0
148.0,162.0
84.0,66.0
17.0,3.0
79.0,79.0
252.0,247.0
301.0,311.0
141.0,153.0
82.0,74.0
65.0,76.0
373.0,354.0
224.0,242.0
155.0,169.0
169.0,177.0
14.0,4.0
264.0,252.0
235.0,249.0
242.0,226.0
137.0,119.0
154.0,174.0
255.0,275.0
316.0,313.0
357.0,337.0
143.0,131.0
272.0,285.0
63.0,83.0
31.0,14.0
204.0,193.0
237.0,254.0
33.0,54.0
91.0,113.0
293.0,314.0
286.0,285.0
239.0,219.0
268.0,282.0
191.0,183.0
135.0,117.0
168.0,145.0
295.0,273.0
298.0,290.0
11.0,19.0
299.0,323.0
282.0,258.0
346.0,370.0
116.0,104.0
240.0,230.0
324.0,323.0
260.0,275.0
340.0,359.0
353.0,342.0
327.0,305.0
325.0,299.0
183.0,209.0
216.0,190.0
142.0,167.0
246.0,272.0
16.0,34.0
225.0,205.0
2.0,24.0
120.0,93.0
214.0,188.0
307.0,335.0
171.0,192.0
275.0,301.0
73.0,77.0
126.0,127.0
107.0,135.0
260.0,288.0
25.0,48.0
188.0,217.0
289.0,319.0
208.0,232.0
266.0,254.0
214.0,244.0
96.0,110.0
331.0,321.0
58.0,38.0
162.0,186.0
38.0,5.0
41.0,74.0
153.0,123.0
199.0,223.0
202.0,176.0
13.0,44.0
31.0,2.0
44.0,28.0
174.0,208.0
125.0,155.0
244.0,224.0
154.0,186.0
98.0,72.0
150.0,128.0
1.0,37.0
80.0,105.0
200.0,235.0
53.0,60.0
77.0,39.0
85.0,123.0
162.0,188.0
322.0,297.0
18.0,32.0
175.0,171.0
398.0,373.0
270.0,309.0
272.0,231.0
375.0,332.0
137.0,175.0
310.0,321.0
225.0,261.0
192.0,173.0
364.0,319.0
129.0,142.0
27.0,19.0
128.0,147.0
81.0,85.0
333.0,380.0
39.0,91.0
252.0,303.0
230.0,200.0
0.0,53.0
201.0,191.0
232.0,236.0
59.0,4.0
284.0,338.0
344.0,338.0
191.0,138.0
89.0,135.0
314.0,375.0
248.0,309.0
112.0,62.0
92.0,36.0
147.0,205.0
327.0,379.0
40.0,103.0
295.0,226.0
292.0,333.0
185.0,127.0
257.0,228.0
280.0,349.0
304.0,373.0
349.0,280.0
36.0,107.0
186.0,258.0
311.0,345.0
68.0,55.0
372.0,356.0
353.0,269.0
236.0,327.0
329.0,263.0
197.0,296.0
128.0,194.0
278.0,221.0
136.0,42.0
343.0,236.0
259.0,140.0
132.0,10.0
288.0,165.0
165.0,22.0
115.0,266.0
352.0,202.0
175.0,270.0
300.0,150.0
