,0,0
25.15,231.0,3.7127837383305606
28.0,247.0,3.7658263162220877
31.07,212.0,3.65715537690189
32.7,267.0,3.8476356712570094
34.31,255.0,3.80006902622868
36.55,303.0,4.128981296150974
39.11,266.0,3.842323301517648
41.48,226.0,3.688716600607878
42.66,234.0,3.71867141029938
48.67,209.0,3.6538144917643294
50.83,241.0,3.73436547850546
53.6,192.0,3.620689436627067
57.42,201.0,3.635660463310496
60.15,140.0,3.4144237056757576
65.09,166.0,3.5201046147606188
66.69,188.0,3.5954317154128237
75.56,286.0,3.928983778114845
77.16,164.0,3.5158599407679914
85.3,217.0,3.6702363009105157
88.27,173.0,3.539470799018527
93.44,171.0,3.5373019653519435
96.99,147.0,3.456287242961978
100.7,249.0,3.769219283152663
108.42,257.0,3.807510076533332
113.72,319.0,4.335592353178173
114.88,211.0,3.655549031083632
121.01,116.0,3.318103500827003
122.66,56.0,3.070894416129581
124.94,122.0,3.350256508738122
126.42,125.0,3.3606398468387915
129.42,321.0,4.351221407558789
134.01,255.0,3.792533400785572
137.75,181.0,3.5588437741589574
143.36,149.0,3.4594342924591754
148.55,176.0,3.539915620711011
150.86,129.0,3.371605095096769
153.75,120.0,3.344670483825701
154.87,307.0,4.150719136260679
161.44,282.0,3.9160935108787234
166.38,169.0,3.5269393736704764
181.18,178.0,3.5474482851720976
182.84,246.0,3.761671408957506
191.5,218.0,3.6705889858259324
194.15,208.0,3.651502165450435
204.21,213.0,3.6608961010803873
212.58,160.0,3.50571432101298
222.28,212.0,3.6588002858339834
226.75,126.0,3.364679743767385
232.67,182.0,3.574471342912476
239.64,241.0,3.7391243306883473
240.16,182.0,3.5726311316730595
248.61,343.0,4.634162029321097
254.0,136.0,3.403701168233386
262.83,361.0,4.798940706811257
266.0,202.0,3.6357254674972874
267.44,174.0,3.5395758642378006
278.07,107.0,3.293677770043541
282.41,150.0,3.4668723321755643
289.58,145.0,3.441834058807166
296.52,224.0,3.6882779333338784
300.77,227.0,3.690770307573332
303.45,354.0,4.739774019397416
308.65,230.0,3.69858107589012
309.76,305.0,4.145927327287636
313.02,282.0,3.923919187102905
323.07,91.0,3.234202270705641
335.27,293.0,4.006192469942962
345.36,216.0,3.667184218151249
354.54,230.0,3.69704497444924
357.54,356.0,4.73985415445801
367.79,112.0,3.3113717054419864
375.16,350.0,4.681517414332099
381.15,159.0,3.4999616045890667
