3WN,3CNTZ,3CNTR,10WN,10CNTZ,10CNTR
1082.47,217.0,305.0,1078.32,194.0,198.0
1085.25,60.0,314.0,1085.14,106.0,328.0
1096.27,10.0,110.0,1094.48,64.0,244.0
1102.68,136.0,253.0,1095.05,121.0,234.0
1104.7,133.0,284.0,1097.1,134.0,221.0
1106.95,206.0,269.0,1098.23,145.0,268.0
1108.76,374.0,38.0,1106.07,326.0,230.0
1113.69,292.0,213.0,1117.42,390.0,11.0
1120.28,201.0,234.0,1119.05,387.0,19.0
1122.1,362.0,54.0,1125.74,175.0,215.0
1124.33,261.0,202.0,1127.83,173.0,194.0
1134.86,241.0,243.0,1135.53,283.0,126.0
1138.15,268.0,190.0,1144.03,219.0,303.0
1153.87,266.0,196.0,1155.69,16.0,307.0
1156.31,52.0,169.0,1156.9,60.0,181.0
1160.55,179.0,292.0,1173.29,124.0,133.0
1164.19,59.0,256.0,1178.83,129.0,377.0
1175.81,212.0,151.0,1184.15,261.0,53.0
1182.67,63.0,316.0,1193.46,382.0,16.0
1188.8,379.0,53.0,1198.55,179.0,264.0
1194.14,354.0,63.0,1200.61,186.0,235.0
1194.88,356.0,62.0,1207.18,177.0,229.0
1202.76,55.0,352.0,1207.6,342.0,52.0
1211.11,121.0,210.0,1208.47,158.0,264.0
1220.73,1.0,50.0,1213.37,48.0,319.0
1225.82,351.0,107.0,1228.52,132.0,249.0
1228.2,308.0,193.0,1233.25,196.0,362.0
1228.97,48.0,324.0,1238.57,225.0,159.0
1234.66,78.0,356.0,1240.41,346.0,72.0
1236.71,345.0,96.0,1240.43,212.0,263.0
1237.03,276.0,205.0,1241.51,318.0,268.0
1241.34,307.0,260.0,1246.59,90.0,306.0
1242.69,340.0,183.0,1248.36,236.0,98.0
1248.41,98.0,343.0,1249.32,109.0,300.0
1249.14,354.0,186.0,1250.76,303.0,139.0
1251.09,52.0,341.0,1251.69,295.0,87.0
1251.99,233.0,196.0,1255.55,323.0,110.0
1255.37,24.0,236.0,1257.22,135.0,297.0
1264.33,295.0,206.0,1261.44,295.0,297.0
1264.54,296.0,251.0,1265.18,161.0,128.0
1267.09,159.0,246.0,1266.15,202.0,344.0
1267.7,16.0,93.0,1269.5,213.0,131.0
1270.08,173.0,286.0,1274.08,44.0,260.0
1273.31,281.0,272.0,1274.3,34.0,224.0
1274.02,136.0,319.0,1277.62,202.0,270.0
1275.73,36.0,136.0,1282.1,81.0,347.0
1278.17,96.0,336.0,1282.37,17.0,360.0
1286.99,377.0,70.0,1285.2,227.0,124.0
1287.35,103.0,362.0,1287.19,47.0,271.0
1287.9,33.0,21.0,1288.58,167.0,341.0
1288.85,121.0,327.0,1290.01,222.0,90.0
1289.53,210.0,113.0,1292.04,142.0,187.0
1290.81,300.0,297.0,1292.51,156.0,310.0
1293.53,24.0,105.0,1295.5,316.0,164.0
1295.21,260.0,119.0,1296.5,81.0,285.0
1298.96,175.0,327.0,1298.1,207.0,93.0
1300.56,189.0,59.0,1299.24,313.0,77.0
1303.54,186.0,52.0,1300.32,353.0,36.0
1310.13,307.0,224.0,1303.93,99.0,299.0
1310.66,105.0,371.0,1306.55,83.0,133.0
1311.17,16.0,47.0,1308.22,69.0,355.0
1314.34,198.0,35.0,1311.61,163.0,301.0
1317.52,64.0,386.0,1313.39,230.0,49.0
1328.84,102.0,394.0,1315.15,88.0,277.0
1329.8,258.0,149.0,1319.26,275.0,96.0
1329.97,84.0,74.0,1329.71,344.0,208.0
1334.2,382.0,104.0,1337.04,39.0,198.0
1337.19,74.0,350.0,1339.5,293.0,151.0
1337.39,248.0,348.0,1340.95,67.0,61.0
1337.88,193.0,353.0,1341.82,320.0,185.0
1339.58,313.0,282.0,1348.01,43.0,327.0
1348.35,7.0,46.0,1350.53,104.0,349.0
1349.61,87.0,373.0,1352.92,76.0,327.0
1352.32,220.0,322.0,1354.29,288.0,113.0
1353.87,171.0,172.0,1355.31,324.0,142.0
1357.02,367.0,147.0,1355.64,358.0,42.0
1357.1,23.0,33.0,1358.31,9.0,288.0
1358.68,210.0,223.0,1358.67,36.0,395.0
1360.08,154.0,354.0,1360.47,134.0,275.0
1361.87,281.0,183.0,1360.65,130.0,284.0
1362.82,80.0,366.0,1361.87,179.0,262.0
1363.23,254.0,249.0,1362.33,45.0,289.0
1365.47,54.0,343.0,1363.14,78.0,379.0
1369.36,328.0,127.0,1374.05,388.0,41.0
1379.73,322.0,217.0,1376.64,365.0,116.0
1381.33,30.0,395.0,1385.14,110.0,388.0
1383.35,392.0,4.0,1386.8,380.0,22.0
1386.86,199.0,57.0,1387.6,168.0,73.0
1391.09,397.0,12.0,1393.78,394.0,4.0
1393.15,384.0,7.0,1396.37,380.0,9.0
1395.57,226.0,49.0,1405.08,199.0,18.0
1407.0,321.0,42.0,1410.43,333.0,365.0
1408.64,349.0,36.0,1412.41,186.0,230.0
1408.83,336.0,36.0,1412.55,340.0,69.0
1412.93,342.0,167.0,1413.26,310.0,254.0
1414.39,269.0,159.0,1414.34,58.0,312.0
1415.47,44.0,89.0,1415.22,353.0,60.0
1415.61,224.0,142.0,1416.31,22.0,355.0
1416.27,195.0,157.0,1418.0,50.0,219.0
1416.47,78.0,312.0,1418.37,361.0,27.0
1417.69,107.0,382.0,1418.48,156.0,165.0
1418.38,71.0,245.0,1419.24,302.0,163.0
1419.1,33.0,270.0,1419.84,84.0,333.0
1419.93,93.0,188.0,1421.72,253.0,81.0
1421.11,65.0,276.0,1422.45,57.0,281.0
1421.93,47.0,383.0,1423.47,79.0,364.0
1422.72,389.0,19.0,1425.31,33.0,330.0
1423.95,133.0,95.0,1426.07,359.0,38.0
1425.73,215.0,254.0,1426.55,331.0,72.0
1426.02,109.0,260.0,1427.13,59.0,291.0
1427.53,367.0,69.0,1427.87,31.0,274.0
1427.64,152.0,288.0,1428.88,49.0,343.0
1428.36,82.0,368.0,1429.4,3.0,320.0
1428.41,98.0,179.0,1429.8,137.0,385.0
1429.66,276.0,153.0,1430.02,88.0,388.0
1432.33,373.0,68.0,1430.62,366.0,38.0
1432.35,116.0,364.0,1430.96,273.0,144.0
1432.69,111.0,390.0,1431.97,98.0,220.0
1434.06,46.0,103.0,1434.09,310.0,103.0
1436.45,390.0,44.0,1434.19,92.0,136.0
1437.26,219.0,140.0,1436.21,305.0,106.0
1437.71,62.0,317.0,1439.34,392.0,21.0
1439.62,92.0,110.0,1439.75,59.0,366.0
1439.99,167.0,158.0,1440.97,61.0,345.0
1441.12,130.0,395.0,1442.62,6.0,309.0
1444.53,29.0,22.0,1445.06,12.0,266.0
1445.4,86.0,360.0,1445.65,392.0,15.0
1446.15,171.0,300.0,1445.88,240.0,174.0
1447.82,336.0,77.0,1446.13,252.0,147.0
1447.91,358.0,48.0,1446.29,51.0,385.0
1456.45,395.0,10.0,1448.86,396.0,19.0
1471.39,396.0,4.0,1474.35,398.0,27.0
1661.17,17.0,398.0,1659.89,164.0,78.0
1666.89,172.0,64.0,1662.36,107.0,393.0
1746.45,333.0,106.0,1719.73,361.0,56.0
1749.9,283.0,166.0,1761.39,322.0,391.0
2880.0,379.0,335.0,2867.51,374.0,8.0
2899.6,116.0,11.0,2893.73,220.0,15.0
2899.93,8.0,319.0,2897.1,300.0,65.0
2901.0,139.0,80.0,2900.3,8.0,387.0
2901.18,51.0,16.0,2900.71,174.0,287.0
2902.06,126.0,348.0,2901.54,376.0,10.0
2902.75,122.0,376.0,2901.88,14.0,372.0
2904.45,100.0,391.0,2903.85,10.0,375.0
2905.51,144.0,232.0,2907.03,228.0,239.0
2905.77,309.0,329.0,2907.6,22.0,390.0
2906.28,6.0,5.0,2909.15,235.0,94.0
2908.83,3.0,71.0,2909.69,18.0,80.0
2909.91,1.0,24.0,2910.38,199.0,363.0
2910.46,279.0,331.0,2912.21,25.0,174.0
2910.77,118.0,377.0,2912.81,30.0,204.0
2913.28,151.0,38.0,2913.84,11.0,323.0
2914.17,298.0,216.0,2914.24,40.0,381.0
2914.89,56.0,379.0,2914.67,69.0,123.0
2916.04,75.0,397.0,2915.49,51.0,172.0
2918.76,11.0,32.0,2915.77,298.0,312.0
2921.77,113.0,345.0,2917.53,193.0,305.0
2921.98,371.0,326.0,2921.41,56.0,399.0
2924.35,19.0,393.0,2921.58,93.0,111.0
2925.86,86.0,388.0,2921.85,234.0,85.0
2925.88,58.0,379.0,2922.46,4.0,357.0
2926.73,270.0,265.0,2922.76,184.0,389.0
2929.68,21.0,164.0,2923.03,292.0,315.0
2930.7,181.0,339.0,2923.6,34.0,180.0
2932.61,245.0,60.0,2924.7,322.0,317.0
2936.64,313.0,257.0,2926.39,42.0,76.0
2936.87,19.0,17.0,2927.56,280.0,116.0
2937.51,113.0,357.0,2934.24,5.0,337.0
2938.56,141.0,306.0,2936.93,14.0,379.0
2939.67,205.0,245.0,2936.99,379.0,42.0
2940.49,325.0,269.0,2938.02,312.0,47.0
2942.57,325.0,181.0,2939.98,242.0,237.0
2944.28,250.0,113.0,2940.94,26.0,381.0
2944.46,43.0,16.0,2941.87,18.0,359.0
2946.49,128.0,76.0,2942.69,250.0,213.0
2947.44,89.0,351.0,2943.69,273.0,58.0
2947.65,10.0,76.0,2944.58,231.0,352.0
2947.88,374.0,144.0,2948.83,28.0,108.0
2949.32,101.0,384.0,2949.91,339.0,392.0
2951.22,317.0,337.0,2953.51,343.0,257.0
2954.05,332.0,256.0,2955.74,216.0,273.0
2954.56,82.0,390.0,2956.73,9.0,351.0
2957.06,111.0,267.0,2957.26,20.0,337.0
2957.86,284.0,302.0,2961.32,21.0,148.0
2958.17,36.0,57.0,2962.1,37.0,190.0
2960.15,333.0,117.0,2962.44,394.0,34.0
2960.97,90.0,371.0,2964.57,314.0,88.0
2962.39,39.0,192.0,2965.93,383.0,4.0
2964.47,394.0,3.0,2966.56,251.0,54.0
2965.45,400.0,13.0,2968.6,172.0,223.0
2968.53,154.0,295.0,2968.97,200.0,88.0
2970.03,195.0,43.0,2970.16,334.0,151.0
2972.26,253.0,48.0,2972.46,122.0,272.0
2972.32,331.0,30.0,2972.92,73.0,163.0
2973.86,130.0,301.0,2973.54,384.0,3.0
2974.74,70.0,333.0,2975.97,116.0,33.0
2977.95,266.0,33.0,2976.86,113.0,28.0
2980.97,305.0,100.0,2980.63,67.0,31.0
2982.31,285.0,40.0,2987.33,290.0,54.0
2985.55,235.0,25.0,2989.48,103.0,130.0
2985.69,227.0,83.0,2991.19,317.0,140.0
2994.05,94.0,401.0,2993.04,23.0,400.0
2995.0,7.0,375.0,2993.52,1.0,373.0
2996.35,337.0,296.0,2997.5,28.0,401.0
2999.36,4.0,200.0,2999.23,1.0,278.0
3002.62,102.0,400.0,3003.05,357.0,207.0
3005.64,141.0,128.0,3007.48,349.0,397.0
3007.19,4.0,133.0,3012.45,351.0,59.0
3015.74,342.0,15.0,3013.72,177.0,243.0
3017.79,25.0,398.0,3016.99,116.0,399.0
3026.86,288.0,297.0,3024.58,282.0,377.0
3027.89,146.0,118.0,3037.75,399.0,36.0
3037.2,382.0,85.0,3041.91,149.0,353.0
3044.42,38.0,400.0,3042.39,117.0,397.0
3059.73,402.0,12.0,3062.23,401.0,6.0
3065.3,401.0,18.0,3069.88,396.0,45.0
3072.32,397.0,22.0,3070.75,402.0,1.0
3078.85,392.0,2.0,3082.65,390.0,58.0
3088.34,399.0,6.0,3093.64,399.0,13.0
3099.62,385.0,0.0,3104.12,375.0,1.0
