3CNTZ,3CNTR,3WN,10WN,10CNTZ,10CNTR
43.0,238.0,510.94,516.51,37.0,375.0
244.0,84.0,514.86,548.65,77.0,370.0
26.0,381.0,534.17,549.76,86.0,95.0
286.0,96.0,558.92,561.16,372.0,23.0
387.0,28.0,578.68,579.63,101.0,362.0
326.0,102.0,593.72,584.51,332.0,109.0
357.0,132.0,605.2,597.3,218.0,51.0
40.0,386.0,605.6,612.53,330.0,213.0
214.0,63.0,617.55,632.53,363.0,80.0
314.0,176.0,660.02,644.22,345.0,140.0
387.0,26.0,673.39,658.28,388.0,8.0
291.0,222.0,683.44,671.02,345.0,190.0
183.0,79.0,698.96,701.94,93.0,94.0
321.0,198.0,709.03,711.94,102.0,179.0
319.0,200.0,714.89,715.86,284.0,266.0
303.0,187.0,721.48,720.06,306.0,228.0
49.0,362.0,722.11,725.58,30.0,357.0
124.0,366.0,728.02,728.43,71.0,368.0
12.0,87.0,728.72,729.93,271.0,106.0
94.0,345.0,734.05,732.25,98.0,324.0
27.0,156.0,741.75,737.37,113.0,316.0
159.0,209.0,747.14,739.73,54.0,368.0
247.0,330.0,753.75,751.06,157.0,292.0
157.0,355.0,755.15,753.0,214.0,175.0
35.0,237.0,758.53,763.11,127.0,346.0
165.0,286.0,765.05,772.79,107.0,256.0
76.0,338.0,767.08,778.21,175.0,359.0
15.0,116.0,779.3,786.78,111.0,208.0
293.0,248.0,792.79,798.91,386.0,13.0
378.0,31.0,796.65,801.24,270.0,172.0
234.0,280.0,798.5,803.46,297.0,215.0
300.0,265.0,813.61,808.22,78.0,294.0
176.0,359.0,823.37,816.06,224.0,157.0
196.0,346.0,828.47,828.63,180.0,211.0
185.0,218.0,835.27,829.51,75.0,348.0
21.0,86.0,835.93,835.04,293.0,65.0
289.0,187.0,837.6,835.42,54.0,321.0
363.0,99.0,838.33,836.22,298.0,71.0
283.0,204.0,851.79,847.15,86.0,314.0
69.0,369.0,855.85,847.26,90.0,334.0
77.0,240.0,862.67,856.31,244.0,119.0
96.0,298.0,863.28,862.71,63.0,344.0
259.0,294.0,865.81,869.58,209.0,137.0
237.0,144.0,874.3,872.52,137.0,261.0
114.0,338.0,885.34,888.56,122.0,310.0
380.0,42.0,894.93,890.47,367.0,25.0
165.0,308.0,897.75,893.17,203.0,254.0
169.0,213.0,902.84,898.04,221.0,285.0
152.0,304.0,907.37,905.95,233.0,258.0
187.0,273.0,915.71,911.72,197.0,306.0
369.0,56.0,918.75,919.14,349.0,49.0
184.0,243.0,923.06,919.74,223.0,246.0
41.0,154.0,929.54,928.83,244.0,170.0
145.0,322.0,935.82,929.42,169.0,209.0
388.0,29.0,940.03,931.08,111.0,282.0
224.0,277.0,943.22,948.92,382.0,7.0
229.0,318.0,950.15,950.93,53.0,295.0
14.0,123.0,950.43,952.22,149.0,185.0
70.0,359.0,964.55,965.15,152.0,158.0
229.0,281.0,966.16,971.1,191.0,169.0
110.0,388.0,973.03,971.44,102.0,374.0
264.0,263.0,974.57,976.88,190.0,155.0
203.0,283.0,976.53,980.39,125.0,395.0
128.0,367.0,979.1,982.25,171.0,352.0
208.0,241.0,986.51,991.85,96.0,339.0
31.0,78.0,996.8,992.39,238.0,200.0
156.0,223.0,997.92,993.43,229.0,127.0
254.0,252.0,999.71,1005.92,181.0,319.0
290.0,175.0,1002.08,1007.37,140.0,331.0
46.0,341.0,1006.84,1009.2,234.0,232.0
237.0,150.0,1008.93,1009.91,45.0,304.0
73.0,91.0,1009.61,1010.81,263.0,248.0
138.0,240.0,1011.92,1017.4,25.0,325.0
120.0,332.0,1017.76,1022.6,83.0,252.0
339.0,135.0,1021.49,1024.23,66.0,216.0
54.0,364.0,1035.5,1026.36,336.0,89.0
275.0,233.0,1036.71,1029.77,155.0,146.0
385.0,9.0,1038.95,1030.76,118.0,340.0
59.0,227.0,1039.4,1035.09,70.0,211.0
192.0,280.0,1041.7,1040.6,189.0,278.0
67.0,288.0,1044.51,1041.09,266.0,200.0
198.0,125.0,1045.46,1042.14,260.0,188.0
30.0,85.0,1048.9,1045.32,351.0,40.0
190.0,329.0,1053.23,1045.5,287.0,69.0
107.0,267.0,1054.84,1049.92,207.0,252.0
347.0,135.0,1058.12,1050.39,315.0,135.0
360.0,98.0,1059.77,1052.2,337.0,109.0
316.0,182.0,1064.69,1053.99,248.0,332.0
335.0,168.0,1065.89,1057.02,318.0,120.0
66.0,275.0,1068.82,1069.42,377.0,25.0
364.0,65.0,1070.7,1071.79,63.0,123.0
217.0,305.0,1082.47,1078.32,194.0,198.0
60.0,314.0,1085.25,1085.14,106.0,328.0
10.0,110.0,1096.27,1094.48,64.0,244.0
136.0,253.0,1102.68,1095.05,121.0,234.0
133.0,284.0,1104.7,1097.1,134.0,221.0
206.0,269.0,1106.95,1098.23,145.0,268.0
374.0,38.0,1108.76,1106.07,326.0,230.0
292.0,213.0,1113.69,1117.42,390.0,11.0
201.0,234.0,1120.28,1119.05,387.0,19.0
362.0,54.0,1122.1,1125.74,175.0,215.0
261.0,202.0,1124.33,1127.83,173.0,194.0
241.0,243.0,1134.86,1135.53,283.0,126.0
268.0,190.0,1138.15,1144.03,219.0,303.0
266.0,196.0,1153.87,1155.69,16.0,307.0
52.0,169.0,1156.31,1156.9,60.0,181.0
179.0,292.0,1160.55,1173.29,124.0,133.0
59.0,256.0,1164.19,1178.83,129.0,377.0
212.0,151.0,1175.81,1184.15,261.0,53.0
63.0,316.0,1182.67,1193.46,382.0,16.0
379.0,53.0,1188.8,1198.55,179.0,264.0
354.0,63.0,1194.14,1200.61,186.0,235.0
356.0,62.0,1194.88,1207.18,177.0,229.0
55.0,352.0,1202.76,1207.6,342.0,52.0
121.0,210.0,1211.11,1208.47,158.0,264.0
1.0,50.0,1220.73,1213.37,48.0,319.0
351.0,107.0,1225.82,1228.52,132.0,249.0
308.0,193.0,1228.2,1233.25,196.0,362.0
48.0,324.0,1228.97,1238.57,225.0,159.0
78.0,356.0,1234.66,1240.41,346.0,72.0
345.0,96.0,1236.71,1240.43,212.0,263.0
276.0,205.0,1237.03,1241.51,318.0,268.0
307.0,260.0,1241.34,1246.59,90.0,306.0
340.0,183.0,1242.69,1248.36,236.0,98.0
98.0,343.0,1248.41,1249.32,109.0,300.0
354.0,186.0,1249.14,1250.76,303.0,139.0
52.0,341.0,1251.09,1251.69,295.0,87.0
233.0,196.0,1251.99,1255.55,323.0,110.0
24.0,236.0,1255.37,1257.22,135.0,297.0
295.0,206.0,1264.33,1261.44,295.0,297.0
296.0,251.0,1264.54,1265.18,161.0,128.0
159.0,246.0,1267.09,1266.15,202.0,344.0
16.0,93.0,1267.7,1269.5,213.0,131.0
173.0,286.0,1270.08,1274.08,44.0,260.0
281.0,272.0,1273.31,1274.3,34.0,224.0
136.0,319.0,1274.02,1277.62,202.0,270.0
36.0,136.0,1275.73,1282.1,81.0,347.0
96.0,336.0,1278.17,1282.37,17.0,360.0
377.0,70.0,1286.99,1285.2,227.0,124.0
103.0,362.0,1287.35,1287.19,47.0,271.0
33.0,21.0,1287.9,1288.58,167.0,341.0
121.0,327.0,1288.85,1290.01,222.0,90.0
210.0,113.0,1289.53,1292.04,142.0,187.0
300.0,297.0,1290.81,1292.51,156.0,310.0
24.0,105.0,1293.53,1295.5,316.0,164.0
260.0,119.0,1295.21,1296.5,81.0,285.0
175.0,327.0,1298.96,1298.1,207.0,93.0
189.0,59.0,1300.56,1299.24,313.0,77.0
186.0,52.0,1303.54,1300.32,353.0,36.0
307.0,224.0,1310.13,1303.93,99.0,299.0
105.0,371.0,1310.66,1306.55,83.0,133.0
16.0,47.0,1311.17,1308.22,69.0,355.0
198.0,35.0,1314.34,1311.61,163.0,301.0
64.0,386.0,1317.52,1313.39,230.0,49.0
102.0,394.0,1328.84,1315.15,88.0,277.0
258.0,149.0,1329.8,1319.26,275.0,96.0
84.0,74.0,1329.97,1329.71,344.0,208.0
382.0,104.0,1334.2,1337.04,39.0,198.0
74.0,350.0,1337.19,1339.5,293.0,151.0
248.0,348.0,1337.39,1340.95,67.0,61.0
193.0,353.0,1337.88,1341.82,320.0,185.0
313.0,282.0,1339.58,1348.01,43.0,327.0
7.0,46.0,1348.35,1350.53,104.0,349.0
87.0,373.0,1349.61,1352.92,76.0,327.0
220.0,322.0,1352.32,1354.29,288.0,113.0
171.0,172.0,1353.87,1355.31,324.0,142.0
367.0,147.0,1357.02,1355.64,358.0,42.0
23.0,33.0,1357.1,1358.31,9.0,288.0
210.0,223.0,1358.68,1358.67,36.0,395.0
154.0,354.0,1360.08,1360.47,134.0,275.0
281.0,183.0,1361.87,1360.65,130.0,284.0
80.0,366.0,1362.82,1361.87,179.0,262.0
254.0,249.0,1363.23,1362.33,45.0,289.0
54.0,343.0,1365.47,1363.14,78.0,379.0
328.0,127.0,1369.36,1374.05,388.0,41.0
322.0,217.0,1379.73,1376.64,365.0,116.0
30.0,395.0,1381.33,1385.14,110.0,388.0
392.0,4.0,1383.35,1386.8,380.0,22.0
199.0,57.0,1386.86,1387.6,168.0,73.0
397.0,12.0,1391.09,1393.78,394.0,4.0
384.0,7.0,1393.15,1396.37,380.0,9.0
226.0,49.0,1395.57,1405.08,199.0,18.0
321.0,42.0,1407.0,1410.43,333.0,365.0
349.0,36.0,1408.64,1412.41,186.0,230.0
336.0,36.0,1408.83,1412.55,340.0,69.0
342.0,167.0,1412.93,1413.26,310.0,254.0
269.0,159.0,1414.39,1414.34,58.0,312.0
44.0,89.0,1415.47,1415.22,353.0,60.0
224.0,142.0,1415.61,1416.31,22.0,355.0
195.0,157.0,1416.27,1418.0,50.0,219.0
78.0,312.0,1416.47,1418.37,361.0,27.0
107.0,382.0,1417.69,1418.48,156.0,165.0
71.0,245.0,1418.38,1419.24,302.0,163.0
33.0,270.0,1419.1,1419.84,84.0,333.0
93.0,188.0,1419.93,1421.72,253.0,81.0
65.0,276.0,1421.11,1422.45,57.0,281.0
47.0,383.0,1421.93,1423.47,79.0,364.0
389.0,19.0,1422.72,1425.31,33.0,330.0
133.0,95.0,1423.95,1426.07,359.0,38.0
215.0,254.0,1425.73,1426.55,331.0,72.0
109.0,260.0,1426.02,1427.13,59.0,291.0
367.0,69.0,1427.53,1427.87,31.0,274.0
152.0,288.0,1427.64,1428.88,49.0,343.0
82.0,368.0,1428.36,1429.4,3.0,320.0
98.0,179.0,1428.41,1429.8,137.0,385.0
276.0,153.0,1429.66,1430.02,88.0,388.0
373.0,68.0,1432.33,1430.62,366.0,38.0
116.0,364.0,1432.35,1430.96,273.0,144.0
111.0,390.0,1432.69,1431.97,98.0,220.0
46.0,103.0,1434.06,1434.09,310.0,103.0
390.0,44.0,1436.45,1434.19,92.0,136.0
219.0,140.0,1437.26,1436.21,305.0,106.0
62.0,317.0,1437.71,1439.34,392.0,21.0
92.0,110.0,1439.62,1439.75,59.0,366.0
167.0,158.0,1439.99,1440.97,61.0,345.0
130.0,395.0,1441.12,1442.62,6.0,309.0
29.0,22.0,1444.53,1445.06,12.0,266.0
86.0,360.0,1445.4,1445.65,392.0,15.0
171.0,300.0,1446.15,1445.88,240.0,174.0
336.0,77.0,1447.82,1446.13,252.0,147.0
358.0,48.0,1447.91,1446.29,51.0,385.0
395.0,10.0,1456.45,1448.86,396.0,19.0
396.0,4.0,1471.39,1474.35,398.0,27.0
17.0,398.0,1661.17,1659.89,164.0,78.0
172.0,64.0,1666.89,1662.36,107.0,393.0
333.0,106.0,1746.45,1719.73,361.0,56.0
283.0,166.0,1749.9,1761.39,322.0,391.0
379.0,335.0,2880.0,2867.51,374.0,8.0
116.0,11.0,2899.6,2893.73,220.0,15.0
8.0,319.0,2899.93,2897.1,300.0,65.0
139.0,80.0,2901.0,2900.3,8.0,387.0
51.0,16.0,2901.18,2900.71,174.0,287.0
126.0,348.0,2902.06,2901.54,376.0,10.0
122.0,376.0,2902.75,2901.88,14.0,372.0
100.0,391.0,2904.45,2903.85,10.0,375.0
144.0,232.0,2905.51,2907.03,228.0,239.0
309.0,329.0,2905.77,2907.6,22.0,390.0
6.0,5.0,2906.28,2909.15,235.0,94.0
3.0,71.0,2908.83,2909.69,18.0,80.0
1.0,24.0,2909.91,2910.38,199.0,363.0
279.0,331.0,2910.46,2912.21,25.0,174.0
118.0,377.0,2910.77,2912.81,30.0,204.0
151.0,38.0,2913.28,2913.84,11.0,323.0
298.0,216.0,2914.17,2914.24,40.0,381.0
56.0,379.0,2914.89,2914.67,69.0,123.0
75.0,397.0,2916.04,2915.49,51.0,172.0
11.0,32.0,2918.76,2915.77,298.0,312.0
113.0,345.0,2921.77,2917.53,193.0,305.0
371.0,326.0,2921.98,2921.41,56.0,399.0
19.0,393.0,2924.35,2921.58,93.0,111.0
86.0,388.0,2925.86,2921.85,234.0,85.0
58.0,379.0,2925.88,2922.46,4.0,357.0
270.0,265.0,2926.73,2922.76,184.0,389.0
21.0,164.0,2929.68,2923.03,292.0,315.0
181.0,339.0,2930.7,2923.6,34.0,180.0
245.0,60.0,2932.61,2924.7,322.0,317.0
313.0,257.0,2936.64,2926.39,42.0,76.0
19.0,17.0,2936.87,2927.56,280.0,116.0
113.0,357.0,2937.51,2934.24,5.0,337.0
141.0,306.0,2938.56,2936.93,14.0,379.0
205.0,245.0,2939.67,2936.99,379.0,42.0
325.0,269.0,2940.49,2938.02,312.0,47.0
325.0,181.0,2942.57,2939.98,242.0,237.0
250.0,113.0,2944.28,2940.94,26.0,381.0
43.0,16.0,2944.46,2941.87,18.0,359.0
128.0,76.0,2946.49,2942.69,250.0,213.0
89.0,351.0,2947.44,2943.69,273.0,58.0
10.0,76.0,2947.65,2944.58,231.0,352.0
374.0,144.0,2947.88,2948.83,28.0,108.0
101.0,384.0,2949.32,2949.91,339.0,392.0
317.0,337.0,2951.22,2953.51,343.0,257.0
332.0,256.0,2954.05,2955.74,216.0,273.0
82.0,390.0,2954.56,2956.73,9.0,351.0
111.0,267.0,2957.06,2957.26,20.0,337.0
284.0,302.0,2957.86,2961.32,21.0,148.0
36.0,57.0,2958.17,2962.1,37.0,190.0
333.0,117.0,2960.15,2962.44,394.0,34.0
90.0,371.0,2960.97,2964.57,314.0,88.0
39.0,192.0,2962.39,2965.93,383.0,4.0
394.0,3.0,2964.47,2966.56,251.0,54.0
400.0,13.0,2965.45,2968.6,172.0,223.0
154.0,295.0,2968.53,2968.97,200.0,88.0
195.0,43.0,2970.03,2970.16,334.0,151.0
253.0,48.0,2972.26,2972.46,122.0,272.0
331.0,30.0,2972.32,2972.92,73.0,163.0
130.0,301.0,2973.86,2973.54,384.0,3.0
70.0,333.0,2974.74,2975.97,116.0,33.0
266.0,33.0,2977.95,2976.86,113.0,28.0
305.0,100.0,2980.97,2980.63,67.0,31.0
285.0,40.0,2982.31,2987.33,290.0,54.0
235.0,25.0,2985.55,2989.48,103.0,130.0
227.0,83.0,2985.69,2991.19,317.0,140.0
94.0,401.0,2994.05,2993.04,23.0,400.0
7.0,375.0,2995.0,2993.52,1.0,373.0
337.0,296.0,2996.35,2997.5,28.0,401.0
4.0,200.0,2999.36,2999.23,1.0,278.0
102.0,400.0,3002.62,3003.05,357.0,207.0
141.0,128.0,3005.64,3007.48,349.0,397.0
4.0,133.0,3007.19,3012.45,351.0,59.0
342.0,15.0,3015.74,3013.72,177.0,243.0
25.0,398.0,3017.79,3016.99,116.0,399.0
288.0,297.0,3026.86,3024.58,282.0,377.0
146.0,118.0,3027.89,3037.75,399.0,36.0
382.0,85.0,3037.2,3041.91,149.0,353.0
38.0,400.0,3044.42,3042.39,117.0,397.0
402.0,12.0,3059.73,3062.23,401.0,6.0
401.0,18.0,3065.3,3069.88,396.0,45.0
397.0,22.0,3072.32,3070.75,402.0,1.0
392.0,2.0,3078.85,3082.65,390.0,58.0
399.0,6.0,3088.34,3093.64,399.0,13.0
385.0,0.0,3099.62,3104.12,375.0,1.0
