,0
6.79,1e-05
11.98,6.4e-05
13.08,0.000105
15.57,0.000113
19.88,2.3e-05
23.29,7.4e-05
24.82,0.000268
26.8,0.000206
33.26,4.1e-05
35.73,3.6e-05
41.34,9.8e-05
41.96,0.000601
45.99,0.001006
47.52,3.6e-05
48.89,0.000182
52.51,1.9e-05
54.31,9.2e-05
57.79,0.000167
61.05,4.4e-05
61.58,0.000529
65.5,5.3e-05
67.77,0.000146
71.98,0.000211
79.25,0.000366
82.23,0.000527
84.4,5.8e-05
87.62,6.8e-05
91.03,4e-06
92.21,0.000187
93.78,0.000147
101.33,3.8e-05
108.69,1e-05
109.85,6.4e-05
112.17,0.000214
118.3,4.1e-05
121.84,7e-05
123.78,8.3e-05
130.9,0.000255
134.43,7e-06
138.35,1.5e-05
149.12,0.00034
156.04,0.000501
157.95,0.002311
167.15,0.000666
169.66,0.00046
169.81,0.001484
179.66,5e-06
184.26,0.001159
189.48,0.000108
193.14,7e-06
199.41,0.00025
208.28,2.3e-05
214.72,0.000443
227.64,0.000201
230.04,1.9e-05
237.0,0.000213
246.95,0.000608
253.2,4.9e-05
254.3,0.000132
261.88,0.000549
270.94,1e-05
274.35,5.1e-05
275.51,9e-06
278.66,0.000345
280.93,0.000223
288.52,0.00016
292.54,0.000156
299.71,0.000176
300.91,0.00015
305.35,6.1e-05
321.72,0.000224
326.89,0.001232
335.97,0.000367
337.95,0.000693
342.36,0.00013
348.05,0.000691
350.17,0.00016
352.27,0.000995
355.02,0.003382
362.5,0.000123
380.37,0.000258
382.56,0.000431
405.35,0.001107
412.97,0.001914
418.76,0.00353
443.14,0.000444
446.83,0.00172
453.58,0.001422
455.8,0.000182
457.47,0.001858
462.07,0.00035
466.2,0.00098
468.96,9.2e-05
475.41,0.000579
486.78,0.000793
492.92,0.0009
520.39,0.000251
525.6,3.5e-05
541.5,0.000138
555.07,0.002214
556.05,0.013949
576.15,0.00134
591.75,0.002212
600.6,0.000876
605.04,0.000134
618.24,0.015242
628.83,0.028702
649.81,0.013919
660.16,0.000915
687.47,0.001811
696.02,0.008791
717.45,0.001054
721.88,0.001005
725.72,0.002252
729.16,0.000298
730.93,0.001191
731.53,0.001349
736.48,0.003668
738.08,0.000163
748.96,0.001217
754.48,0.001267
758.66,0.000916
764.55,0.00088
768.1,0.000973
772.83,0.003571
800.47,8.3e-05
801.38,0.000508
801.89,0.006016
809.92,0.000187
813.97,0.003873
820.77,0.001038
825.46,0.000151
834.6,0.002266
845.55,0.000312
851.66,0.002629
854.5,0.000222
859.44,0.00027
864.68,0.000814
873.31,0.000272
876.54,0.000826
880.79,9.9e-05
886.23,0.00355
888.8,0.000372
895.54,0.001218
896.51,0.001039
907.09,0.001259
915.29,0.010805
921.72,0.00022
927.98,0.000303
935.97,0.006722
937.23,0.00524
949.48,0.001273
951.82,0.000378
954.29,0.000881
959.65,0.00163
960.92,0.001382
964.37,0.000409
968.15,0.005658
972.7,0.000404
979.16,0.000109
982.67,0.001773
983.37,0.000303
992.82,0.00079
993.2,0.000107
1001.96,0.000955
1002.58,0.037788
1007.04,0.002094
1012.52,5e-06
1015.62,0.002714
1021.6,0.000274
1023.42,6.3e-05
1024.83,0.00014
1031.7,0.001385
