3WN,3CNTZ,3CNTR,4WN,4CNTZ,4CNTR
354.17,246.0,129.0,366.51,226.0,265.0
355.03,203.0,162.0,373.99,380.0,317.0
374.32,343.0,114.0,387.07,370.0,316.0
382.41,352.0,70.0,392.65,191.0,103.0
386.26,162.0,307.0,398.27,208.0,188.0
401.86,317.0,122.0,402.31,90.0,67.0
407.92,310.0,109.0,406.02,103.0,362.0
413.86,341.0,140.0,413.75,306.0,230.0
427.68,363.0,53.0,416.17,360.0,302.0
438.91,62.0,191.0,428.36,268.0,160.0
439.58,312.0,148.0,432.7,321.0,216.0
443.95,376.0,27.0,446.03,302.0,173.0
449.56,178.0,384.0,455.92,358.0,294.0
450.05,372.0,60.0,459.59,320.0,253.0
475.36,360.0,82.0,466.68,261.0,126.0
479.29,303.0,180.0,475.67,347.0,313.0
483.36,206.0,263.0,485.01,314.0,261.0
491.28,270.0,164.0,491.79,284.0,185.0
498.25,323.0,156.0,500.19,184.0,83.0
507.13,298.0,142.0,507.08,149.0,343.0
510.94,43.0,238.0,524.5,295.0,226.0
514.86,244.0,84.0,552.83,261.0,232.0
534.17,26.0,381.0,557.0,225.0,82.0
558.92,286.0,96.0,557.97,310.0,216.0
578.68,387.0,28.0,566.52,204.0,58.0
593.72,326.0,102.0,567.66,306.0,36.0
605.2,357.0,132.0,570.37,155.0,236.0
605.6,40.0,386.0,581.71,304.0,62.0
617.55,214.0,63.0,601.06,359.0,287.0
660.02,314.0,176.0,611.34,346.0,146.0
673.39,387.0,26.0,651.61,382.0,350.0
683.44,291.0,222.0,656.26,314.0,12.0
698.96,183.0,79.0,699.89,328.0,223.0
709.03,321.0,198.0,723.46,173.0,115.0
714.89,319.0,200.0,726.75,64.0,74.0
721.48,303.0,187.0,727.44,180.0,126.0
722.11,49.0,362.0,727.96,43.0,342.0
728.02,124.0,366.0,733.75,53.0,77.0
728.72,12.0,87.0,735.97,40.0,354.0
734.05,94.0,345.0,741.05,256.0,138.0
741.75,27.0,156.0,745.52,181.0,188.0
747.14,159.0,209.0,746.96,87.0,220.0
753.75,247.0,330.0,753.7,68.0,340.0
755.15,157.0,355.0,754.56,197.0,142.0
758.53,35.0,237.0,761.54,93.0,31.0
765.05,165.0,286.0,765.82,316.0,141.0
767.08,76.0,338.0,783.77,138.0,58.0
779.3,15.0,116.0,783.81,118.0,44.0
792.79,293.0,248.0,795.0,366.0,323.0
796.65,378.0,31.0,796.46,279.0,204.0
798.5,234.0,280.0,804.28,86.0,356.0
813.61,300.0,265.0,812.26,248.0,258.0
823.37,176.0,359.0,826.48,200.0,271.0
828.47,196.0,346.0,834.69,217.0,234.0
835.27,185.0,218.0,841.88,373.0,368.0
835.93,21.0,86.0,843.6,211.0,156.0
837.6,289.0,187.0,844.39,75.0,343.0
838.33,363.0,99.0,853.4,236.0,105.0
851.79,283.0,204.0,861.67,166.0,69.0
855.85,69.0,369.0,864.03,172.0,172.0
862.67,77.0,240.0,867.31,83.0,346.0
863.28,96.0,298.0,872.28,136.0,76.0
865.81,259.0,294.0,881.46,148.0,82.0
874.3,237.0,144.0,884.73,376.0,354.0
885.34,114.0,338.0,889.66,138.0,298.0
894.93,380.0,42.0,892.51,109.0,75.0
897.75,165.0,308.0,899.67,219.0,175.0
902.84,169.0,213.0,906.78,179.0,294.0
907.37,152.0,304.0,912.64,288.0,241.0
915.71,187.0,273.0,914.03,352.0,333.0
918.75,369.0,56.0,917.32,167.0,310.0
923.06,184.0,243.0,932.18,77.0,344.0
929.54,41.0,154.0,936.76,141.0,49.0
935.82,145.0,322.0,941.09,369.0,348.0
940.03,388.0,29.0,945.42,141.0,72.0
943.22,224.0,277.0,946.31,192.0,129.0
950.15,229.0,318.0,957.79,188.0,225.0
950.43,14.0,123.0,960.32,264.0,181.0
964.55,70.0,359.0,972.82,190.0,96.0
966.16,229.0,281.0,981.63,111.0,259.0
973.03,110.0,388.0,982.55,144.0,89.0
974.57,264.0,263.0,986.71,152.0,190.0
976.53,203.0,283.0,987.78,148.0,179.0
979.1,128.0,367.0,994.6,47.0,370.0
986.51,208.0,241.0,997.58,93.0,140.0
996.8,31.0,78.0,998.02,81.0,291.0
997.92,156.0,223.0,1001.64,163.0,186.0
999.71,254.0,252.0,1002.07,191.0,173.0
1002.08,290.0,175.0,1006.78,262.0,159.0
1006.84,46.0,341.0,1013.28,177.0,66.0
1008.93,237.0,150.0,1015.97,146.0,199.0
1009.61,73.0,91.0,1018.4,130.0,36.0
1011.92,138.0,240.0,1019.07,310.0,110.0
1017.76,120.0,332.0,1021.7,161.0,53.0
1021.49,339.0,135.0,1024.12,304.0,152.0
1035.5,54.0,364.0,1029.93,50.0,380.0
1036.71,275.0,233.0,1031.02,274.0,241.0
1038.95,385.0,9.0,1035.6,247.0,158.0
1039.4,59.0,227.0,1039.56,208.0,105.0
1041.7,192.0,280.0,1040.35,157.0,79.0
1044.51,67.0,288.0,1042.49,218.0,276.0
1045.46,198.0,125.0,1045.57,235.0,150.0
1048.9,30.0,85.0,1048.79,61.0,336.0
1053.23,190.0,329.0,1049.43,101.0,24.0
1054.84,107.0,267.0,1051.2,377.0,340.0
1058.12,347.0,135.0,1052.28,134.0,304.0
1059.77,360.0,98.0,1056.24,372.0,338.0
1064.69,316.0,182.0,1058.71,170.0,70.0
1065.89,335.0,168.0,1065.26,101.0,319.0
1068.82,66.0,275.0,1067.13,328.0,119.0
1070.7,364.0,65.0,1077.68,285.0,159.0
1082.47,217.0,305.0,1078.6,348.0,301.0
1085.25,60.0,314.0,1081.97,281.0,214.0
1096.27,10.0,110.0,1097.07,176.0,197.0
1102.68,136.0,253.0,1098.84,89.0,318.0
1104.7,133.0,284.0,1100.42,113.0,194.0
1106.95,206.0,269.0,1103.02,202.0,134.0
1108.76,374.0,38.0,1106.11,276.0,137.0
1113.69,292.0,213.0,1115.19,154.0,248.0
1120.28,201.0,234.0,1118.35,375.0,356.0
1122.1,362.0,54.0,1123.74,365.0,306.0
1124.33,261.0,202.0,1123.9,214.0,91.0
1134.86,241.0,243.0,1136.21,285.0,102.0
1138.15,268.0,190.0,1145.47,281.0,108.0
1153.87,266.0,196.0,1151.24,91.0,30.0
1156.31,52.0,169.0,1153.46,69.0,336.0
1160.55,179.0,292.0,1174.41,111.0,314.0
1164.19,59.0,256.0,1189.73,178.0,207.0
1175.81,212.0,151.0,1190.99,97.0,315.0
1182.67,63.0,316.0,1193.8,370.0,324.0
1188.8,379.0,53.0,1194.89,103.0,94.0
1194.14,354.0,63.0,1196.41,146.0,170.0
1194.88,356.0,62.0,1205.84,318.0,220.0
1202.76,55.0,352.0,1206.84,358.0,308.0
1211.11,121.0,210.0,1214.72,356.0,293.0
1220.73,1.0,50.0,1220.29,198.0,201.0
1225.82,351.0,107.0,1221.05,167.0,211.0
1228.2,308.0,193.0,1224.07,145.0,51.0
1228.97,48.0,324.0,1225.67,78.0,329.0
1234.66,78.0,356.0,1228.6,334.0,183.0
1236.71,345.0,96.0,1232.88,105.0,46.0
1237.03,276.0,205.0,1234.37,53.0,358.0
1241.34,307.0,260.0,1237.09,387.0,325.0
1242.69,340.0,183.0,1241.15,225.0,135.0
1248.41,98.0,343.0,1247.87,227.0,80.0
1249.14,354.0,186.0,1248.9,375.0,369.0
1251.09,52.0,341.0,1250.96,104.0,264.0
1251.99,233.0,196.0,1254.33,133.0,87.0
1255.37,24.0,236.0,1256.22,63.0,331.0
1264.33,295.0,206.0,1258.42,134.0,67.0
1264.54,296.0,251.0,1262.89,323.0,114.0
1267.09,159.0,246.0,1264.12,255.0,131.0
1267.7,16.0,93.0,1265.35,258.0,135.0
1270.08,173.0,286.0,1268.1,240.0,136.0
1273.31,281.0,272.0,1270.43,52.0,314.0
1274.02,136.0,319.0,1271.77,60.0,85.0
1275.73,36.0,136.0,1282.79,47.0,10.0
1278.17,96.0,336.0,1283.25,41.0,328.0
1286.99,377.0,70.0,1285.08,184.0,180.0
1287.35,103.0,362.0,1285.93,100.0,224.0
1287.9,33.0,21.0,1286.57,79.0,285.0
1288.85,121.0,327.0,1286.93,74.0,201.0
1289.53,210.0,113.0,1286.96,229.0,79.0
1290.81,300.0,297.0,1289.32,65.0,363.0
1293.53,24.0,105.0,1289.36,362.0,352.0
1295.21,260.0,119.0,1289.54,206.0,282.0
1298.96,175.0,327.0,1293.61,213.0,56.0
1300.56,189.0,59.0,1297.35,97.0,22.0
1303.54,186.0,52.0,1298.13,157.0,144.0
1310.13,307.0,224.0,1303.99,207.0,109.0
1310.66,105.0,371.0,1305.76,35.0,377.0
1311.17,16.0,47.0,1307.68,293.0,217.0
1314.34,198.0,35.0,1315.95,113.0,259.0
1317.52,64.0,386.0,1317.19,319.0,177.0
1328.84,102.0,394.0,1317.96,140.0,207.0
1329.8,258.0,149.0,1327.23,269.0,205.0
1329.97,84.0,74.0,1329.2,29.0,20.0
1334.2,382.0,104.0,1334.79,154.0,167.0
1337.19,74.0,350.0,1338.06,122.0,34.0
1337.39,248.0,348.0,1339.33,334.0,132.0
1337.88,193.0,353.0,1340.09,350.0,252.0
1339.58,313.0,282.0,1346.35,20.0,389.0
1348.35,7.0,46.0,1347.15,336.0,70.0
1349.61,87.0,373.0,1351.86,22.0,371.0
1352.32,220.0,322.0,1354.24,38.0,19.0
1353.87,171.0,172.0,1355.04,244.0,40.0
1357.02,367.0,147.0,1357.16,43.0,42.0
1357.1,23.0,33.0,1357.37,10.0,391.0
1358.68,210.0,223.0,1358.38,252.0,168.0
1360.08,154.0,354.0,1362.66,33.0,87.0
1361.87,281.0,183.0,1362.83,215.0,43.0
1362.82,80.0,366.0,1363.71,9.0,395.0
1363.23,254.0,249.0,1365.42,368.0,361.0
1365.47,54.0,343.0,1366.99,326.0,162.0
1369.36,328.0,127.0,1368.43,323.0,123.0
1379.73,322.0,217.0,1379.83,350.0,111.0
1381.33,30.0,395.0,1382.01,391.0,298.0
1383.35,392.0,4.0,1387.83,119.0,120.0
1386.86,199.0,57.0,1389.46,193.0,62.0
1391.09,397.0,12.0,1394.16,397.0,367.0
1393.15,384.0,7.0,1396.65,298.0,10.0
1395.57,226.0,49.0,1407.79,332.0,89.0
1407.0,321.0,42.0,1409.87,386.0,361.0
1408.64,349.0,36.0,1411.22,336.0,279.0
1408.83,336.0,36.0,1413.78,76.0,283.0
1412.93,342.0,167.0,1414.29,160.0,150.0
1414.39,269.0,159.0,1414.67,66.0,334.0
1415.47,44.0,89.0,1416.9,107.0,95.0
1415.61,224.0,142.0,1417.19,378.0,364.0
1416.27,195.0,157.0,1417.71,151.0,43.0
1416.47,78.0,312.0,1418.28,16.0,385.0
1417.69,107.0,382.0,1418.76,58.0,148.0
1418.38,71.0,245.0,1419.74,153.0,119.0
1419.1,33.0,270.0,1420.35,90.0,238.0
1419.93,93.0,188.0,1421.46,46.0,260.0
1421.11,65.0,276.0,1421.91,389.0,357.0
1421.93,47.0,383.0,1422.19,77.0,190.0
1422.72,389.0,19.0,1423.33,200.0,156.0
1423.95,133.0,95.0,1424.34,174.0,107.0
1425.73,215.0,254.0,1424.79,297.0,234.0
1426.02,109.0,260.0,1425.67,188.0,98.0
1427.53,367.0,69.0,1425.84,12.0,395.0
1427.64,152.0,288.0,1428.66,393.0,366.0
1428.36,82.0,368.0,1429.32,1.0,400.0
1428.41,98.0,179.0,1429.6,7.0,118.0
1429.66,276.0,153.0,1432.44,175.0,64.0
1432.33,373.0,68.0,1433.93,391.0,352.0
1432.35,116.0,364.0,1434.15,67.0,275.0
1432.69,111.0,390.0,1434.38,32.0,75.0
1434.06,46.0,103.0,1436.54,107.0,20.0
1436.45,390.0,44.0,1437.09,17.0,392.0
1437.26,219.0,140.0,1437.46,290.0,248.0
1437.71,62.0,317.0,1441.38,355.0,208.0
1439.62,92.0,110.0,1444.5,38.0,167.0
1439.99,167.0,158.0,1445.91,61.0,191.0
1441.12,130.0,395.0,1446.46,57.0,348.0
1444.53,29.0,22.0,1447.01,381.0,331.0
1445.4,86.0,360.0,1447.04,84.0,243.0
1446.15,171.0,300.0,1447.78,87.0,21.0
1447.82,336.0,77.0,1449.07,385.0,346.0
1447.91,358.0,48.0,1449.51,295.0,246.0
1456.45,395.0,10.0,1455.99,395.0,333.0
1471.39,396.0,4.0,1474.45,396.0,310.0
1661.17,17.0,398.0,1662.73,114.0,86.0
1666.89,172.0,64.0,1664.24,182.0,38.0
1746.45,333.0,106.0,1743.09,342.0,46.0
1749.9,283.0,166.0,1762.16,316.0,1.0
2880.0,379.0,335.0,2857.11,363.0,382.0
2899.6,116.0,11.0,2894.61,351.0,204.0
2899.93,8.0,319.0,2898.35,6.0,396.0
2901.0,139.0,80.0,2899.76,36.0,7.0
2901.18,51.0,16.0,2900.11,14.0,386.0
2902.06,126.0,348.0,2900.35,224.0,263.0
2902.75,122.0,376.0,2902.98,272.0,270.0
2904.45,100.0,391.0,2903.17,25.0,2.0
2905.51,144.0,232.0,2903.9,28.0,4.0
2905.77,309.0,329.0,2905.02,45.0,16.0
2906.28,6.0,5.0,2905.98,244.0,55.0
2908.83,3.0,71.0,2906.37,266.0,257.0
2909.91,1.0,24.0,2906.92,18.0,376.0
2910.46,279.0,331.0,2908.06,366.0,382.0
2910.77,118.0,377.0,2908.53,19.0,378.0
2913.28,151.0,38.0,2911.52,240.0,35.0
2914.17,298.0,216.0,2912.62,29.0,31.0
2914.89,56.0,379.0,2912.86,136.0,284.0
2916.04,75.0,397.0,2912.93,50.0,373.0
2918.76,11.0,32.0,2913.15,66.0,142.0
2921.77,113.0,345.0,2914.25,202.0,117.0
2921.98,371.0,326.0,2915.87,287.0,296.0
2924.35,19.0,393.0,2916.72,54.0,266.0
2925.86,86.0,388.0,2921.95,3.0,399.0
2925.88,58.0,379.0,2923.4,178.0,153.0
2926.73,270.0,265.0,2924.53,30.0,197.0
2929.68,21.0,164.0,2925.67,71.0,229.0
2930.7,181.0,339.0,2926.69,72.0,297.0
2932.61,245.0,60.0,2926.73,374.0,254.0
2936.64,313.0,257.0,2928.06,26.0,380.0
2936.87,19.0,17.0,2928.62,274.0,13.0
2937.51,113.0,357.0,2929.59,327.0,305.0
2938.56,141.0,306.0,2930.62,125.0,3.0
2939.67,205.0,245.0,2934.16,22.0,9.0
2940.49,325.0,269.0,2936.46,20.0,391.0
2942.57,325.0,181.0,2938.17,292.0,194.0
2944.28,250.0,113.0,2938.43,13.0,5.0
2944.46,43.0,16.0,2938.74,242.0,38.0
2946.49,128.0,76.0,2940.45,49.0,16.0
2947.44,89.0,351.0,2941.28,27.0,360.0
2947.65,10.0,76.0,2941.65,382.0,312.0
2947.88,374.0,144.0,2943.17,57.0,27.0
2949.32,101.0,384.0,2943.28,298.0,7.0
2951.22,317.0,337.0,2945.93,343.0,131.0
2954.05,332.0,256.0,2946.94,270.0,210.0
2954.56,82.0,390.0,2948.35,9.0,393.0
2957.06,111.0,267.0,2949.93,344.0,284.0
2957.86,284.0,302.0,2950.33,340.0,146.0
2958.17,36.0,57.0,2951.43,221.0,60.0
2960.15,333.0,117.0,2957.51,203.0,100.0
2960.97,90.0,371.0,2961.1,55.0,299.0
2962.39,39.0,192.0,2963.43,36.0,14.0
2964.47,394.0,3.0,2963.82,398.0,383.0
2965.45,400.0,13.0,2965.02,24.0,385.0
2968.53,154.0,295.0,2967.04,249.0,154.0
2970.03,195.0,43.0,2969.48,121.0,26.0
2972.26,253.0,48.0,2970.5,230.0,63.0
2972.32,331.0,30.0,2970.73,283.0,171.0
2973.86,130.0,301.0,2971.7,383.0,372.0
2974.74,70.0,333.0,2973.7,99.0,265.0
2977.95,266.0,33.0,2974.53,120.0,47.0
2980.97,305.0,100.0,2981.27,268.0,12.0
2982.31,285.0,40.0,2982.72,82.0,244.0
2985.55,235.0,25.0,2983.44,124.0,28.0
2985.69,227.0,83.0,2991.67,4.0,399.0
2994.05,94.0,401.0,2993.41,311.0,193.0
2995.0,7.0,375.0,2994.42,5.0,99.0
2996.35,337.0,296.0,2998.0,339.0,18.0
2999.36,4.0,200.0,2999.52,1.0,402.0
3002.62,102.0,400.0,3001.24,5.0,93.0
3005.64,141.0,128.0,3001.94,300.0,1.0
3007.19,4.0,133.0,3007.35,341.0,281.0
3015.74,342.0,15.0,3012.7,337.0,40.0
3017.79,25.0,398.0,3018.46,196.0,28.0
3026.86,288.0,297.0,3022.76,96.0,33.0
3027.89,146.0,118.0,3034.25,396.0,270.0
3037.2,382.0,85.0,3041.31,389.0,337.0
3044.42,38.0,400.0,3044.4,392.0,308.0
3059.73,402.0,12.0,3045.74,232.0,59.0
3065.3,401.0,18.0,3047.84,127.0,24.0
3072.32,397.0,22.0,3058.83,401.0,323.0
3078.85,392.0,2.0,3064.25,400.0,374.0
3088.34,399.0,6.0,3065.97,401.0,376.0
3099.62,385.0,0.0,3084.76,386.0,350.0
