2WN,2CNTZ,2CNTR,9WN,9CNTZ,9CNTR
470.33,293.0,133.0,457.42,333.0,302.0
475.9,360.0,66.0,458.35,319.0,215.0
490.23,278.0,102.0,489.08,341.0,245.0
496.92,351.0,42.0,493.36,56.0,54.0
514.69,199.0,166.0,512.04,291.0,269.0
515.25,133.0,276.0,522.22,337.0,277.0
530.15,286.0,91.0,543.71,199.0,322.0
532.17,16.0,343.0,555.2,185.0,313.0
533.55,257.0,109.0,559.23,59.0,11.0
557.4,339.0,35.0,569.11,371.0,290.0
566.68,82.0,116.0,581.26,342.0,217.0
568.55,304.0,56.0,582.85,363.0,311.0
574.36,128.0,121.0,589.03,65.0,22.0
587.48,320.0,47.0,593.14,225.0,258.0
605.09,360.0,28.0,624.7,326.0,85.0
609.91,344.0,25.0,652.24,350.0,102.0
649.61,335.0,15.0,675.05,382.0,355.0
650.27,366.0,31.0,688.38,343.0,45.0
715.93,85.0,262.0,702.86,353.0,119.0
719.82,308.0,163.0,722.29,115.0,368.0
723.88,28.0,359.0,726.09,38.0,53.0
728.92,207.0,303.0,727.1,152.0,44.0
729.66,27.0,244.0,730.19,262.0,148.0
732.08,118.0,381.0,731.06,214.0,29.0
733.59,110.0,185.0,733.33,24.0,82.0
740.37,188.0,200.0,736.03,115.0,358.0
749.08,51.0,315.0,740.25,43.0,79.0
754.5,242.0,139.0,741.86,295.0,101.0
757.38,89.0,289.0,743.39,168.0,40.0
758.82,135.0,292.0,748.95,156.0,338.0
762.92,102.0,360.0,760.7,175.0,161.0
765.15,292.0,118.0,761.66,74.0,114.0
775.15,210.0,107.0,767.75,89.0,67.0
794.51,377.0,34.0,773.71,236.0,260.0
796.58,270.0,104.0,798.13,350.0,335.0
801.77,44.0,301.0,798.44,121.0,111.0
803.78,196.0,216.0,803.68,93.0,174.0
808.71,163.0,323.0,804.17,138.0,301.0
820.9,208.0,136.0,809.98,182.0,320.0
828.07,107.0,228.0,822.89,192.0,288.0
830.92,185.0,327.0,825.77,157.0,71.0
841.68,225.0,256.0,832.85,223.0,289.0
841.98,362.0,97.0,838.9,355.0,342.0
842.8,112.0,290.0,840.26,24.0,106.0
848.37,197.0,88.0,842.39,57.0,48.0
857.11,79.0,378.0,854.87,279.0,134.0
868.25,281.0,176.0,859.56,219.0,316.0
876.32,141.0,241.0,862.15,180.0,327.0
883.88,225.0,308.0,865.68,37.0,99.0
884.24,171.0,368.0,874.73,303.0,226.0
886.32,364.0,80.0,894.07,374.0,356.0
887.87,165.0,204.0,897.37,248.0,156.0
894.89,156.0,178.0,898.31,148.0,49.0
897.4,104.0,279.0,904.63,287.0,232.0
912.27,267.0,193.0,918.59,51.0,82.0
913.87,331.0,63.0,919.36,354.0,341.0
913.9,363.0,38.0,920.86,264.0,312.0
932.28,147.0,215.0,923.04,245.0,253.0
934.87,168.0,258.0,932.37,248.0,256.0
940.82,369.0,59.0,941.22,60.0,213.0
943.17,113.0,368.0,942.17,113.0,299.0
945.08,162.0,205.0,942.7,340.0,335.0
945.57,87.0,319.0,945.98,53.0,68.0
955.66,260.0,217.0,957.47,10.0,150.0
964.68,180.0,275.0,965.7,146.0,56.0
967.23,148.0,153.0,975.64,267.0,210.0
978.95,53.0,172.0,978.95,207.0,152.0
979.8,66.0,144.0,979.6,141.0,83.0
988.5,63.0,249.0,983.55,86.0,51.0
990.14,136.0,346.0,986.37,128.0,71.0
991.39,234.0,272.0,986.49,181.0,297.0
995.71,158.0,148.0,990.98,205.0,306.0
1000.82,166.0,355.0,996.87,152.0,105.0
1003.24,195.0,335.0,999.83,200.0,252.0
1006.58,178.0,154.0,1003.06,277.0,116.0
1007.65,323.0,78.0,1004.18,162.0,326.0
1012.89,230.0,248.0,1006.46,34.0,78.0
1014.5,31.0,334.0,1020.06,307.0,162.0
1016.52,80.0,247.0,1021.88,183.0,188.0
1026.41,272.0,201.0,1022.24,145.0,326.0
1029.14,248.0,217.0,1026.51,67.0,54.0
1029.64,171.0,370.0,1028.76,317.0,210.0
1032.04,123.0,243.0,1030.02,311.0,207.0
1033.57,222.0,237.0,1031.07,46.0,55.0
1039.69,252.0,126.0,1033.84,111.0,39.0
1040.5,116.0,225.0,1036.28,217.0,282.0
1043.4,227.0,260.0,1039.97,389.0,371.0
1045.28,160.0,156.0,1040.88,163.0,332.0
1051.51,236.0,84.0,1046.48,321.0,169.0
1052.86,379.0,37.0,1050.64,26.0,115.0
1054.64,47.0,340.0,1052.82,20.0,123.0
1055.75,214.0,263.0,1053.6,277.0,193.0
1057.24,373.0,49.0,1057.47,177.0,346.0
1063.1,179.0,298.0,1058.08,363.0,334.0
1067.63,316.0,61.0,1060.3,189.0,63.0
1068.88,138.0,180.0,1064.05,367.0,317.0
1078.13,346.0,103.0,1065.43,233.0,275.0
1079.34,266.0,143.0,1069.41,215.0,103.0
1080.74,216.0,240.0,1081.56,275.0,95.0
1089.66,102.0,294.0,1084.27,71.0,41.0
1092.57,189.0,317.0,1093.3,22.0,114.0
1098.28,162.0,219.0,1095.02,131.0,347.0
1102.27,132.0,329.0,1106.38,268.0,290.0
1109.82,311.0,48.0,1109.14,354.0,359.0
1118.12,314.0,145.0,1111.36,303.0,283.0
1118.49,311.0,153.0,1116.96,319.0,175.0
1122.86,175.0,282.0,1121.92,379.0,348.0
1123.95,384.0,17.0,1131.38,60.0,41.0
1138.11,219.0,111.0,1143.11,251.0,247.0
1148.2,94.0,305.0,1146.67,212.0,305.0
1149.85,244.0,172.0,1153.65,26.0,76.0
1156.67,142.0,239.0,1170.55,258.0,183.0
1159.4,92.0,184.0,1172.66,236.0,61.0
1178.63,120.0,372.0,1182.47,287.0,132.0
1183.47,115.0,188.0,1188.59,351.0,343.0
1187.89,183.0,321.0,1191.46,30.0,126.0
1194.11,370.0,44.0,1193.37,105.0,362.0
1197.65,80.0,236.0,1195.7,187.0,35.0
1206.38,355.0,82.0,1196.46,381.0,349.0
1207.19,325.0,125.0,1201.67,97.0,78.0
1210.62,137.0,124.0,1210.41,165.0,247.0
1218.21,353.0,76.0,1212.36,88.0,85.0
1220.42,245.0,255.0,1230.6,262.0,239.0
1222.86,186.0,287.0,1234.46,347.0,287.0
1224.28,200.0,116.0,1236.36,305.0,218.0
1228.97,349.0,32.0,1236.83,127.0,365.0
1233.7,18.0,350.0,1237.2,28.0,137.0
1234.29,61.0,371.0,1237.7,305.0,228.0
1237.09,378.0,28.0,1240.29,177.0,73.0
1241.29,246.0,223.0,1246.54,375.0,315.0
1247.87,114.0,141.0,1247.58,289.0,111.0
1249.24,373.0,85.0,1251.22,106.0,77.0
1252.59,158.0,270.0,1253.87,332.0,279.0
1258.97,62.0,229.0,1256.5,247.0,236.0
1261.09,174.0,258.0,1259.88,326.0,132.0
1261.86,228.0,145.0,1260.77,29.0,104.0
1262.53,222.0,147.0,1265.5,119.0,372.0
1262.96,130.0,225.0,1268.4,205.0,221.0
1263.7,182.0,241.0,1269.54,39.0,123.0
1265.99,173.0,277.0,1271.46,127.0,285.0
1270.23,321.0,19.0,1271.71,139.0,168.0
1273.2,21.0,273.0,1276.71,169.0,43.0
1280.69,154.0,129.0,1280.8,254.0,66.0
1283.07,23.0,321.0,1281.22,251.0,59.0
1283.8,115.0,339.0,1286.09,31.0,87.0
1284.62,209.0,271.0,1286.45,133.0,354.0
1286.0,44.0,387.0,1287.99,359.0,328.0
1289.18,256.0,220.0,1289.57,22.0,88.0
1290.08,129.0,209.0,1290.26,203.0,37.0
1290.3,66.0,284.0,1290.67,124.0,369.0
1290.34,76.0,307.0,1294.71,324.0,176.0
1291.11,375.0,57.0,1295.09,271.0,87.0
1294.44,90.0,199.0,1297.03,256.0,278.0
1296.2,252.0,176.0,1297.55,300.0,173.0
1302.45,20.0,331.0,1298.88,311.0,202.0
1304.78,154.0,342.0,1301.14,193.0,321.0
1308.06,240.0,300.0,1302.84,32.0,45.0
1308.94,228.0,283.0,1306.65,63.0,27.0
1312.1,145.0,111.0,1307.93,150.0,299.0
1313.42,11.0,231.0,1309.34,284.0,121.0
1328.4,87.0,376.0,1311.9,148.0,329.0
1328.55,285.0,182.0,1312.94,166.0,36.0
1331.63,4.0,252.0,1329.42,5.0,230.0
1336.37,101.0,268.0,1331.1,332.0,158.0
1339.53,374.0,50.0,1333.72,358.0,310.0
1340.13,98.0,262.0,1336.79,18.0,152.0
1340.42,51.0,222.0,1338.82,240.0,35.0
1341.37,295.0,52.0,1341.94,330.0,59.0
1346.07,304.0,40.0,1349.42,231.0,294.0
1351.1,59.0,378.0,1349.97,134.0,352.0
1353.59,38.0,336.0,1352.25,150.0,243.0
1354.98,92.0,260.0,1352.42,49.0,150.0
1355.32,109.0,311.0,1355.17,207.0,73.0
1355.86,239.0,204.0,1356.76,334.0,281.0
1357.64,68.0,394.0,1357.17,330.0,182.0
1362.12,248.0,72.0,1359.19,137.0,265.0
1363.53,72.0,394.0,1359.64,64.0,250.0
1364.03,299.0,137.0,1360.26,72.0,167.0
1364.51,368.0,61.0,1360.93,172.0,182.0
1365.4,81.0,388.0,1363.65,125.0,351.0
1368.28,337.0,17.0,1364.21,4.0,192.0
1378.09,355.0,5.0,1380.11,384.0,190.0
1384.3,33.0,139.0,1383.26,395.0,349.0
1384.36,14.0,163.0,1383.69,58.0,15.0
1386.65,382.0,7.0,1388.3,226.0,253.0
1392.29,284.0,33.0,1391.67,392.0,382.0
1395.14,397.0,51.0,1393.54,400.0,370.0
1409.99,317.0,45.0,1398.77,337.0,0.0
1410.28,383.0,53.0,1409.08,386.0,380.0
1410.64,30.0,269.0,1411.45,227.0,139.0
1412.77,72.0,233.0,1414.1,178.0,308.0
1416.19,145.0,280.0,1414.69,117.0,203.0
1416.28,126.0,297.0,1415.04,68.0,187.0
1416.79,175.0,171.0,1415.69,7.0,194.0
1417.0,280.0,167.0,1416.29,118.0,208.0
1417.36,370.0,71.0,1416.96,372.0,155.0
1418.13,121.0,348.0,1417.57,229.0,50.0
1418.3,118.0,315.0,1418.38,100.0,330.0
1419.94,106.0,374.0,1419.82,44.0,162.0
1421.09,189.0,274.0,1420.24,104.0,295.0
1421.67,25.0,299.0,1420.94,335.0,145.0
1421.88,120.0,376.0,1421.34,65.0,118.0
1423.17,33.0,207.0,1422.2,87.0,127.0
1423.86,289.0,190.0,1422.81,188.0,103.0
1424.15,389.0,43.0,1423.71,91.0,93.0
1424.59,261.0,203.0,1424.9,376.0,366.0
1426.49,96.0,131.0,1427.38,62.0,396.0
1428.66,25.0,222.0,1427.85,391.0,374.0
1428.98,70.0,392.0,1428.83,80.0,25.0
1429.21,70.0,395.0,1428.91,42.0,397.0
1429.47,388.0,42.0,1431.93,300.0,46.0
1430.35,68.0,389.0,1432.62,365.0,369.0
1431.15,84.0,206.0,1432.66,48.0,145.0
1434.75,397.0,37.0,1432.95,94.0,108.0
1435.86,49.0,365.0,1433.96,106.0,171.0
1436.97,220.0,337.0,1434.34,109.0,285.0
1437.42,133.0,365.0,1434.93,94.0,298.0
1437.89,13.0,310.0,1435.74,77.0,97.0
1439.74,111.0,391.0,1436.66,233.0,62.0
1440.12,20.0,291.0,1437.44,174.0,254.0
1442.44,84.0,357.0,1437.76,366.0,344.0
1443.01,353.0,10.0,1440.25,3.0,195.0
1443.48,168.0,141.0,1442.82,46.0,397.0
1447.3,392.0,26.0,1442.84,10.0,139.0
1447.86,98.0,379.0,1443.84,161.0,16.0
1448.6,255.0,270.0,1447.98,389.0,378.0
1451.25,385.0,24.0,1449.52,234.0,24.0
1456.68,393.0,18.0,1455.41,392.0,366.0
1473.88,395.0,9.0,1469.55,397.0,376.0
1664.26,91.0,58.0,1662.48,50.0,6.0
1667.13,0.0,251.0,1664.52,241.0,267.0
1742.45,335.0,22.0,1740.58,348.0,49.0
1760.77,307.0,8.0,1747.1,338.0,167.0
2862.7,372.0,132.0,2882.87,360.0,315.0
2882.68,358.0,4.0,2900.09,231.0,21.0
2898.54,40.0,393.0,2900.3,85.0,393.0
2900.2,283.0,295.0,2900.72,15.0,65.0
2901.16,55.0,358.0,2902.23,136.0,386.0
2901.2,40.0,374.0,2902.29,12.0,180.0
2901.69,194.0,122.0,2904.95,14.0,142.0
2903.52,99.0,126.0,2905.52,195.0,4.0
2904.1,107.0,187.0,2907.14,270.0,33.0
2906.0,206.0,283.0,2909.15,114.0,384.0
2906.31,14.0,305.0,2910.35,241.0,90.0
2907.82,35.0,350.0,2910.72,8.0,222.0
2909.89,9.0,316.0,2911.52,163.0,22.0
2910.2,36.0,386.0,2913.09,198.0,110.0
2910.36,366.0,158.0,2913.68,155.0,222.0
2911.61,142.0,201.0,2914.19,84.0,387.0
2912.51,220.0,287.0,2914.58,159.0,240.0
2912.75,48.0,303.0,2915.18,95.0,363.0
2914.52,63.0,348.0,2915.64,217.0,60.0
2915.35,282.0,280.0,2916.78,16.0,94.0
2915.7,46.0,354.0,2918.83,101.0,134.0
2917.48,31.0,346.0,2918.86,122.0,241.0
2918.13,57.0,362.0,2919.25,202.0,8.0
2918.78,9.0,291.0,2920.58,35.0,15.0
2921.42,153.0,329.0,2921.43,40.0,399.0
2922.38,55.0,399.0,2923.47,141.0,5.0
2923.03,309.0,293.0,2924.42,254.0,3.0
2924.36,17.0,382.0,2925.04,5.0,157.0
2924.73,27.0,327.0,2927.4,399.0,75.0
2924.94,7.0,332.0,2929.81,246.0,23.0
2926.81,41.0,387.0,2935.03,13.0,136.0
2927.47,391.0,1.0,2935.92,73.0,399.0
2935.73,182.0,117.0,2936.85,298.0,18.0
2936.42,275.0,249.0,2937.21,258.0,14.0
2937.3,39.0,383.0,2938.97,249.0,30.0
2940.12,231.0,30.0,2939.09,98.0,389.0
2941.52,52.0,354.0,2942.5,13.0,197.0
2941.59,377.0,25.0,2944.9,368.0,350.0
2942.65,36.0,351.0,2947.64,283.0,11.0
2944.49,16.0,325.0,2948.12,7.0,215.0
2945.53,264.0,73.0,2948.67,273.0,91.0
2946.43,268.0,107.0,2950.66,253.0,28.0
2946.8,274.0,93.0,2950.91,158.0,361.0
2947.03,230.0,120.0,2951.13,79.0,20.0
2948.41,10.0,326.0,2952.2,83.0,18.0
2949.64,23.0,357.0,2952.47,346.0,319.0
2950.11,42.0,385.0,2958.52,370.0,124.0
2952.82,143.0,170.0,2960.35,68.0,395.0
2954.03,327.0,183.0,2962.27,107.0,6.0
2955.25,357.0,1.0,2963.06,108.0,388.0
2963.29,151.0,178.0,2965.36,394.0,387.0
2963.82,398.0,83.0,2965.58,20.0,99.0
2963.91,58.0,306.0,2966.89,394.0,378.0
2964.3,58.0,353.0,2967.93,77.0,32.0
2965.41,76.0,345.0,2968.87,132.0,128.0
2966.23,318.0,195.0,2970.11,173.0,262.0
2968.11,177.0,179.0,2971.21,190.0,149.0
2971.06,392.0,60.0,2971.58,84.0,10.0
2972.63,204.0,196.0,2973.51,383.0,380.0
2974.27,5.0,331.0,2973.73,214.0,190.0
2981.67,2.0,101.0,2976.77,276.0,12.0
2984.19,232.0,13.0,2977.6,145.0,8.0
2991.28,343.0,3.0,2983.09,221.0,212.0
2993.52,65.0,401.0,2983.3,388.0,96.0
2994.26,128.0,397.0,2988.37,295.0,66.0
2996.11,270.0,15.0,2992.84,1.0,244.0
2998.21,46.0,401.0,2993.63,35.0,400.0
3000.71,299.0,115.0,2994.19,28.0,401.0
3002.34,96.0,91.0,2997.76,345.0,1.0
3002.66,125.0,396.0,3003.22,374.0,147.0
3003.49,3.0,254.0,3003.79,1.0,199.0
3008.8,341.0,12.0,3006.61,310.0,109.0
3011.58,7.0,214.0,3019.71,369.0,141.0
3012.92,77.0,48.0,3019.92,70.0,27.0
3016.38,340.0,147.0,3025.7,264.0,273.0
3028.62,1.0,313.0,3042.0,378.0,359.0
3032.93,394.0,3.0,3044.49,49.0,33.0
3034.12,74.0,22.0,3047.56,259.0,270.0
3037.86,387.0,34.0,3059.76,377.0,392.0
3042.93,388.0,11.0,3064.44,382.0,392.0
3060.58,400.0,7.0,3072.91,397.0,390.0
3064.59,399.0,40.0,3082.31,401.0,375.0
3066.05,402.0,55.0,3090.43,386.0,377.0
3086.1,382.0,70.0,3107.72,402.0,356.0
