,0
20.11,289.0
22.84,328.0
29.17,132.0
30.79,210.0
33.88,265.0
35.3,285.0
37.88,264.0
40.22,268.0
44.19,206.0
48.6,216.0
50.18,198.0
51.58,289.0
55.33,180.0
58.04,253.0
63.05,249.0
63.92,201.0
68.18,267.0
72.95,300.0
78.54,245.0
82.57,326.0
87.11,217.0
90.76,249.0
92.87,253.0
94.67,129.0
97.03,130.0
100.51,104.0
103.28,136.0
109.47,259.0
115.84,240.0
122.28,178.0
124.43,100.0
128.07,278.0
135.58,262.0
140.04,301.0
141.84,150.0
147.47,72.0
153.85,167.0
160.08,292.0
161.73,142.0
167.2,92.0
171.32,167.0
181.0,242.0
188.24,303.0
195.79,195.0
201.66,147.0
207.77,74.0
213.75,322.0
216.72,306.0
230.62,177.0
234.92,151.0
244.33,290.0
245.38,268.0
247.05,292.0
248.31,149.0
257.56,282.0
260.52,325.0
267.81,334.0
273.79,349.0
274.33,152.0
275.69,77.0
284.43,244.0
295.34,345.0
296.94,144.0
304.28,251.0
307.58,118.0
309.81,88.0
317.45,382.0
327.18,355.0
337.28,357.0
343.36,202.0
350.16,223.0
361.24,317.0
380.17,367.0
391.28,300.0
400.26,286.0
405.32,59.0
409.14,46.0
422.27,221.0
425.09,314.0
427.29,320.0
430.22,347.0
441.39,97.0
443.66,272.0
446.26,349.0
453.84,328.0
463.08,280.0
474.5,115.0
480.37,297.0
484.24,280.0
499.96,282.0
508.25,230.0
509.13,2.0
521.24,326.0
557.27,62.0
561.55,257.0
571.05,212.0
575.89,48.0
581.79,360.0
591.46,185.0
594.34,196.0
622.76,154.0
667.96,390.0
687.57,48.0
713.43,114.0
714.35,1.0
722.42,173.0
726.78,316.0
730.16,277.0
730.79,49.0
732.5,276.0
733.9,116.0
737.1,124.0
738.05,78.0
747.65,65.0
750.31,204.0
757.97,311.0
760.4,23.0
779.48,103.0
785.04,343.0
796.5,107.0
798.51,374.0
801.45,106.0
809.74,25.0
813.0,82.0
824.54,11.0
839.55,376.0
843.23,223.0
847.69,84.0
851.85,332.0
861.38,189.0
865.23,25.0
868.87,324.0
874.53,36.0
881.43,213.0
883.4,84.0
897.05,360.0
897.94,50.0
905.1,225.0
909.71,284.0
911.57,255.0
921.53,371.0
922.24,122.0
926.47,29.0
935.08,342.0
941.91,381.0
948.64,43.0
950.34,162.0
959.02,186.0
969.0,85.0
971.52,214.0
976.8,242.0
980.84,41.0
983.09,90.0
987.21,124.0
987.47,123.0
990.0,47.0
994.7,338.0
1005.11,89.0
1006.08,193.0
1007.04,9.0
1013.24,251.0
1016.45,332.0
1017.52,237.0
1026.28,15.0
1027.11,201.0
1028.71,31.0
1029.97,68.0
1031.22,274.0
1032.58,247.0
1034.1,58.0
1036.39,156.0
1038.91,101.0
1041.22,275.0
1043.84,337.0
1044.17,169.0
1045.05,387.0
1053.71,340.0
1054.17,310.0
1062.15,285.0
1063.32,322.0
1063.4,75.0
1069.44,278.0
1076.49,180.0
1083.07,55.0
1090.54,34.0
1097.03,209.0
1097.87,189.0
1100.89,133.0
1103.05,106.0
1111.33,377.0
1115.35,304.0
1122.73,148.0
1123.18,352.0
1130.04,62.0
1143.75,8.0
1160.52,294.0
1165.69,220.0
1182.1,319.0
1188.25,38.0
1189.4,380.0
1191.88,262.0
1197.21,128.0
1203.49,44.0
1205.85,385.0
1210.63,157.0
1216.17,30.0
1220.12,298.0
1222.79,247.0
1225.3,257.0
1227.76,213.0
1234.79,371.0
1235.21,331.0
1239.95,26.0
1241.55,154.0
1247.65,59.0
1249.97,171.0
1252.33,333.0
1253.26,32.0
1258.29,198.0
1258.39,295.0
1260.08,139.0
1261.09,144.0
1266.0,287.0
1267.45,270.0
1268.94,307.0
1271.21,221.0
1275.68,21.0
1278.12,45.0
1279.74,241.0
1280.75,228.0
1284.09,339.0
1286.83,187.0
1287.63,34.0
1289.88,27.0
1290.88,205.0
1291.26,315.0
1294.85,263.0
1295.32,90.0
1297.19,32.0
1298.47,160.0
1300.61,373.0
1300.86,70.0
1304.62,208.0
1305.3,66.0
1312.28,81.0
1312.65,96.0
1327.83,172.0
1329.7,344.0
1330.46,129.0
1334.11,52.0
1336.72,303.0
1341.23,4.0
1342.44,145.0
1342.97,359.0
1353.67,270.0
1354.92,87.0
1355.4,176.0
1356.54,307.0
1356.86,206.0
1359.25,113.0
1360.55,170.0
1361.59,72.0
1362.29,369.0
1363.99,195.0
1364.0,191.0
1366.07,182.0
1375.98,227.0
1387.16,396.0
1387.73,141.0
1388.93,99.0
1389.24,380.0
1394.37,378.0
1404.12,392.0
1406.62,173.0
1408.34,54.0
1408.69,226.0
1414.31,138.0
1414.67,138.0
1414.92,175.0
1415.77,234.0
1417.12,295.0
1417.81,227.0
1418.81,272.0
1418.99,216.0
1420.36,137.0
1420.59,394.0
1420.9,109.0
1421.45,165.0
1422.7,200.0
1423.19,231.0
1423.92,125.0
1425.44,97.0
1426.9,80.0
1428.48,396.0
1429.76,190.0
1430.02,335.0
1430.3,183.0
1430.68,377.0
1431.14,117.0
1432.17,233.0
1433.31,388.0
1434.17,121.0
1439.05,111.0
1439.82,237.0
1440.13,260.0
1442.19,207.0
1442.88,309.0
1445.63,60.0
1445.96,132.0
1446.26,391.0
1447.17,73.0
1447.84,345.0
1452.1,385.0
1467.69,386.0
1657.73,100.0
1668.87,110.0
1753.11,12.0
1759.52,183.0
2860.23,364.0
2881.91,296.0
2887.8,308.0
2898.59,364.0
2900.18,68.0
2901.03,76.0
2901.37,161.0
2901.91,354.0
2904.23,314.0
2904.29,235.0
2905.24,8.0
2905.33,166.0
2906.64,384.0
2907.96,5.0
2908.15,21.0
2911.08,350.0
2912.87,159.0
2914.01,156.0
2914.25,230.0
2915.67,35.0
2915.87,41.0
2916.43,321.0
2916.84,238.0
2918.76,4.0
2920.44,134.0
2923.12,94.0
2924.94,23.0
2925.58,351.0
2925.98,109.0
2926.34,354.0
2928.71,57.0
2932.89,255.0
2933.12,117.0
2935.14,142.0
2935.42,347.0
2938.05,0.0
2940.52,362.0
2941.32,368.0
2941.99,6.0
2942.01,14.0
2945.87,159.0
2948.21,232.0
2950.25,149.0
2950.44,16.0
2952.43,18.0
2953.61,370.0
2953.71,243.0
2953.74,330.0
2956.01,338.0
2960.63,19.0
2962.07,38.0
2963.21,54.0
2963.28,91.0
2966.58,401.0
2968.05,312.0
2968.26,103.0
2969.54,95.0
2971.6,258.0
2971.99,398.0
2973.34,70.0
2975.68,19.0
2979.15,80.0
2980.52,192.0
2983.1,63.0
2983.89,52.0
2991.12,66.0
2996.13,127.0
2997.63,362.0
3000.23,366.0
3006.77,219.0
3011.87,39.0
3013.13,119.0
3013.81,178.0
3022.95,187.0
3026.47,357.0
3028.83,13.0
3038.94,163.0
3054.63,13.0
3058.3,394.0
3059.43,399.0
3065.42,398.0
3078.59,373.0
3082.94,402.0
3099.92,392.0
