,0
0,7.31
1,10.52
2,12.33
3,14.67
4,16.76
5,18.14
6,20.11
7,22.84
8,29.17
9,30.79
10,33.88
11,35.3
12,37.88
13,40.22
14,44.19
15,48.6
16,50.18
17,51.58
18,55.33
19,58.04
20,63.05
21,63.92
22,68.18
23,72.95
24,78.54
25,82.57
26,87.11
27,90.76
28,92.87
29,94.67
30,97.03
31,100.51
32,103.28
33,109.47
34,115.84
35,122.28
36,124.43
37,128.07
38,135.58
39,140.04
40,141.84
41,147.47
42,153.85
43,160.08
44,161.73
45,167.2
46,171.32
47,181.0
48,188.24
49,195.79
50,201.66
51,207.77
52,213.75
53,216.72
54,230.62
55,234.92
56,244.33
57,245.38
58,247.05
59,248.31
60,257.56
61,260.52
62,267.81
63,273.79
64,274.33
65,275.69
66,284.43
67,295.34
68,296.94
69,304.28
70,307.58
71,309.81
72,317.45
73,327.18
74,337.28
75,343.36
76,350.16
77,361.24
78,380.17
79,391.28
80,400.26
81,405.32
82,409.14
83,422.27
84,425.09
85,427.29
86,430.22
87,441.39
88,443.66
89,446.26
90,453.84
91,463.08
92,474.5
93,480.37
94,484.24
95,499.96
96,508.25
97,509.13
98,521.24
99,557.27
100,561.55
101,571.05
102,575.89
103,581.79
104,591.46
105,594.34
106,622.76
107,667.96
108,687.57
109,713.43
110,714.35
111,722.42
112,726.78
113,730.16
114,730.79
115,732.5
116,733.9
117,737.1
118,738.05
119,747.65
120,750.31
121,757.97
122,760.4
123,779.48
124,785.04
125,796.5
126,798.51
127,801.45
128,809.74
129,813.0
130,824.54
131,839.55
132,843.23
133,847.69
134,851.85
135,861.38
136,865.23
137,868.87
138,874.53
139,881.43
140,883.4
141,897.05
142,897.94
143,905.1
144,909.71
145,911.57
146,921.53
147,922.24
148,926.47
149,935.08
150,941.91
151,948.64
152,950.34
153,959.02
154,969.0
155,971.52
156,976.8
157,980.84
158,983.09
159,987.21
160,987.47
161,990.0
162,994.7
163,1005.11
164,1006.08
165,1007.04
166,1013.24
167,1016.45
168,1017.52
169,1026.28
170,1027.11
171,1028.71
172,1029.97
173,1031.22
174,1032.58
175,1034.1
176,1036.39
177,1038.91
178,1041.22
179,1043.84
180,1044.17
181,1045.05
182,1053.71
183,1054.17
184,1062.15
185,1063.32
186,1063.4
187,1069.44
188,1076.49
189,1083.07
190,1090.54
191,1097.03
192,1097.87
193,1100.89
194,1103.05
195,1111.33
196,1115.35
197,1122.73
198,1123.18
199,1130.04
200,1143.75
201,1160.52
202,1165.69
203,1182.1
204,1188.25
205,1189.4
206,1191.88
207,1197.21
208,1203.49
209,1205.85
210,1210.63
211,1216.17
212,1220.12
213,1222.79
214,1225.3
215,1227.76
216,1234.79
217,1235.21
218,1239.95
219,1241.55
220,1247.65
221,1249.97
222,1252.33
223,1253.26
224,1258.29
225,1258.39
226,1260.08
227,1261.09
228,1266.0
229,1267.45
230,1268.94
231,1271.21
232,1275.68
233,1278.12
234,1279.74
235,1280.75
236,1284.09
237,1286.83
238,1287.63
239,1289.88
240,1290.88
241,1291.26
242,1294.85
243,1295.32
244,1297.19
245,1298.47
246,1300.61
247,1300.86
248,1304.62
249,1305.3
250,1312.28
251,1312.65
252,1327.83
253,1329.7
254,1330.46
255,1334.11
256,1336.72
257,1341.23
258,1342.44
259,1342.97
260,1353.67
261,1354.92
262,1355.4
263,1356.54
264,1356.86
265,1359.25
266,1360.55
267,1361.59
268,1362.29
269,1363.99
270,1364.0
271,1366.07
272,1375.98
273,1387.16
274,1387.73
275,1388.93
276,1389.24
277,1394.37
278,1404.12
279,1406.62
280,1408.34
281,1408.69
282,1414.31
283,1414.67
284,1414.92
285,1415.77
286,1417.12
287,1417.81
288,1418.81
289,1418.99
290,1420.36
291,1420.59
292,1420.9
293,1421.45
294,1422.7
295,1423.19
296,1423.92
297,1425.44
298,1426.9
299,1428.48
300,1429.76
301,1430.02
302,1430.3
303,1430.68
304,1431.14
305,1432.17
306,1433.31
307,1434.17
308,1439.05
309,1439.82
310,1440.13
311,1442.19
312,1442.88
313,1445.63
314,1445.96
315,1446.26
316,1447.17
317,1447.84
318,1452.1
319,1467.69
320,1657.73
321,1668.87
322,1753.11
323,1759.52
324,2860.23
325,2881.91
326,2887.8
327,2898.59
328,2900.18
329,2901.03
330,2901.37
331,2901.91
332,2904.23
333,2904.29
334,2905.24
335,2905.33
336,2906.64
337,2907.96
338,2908.15
339,2911.08
340,2912.87
341,2914.01
342,2914.25
343,2915.67
344,2915.87
345,2916.43
346,2916.84
347,2918.76
348,2920.44
349,2923.12
350,2924.94
351,2925.58
352,2925.98
353,2926.34
354,2928.71
355,2932.89
356,2933.12
357,2935.14
358,2935.42
359,2938.05
360,2940.52
361,2941.32
362,2941.99
363,2942.01
364,2945.87
365,2948.21
366,2950.25
367,2950.44
368,2952.43
369,2953.61
370,2953.71
371,2953.74
372,2956.01
373,2960.63
374,2962.07
375,2963.21
376,2963.28
377,2966.58
378,2968.05
379,2968.26
380,2969.54
381,2971.6
382,2971.99
383,2973.34
384,2975.68
385,2979.15
386,2980.52
387,2983.1
388,2983.89
389,2991.12
390,2996.13
391,2997.63
392,3000.23
393,3006.77
394,3011.87
395,3013.13
396,3013.81
397,3022.95
398,3026.47
399,3028.83
400,3038.94
401,3054.63
402,3058.3
403,3059.43
404,3065.42
405,3078.59
406,3082.94
407,3099.92
