,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,4.123612062389965
7,4.207001981273828
8,4.253477069764461
9,3.977162055070417
10,4.203968433446057
11,4.101062219697934
12,3.5282975215294865
13,3.583211220001098
14,4.0379301780153
15,4.089684081707516
16,3.7834392576608717
17,3.9054116182144334
18,3.563323270053835
19,3.9360248068421946
20,3.9060823201215245
21,3.787578858581772
22,3.759824436555655
23,3.708625212247629
24,3.7373152553986593
25,3.6222738168179394
26,3.7119028080036407
27,3.7431640706308578
28,3.8497046091889224
29,3.658360879525606
30,3.65054902246053
31,4.069496377863139
32,4.27356724415341
33,4.162015712344066
34,4.247713753609159
35,4.028301724317779
36,3.902077612867852
37,3.6298868958248205
38,3.4978653215752575
39,4.178249497316777
40,3.5676271466529568
41,3.7909161930752995
42,3.4742804461657757
43,3.5134127323827102
44,3.7123543083863844
45,3.5372381092848095
46,3.8959786279845003
47,3.5312908983692157
48,4.451647077973532
49,3.4821447272877055
50,3.594164634578907
51,3.3342883777904118
52,3.8211294487220426
53,3.8004483685048003
54,3.54966891919847
55,3.502559788102395
56,3.250977257320902
57,3.2651769208684946
58,3.2530701390666685
59,4.321632300406021
60,3.6885269721503664
61,3.4721667833697016
62,3.5497791277697157
63,3.1529433088530814
64,4.0842617362730405
65,4.349587898278094
66,4.21054603118495
67,3.8716710883008236
68,3.5657727515545816
69,4.055438025856691
70,3.9056660749586154
71,3.2434512486149893
72,5.161552028650641
73,3.8844275261775367
74,4.308147306174021
75,4.173197629798467
76,3.9671226383684095
77,4.719408707479725
78,2.5783525685140534
79,4.649392634840531
80,3.7319102548412983
81,4.269612611303649
82,4.167444252900783
83,4.481974994223986
84,3.892916861868369
85,3.8786675563036415
86,4.667085259657675
87,2.9405497911467373
88,4.210440015441268
89,3.6079280990266707
90,3.816248878014364
91,4.324384183117945
92,4.2427237278167205
93,2.888656535033238
94,4.4814631549595685
95,3.356231393338656
96,4.449211985641596
97,3.4264409397035402
98,3.8801445976039064
99,3.4651699499923403
100,2.66544424256078
101,3.8987241248955713
102,4.0158729849686345
103,3.3175303935666856
104,2.2731630154139446
105,2.808507275275579
106,3.7257745701561342
107,4.732834438356775
108,3.475348837764685
109,4.908474709537282
110,4.228821215372384
111,2.270602714746915
112,2.4525619584488063
113,4.687310192915715
114,3.0736783789129483
115,3.001717216051496
116,2.710587861625084
117,2.9612290033947075
118,4.139665914023845
119,4.058658007546873
120,3.4247678368819323
121,4.320738246413981
122,3.6585625866259277
123,3.757874705039719
124,4.210269774103315
125,3.558884020864854
126,3.7342911383619004
127,4.1214910447556505
128,3.2586146598156316
129,3.2984710168174267
130,3.372629598181943
131,4.615368077484356
132,3.4185010278535377
133,3.760604591058317
134,4.204818541109045
135,3.6592021944294704
136,2.7389110401953465
137,4.114513608080713
138,4.31688608797775
139,4.712024910244904
140,4.169332732365238
141,3.3680757906220022
142,4.329655850647943
143,3.804940338139832
144,3.8797427576601224
145,3.268721222462872
146,3.7094826902029876
147,4.520689087063086
148,3.493780737318957
149,3.5348726683498635
150,3.233006876814085
151,3.2850180846814174
152,4.372778008580418
153,4.161919122002807
154,3.550444794138672
155,3.464293265153946
156,3.6161621234306187
157,4.235289976590093
158,4.310327858227611
159,3.6849486328225414
160,3.966309095744773
161,3.9993923430565497
162,3.275581443223536
163,3.4753448112837373
164,4.291772376730796
165,3.1476497973827353
166,3.704719696602412
167,3.5119066852912044
168,4.07111377816984
169,3.4538020617942964
170,4.016500994757068
171,4.273401325923011
172,3.2827658426364392
173,3.9989699335632767
174,3.2046770668507936
175,3.643393790236312
176,3.7489676735935413
177,3.6141652399084645
178,4.150002798268268
179,3.4174387719879
180,3.120875658979015
181,3.761689897046552
182,4.0462153726900905
183,4.712243854696758
184,3.5303023505008317
185,3.840667708776457
186,4.318962426861852
187,3.6665986373801083
188,4.019070979445361
189,2.9203632104421233
190,3.8058359641665316
191,3.954457549959975
192,2.960093079109561
193,3.413305417896426
194,3.857624479844578
195,3.8060404434674857
196,3.9644234168524495
197,3.3814307201924625
198,2.471678878035911
199,4.275085654440229
200,5.179516975250734
201,3.3439936694919505
202,3.471848927662169
203,4.648009022574449
204,4.217512752606734
205,3.472314475606921
206,2.918577365100601
207,3.978006422190061
208,3.5436260782587783
209,3.465211717444518
210,4.114902005221922
211,3.8307951093583785
212,4.7814994620316105
213,3.7479544885391936
214,4.71417277455156
215,4.474451504003089
216,3.5769899884315874
217,3.5545655791599007
218,2.8080559211145935
219,4.446236474623763
220,3.2451079958728517
221,4.170312092110353
222,4.692135449744428
223,3.4133522203065008
224,3.953261455372254
225,4.1052388289944615
226,4.155326253048672
227,4.032750230458129
228,3.3810584070551095
229,3.2902079801802513
230,3.1095343291916313
231,2.660642962138575
232,3.4843507432512966
233,4.180361403806906
234,4.04373052369384
235,3.0283857704327524
236,4.136946418477567
237,3.047164590863323
238,3.7817072827942058
239,3.2788373220720515
240,3.457974716523088
241,3.5085434220757414
242,4.038504411863392
243,4.07844178927462
244,4.291275183305064
245,3.697475287154231
246,3.702467624868419
247,3.795953103017678
248,3.3151346492593796
249,3.1243060570247487
250,3.826871991825219
251,3.5177445992810057
252,3.158207490347303
253,4.284215726774564
254,3.2039259511384452
255,3.904261665049266
256,2.8086342575087637
257,4.471671629635781
258,3.929358628638732
259,4.379191905966072
260,4.15830636638301
261,3.23070901473533
262,2.962331066795804
263,2.502653879977465
264,3.5757087860514947
265,4.026968021366989
266,3.846831283393774
267,3.4673759393431016
268,3.9996845476515945
269,3.591177767664326
270,3.4527415902505085
271,3.6290364421291685
272,4.253062142202752
273,3.5386134738332604
274,4.508708399544063
275,4.050255907366278
276,3.9323417775683516
277,2.974103897689184
278,2.5498881513877008
279,5.176536467417465
280,4.671182277503707
281,2.053184271417691
282,5.330502308708476
283,4.912735326828173
284,3.62071351463771
285,5.211539040359916
286,2.7560701318045377
287,2.5543158237368977
288,3.894764509818369
289,4.102019927393849
290,4.03169590348195
291,3.20503690149161
292,4.146152296719984
293,4.091339293671908
294,3.490225498473732
295,3.5996854387228754
296,3.999286691067643
297,3.9611738243191796
298,4.028412209660466
299,4.1124555388640145
300,3.6892667542418005
301,4.447790375335772
302,3.253775809348277
303,4.791304503417799
304,3.969239579686481
305,4.55953554986486
306,3.767221529205993
307,4.488067156514709
308,6.0919965165235395
309,3.510751353525487
310,5.116515121186188
311,3.2002311227433715
312,3.6212149081149763
313,4.121660930678339
314,3.880938637353411
315,4.3340176578733836
316,5.212625460665333
317,3.170537268095367
318,3.56544866972931
319,3.9339017456097665
320,4.699085885544317
321,4.478530914461549
322,3.821664518049186
323,5.108966686239455
324,4.888046214977499
325,4.918158112077957
326,5.120469714794801
327,1.7814904004919205
328,1.7085930928947333
329,3.7576939412866612
330,4.084341424865732
331,3.772066455108132
