4CNTZ,4CNTR,4WN,10WN,10CNTZ,10CNTR
160.0,150.0,1414.29,1413.26,310.0,254.0
66.0,334.0,1414.67,1414.34,58.0,312.0
107.0,95.0,1416.9,1415.22,353.0,60.0
378.0,364.0,1417.19,1416.31,22.0,355.0
151.0,43.0,1417.71,1418.0,50.0,219.0
16.0,385.0,1418.28,1418.37,361.0,27.0
58.0,148.0,1418.76,1418.48,156.0,165.0
153.0,119.0,1419.74,1419.24,302.0,163.0
90.0,238.0,1420.35,1419.84,84.0,333.0
46.0,260.0,1421.46,1421.72,253.0,81.0
389.0,357.0,1421.91,1422.45,57.0,281.0
77.0,190.0,1422.19,1423.47,79.0,364.0
200.0,156.0,1423.33,1425.31,33.0,330.0
174.0,107.0,1424.34,1426.07,359.0,38.0
297.0,234.0,1424.79,1426.55,331.0,72.0
188.0,98.0,1425.67,1427.13,59.0,291.0
12.0,395.0,1425.84,1427.87,31.0,274.0
393.0,366.0,1428.66,1428.88,49.0,343.0
1.0,400.0,1429.32,1429.4,3.0,320.0
7.0,118.0,1429.6,1429.8,137.0,385.0
175.0,64.0,1432.44,1430.02,88.0,388.0
391.0,352.0,1433.93,1430.62,366.0,38.0
67.0,275.0,1434.15,1430.96,273.0,144.0
32.0,75.0,1434.38,1431.97,98.0,220.0
107.0,20.0,1436.54,1434.09,310.0,103.0
17.0,392.0,1437.09,1434.19,92.0,136.0
290.0,248.0,1437.46,1436.21,305.0,106.0
355.0,208.0,1441.38,1439.34,392.0,21.0
38.0,167.0,1444.5,1439.75,59.0,366.0
61.0,191.0,1445.91,1440.97,61.0,345.0
57.0,348.0,1446.46,1442.62,6.0,309.0
381.0,331.0,1447.01,1445.06,12.0,266.0
84.0,243.0,1447.04,1445.65,392.0,15.0
87.0,21.0,1447.78,1445.88,240.0,174.0
385.0,346.0,1449.07,1446.13,252.0,147.0
295.0,246.0,1449.51,1446.29,51.0,385.0
395.0,333.0,1455.99,1448.86,396.0,19.0
396.0,310.0,1474.45,1474.35,398.0,27.0
114.0,86.0,1662.73,1659.89,164.0,78.0
182.0,38.0,1664.24,1662.36,107.0,393.0
342.0,46.0,1743.09,1719.73,361.0,56.0
316.0,1.0,1762.16,1761.39,322.0,391.0
363.0,382.0,2857.11,2867.51,374.0,8.0
351.0,204.0,2894.61,2893.73,220.0,15.0
6.0,396.0,2898.35,2897.1,300.0,65.0
36.0,7.0,2899.76,2900.3,8.0,387.0
14.0,386.0,2900.11,2900.71,174.0,287.0
224.0,263.0,2900.35,2901.54,376.0,10.0
272.0,270.0,2902.98,2901.88,14.0,372.0
25.0,2.0,2903.17,2903.85,10.0,375.0
28.0,4.0,2903.9,2907.03,228.0,239.0
45.0,16.0,2905.02,2907.6,22.0,390.0
244.0,55.0,2905.98,2909.15,235.0,94.0
266.0,257.0,2906.37,2909.69,18.0,80.0
18.0,376.0,2906.92,2910.38,199.0,363.0
366.0,382.0,2908.06,2912.21,25.0,174.0
19.0,378.0,2908.53,2912.81,30.0,204.0
240.0,35.0,2911.52,2913.84,11.0,323.0
29.0,31.0,2912.62,2914.24,40.0,381.0
136.0,284.0,2912.86,2914.67,69.0,123.0
50.0,373.0,2912.93,2915.49,51.0,172.0
66.0,142.0,2913.15,2915.77,298.0,312.0
202.0,117.0,2914.25,2917.53,193.0,305.0
287.0,296.0,2915.87,2921.41,56.0,399.0
54.0,266.0,2916.72,2921.58,93.0,111.0
3.0,399.0,2921.95,2921.85,234.0,85.0
178.0,153.0,2923.4,2922.46,4.0,357.0
30.0,197.0,2924.53,2922.76,184.0,389.0
71.0,229.0,2925.67,2923.03,292.0,315.0
72.0,297.0,2926.69,2923.6,34.0,180.0
374.0,254.0,2926.73,2924.7,322.0,317.0
26.0,380.0,2928.06,2926.39,42.0,76.0
274.0,13.0,2928.62,2927.56,280.0,116.0
327.0,305.0,2929.59,2934.24,5.0,337.0
125.0,3.0,2930.62,2936.93,14.0,379.0
22.0,9.0,2934.16,2936.99,379.0,42.0
20.0,391.0,2936.46,2938.02,312.0,47.0
292.0,194.0,2938.17,2939.98,242.0,237.0
13.0,5.0,2938.43,2940.94,26.0,381.0
242.0,38.0,2938.74,2941.87,18.0,359.0
49.0,16.0,2940.45,2942.69,250.0,213.0
27.0,360.0,2941.28,2943.69,273.0,58.0
382.0,312.0,2941.65,2944.58,231.0,352.0
57.0,27.0,2943.17,2948.83,28.0,108.0
298.0,7.0,2943.28,2949.91,339.0,392.0
343.0,131.0,2945.93,2953.51,343.0,257.0
270.0,210.0,2946.94,2955.74,216.0,273.0
9.0,393.0,2948.35,2956.73,9.0,351.0
344.0,284.0,2949.93,2957.26,20.0,337.0
340.0,146.0,2950.33,2961.32,21.0,148.0
221.0,60.0,2951.43,2962.1,37.0,190.0
203.0,100.0,2957.51,2962.44,394.0,34.0
55.0,299.0,2961.1,2964.57,314.0,88.0
36.0,14.0,2963.43,2965.93,383.0,4.0
398.0,383.0,2963.82,2966.56,251.0,54.0
24.0,385.0,2965.02,2968.6,172.0,223.0
249.0,154.0,2967.04,2968.97,200.0,88.0
121.0,26.0,2969.48,2970.16,334.0,151.0
230.0,63.0,2970.5,2972.46,122.0,272.0
283.0,171.0,2970.73,2972.92,73.0,163.0
383.0,372.0,2971.7,2973.54,384.0,3.0
99.0,265.0,2973.7,2975.97,116.0,33.0
120.0,47.0,2974.53,2976.86,113.0,28.0
268.0,12.0,2981.27,2980.63,67.0,31.0
82.0,244.0,2982.72,2987.33,290.0,54.0
124.0,28.0,2983.44,2989.48,103.0,130.0
4.0,399.0,2991.67,2991.19,317.0,140.0
311.0,193.0,2993.41,2993.04,23.0,400.0
5.0,99.0,2994.42,2993.52,1.0,373.0
339.0,18.0,2998.0,2997.5,28.0,401.0
1.0,402.0,2999.52,2999.23,1.0,278.0
5.0,93.0,3001.24,3003.05,357.0,207.0
300.0,1.0,3001.94,3007.48,349.0,397.0
341.0,281.0,3007.35,3012.45,351.0,59.0
337.0,40.0,3012.7,3013.72,177.0,243.0
196.0,28.0,3018.46,3016.99,116.0,399.0
96.0,33.0,3022.76,3024.58,282.0,377.0
396.0,270.0,3034.25,3037.75,399.0,36.0
389.0,337.0,3041.31,3041.91,149.0,353.0
392.0,308.0,3044.4,3042.39,117.0,397.0
232.0,59.0,3045.74,3062.23,401.0,6.0
127.0,24.0,3047.84,3069.88,396.0,45.0
401.0,323.0,3058.83,3070.75,402.0,1.0
400.0,374.0,3064.25,3082.65,390.0,58.0
401.0,376.0,3065.97,3093.64,399.0,13.0
386.0,350.0,3084.76,3104.12,375.0,1.0
