1WN,1CNTZ,1CNTR,3WN,3CNTZ,3CNTR
1070.44,139.0,92.0,1070.7,364.0,65.0
1080.13,206.0,213.0,1082.47,217.0,305.0
1081.11,212.0,202.0,1085.25,60.0,314.0
1093.26,180.0,240.0,1096.27,10.0,110.0
1097.1,33.0,91.0,1102.68,136.0,253.0
1099.8,347.0,13.0,1104.7,133.0,284.0
1102.47,34.0,317.0,1106.95,206.0,269.0
1108.11,371.0,389.0,1108.76,374.0,38.0
1108.97,163.0,83.0,1113.69,292.0,213.0
1116.54,184.0,106.0,1120.28,201.0,234.0
1121.04,352.0,355.0,1122.1,362.0,54.0
1122.06,219.0,307.0,1124.33,261.0,202.0
1131.74,262.0,109.0,1134.86,241.0,243.0
1151.09,109.0,35.0,1138.15,268.0,190.0
1155.53,96.0,244.0,1153.87,266.0,196.0
1161.56,255.0,132.0,1156.31,52.0,169.0
1175.55,117.0,104.0,1160.55,179.0,292.0
1175.94,177.0,283.0,1164.19,59.0,256.0
1179.71,234.0,208.0,1175.81,212.0,151.0
1189.67,349.0,371.0,1182.67,63.0,316.0
1190.26,210.0,182.0,1188.8,379.0,53.0
1194.88,388.0,366.0,1194.14,354.0,63.0
1197.01,93.0,339.0,1194.88,356.0,62.0
1205.09,170.0,144.0,1202.76,55.0,352.0
1206.33,212.0,137.0,1211.11,121.0,210.0
1218.07,340.0,29.0,1220.73,1.0,50.0
1224.9,39.0,335.0,1225.82,351.0,107.0
1228.24,191.0,65.0,1228.2,308.0,193.0
1232.18,32.0,298.0,1228.97,48.0,324.0
1235.03,378.0,362.0,1234.66,78.0,356.0
1240.34,75.0,93.0,1236.71,345.0,96.0
1242.1,194.0,236.0,1237.03,276.0,205.0
1242.29,251.0,279.0,1241.34,307.0,260.0
1243.39,343.0,290.0,1242.69,340.0,183.0
1249.86,143.0,258.0,1248.41,98.0,343.0
1252.56,225.0,89.0,1249.14,354.0,186.0
1253.87,320.0,76.0,1251.09,52.0,341.0
1253.95,251.0,48.0,1251.99,233.0,196.0
1257.4,331.0,23.0,1255.37,24.0,236.0
1259.99,54.0,114.0,1264.33,295.0,206.0
1261.68,113.0,301.0,1264.54,296.0,251.0
1266.51,178.0,261.0,1267.09,159.0,246.0
1269.63,109.0,43.0,1267.7,16.0,93.0
1274.53,63.0,287.0,1270.08,173.0,286.0
1275.3,315.0,44.0,1273.31,281.0,272.0
1277.28,266.0,193.0,1274.02,136.0,319.0
1277.85,269.0,73.0,1275.73,36.0,136.0
1279.23,237.0,100.0,1278.17,96.0,336.0
1284.36,62.0,118.0,1286.99,377.0,70.0
1285.2,164.0,260.0,1287.35,103.0,362.0
1286.5,57.0,270.0,1287.9,33.0,21.0
1287.51,346.0,318.0,1288.85,121.0,327.0
1288.81,58.0,169.0,1289.53,210.0,113.0
1289.33,120.0,170.0,1290.81,300.0,297.0
1290.15,256.0,197.0,1293.53,24.0,105.0
1293.32,229.0,79.0,1295.21,260.0,119.0
1297.02,65.0,50.0,1298.96,175.0,327.0
1297.63,26.0,206.0,1300.56,189.0,59.0
1300.37,201.0,122.0,1303.54,186.0,52.0
1301.74,174.0,55.0,1310.13,307.0,224.0
1307.46,121.0,318.0,1310.66,105.0,371.0
1309.47,294.0,59.0,1311.17,16.0,47.0
1312.27,51.0,228.0,1314.34,198.0,35.0
1313.35,121.0,32.0,1317.52,64.0,386.0
1318.14,171.0,339.0,1328.84,102.0,394.0
1330.66,16.0,233.0,1329.8,258.0,149.0
1333.09,360.0,333.0,1329.97,84.0,74.0
1334.24,261.0,293.0,1334.2,382.0,104.0
1336.5,281.0,62.0,1337.19,74.0,350.0
1337.8,304.0,40.0,1337.39,248.0,348.0
1339.27,10.0,15.0,1337.88,193.0,353.0
1347.64,305.0,142.0,1339.58,313.0,282.0
1349.25,42.0,253.0,1348.35,7.0,46.0
1350.46,286.0,210.0,1349.61,87.0,373.0
1352.65,317.0,105.0,1352.32,220.0,322.0
1354.28,135.0,249.0,1353.87,171.0,172.0
1354.37,315.0,145.0,1357.02,367.0,147.0
1356.78,67.0,98.0,1357.1,23.0,33.0
1358.18,82.0,155.0,1358.68,210.0,223.0
1359.46,17.0,313.0,1360.08,154.0,354.0
1360.19,234.0,130.0,1361.87,281.0,183.0
1363.13,20.0,345.0,1362.82,80.0,366.0
1363.32,142.0,264.0,1363.23,254.0,249.0
1363.49,136.0,233.0,1365.47,54.0,343.0
1368.32,336.0,40.0,1369.36,328.0,127.0
1378.37,363.0,16.0,1379.73,322.0,217.0
1384.59,61.0,388.0,1381.33,30.0,395.0
1385.06,394.0,358.0,1383.35,392.0,4.0
1390.93,137.0,5.0,1386.86,199.0,57.0
1391.74,398.0,393.0,1391.09,397.0,12.0
1393.07,397.0,377.0,1393.15,384.0,7.0
1396.72,311.0,151.0,1395.57,226.0,49.0
1409.35,385.0,389.0,1407.0,321.0,42.0
1409.84,313.0,28.0,1408.64,349.0,36.0
1411.49,84.0,17.0,1408.83,336.0,36.0
1414.82,188.0,225.0,1412.93,342.0,167.0
1415.51,48.0,276.0,1414.39,269.0,159.0
1416.04,151.0,257.0,1415.47,44.0,89.0
1416.11,71.0,60.0,1415.61,224.0,142.0
1417.52,98.0,289.0,1416.27,195.0,157.0
1418.5,59.0,274.0,1416.47,78.0,312.0
1419.92,364.0,115.0,1417.69,107.0,382.0
1420.08,35.0,147.0,1418.38,71.0,245.0
1420.46,200.0,247.0,1419.1,33.0,270.0
1420.97,357.0,238.0,1419.93,93.0,188.0
1422.03,98.0,256.0,1421.11,65.0,276.0
1422.93,76.0,279.0,1421.93,47.0,383.0
1424.27,75.0,167.0,1422.72,389.0,19.0
1425.3,168.0,335.0,1423.95,133.0,95.0
1426.47,66.0,68.0,1425.73,215.0,254.0
1426.68,382.0,374.0,1426.02,109.0,260.0
1427.65,73.0,243.0,1427.53,367.0,69.0
1428.41,216.0,351.0,1427.64,152.0,288.0
1428.81,89.0,190.0,1428.36,82.0,368.0
1429.35,186.0,343.0,1428.41,98.0,179.0
1429.51,46.0,397.0,1429.66,276.0,153.0
1430.34,95.0,120.0,1432.33,373.0,68.0
1431.15,374.0,383.0,1432.35,116.0,364.0
1431.71,237.0,57.0,1432.69,111.0,390.0
1432.09,333.0,153.0,1434.06,46.0,103.0
1432.22,167.0,285.0,1436.45,390.0,44.0
1434.46,241.0,220.0,1437.26,219.0,140.0
1434.76,37.0,329.0,1437.71,62.0,317.0
1435.05,380.0,391.0,1439.62,92.0,110.0
1439.22,39.0,56.0,1439.99,167.0,158.0
1442.23,101.0,139.0,1441.12,130.0,395.0
1444.08,57.0,235.0,1444.53,29.0,22.0
1444.62,132.0,362.0,1445.4,86.0,360.0
1445.78,18.0,340.0,1446.15,171.0,300.0
1446.58,20.0,206.0,1447.82,336.0,77.0
1447.89,393.0,383.0,1447.91,358.0,48.0
1455.66,391.0,376.0,1456.45,395.0,10.0
1471.79,396.0,379.0,1471.39,396.0,4.0
1660.04,65.0,384.0,1661.17,17.0,398.0
1663.64,155.0,4.0,1666.89,172.0,64.0
1741.78,338.0,3.0,1746.45,333.0,106.0
1756.02,331.0,185.0,1749.9,283.0,166.0
2900.65,0.0,273.0,2880.0,379.0,335.0
2901.32,258.0,193.0,2899.6,116.0,11.0
2901.54,232.0,282.0,2899.93,8.0,319.0
2901.98,6.0,103.0,2901.0,139.0,80.0
2902.63,6.0,270.0,2901.18,51.0,16.0
2903.3,222.0,127.0,2902.06,126.0,348.0
2904.6,4.0,133.0,2902.75,122.0,376.0
2904.72,252.0,295.0,2904.45,100.0,391.0
2905.47,355.0,91.0,2905.51,144.0,232.0
2906.64,1.0,199.0,2905.77,309.0,329.0
2907.56,13.0,87.0,2906.28,6.0,5.0
2910.12,15.0,192.0,2908.83,3.0,71.0
2910.29,21.0,375.0,2909.91,1.0,24.0
2911.46,262.0,213.0,2910.46,279.0,331.0
2911.64,257.0,209.0,2910.77,118.0,377.0
2912.2,27.0,312.0,2913.28,151.0,38.0
2913.74,359.0,7.0,2914.17,298.0,216.0
2914.03,176.0,86.0,2914.89,56.0,379.0
2915.05,124.0,391.0,2916.04,75.0,397.0
2916.41,38.0,347.0,2918.76,11.0,32.0
2916.91,3.0,124.0,2921.77,113.0,345.0
2919.37,282.0,43.0,2921.98,371.0,326.0
2919.49,50.0,371.0,2924.35,19.0,393.0
2922.01,53.0,399.0,2925.86,86.0,388.0
2922.96,227.0,52.0,2925.88,58.0,379.0
2928.61,351.0,33.0,2926.73,270.0,265.0
2929.41,29.0,78.0,2929.68,21.0,164.0
2929.82,70.0,46.0,2930.7,181.0,339.0
2930.97,309.0,19.0,2932.61,245.0,60.0
2932.42,22.0,251.0,2936.64,313.0,257.0
2934.07,254.0,175.0,2936.87,19.0,17.0
2934.15,49.0,25.0,2937.51,113.0,357.0
2935.1,173.0,275.0,2938.56,141.0,306.0
2935.52,8.0,216.0,2939.67,205.0,245.0
2938.53,146.0,277.0,2940.49,325.0,269.0
2939.73,214.0,349.0,2942.57,325.0,181.0
2940.18,29.0,157.0,2944.28,250.0,113.0
2940.51,296.0,360.0,2944.46,43.0,16.0
2940.79,19.0,84.0,2946.49,128.0,76.0
2942.86,4.0,166.0,2947.44,89.0,351.0
2944.94,13.0,28.0,2947.65,10.0,76.0
2947.17,375.0,380.0,2947.88,374.0,144.0
2950.76,31.0,48.0,2949.32,101.0,384.0
2953.09,265.0,190.0,2951.22,317.0,337.0
2954.0,170.0,76.0,2954.05,332.0,256.0
2957.16,364.0,243.0,2954.56,82.0,390.0
2959.02,115.0,370.0,2957.06,111.0,267.0
2959.75,247.0,359.0,2957.86,284.0,302.0
2961.11,68.0,331.0,2958.17,36.0,57.0
2962.92,10.0,176.0,2960.15,333.0,117.0
2964.13,381.0,56.0,2960.97,90.0,371.0
2964.27,398.0,349.0,2962.39,39.0,192.0
2965.68,389.0,394.0,2964.47,394.0,3.0
2969.85,24.0,291.0,2965.45,400.0,13.0
2972.42,389.0,393.0,2968.53,154.0,295.0
2972.88,77.0,346.0,2970.03,195.0,43.0
2973.77,219.0,154.0,2972.26,253.0,48.0
2974.41,133.0,330.0,2972.32,331.0,30.0
2974.68,160.0,257.0,2973.86,130.0,301.0
2975.2,292.0,21.0,2974.74,70.0,333.0
2977.68,353.0,21.0,2977.95,266.0,33.0
2980.01,41.0,8.0,2980.97,305.0,100.0
2980.71,223.0,214.0,2982.31,285.0,40.0
2986.84,208.0,281.0,2985.55,235.0,25.0
2988.99,138.0,19.0,2985.69,227.0,83.0
2992.64,43.0,396.0,2994.05,94.0,401.0
2994.44,12.0,352.0,2995.0,7.0,375.0
2994.83,301.0,222.0,2996.35,337.0,296.0
2996.06,24.0,387.0,2999.36,4.0,200.0
2999.37,44.0,401.0,3002.62,102.0,400.0
3002.87,106.0,11.0,3005.64,141.0,128.0
3014.53,271.0,9.0,3007.19,4.0,133.0
3014.73,255.0,10.0,3015.74,342.0,15.0
3016.9,61.0,354.0,3017.79,25.0,398.0
3018.94,352.0,1.0,3026.86,288.0,297.0
3039.84,376.0,367.0,3027.89,146.0,118.0
3039.94,42.0,381.0,3037.2,382.0,85.0
3047.95,207.0,1.0,3044.42,38.0,400.0
3060.8,387.0,399.0,3059.73,402.0,12.0
3065.96,394.0,400.0,3065.3,401.0,18.0
3073.16,399.0,397.0,3072.32,397.0,22.0
3078.18,402.0,373.0,3078.85,392.0,2.0
3089.77,385.0,380.0,3088.34,399.0,6.0
3099.47,400.0,265.0,3099.62,385.0,0.0
