,0,0
21.85,124.0,3.5282975215294865
26.12,144.0,3.583211220001098
28.91,260.0,4.0379301780153
29.71,273.0,4.089684081707516
34.32,195.0,3.783439257660872
39.87,230.0,3.905411618214433
40.35,139.0,3.563323270053835
41.89,236.0,3.936024806842195
43.53,232.0,3.906082320121525
46.6,196.0,3.787578858581772
50.69,187.0,3.759824436555655
52.4,171.0,3.708625212247629
55.22,181.0,3.7373152553986593
61.94,154.0,3.6222738168179394
63.93,174.0,3.7119028080036407
66.41,181.0,3.7431640706308578
67.45,212.0,3.849704609188922
71.79,161.0,3.658360879525606
75.97,159.0,3.65054902246053
84.69,267.0,4.069496377863139
86.03,316.0,4.27356724415341
87.35,295.0,4.162015712344066
88.94,310.0,4.247713753609159
94.97,255.0,4.028301724317779
97.12,227.0,3.902077612867852
99.86,157.0,3.629886895824821
106.12,116.0,3.497865321575257
115.89,301.0,4.178249497316777
117.3,141.0,3.5676271466529568
118.58,197.0,3.7909161930753004
122.32,109.0,3.474280446165776
127.88,122.0,3.5134127323827102
133.52,175.0,3.7123543083863835
139.8,129.0,3.537238109284809
141.41,225.0,3.8959786279844995
159.33,127.0,3.531290898369216
161.67,337.0,4.451647077973532
166.26,112.0,3.482144727287705
171.48,147.0,3.594164634578907
177.13,82.0,3.334288377790412
180.99,204.0,3.821129448722042
187.27,198.0,3.8004483685048
189.46,133.0,3.54966891919847
198.93,117.0,3.502559788102395
210.9,66.0,3.250977257320902
214.8,70.0,3.2651769208684946
224.01,67.0,3.2530701390666685
227.07,325.0,4.321632300406021
236.86,166.0,3.6885269721503664
246.19,107.0,3.4721667833697016
248.86,135.0,3.549779127769716
253.55,54.0,3.1529433088530814
257.69,271.0,4.0842617362730405
259.82,332.0,4.349587898278094
262.64,306.0,4.21054603118495
267.94,217.0,3.871671088300824
270.21,140.0,3.565772751554581
275.96,265.0,4.055438025856691
277.54,231.0,3.905666074958616
280.49,63.0,3.2434512486149893
282.96,385.0,5.161552028650641
287.64,222.0,3.8844275261775367
298.09,320.0,4.308147306174021
304.07,300.0,4.173197629798467
308.09,242.0,3.9671226383684095
323.98,367.0,4.719408707479725
329.32,17.0,2.5783525685140534
339.5,356.0,4.649392634840531
343.55,179.0,3.7319102548412975
347.3,314.0,4.269612611303649
348.97,297.0,4.167444252900783
360.04,342.0,4.481974994223986
366.56,223.0,3.892916861868369
375.17,217.0,3.8786675563036415
380.19,357.0,4.667085259657675
388.77,37.0,2.9405497911467373
394.48,305.0,4.210440015441268
403.77,149.0,3.607928099026671
424.15,204.0,3.816248878014364
428.18,327.0,4.324384183117945
429.26,310.0,4.2427237278167205
443.85,34.0,2.888656535033238
445.03,341.0,4.4814631549595685
453.02,84.0,3.356231393338656
454.79,336.0,4.449211985641596
461.83,97.0,3.42644093970354
469.05,220.0,3.8801445976039055
492.76,104.0,3.4651699499923403
502.98,23.0,2.66544424256078
511.71,226.0,3.8987241248955713
518.25,250.0,4.0158729849686345
520.11,81.0,3.3175303935666856
533.12,6.0,2.2731630154139446
551.76,31.0,2.808507275275579
563.72,178.0,3.7257745701561347
