3CNTZ,3CNTR,3WN,9WN,9CNTZ,9CNTR
213.0,230.0,250.52,254.17,154.0,201.0
175.0,165.0,252.88,257.65,187.0,217.0
264.0,353.0,258.7,259.03,103.0,360.0
231.0,374.0,263.54,262.98,272.0,225.0
256.0,215.0,266.03,264.77,209.0,273.0
149.0,204.0,268.18,268.67,195.0,164.0
125.0,290.0,278.01,272.23,81.0,384.0
357.0,105.0,279.47,273.36,18.0,141.0
369.0,39.0,281.86,275.52,74.0,130.0
239.0,193.0,282.12,280.66,364.0,338.0
89.0,258.0,298.11,281.61,291.0,160.0
221.0,91.0,300.58,291.0,282.0,136.0
345.0,74.0,301.88,297.75,117.0,382.0
247.0,261.0,316.6,299.44,340.0,324.0
351.0,73.0,320.96,313.81,54.0,154.0
328.0,134.0,328.07,318.29,359.0,340.0
104.0,228.0,335.95,325.91,191.0,234.0
365.0,66.0,340.48,332.18,228.0,204.0
179.0,312.0,343.56,336.88,293.0,275.0
144.0,311.0,345.5,343.74,315.0,260.0
305.0,92.0,353.44,352.83,292.0,282.0
246.0,129.0,354.17,357.89,317.0,257.0
203.0,162.0,355.03,361.52,111.0,90.0
343.0,114.0,374.32,373.05,328.0,279.0
352.0,70.0,382.41,380.9,361.0,332.0
162.0,307.0,386.26,400.56,257.0,304.0
317.0,122.0,401.86,415.55,322.0,198.0
310.0,109.0,407.92,419.46,314.0,112.0
341.0,140.0,413.86,427.67,328.0,262.0
363.0,53.0,427.68,434.25,286.0,197.0
62.0,191.0,438.91,440.29,221.0,314.0
312.0,148.0,439.58,442.1,309.0,185.0
376.0,27.0,443.95,446.67,356.0,324.0
178.0,384.0,449.56,451.92,281.0,180.0
372.0,60.0,450.05,456.24,41.0,228.0
360.0,82.0,475.36,457.42,333.0,302.0
303.0,180.0,479.29,458.35,319.0,215.0
206.0,263.0,483.36,489.08,341.0,245.0
270.0,164.0,491.28,493.36,56.0,54.0
323.0,156.0,498.25,512.04,291.0,269.0
298.0,142.0,507.13,522.22,337.0,277.0
43.0,238.0,510.94,543.71,199.0,322.0
244.0,84.0,514.86,555.2,185.0,313.0
26.0,381.0,534.17,559.23,59.0,11.0
286.0,96.0,558.92,569.11,371.0,290.0
387.0,28.0,578.68,581.26,342.0,217.0
326.0,102.0,593.72,582.85,363.0,311.0
357.0,132.0,605.2,589.03,65.0,22.0
40.0,386.0,605.6,593.14,225.0,258.0
214.0,63.0,617.55,624.7,326.0,85.0
314.0,176.0,660.02,652.24,350.0,102.0
387.0,26.0,673.39,675.05,382.0,355.0
291.0,222.0,683.44,688.38,343.0,45.0
183.0,79.0,698.96,702.86,353.0,119.0
321.0,198.0,709.03,722.29,115.0,368.0
319.0,200.0,714.89,726.09,38.0,53.0
303.0,187.0,721.48,727.1,152.0,44.0
49.0,362.0,722.11,730.19,262.0,148.0
124.0,366.0,728.02,731.06,214.0,29.0
12.0,87.0,728.72,733.33,24.0,82.0
94.0,345.0,734.05,736.03,115.0,358.0
27.0,156.0,741.75,740.25,43.0,79.0
159.0,209.0,747.14,741.86,295.0,101.0
247.0,330.0,753.75,743.39,168.0,40.0
157.0,355.0,755.15,748.95,156.0,338.0
35.0,237.0,758.53,760.7,175.0,161.0
165.0,286.0,765.05,761.66,74.0,114.0
76.0,338.0,767.08,767.75,89.0,67.0
15.0,116.0,779.3,773.71,236.0,260.0
293.0,248.0,792.79,798.13,350.0,335.0
378.0,31.0,796.65,798.44,121.0,111.0
234.0,280.0,798.5,803.68,93.0,174.0
300.0,265.0,813.61,804.17,138.0,301.0
176.0,359.0,823.37,809.98,182.0,320.0
196.0,346.0,828.47,822.89,192.0,288.0
185.0,218.0,835.27,825.77,157.0,71.0
21.0,86.0,835.93,832.85,223.0,289.0
289.0,187.0,837.6,838.9,355.0,342.0
363.0,99.0,838.33,840.26,24.0,106.0
283.0,204.0,851.79,842.39,57.0,48.0
69.0,369.0,855.85,854.87,279.0,134.0
77.0,240.0,862.67,859.56,219.0,316.0
96.0,298.0,863.28,862.15,180.0,327.0
259.0,294.0,865.81,865.68,37.0,99.0
237.0,144.0,874.3,874.73,303.0,226.0
114.0,338.0,885.34,894.07,374.0,356.0
380.0,42.0,894.93,897.37,248.0,156.0
165.0,308.0,897.75,898.31,148.0,49.0
169.0,213.0,902.84,904.63,287.0,232.0
152.0,304.0,907.37,918.59,51.0,82.0
187.0,273.0,915.71,919.36,354.0,341.0
369.0,56.0,918.75,920.86,264.0,312.0
184.0,243.0,923.06,923.04,245.0,253.0
41.0,154.0,929.54,932.37,248.0,256.0
145.0,322.0,935.82,941.22,60.0,213.0
388.0,29.0,940.03,942.17,113.0,299.0
224.0,277.0,943.22,942.7,340.0,335.0
229.0,318.0,950.15,945.98,53.0,68.0
14.0,123.0,950.43,957.47,10.0,150.0
70.0,359.0,964.55,965.7,146.0,56.0
229.0,281.0,966.16,975.64,267.0,210.0
110.0,388.0,973.03,978.95,207.0,152.0
264.0,263.0,974.57,979.6,141.0,83.0
203.0,283.0,976.53,983.55,86.0,51.0
128.0,367.0,979.1,986.37,128.0,71.0
208.0,241.0,986.51,986.49,181.0,297.0
31.0,78.0,996.8,990.98,205.0,306.0
156.0,223.0,997.92,996.87,152.0,105.0
254.0,252.0,999.71,999.83,200.0,252.0
290.0,175.0,1002.08,1003.06,277.0,116.0
46.0,341.0,1006.84,1004.18,162.0,326.0
237.0,150.0,1008.93,1006.46,34.0,78.0
73.0,91.0,1009.61,1020.06,307.0,162.0
138.0,240.0,1011.92,1021.88,183.0,188.0
120.0,332.0,1017.76,1022.24,145.0,326.0
339.0,135.0,1021.49,1026.51,67.0,54.0
54.0,364.0,1035.5,1028.76,317.0,210.0
275.0,233.0,1036.71,1030.02,311.0,207.0
385.0,9.0,1038.95,1031.07,46.0,55.0
59.0,227.0,1039.4,1033.84,111.0,39.0
192.0,280.0,1041.7,1036.28,217.0,282.0
67.0,288.0,1044.51,1039.97,389.0,371.0
198.0,125.0,1045.46,1040.88,163.0,332.0
30.0,85.0,1048.9,1046.48,321.0,169.0
190.0,329.0,1053.23,1050.64,26.0,115.0
107.0,267.0,1054.84,1052.82,20.0,123.0
347.0,135.0,1058.12,1053.6,277.0,193.0
360.0,98.0,1059.77,1057.47,177.0,346.0
316.0,182.0,1064.69,1058.08,363.0,334.0
335.0,168.0,1065.89,1060.3,189.0,63.0
66.0,275.0,1068.82,1064.05,367.0,317.0
364.0,65.0,1070.7,1065.43,233.0,275.0
217.0,305.0,1082.47,1069.41,215.0,103.0
60.0,314.0,1085.25,1081.56,275.0,95.0
10.0,110.0,1096.27,1084.27,71.0,41.0
136.0,253.0,1102.68,1093.3,22.0,114.0
133.0,284.0,1104.7,1095.02,131.0,347.0
206.0,269.0,1106.95,1106.38,268.0,290.0
374.0,38.0,1108.76,1109.14,354.0,359.0
292.0,213.0,1113.69,1111.36,303.0,283.0
201.0,234.0,1120.28,1116.96,319.0,175.0
362.0,54.0,1122.1,1121.92,379.0,348.0
261.0,202.0,1124.33,1131.38,60.0,41.0
241.0,243.0,1134.86,1143.11,251.0,247.0
268.0,190.0,1138.15,1146.67,212.0,305.0
266.0,196.0,1153.87,1153.65,26.0,76.0
52.0,169.0,1156.31,1170.55,258.0,183.0
179.0,292.0,1160.55,1172.66,236.0,61.0
59.0,256.0,1164.19,1182.47,287.0,132.0
212.0,151.0,1175.81,1188.59,351.0,343.0
63.0,316.0,1182.67,1191.46,30.0,126.0
379.0,53.0,1188.8,1193.37,105.0,362.0
354.0,63.0,1194.14,1195.7,187.0,35.0
356.0,62.0,1194.88,1196.46,381.0,349.0
55.0,352.0,1202.76,1201.67,97.0,78.0
121.0,210.0,1211.11,1210.41,165.0,247.0
1.0,50.0,1220.73,1212.36,88.0,85.0
351.0,107.0,1225.82,1230.6,262.0,239.0
308.0,193.0,1228.2,1234.46,347.0,287.0
48.0,324.0,1228.97,1236.36,305.0,218.0
78.0,356.0,1234.66,1236.83,127.0,365.0
345.0,96.0,1236.71,1237.2,28.0,137.0
276.0,205.0,1237.03,1237.7,305.0,228.0
307.0,260.0,1241.34,1240.29,177.0,73.0
340.0,183.0,1242.69,1246.54,375.0,315.0
98.0,343.0,1248.41,1247.58,289.0,111.0
354.0,186.0,1249.14,1251.22,106.0,77.0
52.0,341.0,1251.09,1253.87,332.0,279.0
233.0,196.0,1251.99,1256.5,247.0,236.0
24.0,236.0,1255.37,1259.88,326.0,132.0
295.0,206.0,1264.33,1260.77,29.0,104.0
296.0,251.0,1264.54,1265.5,119.0,372.0
159.0,246.0,1267.09,1268.4,205.0,221.0
16.0,93.0,1267.7,1269.54,39.0,123.0
173.0,286.0,1270.08,1271.46,127.0,285.0
281.0,272.0,1273.31,1271.71,139.0,168.0
136.0,319.0,1274.02,1276.71,169.0,43.0
36.0,136.0,1275.73,1280.8,254.0,66.0
96.0,336.0,1278.17,1281.22,251.0,59.0
377.0,70.0,1286.99,1286.09,31.0,87.0
103.0,362.0,1287.35,1286.45,133.0,354.0
33.0,21.0,1287.9,1287.99,359.0,328.0
121.0,327.0,1288.85,1289.57,22.0,88.0
210.0,113.0,1289.53,1290.26,203.0,37.0
300.0,297.0,1290.81,1290.67,124.0,369.0
24.0,105.0,1293.53,1294.71,324.0,176.0
260.0,119.0,1295.21,1295.09,271.0,87.0
175.0,327.0,1298.96,1297.03,256.0,278.0
189.0,59.0,1300.56,1297.55,300.0,173.0
186.0,52.0,1303.54,1298.88,311.0,202.0
307.0,224.0,1310.13,1301.14,193.0,321.0
105.0,371.0,1310.66,1302.84,32.0,45.0
16.0,47.0,1311.17,1306.65,63.0,27.0
198.0,35.0,1314.34,1307.93,150.0,299.0
64.0,386.0,1317.52,1309.34,284.0,121.0
102.0,394.0,1328.84,1311.9,148.0,329.0
258.0,149.0,1329.8,1312.94,166.0,36.0
84.0,74.0,1329.97,1329.42,5.0,230.0
382.0,104.0,1334.2,1331.1,332.0,158.0
74.0,350.0,1337.19,1333.72,358.0,310.0
248.0,348.0,1337.39,1336.79,18.0,152.0
193.0,353.0,1337.88,1338.82,240.0,35.0
313.0,282.0,1339.58,1341.94,330.0,59.0
7.0,46.0,1348.35,1349.42,231.0,294.0
87.0,373.0,1349.61,1349.97,134.0,352.0
220.0,322.0,1352.32,1352.25,150.0,243.0
171.0,172.0,1353.87,1352.42,49.0,150.0
367.0,147.0,1357.02,1355.17,207.0,73.0
23.0,33.0,1357.1,1356.76,334.0,281.0
210.0,223.0,1358.68,1357.17,330.0,182.0
154.0,354.0,1360.08,1359.19,137.0,265.0
281.0,183.0,1361.87,1359.64,64.0,250.0
80.0,366.0,1362.82,1360.26,72.0,167.0
254.0,249.0,1363.23,1360.93,172.0,182.0
54.0,343.0,1365.47,1363.65,125.0,351.0
328.0,127.0,1369.36,1364.21,4.0,192.0
322.0,217.0,1379.73,1380.11,384.0,190.0
30.0,395.0,1381.33,1383.26,395.0,349.0
392.0,4.0,1383.35,1383.69,58.0,15.0
199.0,57.0,1386.86,1388.3,226.0,253.0
397.0,12.0,1391.09,1391.67,392.0,382.0
384.0,7.0,1393.15,1393.54,400.0,370.0
226.0,49.0,1395.57,1398.77,337.0,0.0
321.0,42.0,1407.0,1409.08,386.0,380.0
349.0,36.0,1408.64,1411.45,227.0,139.0
336.0,36.0,1408.83,1414.1,178.0,308.0
342.0,167.0,1412.93,1414.69,117.0,203.0
269.0,159.0,1414.39,1415.04,68.0,187.0
44.0,89.0,1415.47,1415.69,7.0,194.0
224.0,142.0,1415.61,1416.29,118.0,208.0
195.0,157.0,1416.27,1416.96,372.0,155.0
78.0,312.0,1416.47,1417.57,229.0,50.0
107.0,382.0,1417.69,1418.38,100.0,330.0
71.0,245.0,1418.38,1419.82,44.0,162.0
33.0,270.0,1419.1,1420.24,104.0,295.0
93.0,188.0,1419.93,1420.94,335.0,145.0
65.0,276.0,1421.11,1421.34,65.0,118.0
47.0,383.0,1421.93,1422.2,87.0,127.0
389.0,19.0,1422.72,1422.81,188.0,103.0
133.0,95.0,1423.95,1423.71,91.0,93.0
215.0,254.0,1425.73,1424.9,376.0,366.0
109.0,260.0,1426.02,1427.38,62.0,396.0
367.0,69.0,1427.53,1427.85,391.0,374.0
152.0,288.0,1427.64,1428.83,80.0,25.0
82.0,368.0,1428.36,1428.91,42.0,397.0
98.0,179.0,1428.41,1431.93,300.0,46.0
276.0,153.0,1429.66,1432.62,365.0,369.0
373.0,68.0,1432.33,1432.66,48.0,145.0
116.0,364.0,1432.35,1432.95,94.0,108.0
111.0,390.0,1432.69,1433.96,106.0,171.0
46.0,103.0,1434.06,1434.34,109.0,285.0
390.0,44.0,1436.45,1434.93,94.0,298.0
219.0,140.0,1437.26,1435.74,77.0,97.0
62.0,317.0,1437.71,1436.66,233.0,62.0
92.0,110.0,1439.62,1437.44,174.0,254.0
167.0,158.0,1439.99,1437.76,366.0,344.0
130.0,395.0,1441.12,1440.25,3.0,195.0
29.0,22.0,1444.53,1442.82,46.0,397.0
86.0,360.0,1445.4,1442.84,10.0,139.0
171.0,300.0,1446.15,1443.84,161.0,16.0
336.0,77.0,1447.82,1447.98,389.0,378.0
358.0,48.0,1447.91,1449.52,234.0,24.0
395.0,10.0,1456.45,1455.41,392.0,366.0
396.0,4.0,1471.39,1469.55,397.0,376.0
17.0,398.0,1661.17,1662.48,50.0,6.0
172.0,64.0,1666.89,1664.52,241.0,267.0
333.0,106.0,1746.45,1740.58,348.0,49.0
283.0,166.0,1749.9,1747.1,338.0,167.0
379.0,335.0,2880.0,2882.87,360.0,315.0
116.0,11.0,2899.6,2900.09,231.0,21.0
8.0,319.0,2899.93,2900.3,85.0,393.0
139.0,80.0,2901.0,2900.72,15.0,65.0
51.0,16.0,2901.18,2902.23,136.0,386.0
126.0,348.0,2902.06,2902.29,12.0,180.0
122.0,376.0,2902.75,2904.95,14.0,142.0
100.0,391.0,2904.45,2905.52,195.0,4.0
144.0,232.0,2905.51,2907.14,270.0,33.0
309.0,329.0,2905.77,2909.15,114.0,384.0
6.0,5.0,2906.28,2910.35,241.0,90.0
3.0,71.0,2908.83,2910.72,8.0,222.0
1.0,24.0,2909.91,2911.52,163.0,22.0
279.0,331.0,2910.46,2913.09,198.0,110.0
118.0,377.0,2910.77,2913.68,155.0,222.0
151.0,38.0,2913.28,2914.19,84.0,387.0
298.0,216.0,2914.17,2914.58,159.0,240.0
56.0,379.0,2914.89,2915.18,95.0,363.0
75.0,397.0,2916.04,2915.64,217.0,60.0
11.0,32.0,2918.76,2916.78,16.0,94.0
113.0,345.0,2921.77,2918.83,101.0,134.0
371.0,326.0,2921.98,2918.86,122.0,241.0
19.0,393.0,2924.35,2919.25,202.0,8.0
86.0,388.0,2925.86,2920.58,35.0,15.0
58.0,379.0,2925.88,2921.43,40.0,399.0
270.0,265.0,2926.73,2923.47,141.0,5.0
21.0,164.0,2929.68,2924.42,254.0,3.0
181.0,339.0,2930.7,2925.04,5.0,157.0
245.0,60.0,2932.61,2927.4,399.0,75.0
313.0,257.0,2936.64,2929.81,246.0,23.0
19.0,17.0,2936.87,2935.03,13.0,136.0
113.0,357.0,2937.51,2935.92,73.0,399.0
141.0,306.0,2938.56,2936.85,298.0,18.0
205.0,245.0,2939.67,2937.21,258.0,14.0
325.0,269.0,2940.49,2938.97,249.0,30.0
325.0,181.0,2942.57,2939.09,98.0,389.0
250.0,113.0,2944.28,2942.5,13.0,197.0
43.0,16.0,2944.46,2944.9,368.0,350.0
128.0,76.0,2946.49,2947.64,283.0,11.0
89.0,351.0,2947.44,2948.12,7.0,215.0
10.0,76.0,2947.65,2948.67,273.0,91.0
374.0,144.0,2947.88,2950.66,253.0,28.0
101.0,384.0,2949.32,2950.91,158.0,361.0
317.0,337.0,2951.22,2951.13,79.0,20.0
332.0,256.0,2954.05,2952.2,83.0,18.0
82.0,390.0,2954.56,2952.47,346.0,319.0
111.0,267.0,2957.06,2958.52,370.0,124.0
284.0,302.0,2957.86,2960.35,68.0,395.0
36.0,57.0,2958.17,2962.27,107.0,6.0
333.0,117.0,2960.15,2963.06,108.0,388.0
90.0,371.0,2960.97,2965.36,394.0,387.0
39.0,192.0,2962.39,2965.58,20.0,99.0
394.0,3.0,2964.47,2966.89,394.0,378.0
400.0,13.0,2965.45,2967.93,77.0,32.0
154.0,295.0,2968.53,2968.87,132.0,128.0
195.0,43.0,2970.03,2970.11,173.0,262.0
253.0,48.0,2972.26,2971.21,190.0,149.0
331.0,30.0,2972.32,2971.58,84.0,10.0
130.0,301.0,2973.86,2973.51,383.0,380.0
70.0,333.0,2974.74,2973.73,214.0,190.0
266.0,33.0,2977.95,2976.77,276.0,12.0
305.0,100.0,2980.97,2977.6,145.0,8.0
285.0,40.0,2982.31,2983.09,221.0,212.0
235.0,25.0,2985.55,2983.3,388.0,96.0
227.0,83.0,2985.69,2988.37,295.0,66.0
94.0,401.0,2994.05,2992.84,1.0,244.0
7.0,375.0,2995.0,2993.63,35.0,400.0
337.0,296.0,2996.35,2994.19,28.0,401.0
4.0,200.0,2999.36,2997.76,345.0,1.0
102.0,400.0,3002.62,3003.22,374.0,147.0
141.0,128.0,3005.64,3003.79,1.0,199.0
4.0,133.0,3007.19,3006.61,310.0,109.0
342.0,15.0,3015.74,3019.71,369.0,141.0
25.0,398.0,3017.79,3019.92,70.0,27.0
288.0,297.0,3026.86,3025.7,264.0,273.0
146.0,118.0,3027.89,3042.0,378.0,359.0
382.0,85.0,3037.2,3044.49,49.0,33.0
38.0,400.0,3044.42,3047.56,259.0,270.0
402.0,12.0,3059.73,3059.76,377.0,392.0
401.0,18.0,3065.3,3064.44,382.0,392.0
397.0,22.0,3072.32,3072.91,397.0,390.0
392.0,2.0,3078.85,3082.31,401.0,375.0
399.0,6.0,3088.34,3090.43,386.0,377.0
385.0,0.0,3099.62,3107.72,402.0,356.0
