2CNTZ,2CNTR,2WN,7WN,7CNTZ,7CNTR
155.0,189.0,331.71,317.45,370.0,382.0
224.0,312.0,347.54,327.18,361.0,355.0
310.0,99.0,352.84,337.28,363.0,357.0
348.0,64.0,355.21,343.36,207.0,202.0
350.0,67.0,361.2,350.16,263.0,223.0
191.0,197.0,363.07,361.24,334.0,317.0
192.0,323.0,369.73,380.17,365.0,367.0
380.0,20.0,375.95,391.28,229.0,300.0
338.0,68.0,385.43,400.26,325.0,286.0
334.0,77.0,387.71,405.32,130.0,59.0
324.0,95.0,406.25,409.14,113.0,46.0
329.0,112.0,415.53,422.27,310.0,221.0
259.0,227.0,418.6,425.09,202.0,314.0
262.0,230.0,421.51,427.29,265.0,320.0
302.0,160.0,433.68,430.22,342.0,347.0
300.0,175.0,438.09,441.39,225.0,97.0
331.0,87.0,447.65,443.66,320.0,272.0
327.0,79.0,455.17,446.26,359.0,349.0
333.0,77.0,462.63,453.84,337.0,328.0
293.0,133.0,470.33,463.08,311.0,280.0
360.0,66.0,475.9,474.5,227.0,115.0
278.0,102.0,490.23,480.37,328.0,297.0
351.0,42.0,496.92,484.24,328.0,280.0
199.0,166.0,514.69,499.96,312.0,282.0
133.0,276.0,515.25,508.25,290.0,230.0
286.0,91.0,530.15,509.13,16.0,2.0
16.0,343.0,532.17,521.24,100.0,326.0
257.0,109.0,533.55,557.27,135.0,62.0
339.0,35.0,557.4,561.55,339.0,257.0
82.0,116.0,566.68,571.05,333.0,212.0
304.0,56.0,568.55,575.89,132.0,48.0
128.0,121.0,574.36,581.79,366.0,360.0
320.0,47.0,587.48,591.46,303.0,185.0
360.0,28.0,605.09,594.34,268.0,196.0
344.0,25.0,609.91,622.76,326.0,154.0
335.0,15.0,649.61,667.96,386.0,390.0
366.0,31.0,650.27,687.57,335.0,48.0
85.0,262.0,715.93,713.43,276.0,114.0
308.0,163.0,719.82,714.35,11.0,1.0
28.0,359.0,723.88,722.42,168.0,173.0
207.0,303.0,728.92,726.78,79.0,316.0
27.0,244.0,729.66,730.16,199.0,277.0
118.0,381.0,732.08,730.79,172.0,49.0
110.0,185.0,733.59,732.5,71.0,276.0
188.0,200.0,740.37,733.9,64.0,116.0
51.0,315.0,749.08,737.1,278.0,124.0
242.0,139.0,754.5,738.05,100.0,78.0
89.0,289.0,757.38,747.65,200.0,65.0
135.0,292.0,758.82,750.31,252.0,204.0
102.0,360.0,762.92,757.97,119.0,311.0
292.0,118.0,765.15,760.4,41.0,23.0
210.0,107.0,775.15,779.48,243.0,103.0
377.0,34.0,794.51,785.04,66.0,343.0
270.0,104.0,796.58,796.5,248.0,107.0
44.0,301.0,801.77,798.51,368.0,374.0
196.0,216.0,803.78,801.45,254.0,106.0
163.0,323.0,808.71,809.74,76.0,25.0
208.0,136.0,820.9,813.0,274.0,82.0
107.0,228.0,828.07,824.54,35.0,11.0
185.0,327.0,830.92,839.55,373.0,376.0
225.0,256.0,841.68,843.23,253.0,223.0
362.0,97.0,841.98,847.69,212.0,84.0
112.0,290.0,842.8,851.85,96.0,332.0
197.0,88.0,848.37,861.38,270.0,189.0
79.0,378.0,857.11,865.23,60.0,25.0
281.0,176.0,868.25,868.87,108.0,324.0
141.0,241.0,876.32,874.53,96.0,36.0
225.0,308.0,883.88,881.43,192.0,213.0
171.0,368.0,884.24,883.4,155.0,84.0
364.0,80.0,886.32,897.05,361.0,360.0
165.0,204.0,887.87,897.94,73.0,50.0
156.0,178.0,894.89,905.1,226.0,225.0
104.0,279.0,897.4,909.71,220.0,284.0
267.0,193.0,912.27,911.57,230.0,255.0
331.0,63.0,913.87,921.53,368.0,371.0
363.0,38.0,913.9,922.24,256.0,122.0
147.0,215.0,932.28,926.47,66.0,29.0
168.0,258.0,934.87,935.08,68.0,342.0
369.0,59.0,940.82,941.91,381.0,381.0
113.0,368.0,943.17,948.64,106.0,43.0
162.0,205.0,945.08,950.34,220.0,162.0
87.0,319.0,945.57,959.02,257.0,186.0
260.0,217.0,955.66,969.0,236.0,85.0
180.0,275.0,964.68,971.52,181.0,214.0
148.0,153.0,967.23,976.8,111.0,242.0
53.0,172.0,978.95,980.84,110.0,41.0
66.0,144.0,979.8,983.09,118.0,90.0
63.0,249.0,988.5,987.21,204.0,124.0
136.0,346.0,990.14,987.47,214.0,123.0
234.0,272.0,991.39,990.0,115.0,47.0
158.0,148.0,995.71,994.7,74.0,338.0
166.0,355.0,1000.82,1005.11,150.0,89.0
195.0,335.0,1003.24,1006.08,215.0,193.0
178.0,154.0,1006.58,1007.04,24.0,9.0
323.0,78.0,1007.65,1013.24,217.0,251.0
230.0,248.0,1012.89,1016.45,105.0,332.0
31.0,334.0,1014.5,1017.52,324.0,237.0
80.0,247.0,1016.52,1026.28,38.0,15.0
272.0,201.0,1026.41,1027.11,306.0,201.0
248.0,217.0,1029.14,1028.71,138.0,31.0
171.0,370.0,1029.64,1029.97,161.0,68.0
123.0,243.0,1032.04,1031.22,159.0,274.0
222.0,237.0,1033.57,1032.58,194.0,247.0
252.0,126.0,1039.69,1034.1,206.0,58.0
116.0,225.0,1040.5,1036.39,241.0,156.0
227.0,260.0,1043.4,1038.91,151.0,101.0
160.0,156.0,1045.28,1041.22,146.0,275.0
236.0,84.0,1051.51,1043.84,93.0,337.0
379.0,37.0,1052.86,1044.17,254.0,169.0
47.0,340.0,1054.64,1045.05,378.0,387.0
214.0,263.0,1055.75,1053.71,345.0,340.0
373.0,49.0,1057.24,1054.17,324.0,310.0
179.0,298.0,1063.1,1062.15,190.0,285.0
316.0,61.0,1067.63,1063.32,331.0,322.0
138.0,180.0,1068.88,1063.4,112.0,75.0
346.0,103.0,1078.13,1069.44,340.0,278.0
266.0,143.0,1079.34,1076.49,272.0,180.0
216.0,240.0,1080.74,1083.07,162.0,55.0
102.0,294.0,1089.66,1090.54,124.0,34.0
189.0,317.0,1092.57,1097.03,59.0,209.0
162.0,219.0,1098.28,1097.87,70.0,189.0
132.0,329.0,1102.27,1100.89,266.0,133.0
311.0,48.0,1109.82,1103.05,304.0,106.0
314.0,145.0,1118.12,1111.33,387.0,377.0
311.0,153.0,1118.49,1115.35,145.0,304.0
175.0,282.0,1122.86,1122.73,222.0,148.0
384.0,17.0,1123.95,1123.18,356.0,352.0
219.0,111.0,1138.11,1130.04,158.0,62.0
94.0,305.0,1148.2,1143.75,44.0,8.0
244.0,172.0,1149.85,1160.52,168.0,294.0
142.0,239.0,1156.67,1165.69,247.0,220.0
92.0,184.0,1159.4,1182.1,113.0,319.0
120.0,372.0,1178.63,1188.25,63.0,38.0
115.0,188.0,1183.47,1189.4,370.0,380.0
183.0,321.0,1187.89,1191.88,211.0,262.0
370.0,44.0,1194.11,1197.21,240.0,128.0
80.0,236.0,1197.65,1203.49,121.0,44.0
355.0,82.0,1206.38,1205.85,380.0,385.0
325.0,125.0,1207.19,1210.63,289.0,157.0
137.0,124.0,1210.62,1216.17,53.0,30.0
353.0,76.0,1218.21,1220.12,147.0,298.0
245.0,255.0,1220.42,1222.79,305.0,247.0
186.0,287.0,1222.86,1225.3,219.0,257.0
200.0,116.0,1224.28,1227.76,283.0,213.0
349.0,32.0,1228.97,1234.79,359.0,371.0
18.0,350.0,1233.7,1235.21,148.0,331.0
61.0,371.0,1234.29,1239.95,75.0,26.0
378.0,28.0,1237.09,1241.55,224.0,154.0
246.0,223.0,1241.29,1247.65,152.0,59.0
114.0,141.0,1247.87,1249.97,259.0,171.0
373.0,85.0,1249.24,1252.33,353.0,333.0
158.0,270.0,1252.59,1253.26,83.0,32.0
62.0,229.0,1258.97,1258.29,230.0,198.0
174.0,258.0,1261.09,1258.39,121.0,295.0
228.0,145.0,1261.86,1260.08,187.0,139.0
222.0,147.0,1262.53,1261.09,239.0,144.0
130.0,225.0,1262.96,1266.0,345.0,287.0
182.0,241.0,1263.7,1267.45,346.0,270.0
173.0,277.0,1265.99,1268.94,127.0,307.0
321.0,19.0,1270.23,1271.21,238.0,221.0
21.0,273.0,1273.2,1275.68,46.0,21.0
154.0,129.0,1280.69,1278.12,183.0,45.0
23.0,321.0,1283.07,1279.74,38.0,241.0
115.0,339.0,1283.8,1280.75,34.0,228.0
209.0,271.0,1284.62,1284.09,68.0,339.0
44.0,387.0,1286.0,1286.83,276.0,187.0
256.0,220.0,1289.18,1287.63,175.0,34.0
129.0,209.0,1290.08,1289.88,53.0,27.0
66.0,284.0,1290.3,1290.88,268.0,205.0
76.0,307.0,1290.34,1291.26,90.0,315.0
375.0,57.0,1291.11,1294.85,142.0,263.0
90.0,199.0,1294.44,1295.32,138.0,90.0
252.0,176.0,1296.2,1297.19,49.0,32.0
20.0,331.0,1302.45,1298.47,247.0,160.0
154.0,342.0,1304.78,1300.61,375.0,373.0
240.0,300.0,1308.06,1300.86,153.0,70.0
228.0,283.0,1308.94,1304.62,232.0,208.0
145.0,111.0,1312.1,1305.3,151.0,66.0
11.0,231.0,1313.42,1312.28,317.0,81.0
87.0,376.0,1328.4,1312.65,279.0,96.0
285.0,182.0,1328.55,1327.83,298.0,172.0
4.0,252.0,1331.63,1329.7,56.0,344.0
101.0,268.0,1336.37,1330.46,102.0,129.0
374.0,50.0,1339.53,1334.11,97.0,52.0
98.0,262.0,1340.13,1336.72,133.0,303.0
51.0,222.0,1340.42,1341.23,16.0,4.0
295.0,52.0,1341.37,1342.44,323.0,145.0
304.0,40.0,1346.07,1342.97,372.0,359.0
59.0,378.0,1351.1,1353.67,24.0,270.0
38.0,336.0,1353.59,1354.92,202.0,87.0
92.0,260.0,1354.98,1355.4,30.0,176.0
109.0,311.0,1355.32,1356.54,86.0,307.0
239.0,204.0,1355.86,1356.86,190.0,206.0
68.0,394.0,1357.64,1359.25,21.0,113.0
248.0,72.0,1362.12,1360.55,14.0,170.0
72.0,394.0,1363.53,1361.59,232.0,72.0
299.0,137.0,1364.03,1362.29,372.0,369.0
368.0,61.0,1364.51,1363.99,125.0,195.0
81.0,388.0,1365.4,1364.0,129.0,191.0
337.0,17.0,1368.28,1366.07,335.0,182.0
355.0,5.0,1378.09,1375.98,350.0,227.0
33.0,139.0,1384.3,1387.16,394.0,396.0
14.0,163.0,1384.36,1387.73,185.0,141.0
382.0,7.0,1386.65,1388.93,102.0,99.0
284.0,33.0,1392.29,1389.24,391.0,380.0
397.0,51.0,1395.14,1394.37,396.0,378.0
317.0,45.0,1409.99,1404.12,394.0,392.0
383.0,53.0,1410.28,1406.62,330.0,173.0
30.0,269.0,1410.64,1408.34,341.0,54.0
72.0,233.0,1412.77,1408.69,208.0,226.0
145.0,280.0,1416.19,1414.31,52.0,138.0
126.0,297.0,1416.28,1414.67,245.0,138.0
175.0,171.0,1416.79,1414.92,40.0,175.0
280.0,167.0,1417.0,1415.77,64.0,234.0
370.0,71.0,1417.36,1417.12,88.0,295.0
121.0,348.0,1418.13,1417.81,224.0,227.0
118.0,315.0,1418.3,1418.81,77.0,272.0
106.0,374.0,1419.94,1418.99,142.0,216.0
189.0,274.0,1421.09,1420.36,175.0,137.0
25.0,299.0,1421.67,1420.59,376.0,394.0
120.0,376.0,1421.88,1420.9,251.0,109.0
33.0,207.0,1423.17,1421.45,163.0,165.0
289.0,190.0,1423.86,1422.7,116.0,200.0
389.0,43.0,1424.15,1423.19,36.0,231.0
261.0,203.0,1424.59,1423.92,287.0,125.0
96.0,131.0,1426.49,1425.44,123.0,97.0
25.0,222.0,1428.66,1426.9,48.0,80.0
70.0,392.0,1428.98,1428.48,378.0,396.0
70.0,395.0,1429.21,1429.76,40.0,190.0
388.0,42.0,1429.47,1430.02,8.0,335.0
68.0,389.0,1430.35,1430.3,108.0,183.0
84.0,206.0,1431.15,1430.68,383.0,377.0
397.0,37.0,1434.75,1431.14,32.0,117.0
49.0,365.0,1435.86,1432.17,9.0,233.0
220.0,337.0,1436.97,1433.31,391.0,388.0
133.0,365.0,1437.42,1434.17,299.0,121.0
13.0,310.0,1437.89,1439.05,188.0,111.0
111.0,391.0,1439.74,1439.82,72.0,237.0
20.0,291.0,1440.12,1440.13,20.0,260.0
84.0,357.0,1442.44,1442.19,28.0,207.0
353.0,10.0,1443.01,1442.88,358.0,309.0
168.0,141.0,1443.48,1445.63,18.0,60.0
392.0,26.0,1447.3,1445.96,304.0,132.0
98.0,379.0,1447.86,1446.26,383.0,391.0
255.0,270.0,1448.6,1447.17,210.0,73.0
385.0,24.0,1451.25,1447.84,26.0,345.0
393.0,18.0,1456.68,1452.1,386.0,385.0
395.0,9.0,1473.88,1467.69,392.0,386.0
91.0,58.0,1664.26,1657.73,180.0,100.0
0.0,251.0,1667.13,1668.87,91.0,110.0
335.0,22.0,1742.45,1753.11,349.0,12.0
307.0,8.0,1760.77,1759.52,318.0,183.0
372.0,132.0,2862.7,2860.23,363.0,364.0
358.0,4.0,2882.68,2881.91,354.0,296.0
40.0,393.0,2898.54,2887.8,235.0,308.0
283.0,295.0,2900.2,2898.59,32.0,364.0
55.0,358.0,2901.16,2900.18,81.0,68.0
40.0,374.0,2901.2,2901.03,197.0,76.0
194.0,122.0,2901.69,2901.37,299.0,161.0
99.0,126.0,2903.52,2901.91,23.0,354.0
107.0,187.0,2904.1,2904.23,85.0,314.0
206.0,283.0,2906.0,2904.29,118.0,235.0
14.0,305.0,2906.31,2905.24,8.0,8.0
35.0,350.0,2907.82,2905.33,293.0,166.0
9.0,316.0,2909.89,2906.64,364.0,384.0
36.0,386.0,2910.2,2907.96,11.0,5.0
366.0,158.0,2910.36,2908.15,166.0,21.0
142.0,201.0,2911.61,2911.08,26.0,350.0
220.0,287.0,2912.51,2912.87,308.0,159.0
48.0,303.0,2912.75,2914.01,36.0,156.0
63.0,348.0,2914.52,2914.25,47.0,230.0
282.0,280.0,2915.35,2915.67,58.0,35.0
46.0,354.0,2915.7,2915.87,83.0,41.0
31.0,346.0,2917.48,2916.43,59.0,321.0
57.0,362.0,2918.13,2916.84,241.0,238.0
9.0,291.0,2918.78,2918.76,18.0,4.0
153.0,329.0,2921.42,2920.44,270.0,134.0
55.0,399.0,2922.38,2923.12,3.0,94.0
309.0,293.0,2923.03,2924.94,42.0,23.0
17.0,382.0,2924.36,2925.58,6.0,351.0
27.0,327.0,2924.73,2925.98,329.0,109.0
7.0,332.0,2924.94,2926.34,14.0,354.0
41.0,387.0,2926.81,2928.71,261.0,57.0
391.0,1.0,2927.47,2932.89,116.0,255.0
182.0,117.0,2935.73,2933.12,195.0,117.0
275.0,249.0,2936.42,2935.14,275.0,142.0
39.0,383.0,2937.3,2935.42,51.0,347.0
231.0,30.0,2940.12,2938.05,5.0,0.0
52.0,354.0,2941.52,2940.52,49.0,362.0
377.0,25.0,2941.59,2941.32,380.0,368.0
36.0,351.0,2942.65,2941.99,29.0,6.0
16.0,325.0,2944.49,2942.01,133.0,14.0
264.0,73.0,2945.53,2945.87,293.0,159.0
268.0,107.0,2946.43,2948.21,355.0,232.0
274.0,93.0,2946.8,2950.25,322.0,149.0
230.0,120.0,2947.03,2950.44,12.0,16.0
10.0,326.0,2948.41,2952.43,351.0,18.0
23.0,357.0,2949.64,2953.61,376.0,370.0
42.0,385.0,2950.11,2953.71,206.0,243.0
143.0,170.0,2952.82,2953.74,79.0,330.0
327.0,183.0,2954.03,2956.01,61.0,338.0
357.0,1.0,2955.25,2960.63,20.0,19.0
151.0,178.0,2963.29,2962.07,200.0,38.0
398.0,83.0,2963.82,2963.21,44.0,54.0
58.0,306.0,2963.91,2963.28,234.0,91.0
58.0,353.0,2964.3,2966.58,400.0,401.0
76.0,345.0,2965.41,2968.05,56.0,312.0
318.0,195.0,2966.23,2968.26,302.0,103.0
177.0,179.0,2968.11,2969.54,279.0,95.0
392.0,60.0,2971.06,2971.6,144.0,258.0
204.0,196.0,2972.63,2971.99,396.0,398.0
5.0,331.0,2974.27,2973.34,141.0,70.0
2.0,101.0,2981.67,2975.68,55.0,19.0
232.0,13.0,2984.19,2979.15,244.0,80.0
343.0,3.0,2991.28,2980.52,127.0,192.0
65.0,401.0,2993.52,2983.1,146.0,63.0
128.0,397.0,2994.26,2983.89,315.0,52.0
270.0,15.0,2996.11,2991.12,2.0,66.0
46.0,401.0,2998.21,2996.13,344.0,127.0
299.0,115.0,3000.71,2997.63,4.0,362.0
96.0,91.0,3002.34,3000.23,4.0,366.0
125.0,396.0,3002.66,3006.77,1.0,219.0
3.0,254.0,3003.49,3011.87,350.0,39.0
341.0,12.0,3008.8,3013.13,339.0,119.0
7.0,214.0,3011.58,3013.81,89.0,178.0
77.0,48.0,3012.92,3022.95,309.0,187.0
340.0,147.0,3016.38,3026.47,384.0,357.0
1.0,313.0,3028.62,3028.83,171.0,13.0
394.0,3.0,3032.93,3038.94,70.0,163.0
74.0,22.0,3034.12,3054.63,204.0,13.0
387.0,34.0,3037.86,3058.3,398.0,394.0
388.0,11.0,3042.93,3059.43,397.0,399.0
400.0,7.0,3060.58,3065.42,400.0,398.0
399.0,40.0,3064.59,3078.59,401.0,373.0
402.0,55.0,3066.05,3082.94,388.0,402.0
382.0,70.0,3086.1,3099.92,390.0,392.0
