9CNTR
272.0
249.0
223.0
229.0
302.0
292.0
236.0
266.0
192.0
320.0
263.0
293.0
225.0
188.0
238.0
202.0
206.0
212.0
235.0
121.0
177.0
245.0
344.0
233.0
97.0
271.0
266.0
165.0
119.0
309.0
238.0
175.0
156.0
220.0
250.0
144.0
172.0
126.0
81.0
185.0
70.0
293.0
57.0
179.0
130.0
163.0
207.0
336.0
257.0
306.0
201.0
217.0
360.0
225.0
273.0
164.0
384.0
141.0
130.0
338.0
160.0
136.0
382.0
324.0
154.0
340.0
234.0
204.0
275.0
260.0
282.0
257.0
90.0
279.0
332.0
304.0
198.0
112.0
262.0
197.0
314.0
185.0
324.0
180.0
228.0
302.0
215.0
245.0
54.0
269.0
277.0
322.0
313.0
11.0
290.0
217.0
311.0
22.0
258.0
85.0
102.0
355.0
45.0
119.0
368.0
53.0
44.0
148.0
29.0
82.0
358.0
79.0
101.0
40.0
338.0
161.0
114.0
67.0
260.0
335.0
111.0
174.0
301.0
320.0
288.0
71.0
289.0
342.0
106.0
48.0
134.0
316.0
327.0
99.0
226.0
356.0
156.0
49.0
232.0
82.0
341.0
312.0
253.0
256.0
213.0
299.0
335.0
68.0
150.0
56.0
210.0
152.0
83.0
51.0
71.0
297.0
306.0
105.0
252.0
116.0
326.0
78.0
162.0
188.0
326.0
54.0
210.0
207.0
55.0
39.0
282.0
371.0
332.0
169.0
115.0
123.0
193.0
346.0
334.0
63.0
317.0
275.0
103.0
95.0
41.0
114.0
347.0
290.0
359.0
283.0
175.0
348.0
41.0
247.0
305.0
76.0
183.0
61.0
132.0
343.0
126.0
362.0
35.0
349.0
78.0
247.0
85.0
239.0
287.0
218.0
365.0
137.0
228.0
73.0
315.0
111.0
77.0
279.0
236.0
132.0
104.0
372.0
221.0
123.0
285.0
168.0
43.0
66.0
59.0
87.0
354.0
328.0
88.0
37.0
369.0
176.0
87.0
278.0
173.0
202.0
321.0
45.0
27.0
299.0
121.0
329.0
36.0
230.0
158.0
310.0
152.0
35.0
59.0
294.0
352.0
243.0
150.0
73.0
281.0
182.0
265.0
250.0
167.0
182.0
351.0
192.0
190.0
349.0
15.0
253.0
382.0
370.0
0.0
380.0
139.0
308.0
203.0
187.0
194.0
208.0
155.0
50.0
330.0
162.0
295.0
145.0
118.0
127.0
103.0
93.0
366.0
396.0
374.0
25.0
397.0
46.0
369.0
145.0
108.0
171.0
285.0
298.0
97.0
62.0
254.0
344.0
195.0
397.0
139.0
16.0
378.0
24.0
366.0
376.0
6.0
267.0
49.0
167.0
315.0
21.0
393.0
65.0
386.0
180.0
142.0
4.0
33.0
384.0
90.0
222.0
22.0
110.0
222.0
387.0
240.0
363.0
60.0
94.0
134.0
241.0
8.0
15.0
399.0
5.0
3.0
157.0
75.0
23.0
136.0
399.0
18.0
14.0
30.0
389.0
197.0
350.0
11.0
215.0
91.0
28.0
361.0
20.0
18.0
319.0
124.0
395.0
6.0
388.0
387.0
99.0
378.0
32.0
128.0
262.0
149.0
10.0
380.0
190.0
12.0
8.0
212.0
96.0
66.0
244.0
400.0
401.0
1.0
147.0
199.0
109.0
141.0
27.0
273.0
359.0
33.0
270.0
392.0
392.0
390.0
375.0
377.0
356.0
