,0,0
24.82,225.0,50.84310731294957
26.8,265.0,51.74683759220976
33.26,165.0,49.38053824208341
35.73,200.0,50.325247726222216
41.34,95.0,47.22196131914502
41.96,283.0,52.200936358592905
45.99,237.0,51.14583980540106
47.52,207.0,50.43039380931056
48.89,185.0,49.98964552841978
52.51,123.0,48.162927439407575
54.31,208.0,50.441752384718434
57.79,130.0,48.43030017723586
61.05,211.0,50.46476155087025
61.58,249.0,51.43653746421612
65.5,250.0,51.44356289942327
67.77,155.0,49.15940916967459
71.98,258.0,51.61613138550316
79.25,269.0,51.8235395296739
82.23,219.0,50.66577890099238
84.4,84.0,46.76691773987317
87.62,94.0,47.21654506148934
91.03,259.0,51.624705289656646
92.21,152.0,49.08590527404284
93.78,112.0,47.82730458424357
101.33,237.0,51.15586517883276
108.69,59.0,45.40264316046975
109.85,243.0,51.23737570276786
112.17,251.0,51.44541450155578
118.3,159.0,49.25145223352079
121.84,242.0,51.20681694140546
123.78,169.0,49.52388425669463
130.9,322.0,53.42428901574374
134.43,147.0,48.98319531035219
138.35,37.0,44.01826570007436
149.12,240.0,51.18313173248328
156.04,238.0,51.15988554819822
157.95,295.0,52.45011880617681
167.15,302.0,52.58329950051789
169.66,199.0,50.28637657593313
169.81,275.0,52.01869171240818
179.66,94.0,47.15123102673914
184.26,309.0,52.80978860058307
189.48,269.0,51.83957158884645
193.14,18.0,42.22895581692837
199.41,202.0,50.32916799456362
208.28,73.0,46.06918200197047
214.72,334.0,54.11037699606013
227.64,280.0,52.150764250919146
230.04,245.0,51.32183331764325
237.0,235.0,51.099868389969735
246.95,294.0,52.435601300754826
253.2,266.0,51.79413464007394
254.3,242.0,51.23421319208393
261.88,232.0,50.99270801287436
270.94,26.0,43.17419575877137
274.35,52.0,45.10440311289152
275.51,63.0,45.54180330764354
278.66,166.0,49.45500469661279
280.93,323.0,53.521246010802194
288.52,337.0,54.23837399174839
292.54,231.0,50.946151574388566
299.71,317.0,53.20073754302298
300.91,191.0,50.1018535453638
305.35,134.0,48.60527992655823
321.72,174.0,49.73878698880709
326.89,230.0,50.90175493864059
335.97,156.0,49.2151898613545
337.95,213.0,50.49943055236534
342.36,298.0,52.509284735595855
348.05,264.0,51.72927979515359
350.17,191.0,50.11960591844173
352.27,160.0,49.30787935531696
355.02,347.0,54.71845410574169
362.5,357.0,55.48587168550342
380.37,272.0,51.92010238994224
382.56,360.0,55.75789225634137
405.35,345.0,54.51797711894898
412.97,255.0,51.599412846494296
418.76,361.0,55.83702017872897
443.14,313.0,52.936902449286094
446.83,328.0,53.78538554323948
453.58,247.0,51.38666875555584
455.8,29.0,43.41157164177689
457.47,312.0,52.899512335626746
462.07,181.0,49.86261234484915
466.2,342.0,54.3871749657712
468.96,139.0,48.70746223101413
475.41,173.0,49.73726150887819
486.78,353.0,55.16267866321035
492.92,310.0,52.89396520661951
520.39,281.0,52.18960810421216
525.6,117.0,47.95976267919183
541.5,284.0,52.21182907552291
555.07,121.0,48.123447063592565
556.05,307.0,52.74304746508304
576.15,61.0,45.47706097189844
591.75,330.0,53.843634702840205
600.6,290.0,52.37470563797724
605.04,320.0,53.34979741039973
618.24,382.0,56.71821889309759
628.83,363.0,55.86970416402154
649.81,355.0,55.4188648622596
660.16,396.0,57.3749767766117
687.47,333.0,53.89854372201788
696.02,336.0,54.13799364288677
717.45,48.0,44.97349443732372
721.88,132.0,48.53244251018041
725.72,223.0,50.83706444905192
729.16,230.0,50.94069115182299
730.93,104.0,47.53434543976087
731.53,25.0,43.12449753162899
736.48,175.0,49.76805623022666
738.08,119.0,48.07000960092817
748.96,39.0,44.189195473400574
754.48,204.0,50.39457717134787
758.66,217.0,50.63930554597414
764.55,66.0,45.85872397833349
768.1,288.0,52.317018158369976
772.83,45.0,44.7404728014487
800.47,129.0,48.31405970005218
801.38,20.0,42.27206298703397
801.89,390.0,56.946255900758565
809.92,144.0,48.92749854150513
813.97,315.0,52.98777695109577
820.77,299.0,52.51232682390595
825.46,58.0,45.37510178354445
834.6,398.0,57.594720376261904
845.55,36.0,43.90892105733054
851.66,215.0,50.532204944091866
854.5,138.0,48.70166912859849
859.44,193.0,50.18337544275244
864.68,59.0,45.392080472869125
873.31,128.0,48.29449700519422
876.54,115.0,47.93917825514623
880.79,194.0,50.23454206174563
886.23,379.0,56.63491303187118
888.8,140.0,48.74564577587915
895.54,291.0,52.39878411652492
896.51,304.0,52.60140796301782
907.09,334.0,54.01905231880286
915.29,376.0,56.438001871374915
921.72,146.0,48.928649415051225
927.98,47.0,44.81551040192107
935.97,117.0,48.00616283648336
937.23,106.0,47.610186161466
949.48,388.0,56.91899808150864
951.82,193.0,50.187600004415806
954.29,123.0,48.18361843499308
959.65,115.0,47.92038702924936
960.92,108.0,47.69622654507323
964.37,103.0,47.492383994781285
968.15,181.0,49.86461928845119
972.7,225.0,50.86615535824839
979.16,197.0,50.270263686657934
982.67,248.0,51.420732420313605
983.37,69.0,45.98429810305975
992.82,88.0,47.03113147105287
993.2,142.0,48.90380000937307
1001.96,126.0,48.26085721165975
1002.58,245.0,51.36461374152883
1007.04,35.0,43.8082289506168
1012.52,220.0,50.78165091781114
1015.62,150.0,49.065062190774285
1021.6,185.0,49.96657147510324
1023.42,189.0,50.06299275209498
1024.83,45.0,44.70488795516287
1031.7,171.0,49.5528419935098
1032.3,162.0,49.35126019164378
1033.66,189.0,50.10109895439784
1038.93,164.0,49.36402792662489
1040.96,317.0,52.99966820029915
1041.6,156.0,49.16361212204359
1044.47,335.0,54.12296006107708
1048.24,25.0,42.67924308333603
1049.54,352.0,54.98099909651332
1049.92,343.0,54.448198279415
1052.27,113.0,47.885395450313816
1054.53,38.0,44.08214054616541
1067.52,328.0,53.78836911494379
1070.35,227.0,50.878247264700704
1070.81,290.0,52.37767373783372
1073.48,270.0,51.86451821828444
1078.27,111.0,47.82457426724223
1079.4,214.0,50.51703414124178
1093.24,68.0,45.9343986222556
1097.25,108.0,47.70676372274188
1101.38,71.0,46.04769729773255
1108.96,209.0,50.45771786851606
1111.27,205.0,50.4049436889384
1116.59,119.0,48.0366771546183
1117.53,381.0,56.69031273763045
1122.76,366.0,56.11484056869037
1132.34,305.0,52.659394840067634
1142.68,204.0,50.360592858396174
1152.32,150.0,48.99653138037837
1152.56,74.0,46.23315225556831
1170.92,76.0,46.30064803708482
1173.8,112.0,47.8378426188895
