,0,1,2,3,4,5
84,164.0,209.0,138.33,157.0,250.0,143.43
85,127.0,214.0,977.71,128.0,71.0,986.37
86,273.0,210.0,995.31,277.0,116.0,1003.06
87,177.0,73.0,1280.28,169.0,43.0,1276.71
88,306.0,336.0,2940.43,298.0,18.0,2936.85
89,358.0,23.0,1434.15,366.0,344.0,1437.76
90,19.0,356.0,1442.14,10.0,139.0,1442.84
91,320.0,150.0,467.75,319.0,215.0,458.35
92,123.0,103.0,741.11,115.0,358.0,736.03
93,224.0,296.0,1042.73,217.0,282.0,1036.28
94,177.0,221.0,1014.35,183.0,188.0,1021.88
95,318.0,57.0,1055.73,321.0,169.0,1046.48
96,388.0,15.0,1390.11,395.0,349.0,1383.26
97,137.0,179.0,988.56,141.0,83.0,979.6
98,262.0,394.0,2954.67,253.0,28.0,2950.66
99,234.0,157.0,1426.83,233.0,62.0,1436.66
100,337.0,372.0,1234.4,347.0,287.0,1234.46
101,270.0,296.0,50.7,279.0,238.0,55.06
102,198.0,137.0,1422.4,188.0,103.0,1422.81
103,356.0,353.0,2953.28,346.0,319.0,2952.47
104,332.0,348.0,1366.67,334.0,281.0,1356.76
105,31.0,358.0,1016.33,34.0,78.0,1006.46
106,287.0,164.0,200.24,297.0,179.0,197.48
107,383.0,2.0,3008.38,374.0,147.0,3003.22
108,32.0,319.0,2983.66,35.0,400.0,2993.63
109,241.0,343.0,2945.65,249.0,30.0,2938.97
110,251.0,83.0,2906.95,241.0,90.0,2910.35
111,62.0,277.0,3012.92,70.0,27.0,3019.92
112,106.0,114.0,2973.79,108.0,388.0,2963.06
113,29.0,323.0,1273.98,39.0,123.0,1269.54
114,222.0,219.0,1355.76,231.0,294.0,1349.42
115,4.0,395.0,2901.36,15.0,65.0,2900.72
116,94.0,229.0,2950.61,83.0,18.0,2952.2
117,207.0,341.0,2929.26,202.0,8.0,2919.25
118,61.0,197.0,1660.26,50.0,6.0,1662.48
119,54.0,333.0,1418.69,65.0,118.0,1421.34
120,237.0,273.0,1261.83,247.0,236.0,1256.5
121,2.0,400.0,1428.95,3.0,195.0,1440.25
122,280.0,383.0,2901.53,270.0,33.0,2907.14
123,224.0,363.0,1427.9,229.0,50.0,1417.57
124,102.0,177.0,938.52,113.0,299.0,942.17
125,308.0,109.0,179.7,314.0,185.0,169.63
126,367.0,74.0,442.47,356.0,324.0,446.67
127,63.0,291.0,1294.86,63.0,27.0,1306.65
128,305.0,301.0,453.2,309.0,185.0,442.1
129,4.0,378.0,2916.05,16.0,94.0,2916.78
130,34.0,368.0,1443.85,46.0,397.0,1442.82
131,254.0,167.0,33.52,260.0,223.0,23.07
132,243.0,266.0,908.4,248.0,156.0,897.37
133,352.0,85.0,278.87,364.0,338.0,280.66
134,362.0,158.0,654.28,350.0,102.0,652.24
135,381.0,3.0,3030.1,378.0,359.0,3042.0
136,157.0,270.0,1019.25,145.0,326.0,1022.24
137,144.0,223.0,1292.74,133.0,354.0,1286.45
138,90.0,294.0,131.06,102.0,156.0,135.5
139,69.0,349.0,263.74,74.0,130.0,275.52
140,97.0,329.0,23.75,91.0,236.0,35.06
141,106.0,156.0,1264.04,106.0,77.0,1251.22
142,272.0,102.0,275.86,272.0,225.0,262.98
143,314.0,304.0,1246.99,305.0,228.0,1237.7
144,148.0,170.0,2964.96,145.0,8.0,2977.6
145,36.0,355.0,845.24,24.0,106.0,840.26
146,80.0,60.0,1409.99,68.0,187.0,1415.04
147,359.0,314.0,3028.29,369.0,141.0,3019.71
148,112.0,165.0,2950.03,107.0,6.0,2962.27
149,265.0,93.0,98.73,266.0,245.0,85.49
150,264.0,281.0,1050.79,277.0,193.0,1053.6
151,279.0,194.0,36.44,267.0,292.0,30.67
152,238.0,236.0,140.47,243.0,175.0,128.08
153,336.0,112.0,254.12,324.0,306.0,248.19
154,49.0,88.0,2931.67,40.0,399.0,2921.43
155,296.0,147.0,67.88,284.0,235.0,74.42
156,292.0,96.0,366.51,292.0,282.0,352.83
157,84.0,232.0,780.61,89.0,67.0,767.75
158,202.0,147.0,89.63,198.0,121.0,76.18
159,37.0,352.0,1059.58,26.0,115.0,1050.64
160,52.0,280.0,723.61,38.0,53.0,726.09
161,81.0,220.0,1413.48,91.0,93.0,1423.71
162,228.0,125.0,848.19,219.0,316.0,859.56
163,246.0,301.0,1183.41,236.0,61.0,1172.66
164,171.0,297.0,873.83,180.0,327.0,862.15
165,268.0,137.0,286.18,282.0,136.0,291.0
166,41.0,318.0,851.36,37.0,99.0,865.68
167,273.0,80.0,1188.23,287.0,132.0,1182.47
168,286.0,181.0,1437.74,300.0,46.0,1431.93
169,161.0,88.0,2965.92,158.0,361.0,2950.91
170,369.0,17.0,1376.43,384.0,190.0,1380.11
171,362.0,52.0,807.89,350.0,335.0,798.13
172,183.0,262.0,1002.14,181.0,297.0,986.49
173,186.0,192.0,2923.4,198.0,110.0,2913.09
174,270.0,401.0,3010.99,264.0,273.0,3025.7
175,27.0,369.0,1423.48,42.0,397.0,1428.91
176,363.0,13.0,1348.9,358.0,310.0,1333.72
177,168.0,248.0,727.26,152.0,44.0,727.1
178,398.0,58.0,3066.18,382.0,392.0,3064.44
179,40.0,354.0,1338.97,49.0,150.0,1352.42
180,131.0,190.0,1426.28,118.0,208.0,1416.29
181,391.0,40.0,1242.84,375.0,315.0,1246.54
182,140.0,133.0,113.49,130.0,97.0,100.14
183,125.0,91.0,2918.61,141.0,5.0,2923.47
184,77.0,235.0,997.76,86.0,51.0,983.55
185,95.0,253.0,1228.08,88.0,85.0,1212.36
186,324.0,81.0,224.37,308.0,207.0,230.75
187,331.0,107.0,347.56,317.0,257.0,357.89
188,172.0,51.0,2926.27,159.0,240.0,2914.58
189,147.0,158.0,1287.32,139.0,168.0,1271.71
190,184.0,172.0,1256.47,177.0,73.0,1240.29
191,233.0,172.0,847.44,223.0,289.0,832.85
192,231.0,266.0,2939.21,246.0,23.0,2929.81
193,108.0,283.0,26.13,120.0,192.0,39.2
194,140.0,112.0,2952.87,132.0,128.0,2968.87
195,195.0,258.0,1141.02,212.0,305.0,1146.67
196,114.0,212.0,56.93,97.0,188.0,51.06
197,351.0,100.0,457.52,333.0,302.0,457.42
198,244.0,306.0,1230.23,262.0,239.0,1230.6
199,25.0,365.0,1414.67,7.0,194.0,1415.69
200,221.0,55.0,103.32,224.0,238.0,121.45
201,36.0,332.0,938.64,53.0,68.0,945.98
202,294.0,2.0,3015.96,310.0,109.0,3006.61
203,77.0,226.0,794.31,93.0,174.0,803.68
204,43.0,63.0,3005.73,28.0,401.0,2994.19
205,373.0,8.0,919.98,354.0,341.0,919.36
206,380.0,43.0,379.05,361.0,332.0,380.9
207,213.0,310.0,608.19,225.0,258.0,593.14
208,71.0,260.0,1103.52,71.0,41.0,1084.27
209,358.0,7.0,1268.73,359.0,328.0,1287.99
210,197.0,210.0,1417.63,178.0,308.0,1414.1
211,157.0,171.0,1289.66,150.0,299.0,1307.93
212,162.0,234.0,88.51,165.0,266.0,107.91
213,193.0,124.0,1068.94,177.0,346.0,1057.47
214,138.0,249.0,266.38,154.0,201.0,254.17
215,188.0,215.0,1279.95,205.0,221.0,1268.4
216,339.0,339.0,1273.36,332.0,279.0,1253.87
217,231.0,224.0,86.52,243.0,212.0,69.62
218,234.0,300.0,424.13,221.0,314.0,440.29
219,348.0,53.0,1055.42,367.0,317.0,1064.05
220,321.0,129.0,582.07,342.0,217.0,581.26
221,149.0,245.0,41.82,169.0,293.0,48.4
222,113.0,202.0,1173.88,105.0,362.0,1193.37
223,219.0,264.0,1336.6,240.0,35.0,1338.82
224,64.0,58.0,2984.8,77.0,32.0,2967.93
225,212.0,370.0,1310.98,193.0,321.0,1301.14
226,135.0,173.0,744.79,156.0,338.0,748.95
227,34.0,364.0,258.84,18.0,141.0,273.36
228,226.0,174.0,996.4,205.0,306.0,990.98
229,208.0,252.0,1202.12,187.0,35.0,1195.7
230,225.0,330.0,792.8,236.0,260.0,773.71
231,216.0,323.0,1014.98,200.0,252.0,999.83
232,15.0,381.0,1349.07,5.0,230.0,1329.42
233,215.0,160.0,1438.2,234.0,24.0,1449.52
234,241.0,293.0,737.6,262.0,148.0,730.19
235,357.0,43.0,551.67,371.0,290.0,569.11
236,142.0,251.0,1253.66,127.0,365.0,1236.83
237,296.0,149.0,1328.48,284.0,121.0,1309.34
238,76.0,310.0,830.15,57.0,48.0,842.39
239,68.0,264.0,1036.35,46.0,55.0,1031.07
240,394.0,42.0,3044.81,377.0,392.0,3059.76
241,302.0,152.0,315.92,293.0,275.0,336.88
242,74.0,312.0,122.8,79.0,144.0,145.25
243,204.0,69.0,2952.6,214.0,190.0,2973.73
244,53.0,309.0,1195.66,30.0,126.0,1191.46
245,8.0,381.0,1290.62,31.0,87.0,1286.09
246,132.0,167.0,739.18,115.0,368.0,722.29
247,315.0,128.0,281.23,291.0,160.0,281.61
248,206.0,218.0,1423.28,227.0,139.0,1411.45
249,68.0,239.0,1384.39,72.0,167.0,1360.26
250,211.0,187.0,311.56,191.0,234.0,325.91
251,347.0,182.0,411.94,328.0,262.0,427.67
252,384.0,23.0,318.23,359.0,340.0,318.29
253,138.0,135.0,1043.29,163.0,332.0,1040.88
254,340.0,304.0,1373.76,337.0,0.0,1398.77
255,248.0,86.0,958.75,267.0,210.0,975.64
256,239.0,176.0,309.15,228.0,204.0,332.18
257,129.0,327.0,1334.94,137.0,265.0,1359.19
258,110.0,140.0,1080.39,131.0,347.0,1095.02
259,90.0,281.0,172.53,75.0,57.0,193.27
260,395.0,25.0,1481.1,392.0,366.0,1455.41
261,219.0,151.0,917.36,245.0,253.0,923.04
262,230.0,299.0,965.05,207.0,152.0,978.95
263,117.0,116.0,1296.5,127.0,285.0,1271.46
264,372.0,35.0,2923.56,399.0,75.0,2927.4
265,169.0,206.0,167.26,143.0,126.0,158.51
266,57.0,39.0,2907.9,84.0,387.0,2914.19
267,287.0,40.0,2920.06,283.0,11.0,2947.64
268,308.0,119.0,460.43,281.0,180.0,451.92
269,321.0,228.0,68.71,321.0,233.0,97.1
270,312.0,96.0,64.18,301.0,266.0,36.82
271,355.0,205.0,498.45,337.0,277.0,522.22
272,336.0,49.0,1713.12,348.0,49.0,1740.58
273,221.0,283.0,237.13,209.0,273.0,264.77
274,126.0,107.0,2950.52,98.0,389.0,2939.09
275,191.0,169.0,1226.93,165.0,247.0,1210.41
276,53.0,312.0,886.93,51.0,82.0,918.59
277,102.0,270.0,80.73,132.0,344.0,91.05
278,155.0,255.0,866.98,148.0,49.0,898.31
279,328.0,272.0,1059.05,317.0,210.0,1028.76
280,341.0,122.0,1426.91,372.0,155.0,1416.96
281,237.0,262.0,1098.09,233.0,275.0,1065.43
282,141.0,60.0,1424.64,109.0,285.0,1434.34
283,310.0,127.0,957.9,340.0,335.0,942.7
284,87.0,315.0,1151.53,60.0,41.0,1131.38
285,56.0,249.0,722.48,24.0,82.0,733.33
286,350.0,95.0,1447.16,376.0,366.0,1424.9
287,294.0,160.0,367.79,328.0,279.0,373.05
288,326.0,350.0,900.99,303.0,226.0,874.73
289,244.0,317.0,852.65,279.0,134.0,854.87
290,166.0,238.0,936.57,146.0,56.0,965.7
291,353.0,67.0,548.66,363.0,311.0,582.85
292,55.0,35.0,2880.75,85.0,393.0,2900.3
293,50.0,285.0,976.16,60.0,213.0,941.22
294,39.0,303.0,979.58,10.0,150.0,957.47
295,18.0,375.0,304.75,54.0,154.0,313.81
296,302.0,224.0,2925.24,273.0,91.0,2948.67
297,101.0,285.0,830.01,121.0,111.0,798.44
298,12.0,384.0,479.83,41.0,228.0,456.24
299,61.0,325.0,1212.56,97.0,78.0,1201.67
300,313.0,64.0,1189.01,351.0,343.0,1188.59
301,276.0,353.0,1333.16,271.0,87.0,1295.09
302,213.0,257.0,949.73,248.0,256.0,932.37
303,393.0,27.0,1115.41,354.0,359.0,1109.14
304,258.0,153.0,206.19,238.0,70.0,171.74
305,201.0,295.0,1106.92,215.0,103.0,1069.41
306,24.0,374.0,1362.51,64.0,250.0,1359.64
307,145.0,146.0,1424.27,106.0,171.0,1433.96
308,257.0,307.0,1362.71,226.0,253.0,1388.3
309,108.0,141.0,1316.09,148.0,329.0,1311.9
310,318.0,98.0,1069.75,311.0,207.0,1030.02
311,110.0,62.0,2978.26,79.0,20.0,2951.13
312,289.0,111.0,1346.95,330.0,59.0,1341.94
313,187.0,245.0,196.78,197.0,172.0,156.61
314,259.0,274.0,763.17,295.0,101.0,741.86
315,73.0,276.0,1294.47,32.0,45.0,1302.84
316,208.0,19.0,2935.3,231.0,21.0,2900.09
317,111.0,233.0,986.27,152.0,105.0,996.87
318,300.0,79.0,689.48,343.0,45.0,688.38
319,329.0,324.0,2960.67,295.0,66.0,2988.37
320,298.0,185.0,2918.96,258.0,14.0,2937.21
321,289.0,90.0,958.48,264.0,312.0,920.86
322,340.0,228.0,2988.42,383.0,380.0,2973.51
323,179.0,273.0,2917.57,136.0,386.0,2902.23
324,204.0,176.0,209.28,170.0,336.0,239.99
325,86.0,127.0,716.82,74.0,114.0,761.66
326,59.0,314.0,243.81,103.0,360.0,259.03
327,71.0,288.0,1169.16,26.0,76.0,1153.65
328,95.0,62.0,528.02,59.0,11.0,559.23
329,250.0,208.0,100.8,219.0,220.0,138.2
330,150.0,115.0,521.14,185.0,313.0,555.2
331,347.0,162.0,1449.18,391.0,374.0,1427.85
332,291.0,397.0,1760.96,338.0,167.0,1747.1
333,397.0,12.0,3032.29,388.0,96.0,2983.3
334,258.0,368.0,707.57,214.0,29.0,731.06
335,47.0,337.0,1212.85,29.0,104.0,1260.77
336,316.0,139.0,290.4,289.0,257.0,246.59
337,134.0,287.0,24.4,185.0,272.0,17.16
338,375.0,5.0,1304.75,324.0,176.0,1294.71
339,252.0,247.0,1033.58,275.0,95.0,1081.56
340,99.0,144.0,1317.06,125.0,351.0,1363.65
341,279.0,141.0,156.02,226.0,81.0,162.91
342,0.0,0.0,94.12,52.0,165.0,108.5
343,377.0,46.0,642.92,326.0,85.0,624.7
344,156.0,198.0,1259.06,166.0,36.0,1312.94
345,148.0,104.0,517.78,199.0,322.0,543.71
346,322.0,375.0,2940.67,276.0,12.0,2976.77
347,262.0,104.0,1357.36,256.0,278.0,1297.03
348,247.0,131.0,300.18,195.0,164.0,268.67
349,119.0,120.0,1047.25,162.0,326.0,1004.18
350,247.0,233.0,1031.13,307.0,162.0,1020.06
351,364.0,98.0,3033.65,401.0,375.0,3082.31
352,105.0,259.0,191.05,42.0,130.0,199.16
353,266.0,134.0,101.89,210.0,206.0,69.45
354,196.0,56.0,2953.71,254.0,3.0,2924.42
355,189.0,76.0,1122.94,251.0,247.0,1143.11
356,380.0,37.0,447.68,322.0,198.0,415.55
357,301.0,204.0,141.46,347.0,293.0,189.91
358,360.0,366.0,2906.76,394.0,387.0,2965.36
359,228.0,164.0,469.85,286.0,197.0,434.25
360,283.0,71.0,1364.79,300.0,173.0,1297.55
361,45.0,76.0,3027.29,68.0,395.0,2960.35
362,92.0,118.0,1306.07,150.0,243.0,1352.25
363,181.0,31.0,1440.71,104.0,295.0,1420.24
364,328.0,148.0,338.27,314.0,112.0,419.46
365,97.0,348.0,1021.84,20.0,123.0,1052.82
366,166.0,33.0,2972.76,101.0,134.0,2918.83
367,87.0,241.0,873.18,157.0,71.0,825.77
368,268.0,287.0,803.74,182.0,320.0,809.98
369,274.0,92.0,128.58,182.0,309.0,119.01
370,299.0,185.0,76.51,211.0,320.0,42.26
371,161.0,136.0,1248.19,251.0,59.0,1281.22
372,293.0,21.0,1394.45,311.0,202.0,1298.88
373,174.0,184.0,1121.41,258.0,183.0,1170.55
374,282.0,290.0,806.14,287.0,232.0,904.63
375,88.0,145.0,1309.07,172.0,182.0,1360.93
376,164.0,80.0,2990.79,95.0,363.0,2915.18
377,159.0,196.0,484.82,56.0,54.0,493.36
378,178.0,321.0,2982.82,259.0,270.0,3047.56
379,152.0,242.0,1256.78,254.0,66.0,1280.8
380,67.0,85.0,712.33,168.0,40.0,743.39
381,260.0,186.0,345.38,187.0,217.0,257.65
382,200.0,291.0,433.87,291.0,269.0,512.04
383,14.0,376.0,770.19,138.0,301.0,804.17
384,20.0,371.0,396.16,117.0,382.0,297.75
385,285.0,243.0,142.37,212.0,249.0,20.23
386,159.0,214.0,1072.99,303.0,283.0,1111.36
387,83.0,192.0,1265.75,100.0,330.0,1418.38
388,253.0,29.0,1436.0,94.0,108.0,1432.95
389,134.0,201.0,601.89,175.0,161.0,760.7
390,283.0,388.0,1412.44,289.0,111.0,1247.58
391,309.0,114.0,126.66,140.0,177.0,81.36
392,256.0,268.0,1431.2,80.0,25.0,1428.83
393,278.0,329.0,1418.16,305.0,218.0,1236.36
394,43.0,26.0,1672.3,241.0,267.0,1664.52
395,118.0,268.0,1147.51,319.0,175.0,1116.96
396,169.0,200.0,931.93,389.0,371.0,1039.97
397,326.0,347.0,2927.6,73.0,399.0,2935.92
398,345.0,105.0,1447.31,77.0,97.0,1435.74
399,91.0,254.0,1158.22,62.0,396.0,1427.38
400,24.0,362.0,893.05,353.0,119.0,702.86
