,0,0
20.11,281.0,50.18281773766798
22.84,321.0,53.0739876755613
29.17,93.0,43.89681548288361
30.79,157.0,46.079378007332174
33.88,166.0,46.41052254970011
35.3,215.0,47.98458747756462
37.88,286.0,50.36271835893253
40.22,296.0,51.19614355636751
44.19,191.0,47.248499876268866
48.6,223.0,48.265221305883955
50.18,234.0,48.566933551475614
51.58,260.0,49.45011990129038
55.33,186.0,47.11716240219833
58.04,177.0,46.67079577714506
63.05,135.0,45.4272756459505
63.92,186.0,47.04053422127156
68.18,291.0,50.68031775982038
72.95,310.0,52.025322889799135
78.54,281.0,50.18342570327921
82.57,86.0,43.68337794449069
87.11,272.0,49.84084117720204
90.76,130.0,45.12271216917694
92.87,163.0,46.26291602651512
94.67,183.0,46.906015466615685
97.03,209.0,47.79049163508045
100.51,165.0,46.32893537978977
103.28,170.0,46.50254914299411
109.47,314.0,52.279634549443045
115.84,301.0,51.458201948279246
122.28,174.0,46.60803466051687
124.43,104.0,44.252730169084415
128.07,198.0,47.429727977987554
135.58,217.0,48.07226261111312
140.04,106.0,44.459380031133556
141.84,136.0,45.428699438734846
147.47,156.0,46.02463348602819
153.85,259.0,49.39615141453589
160.08,99.0,44.03332074246458
161.73,158.0,46.13013701506908
167.2,195.0,47.41071956121273
171.32,285.0,50.3173514424105
181.0,255.0,49.23567859218059
188.24,336.0,54.50296133484037
195.79,314.0,52.27674225799744
201.66,266.0,49.69610999024073
207.77,90.0,43.82638180100784
213.75,319.0,52.96802562741853
216.72,286.0,50.35325533524159
230.62,262.0,49.52635783797319
234.92,249.0,49.110328360067925
244.33,295.0,50.96831339974057
245.38,295.0,50.77957455871926
247.05,124.0,44.93123426466008
248.31,94.0,43.92526741043768
257.56,289.0,50.40925521016739
260.52,178.0,46.77656325901387
267.81,27.0,40.67998087189807
273.79,352.0,55.870045086359454
274.33,139.0,45.61975532069185
275.69,82.0,43.58239714393142
284.43,244.0,48.950532630479024
295.34,348.0,55.053882548184106
296.94,170.0,46.56645657050351
304.28,282.0,50.277039321311015
307.58,181.0,46.8846897389149
309.81,178.0,46.85001459339518
317.45,370.0,59.691995128733126
327.18,361.0,58.32358526540719
337.28,363.0,58.748331931037214
343.36,207.0,47.72592430688027
350.16,263.0,49.53364702617668
361.24,334.0,54.019916238411966
380.17,365.0,59.07492752996714
391.28,229.0,48.47234338062545
400.26,325.0,53.50995926781086
405.32,130.0,45.192531272180645
409.14,113.0,44.723556877419256
422.27,310.0,52.08102642614276
425.09,202.0,47.50707120389925
427.29,265.0,49.59156449700066
430.22,342.0,54.868899918328175
441.39,225.0,48.309744056541945
443.66,320.0,53.05829777259786
446.26,359.0,57.03572992166251
453.84,337.0,54.5251547448976
463.08,311.0,52.11473049167514
474.5,227.0,48.38393228371942
480.37,328.0,53.68396010132082
484.24,328.0,53.67600215447278
499.96,312.0,52.22859410481374
508.25,290.0,50.633503945588856
509.13,16.0,39.97778061991437
521.24,100.0,44.07005731625739
557.27,135.0,45.42077397120027
561.55,339.0,54.55778930320462
571.05,333.0,53.92463582070344
575.89,132.0,45.31088307721516
581.79,366.0,59.42367857793612
591.46,303.0,51.5472901898697
594.34,268.0,49.78697455800069
622.76,326.0,53.59190122780426
