,0,1,2,3,4,5
347,62.0,191.0,438.91,113.0,46.0,409.14
348,231.0,171.0,94.96,186.0,180.0,55.33
349,86.0,360.0,1445.4,26.0,345.0,1447.84
350,376.0,27.0,443.95,328.0,297.0,480.37
351,241.0,243.0,1134.86,240.0,128.0,1197.21
352,74.0,350.0,1337.19,14.0,170.0,1360.55
353,171.0,172.0,1353.87,142.0,263.0,1294.85
354,15.0,116.0,779.3,76.0,25.0,809.74
355,46.0,341.0,1006.84,110.0,41.0,980.84
356,161.0,293.0,125.47,99.0,292.0,160.08
357,113.0,345.0,2921.77,42.0,23.0,2924.94
358,92.0,110.0,1439.62,20.0,260.0,1440.13
359,249.0,221.0,24.58,321.0,328.0,22.84
360,231.0,374.0,263.54,286.0,306.0,216.72
361,289.0,187.0,837.6,243.0,103.0,779.48
362,17.0,398.0,1661.17,91.0,110.0,1668.87
363,59.0,227.0,1039.4,115.0,47.0,990.0
364,244.0,84.0,514.86,225.0,97.0,441.39
365,48.0,324.0,1228.97,121.0,295.0,1258.39
366,14.0,123.0,950.43,73.0,50.0,897.94
367,116.0,11.0,2899.6,36.0,156.0,2914.01
368,98.0,179.0,1428.41,18.0,60.0,1445.63
369,305.0,92.0,353.44,265.0,320.0,427.29
370,118.0,377.0,2910.77,32.0,364.0,2898.59
371,314.0,176.0,660.02,333.0,212.0,571.05
372,214.0,63.0,617.55,132.0,48.0,575.89
373,144.0,232.0,2905.51,235.0,308.0,2887.8
374,254.0,249.0,1363.23,238.0,221.0,1271.21
375,268.0,190.0,1138.15,219.0,257.0,1225.3
376,126.0,348.0,2902.06,26.0,350.0,2911.08
377,104.0,228.0,335.95,27.0,334.0,267.81
378,152.0,304.0,907.37,256.0,122.0,922.24
379,94.0,401.0,2994.05,5.0,0.0,2938.05
380,40.0,386.0,605.6,135.0,62.0,557.27
381,30.0,85.0,1048.9,146.0,275.0,1041.22
382,328.0,134.0,328.07,229.0,300.0,391.28
383,130.0,395.0,1441.12,9.0,233.0,1432.17
384,24.0,236.0,1255.37,148.0,331.0,1235.21
385,291.0,222.0,683.44,339.0,257.0,561.55
386,141.0,306.0,2938.56,204.0,13.0,3054.63
387,281.0,183.0,1361.87,383.0,391.0,1446.26
388,176.0,359.0,823.37,79.0,316.0,726.78
389,213.0,230.0,250.52,336.0,303.0,188.24
390,354.0,63.0,1194.14,224.0,154.0,1241.55
391,16.0,93.0,1267.7,147.0,298.0,1220.12
392,10.0,110.0,1096.27,158.0,62.0,1130.04
393,191.0,290.0,200.66,314.0,259.0,109.47
394,364.0,65.0,1070.7,215.0,193.0,1006.08
395,164.0,320.0,229.66,86.0,326.0,82.57
396,185.0,218.0,835.27,161.0,68.0,1029.97
397,215.0,254.0,1425.73,8.0,335.0,1430.02
398,139.0,80.0,2901.0,363.0,364.0,2860.23
399,1.0,50.0,1220.73,151.0,101.0,1038.91
400,363.0,53.0,427.68,159.0,274.0,1031.22
