2CNTZ,2CNTR,2WN,8WN,8CNTZ,8CNTR
259.0,227.0,418.6,424.13,234.0,300.0
262.0,230.0,421.51,433.87,200.0,291.0
302.0,160.0,433.68,442.47,367.0,74.0
300.0,175.0,438.09,447.68,380.0,37.0
331.0,87.0,447.65,453.2,305.0,301.0
327.0,79.0,455.17,457.52,351.0,100.0
333.0,77.0,462.63,460.43,308.0,119.0
293.0,133.0,470.33,467.75,320.0,150.0
360.0,66.0,475.9,469.85,228.0,164.0
278.0,102.0,490.23,479.83,12.0,384.0
351.0,42.0,496.92,482.93,342.0,178.0
199.0,166.0,514.69,484.82,159.0,196.0
133.0,276.0,515.25,498.45,355.0,205.0
286.0,91.0,530.15,517.78,148.0,104.0
16.0,343.0,532.17,521.14,150.0,115.0
257.0,109.0,533.55,528.02,95.0,62.0
339.0,35.0,557.4,548.66,353.0,67.0
82.0,116.0,566.68,551.67,357.0,43.0
304.0,56.0,568.55,582.07,321.0,129.0
128.0,121.0,574.36,593.23,65.0,200.0
320.0,47.0,587.48,601.89,134.0,201.0
360.0,28.0,605.09,608.19,213.0,310.0
344.0,25.0,609.91,642.92,377.0,46.0
335.0,15.0,649.61,654.28,362.0,158.0
366.0,31.0,650.27,675.4,387.0,8.0
85.0,262.0,715.93,689.48,300.0,79.0
308.0,163.0,719.82,707.57,258.0,368.0
28.0,359.0,723.88,712.33,67.0,85.0
207.0,303.0,728.92,716.82,86.0,127.0
27.0,244.0,729.66,722.48,56.0,249.0
118.0,381.0,732.08,723.61,52.0,280.0
110.0,185.0,733.59,727.26,168.0,248.0
188.0,200.0,740.37,737.6,241.0,293.0
51.0,315.0,749.08,739.18,132.0,167.0
242.0,139.0,754.5,741.11,123.0,103.0
89.0,289.0,757.38,744.79,135.0,173.0
135.0,292.0,758.82,747.05,40.0,308.0
102.0,360.0,762.92,763.17,259.0,274.0
292.0,118.0,765.15,770.19,14.0,376.0
210.0,107.0,775.15,780.61,84.0,232.0
377.0,34.0,794.51,792.8,225.0,330.0
270.0,104.0,796.58,794.31,77.0,226.0
44.0,301.0,801.77,803.74,268.0,287.0
196.0,216.0,803.78,806.14,282.0,290.0
163.0,323.0,808.71,807.89,362.0,52.0
208.0,136.0,820.9,819.1,194.0,275.0
107.0,228.0,828.07,830.01,101.0,285.0
185.0,327.0,830.92,830.15,76.0,310.0
225.0,256.0,841.68,845.24,36.0,355.0
362.0,97.0,841.98,847.0,352.0,27.0
112.0,290.0,842.8,847.44,233.0,172.0
197.0,88.0,848.37,848.19,228.0,125.0
79.0,378.0,857.11,851.36,41.0,318.0
281.0,176.0,868.25,852.65,244.0,317.0
141.0,241.0,876.32,866.98,155.0,255.0
225.0,308.0,883.88,873.18,87.0,241.0
171.0,368.0,884.24,873.83,171.0,297.0
364.0,80.0,886.32,886.93,53.0,312.0
165.0,204.0,887.87,893.05,24.0,362.0
156.0,178.0,894.89,895.6,374.0,21.0
104.0,279.0,897.4,900.99,326.0,350.0
267.0,193.0,912.27,908.4,243.0,266.0
331.0,63.0,913.87,917.36,219.0,151.0
363.0,38.0,913.9,919.98,373.0,8.0
147.0,215.0,932.28,931.93,169.0,200.0
168.0,258.0,934.87,936.57,166.0,238.0
369.0,59.0,940.82,938.52,102.0,177.0
113.0,368.0,943.17,938.64,36.0,332.0
162.0,205.0,945.08,949.73,213.0,257.0
87.0,319.0,945.57,957.9,310.0,127.0
260.0,217.0,955.66,958.48,289.0,90.0
180.0,275.0,964.68,958.75,248.0,86.0
148.0,153.0,967.23,965.05,230.0,299.0
53.0,172.0,978.95,976.16,50.0,285.0
66.0,144.0,979.8,977.71,127.0,214.0
63.0,249.0,988.5,979.58,39.0,303.0
136.0,346.0,990.14,986.27,111.0,233.0
234.0,272.0,991.39,988.56,137.0,179.0
158.0,148.0,995.71,995.31,273.0,210.0
166.0,355.0,1000.82,996.4,226.0,174.0
195.0,335.0,1003.24,997.76,77.0,235.0
178.0,154.0,1006.58,1002.14,183.0,262.0
323.0,78.0,1007.65,1014.35,177.0,221.0
230.0,248.0,1012.89,1014.98,216.0,323.0
31.0,334.0,1014.5,1016.33,31.0,358.0
80.0,247.0,1016.52,1019.25,157.0,270.0
272.0,201.0,1026.41,1021.84,97.0,348.0
248.0,217.0,1029.14,1023.69,74.0,344.0
171.0,370.0,1029.64,1029.92,104.0,191.0
123.0,243.0,1032.04,1031.13,247.0,233.0
222.0,237.0,1033.57,1033.58,252.0,247.0
252.0,126.0,1039.69,1036.35,68.0,264.0
116.0,225.0,1040.5,1042.73,224.0,296.0
227.0,260.0,1043.4,1043.29,138.0,135.0
160.0,156.0,1045.28,1047.25,119.0,120.0
236.0,84.0,1051.51,1050.79,264.0,281.0
379.0,37.0,1052.86,1051.66,368.0,46.0
47.0,340.0,1054.64,1055.42,348.0,53.0
214.0,263.0,1055.75,1055.73,318.0,57.0
373.0,49.0,1057.24,1059.05,328.0,272.0
179.0,298.0,1063.1,1059.58,37.0,352.0
316.0,61.0,1067.63,1063.86,186.0,278.0
138.0,180.0,1068.88,1068.94,193.0,124.0
346.0,103.0,1078.13,1069.75,318.0,98.0
266.0,143.0,1079.34,1072.99,159.0,214.0
216.0,240.0,1080.74,1080.39,110.0,140.0
102.0,294.0,1089.66,1095.5,28.0,359.0
189.0,317.0,1092.57,1098.09,237.0,262.0
162.0,219.0,1098.28,1103.52,71.0,260.0
132.0,329.0,1102.27,1104.38,266.0,321.0
311.0,48.0,1109.82,1106.92,201.0,295.0
314.0,145.0,1118.12,1115.41,393.0,27.0
311.0,153.0,1118.49,1121.41,174.0,184.0
175.0,282.0,1122.86,1122.94,189.0,76.0
384.0,17.0,1123.95,1125.24,376.0,19.0
219.0,111.0,1138.11,1141.02,195.0,258.0
94.0,305.0,1148.2,1147.51,118.0,268.0
244.0,172.0,1149.85,1151.53,87.0,315.0
142.0,239.0,1156.67,1158.22,91.0,254.0
92.0,184.0,1159.4,1169.16,71.0,288.0
120.0,372.0,1178.63,1173.88,113.0,202.0
115.0,188.0,1183.47,1183.41,246.0,301.0
183.0,321.0,1187.89,1188.23,273.0,80.0
370.0,44.0,1194.11,1189.01,313.0,64.0
80.0,236.0,1197.65,1195.66,53.0,309.0
355.0,82.0,1206.38,1200.85,379.0,12.0
325.0,125.0,1207.19,1202.12,208.0,252.0
137.0,124.0,1210.62,1212.56,61.0,325.0
353.0,76.0,1218.21,1212.85,47.0,337.0
245.0,255.0,1220.42,1226.93,191.0,169.0
186.0,287.0,1222.86,1228.08,95.0,253.0
200.0,116.0,1224.28,1229.14,27.0,360.0
349.0,32.0,1228.97,1230.23,244.0,306.0
18.0,350.0,1233.7,1234.4,337.0,372.0
61.0,371.0,1234.29,1242.84,391.0,40.0
378.0,28.0,1237.09,1246.99,314.0,304.0
246.0,223.0,1241.29,1248.19,161.0,136.0
114.0,141.0,1247.87,1253.66,142.0,251.0
373.0,85.0,1249.24,1256.47,184.0,172.0
158.0,270.0,1252.59,1256.78,152.0,242.0
62.0,229.0,1258.97,1259.06,156.0,198.0
174.0,258.0,1261.09,1260.83,324.0,142.0
228.0,145.0,1261.86,1261.83,237.0,273.0
222.0,147.0,1262.53,1264.04,106.0,156.0
130.0,225.0,1262.96,1265.75,83.0,192.0
182.0,241.0,1263.7,1266.76,124.0,155.0
173.0,277.0,1265.99,1268.73,358.0,7.0
321.0,19.0,1270.23,1273.36,339.0,339.0
21.0,273.0,1273.2,1273.98,29.0,323.0
154.0,129.0,1280.69,1279.95,188.0,215.0
23.0,321.0,1283.07,1280.28,177.0,73.0
115.0,339.0,1283.8,1285.64,22.0,358.0
209.0,271.0,1284.62,1287.32,147.0,158.0
44.0,387.0,1286.0,1289.26,201.0,213.0
256.0,220.0,1289.18,1289.66,157.0,171.0
129.0,209.0,1290.08,1290.62,8.0,381.0
66.0,284.0,1290.3,1292.74,144.0,223.0
76.0,307.0,1290.34,1294.47,73.0,276.0
375.0,57.0,1291.11,1294.86,63.0,291.0
90.0,199.0,1294.44,1296.5,117.0,116.0
252.0,176.0,1296.2,1297.68,124.0,162.0
20.0,331.0,1302.45,1304.75,375.0,5.0
154.0,342.0,1304.78,1306.07,92.0,118.0
240.0,300.0,1308.06,1309.07,88.0,145.0
228.0,283.0,1308.94,1310.98,212.0,370.0
145.0,111.0,1312.1,1316.09,108.0,141.0
11.0,231.0,1313.42,1317.06,99.0,144.0
87.0,376.0,1328.4,1325.3,334.0,339.0
285.0,182.0,1328.55,1328.48,296.0,149.0
4.0,252.0,1331.63,1333.16,276.0,353.0
101.0,268.0,1336.37,1334.94,129.0,327.0
374.0,50.0,1339.53,1335.68,17.0,379.0
98.0,262.0,1340.13,1336.6,219.0,264.0
51.0,222.0,1340.42,1338.97,40.0,354.0
295.0,52.0,1341.37,1346.95,289.0,111.0
304.0,40.0,1346.07,1348.9,363.0,13.0
59.0,378.0,1351.1,1349.07,15.0,381.0
38.0,336.0,1353.59,1350.18,209.0,225.0
92.0,260.0,1354.98,1353.05,130.0,68.0
109.0,311.0,1355.32,1355.76,222.0,219.0
239.0,204.0,1355.86,1357.36,262.0,104.0
68.0,394.0,1357.64,1360.88,10.0,390.0
248.0,72.0,1362.12,1362.51,24.0,374.0
72.0,394.0,1363.53,1362.71,257.0,307.0
299.0,137.0,1364.03,1364.23,331.0,193.0
368.0,61.0,1364.51,1364.79,283.0,71.0
81.0,388.0,1365.4,1366.67,332.0,348.0
337.0,17.0,1368.28,1373.76,340.0,304.0
355.0,5.0,1378.09,1376.43,369.0,17.0
33.0,139.0,1384.3,1384.39,68.0,239.0
14.0,163.0,1384.36,1390.11,388.0,15.0
382.0,7.0,1386.65,1390.65,58.0,44.0
284.0,33.0,1392.29,1394.35,392.0,15.0
397.0,51.0,1395.14,1394.45,293.0,21.0
317.0,45.0,1409.99,1398.08,395.0,9.0
383.0,53.0,1410.28,1409.99,80.0,60.0
30.0,269.0,1410.64,1411.36,385.0,37.0
72.0,233.0,1412.77,1412.44,283.0,388.0
145.0,280.0,1416.19,1413.48,81.0,220.0
126.0,297.0,1416.28,1414.27,115.0,121.0
175.0,171.0,1416.79,1414.67,25.0,365.0
280.0,167.0,1417.0,1417.54,335.0,387.0
370.0,71.0,1417.36,1417.63,197.0,210.0
121.0,348.0,1418.13,1418.16,278.0,329.0
118.0,315.0,1418.3,1418.69,54.0,333.0
106.0,374.0,1419.94,1420.5,48.0,319.0
189.0,274.0,1421.09,1420.75,79.0,251.0
25.0,299.0,1421.67,1422.4,198.0,137.0
120.0,376.0,1421.88,1423.28,206.0,218.0
33.0,207.0,1423.17,1423.48,27.0,369.0
289.0,190.0,1423.86,1424.27,145.0,146.0
389.0,43.0,1424.15,1424.64,141.0,60.0
261.0,203.0,1424.59,1426.28,131.0,190.0
96.0,131.0,1426.49,1426.83,234.0,157.0
25.0,222.0,1428.66,1426.91,341.0,122.0
70.0,392.0,1428.98,1427.9,224.0,363.0
70.0,395.0,1429.21,1427.93,51.0,378.0
388.0,42.0,1429.47,1428.95,2.0,400.0
68.0,389.0,1430.35,1430.44,367.0,31.0
84.0,206.0,1431.15,1431.2,256.0,268.0
397.0,37.0,1434.75,1433.09,180.0,71.0
49.0,365.0,1435.86,1434.15,358.0,23.0
220.0,337.0,1436.97,1436.0,253.0,29.0
133.0,365.0,1437.42,1437.74,286.0,181.0
13.0,310.0,1437.89,1438.2,215.0,160.0
111.0,391.0,1439.74,1440.53,98.0,99.0
20.0,291.0,1440.12,1440.71,181.0,31.0
84.0,357.0,1442.44,1442.14,19.0,356.0
353.0,10.0,1443.01,1443.83,154.0,335.0
168.0,141.0,1443.48,1443.85,34.0,368.0
392.0,26.0,1447.3,1446.07,384.0,29.0
98.0,379.0,1447.86,1447.16,350.0,95.0
255.0,270.0,1448.6,1447.31,345.0,105.0
385.0,24.0,1451.25,1449.18,347.0,162.0
393.0,18.0,1456.68,1466.19,397.0,16.0
395.0,9.0,1473.88,1481.1,395.0,25.0
91.0,58.0,1664.26,1660.26,61.0,197.0
0.0,251.0,1667.13,1672.3,43.0,26.0
335.0,22.0,1742.45,1713.12,336.0,49.0
307.0,8.0,1760.77,1760.96,291.0,397.0
372.0,132.0,2862.7,2880.75,55.0,35.0
358.0,4.0,2882.68,2886.53,366.0,1.0
40.0,393.0,2898.54,2899.32,12.0,383.0
283.0,295.0,2900.2,2901.36,4.0,395.0
55.0,358.0,2901.16,2901.53,280.0,383.0
40.0,374.0,2901.2,2904.05,191.0,336.0
194.0,122.0,2901.69,2904.87,21.0,344.0
99.0,126.0,2903.52,2906.76,360.0,366.0
107.0,187.0,2904.1,2906.95,251.0,83.0
206.0,283.0,2906.0,2907.9,57.0,39.0
14.0,305.0,2906.31,2908.38,6.0,385.0
35.0,350.0,2907.82,2908.87,153.0,341.0
9.0,316.0,2909.89,2909.17,171.0,327.0
36.0,386.0,2910.2,2910.65,120.0,120.0
366.0,158.0,2910.36,2913.71,32.0,345.0
142.0,201.0,2911.61,2916.05,4.0,378.0
220.0,287.0,2912.51,2916.18,121.0,217.0
48.0,303.0,2912.75,2917.57,179.0,273.0
63.0,348.0,2914.52,2918.61,125.0,91.0
282.0,280.0,2915.35,2918.96,298.0,185.0
46.0,354.0,2915.7,2920.06,287.0,40.0
31.0,346.0,2917.48,2920.72,3.0,399.0
57.0,362.0,2918.13,2923.4,186.0,192.0
9.0,291.0,2918.78,2923.56,372.0,35.0
153.0,329.0,2921.42,2924.2,217.0,91.0
55.0,399.0,2922.38,2925.24,302.0,224.0
309.0,293.0,2923.03,2926.27,172.0,51.0
17.0,382.0,2924.36,2927.6,326.0,347.0
27.0,327.0,2924.73,2929.26,207.0,341.0
7.0,332.0,2924.94,2931.67,49.0,88.0
41.0,387.0,2926.81,2934.12,8.0,392.0
391.0,1.0,2927.47,2935.3,208.0,19.0
182.0,117.0,2935.73,2939.21,231.0,266.0
275.0,249.0,2936.42,2940.43,306.0,336.0
39.0,383.0,2937.3,2940.67,322.0,375.0
231.0,30.0,2940.12,2940.76,371.0,67.0
52.0,354.0,2941.52,2941.29,13.0,390.0
377.0,25.0,2941.59,2945.65,241.0,343.0
36.0,351.0,2942.65,2950.03,112.0,165.0
16.0,325.0,2944.49,2950.52,126.0,107.0
264.0,73.0,2945.53,2950.61,94.0,229.0
268.0,107.0,2946.43,2950.99,372.0,6.0
274.0,93.0,2946.8,2952.32,10.0,387.0
230.0,120.0,2947.03,2952.6,204.0,69.0
10.0,326.0,2948.41,2952.87,140.0,112.0
23.0,357.0,2949.64,2953.28,356.0,353.0
42.0,385.0,2950.11,2953.71,196.0,56.0
143.0,170.0,2952.82,2954.67,262.0,394.0
327.0,183.0,2954.03,2960.67,329.0,324.0
357.0,1.0,2955.25,2964.96,148.0,170.0
151.0,178.0,2963.29,2965.92,161.0,88.0
398.0,83.0,2963.82,2966.78,176.0,50.0
58.0,306.0,2963.91,2967.76,388.0,66.0
58.0,353.0,2964.3,2968.27,17.0,362.0
76.0,345.0,2965.41,2972.44,80.0,83.0
318.0,195.0,2966.23,2972.76,166.0,33.0
177.0,179.0,2968.11,2973.79,106.0,114.0
392.0,60.0,2971.06,2975.78,184.0,78.0
204.0,196.0,2972.63,2978.26,110.0,62.0
5.0,331.0,2974.27,2982.82,178.0,321.0
2.0,101.0,2981.67,2983.66,32.0,319.0
232.0,13.0,2984.19,2984.8,64.0,58.0
343.0,3.0,2991.28,2988.42,340.0,228.0
65.0,401.0,2993.52,2990.5,218.0,34.0
128.0,397.0,2994.26,2990.79,164.0,80.0
270.0,15.0,2996.11,2993.84,6.0,394.0
46.0,401.0,2998.21,2998.37,0.0,397.0
299.0,115.0,3000.71,3001.5,345.0,393.0
96.0,91.0,3002.34,3005.73,43.0,63.0
125.0,396.0,3002.66,3008.38,383.0,2.0
3.0,254.0,3003.49,3010.99,270.0,401.0
341.0,12.0,3008.8,3012.92,62.0,277.0
7.0,214.0,3011.58,3015.96,294.0,2.0
77.0,48.0,3012.92,3027.29,45.0,76.0
340.0,147.0,3016.38,3028.29,359.0,314.0
1.0,313.0,3028.62,3030.1,381.0,3.0
394.0,3.0,3032.93,3032.29,397.0,12.0
74.0,22.0,3034.12,3033.65,364.0,98.0
387.0,34.0,3037.86,3039.48,45.0,125.0
388.0,11.0,3042.93,3044.81,394.0,42.0
400.0,7.0,3060.58,3066.18,398.0,58.0
399.0,40.0,3064.59,3067.56,400.0,47.0
402.0,55.0,3066.05,3072.25,400.0,10.0
382.0,70.0,3086.1,3078.31,389.0,48.0
