3WN,3CNTZ,3CNTR,7WN,7CNTZ,7CNTR
1383.35,392.0,4.0,1387.73,185.0,141.0
1386.86,199.0,57.0,1388.93,102.0,99.0
1391.09,397.0,12.0,1389.24,391.0,380.0
1393.15,384.0,7.0,1394.37,396.0,378.0
1395.57,226.0,49.0,1404.12,394.0,392.0
1407.0,321.0,42.0,1406.62,330.0,173.0
1408.64,349.0,36.0,1408.34,341.0,54.0
1408.83,336.0,36.0,1408.69,208.0,226.0
1412.93,342.0,167.0,1414.31,52.0,138.0
1414.39,269.0,159.0,1414.67,245.0,138.0
1415.47,44.0,89.0,1414.92,40.0,175.0
1415.61,224.0,142.0,1415.77,64.0,234.0
1416.27,195.0,157.0,1417.12,88.0,295.0
1416.47,78.0,312.0,1417.81,224.0,227.0
1417.69,107.0,382.0,1418.81,77.0,272.0
1418.38,71.0,245.0,1418.99,142.0,216.0
1419.1,33.0,270.0,1420.36,175.0,137.0
1419.93,93.0,188.0,1420.59,376.0,394.0
1421.11,65.0,276.0,1420.9,251.0,109.0
1421.93,47.0,383.0,1421.45,163.0,165.0
1422.72,389.0,19.0,1422.7,116.0,200.0
1423.95,133.0,95.0,1423.19,36.0,231.0
1425.73,215.0,254.0,1423.92,287.0,125.0
1426.02,109.0,260.0,1425.44,123.0,97.0
1427.53,367.0,69.0,1426.9,48.0,80.0
1427.64,152.0,288.0,1428.48,378.0,396.0
1428.36,82.0,368.0,1429.76,40.0,190.0
1428.41,98.0,179.0,1430.02,8.0,335.0
1429.66,276.0,153.0,1430.3,108.0,183.0
1432.33,373.0,68.0,1430.68,383.0,377.0
1432.35,116.0,364.0,1431.14,32.0,117.0
1432.69,111.0,390.0,1432.17,9.0,233.0
1434.06,46.0,103.0,1433.31,391.0,388.0
1436.45,390.0,44.0,1434.17,299.0,121.0
1437.26,219.0,140.0,1439.05,188.0,111.0
1437.71,62.0,317.0,1439.82,72.0,237.0
1439.62,92.0,110.0,1440.13,20.0,260.0
1439.99,167.0,158.0,1442.19,28.0,207.0
1441.12,130.0,395.0,1442.88,358.0,309.0
1444.53,29.0,22.0,1445.63,18.0,60.0
1445.4,86.0,360.0,1445.96,304.0,132.0
1446.15,171.0,300.0,1446.26,383.0,391.0
1447.82,336.0,77.0,1447.17,210.0,73.0
1447.91,358.0,48.0,1447.84,26.0,345.0
1456.45,395.0,10.0,1452.1,386.0,385.0
1471.39,396.0,4.0,1467.69,392.0,386.0
1661.17,17.0,398.0,1657.73,180.0,100.0
1666.89,172.0,64.0,1668.87,91.0,110.0
1746.45,333.0,106.0,1753.11,349.0,12.0
1749.9,283.0,166.0,1759.52,318.0,183.0
2880.0,379.0,335.0,2860.23,363.0,364.0
2899.6,116.0,11.0,2881.91,354.0,296.0
2899.93,8.0,319.0,2887.8,235.0,308.0
2901.0,139.0,80.0,2898.59,32.0,364.0
2901.18,51.0,16.0,2900.18,81.0,68.0
2902.06,126.0,348.0,2901.03,197.0,76.0
2902.75,122.0,376.0,2901.37,299.0,161.0
2904.45,100.0,391.0,2901.91,23.0,354.0
2905.51,144.0,232.0,2904.23,85.0,314.0
2905.77,309.0,329.0,2904.29,118.0,235.0
2906.28,6.0,5.0,2905.24,8.0,8.0
2908.83,3.0,71.0,2905.33,293.0,166.0
2909.91,1.0,24.0,2906.64,364.0,384.0
2910.46,279.0,331.0,2907.96,11.0,5.0
2910.77,118.0,377.0,2908.15,166.0,21.0
2913.28,151.0,38.0,2911.08,26.0,350.0
2914.17,298.0,216.0,2912.87,308.0,159.0
2914.89,56.0,379.0,2914.01,36.0,156.0
2916.04,75.0,397.0,2914.25,47.0,230.0
2918.76,11.0,32.0,2915.67,58.0,35.0
2921.77,113.0,345.0,2915.87,83.0,41.0
2921.98,371.0,326.0,2916.43,59.0,321.0
2924.35,19.0,393.0,2916.84,241.0,238.0
2925.86,86.0,388.0,2918.76,18.0,4.0
2925.88,58.0,379.0,2920.44,270.0,134.0
2926.73,270.0,265.0,2923.12,3.0,94.0
2929.68,21.0,164.0,2924.94,42.0,23.0
2930.7,181.0,339.0,2925.58,6.0,351.0
2932.61,245.0,60.0,2925.98,329.0,109.0
2936.64,313.0,257.0,2926.34,14.0,354.0
2936.87,19.0,17.0,2928.71,261.0,57.0
2937.51,113.0,357.0,2932.89,116.0,255.0
2938.56,141.0,306.0,2933.12,195.0,117.0
2939.67,205.0,245.0,2935.14,275.0,142.0
2940.49,325.0,269.0,2935.42,51.0,347.0
2942.57,325.0,181.0,2938.05,5.0,0.0
2944.28,250.0,113.0,2940.52,49.0,362.0
2944.46,43.0,16.0,2941.32,380.0,368.0
2946.49,128.0,76.0,2941.99,29.0,6.0
2947.44,89.0,351.0,2942.01,133.0,14.0
2947.65,10.0,76.0,2945.87,293.0,159.0
2947.88,374.0,144.0,2948.21,355.0,232.0
2949.32,101.0,384.0,2950.25,322.0,149.0
2951.22,317.0,337.0,2950.44,12.0,16.0
2954.05,332.0,256.0,2952.43,351.0,18.0
2954.56,82.0,390.0,2953.61,376.0,370.0
2957.06,111.0,267.0,2953.71,206.0,243.0
2957.86,284.0,302.0,2953.74,79.0,330.0
2958.17,36.0,57.0,2956.01,61.0,338.0
2960.15,333.0,117.0,2960.63,20.0,19.0
2960.97,90.0,371.0,2962.07,200.0,38.0
2962.39,39.0,192.0,2963.21,44.0,54.0
2964.47,394.0,3.0,2963.28,234.0,91.0
2965.45,400.0,13.0,2966.58,400.0,401.0
2968.53,154.0,295.0,2968.05,56.0,312.0
2970.03,195.0,43.0,2968.26,302.0,103.0
2972.26,253.0,48.0,2969.54,279.0,95.0
2972.32,331.0,30.0,2971.6,144.0,258.0
2973.86,130.0,301.0,2971.99,396.0,398.0
2974.74,70.0,333.0,2973.34,141.0,70.0
2977.95,266.0,33.0,2975.68,55.0,19.0
2980.97,305.0,100.0,2979.15,244.0,80.0
2982.31,285.0,40.0,2980.52,127.0,192.0
2985.55,235.0,25.0,2983.1,146.0,63.0
2985.69,227.0,83.0,2983.89,315.0,52.0
2994.05,94.0,401.0,2991.12,2.0,66.0
2995.0,7.0,375.0,2996.13,344.0,127.0
2996.35,337.0,296.0,2997.63,4.0,362.0
2999.36,4.0,200.0,3000.23,4.0,366.0
3002.62,102.0,400.0,3006.77,1.0,219.0
3005.64,141.0,128.0,3011.87,350.0,39.0
3007.19,4.0,133.0,3013.13,339.0,119.0
3015.74,342.0,15.0,3013.81,89.0,178.0
3017.79,25.0,398.0,3022.95,309.0,187.0
3026.86,288.0,297.0,3026.47,384.0,357.0
3027.89,146.0,118.0,3028.83,171.0,13.0
3037.2,382.0,85.0,3038.94,70.0,163.0
3044.42,38.0,400.0,3054.63,204.0,13.0
3059.73,402.0,12.0,3058.3,398.0,394.0
3065.3,401.0,18.0,3059.43,397.0,399.0
3072.32,397.0,22.0,3065.42,400.0,398.0
3078.85,392.0,2.0,3078.59,401.0,373.0
3088.34,399.0,6.0,3082.94,388.0,402.0
3099.62,385.0,0.0,3099.92,390.0,392.0
